BOOK_FormID	BOOK_EDID	LocationName	LocationSource	QuestName
007A2C46	RD01_GleamingDepths_Note	Gleaming Depths	NameParse	
007A7419	DEL_RD01_Workshop_Recipe_FloorDecor_EnclaveEpsilonSquadTank			
007A8089	GHL00_Note_EugeniesResponse	Radiant Hills	NameParse	
007A808A	GHL00_Note_LetterToJaye	Radiant Hills	NameParse	
007A808B	GHL00_Note_LeamonsDiary	Radiant Hills	NameParse	
007A808C	GHL00_Note_AshersTrainingNotes	[CELL:00260639]	ExtCell	
007A808D	GHL00_Note_ElmirasDream	GHLCampExt02	ExtCell	
007A8349	zzz_Fishing_Workshop_Recipe_MirelurkPlushie			
007A8350	zzz_Fishing_Workshop_Recipe_CrabBoatPlushie			
007A8357	zzz_Fishing_Workshop_Recipe_AnglerPlushie			
007A8775	SCORE_Recipe_workshop_CAMP_Utility_PemmicanCollector_GoldVendor			
007A8859	SCORE_S17_Recipe_HeadhunterScythe_StampVendor			
007A8A66	Fishing_StarCrossedLovers_FishRest	[CELL:00260030]	ExtCell	
007A8A67	Fishing_SleepingWithThefishes_FishRest	[CELL:0025FF65]	ExtCell	
007A96D8	PlayerTitle_Recipe_Prefix_Spooky			
007A96D9	PlayerTitle_Recipe_Suffix_Gardener			
007AA885	GHL00_Note_AshersTrainingNotes_Copy01			
007AA886	GHL00_Note_POIKill	[CELL:0026063C]	ExtCell	
007AC031	CUT_Recipe_Workshop_FloorDecor_FasnachtCommemorativeStein			
007AC036	Recipe_Workshop_WallDecor_FlowerBoxAshRose			
007AC039	Recipe_Workshop_WallDecor_FlowerBoxAster			
007AC0D3	Recipe_Workshop_WallDecor_FlowerBoxMutatedFern			
007AC0D6	CUT_Recipe_Workshop_FloorDecor_HerdsmansBell_Bigfoot			
007AC0D9	Recipe_Workshop_WallDecor_FlowerBoxRhododendron			
007AC0DF	Recipe_Workshop_WallDecor_FlowerBoxSootFlower			
007AC0E2	Recipe_Workshop_WallDecor_FloweringBoxMutatedFern			
007AC0E5	Recipe_Workshop_WallDecor_FloweringBoxSootFlower			
007AC0E8	Recipe_Workshop_WallDecor_FloweringBoxAshRose			
007AC0EB	Recipe_Workshop_WallDecor_FloweringBoxAster			
007AC0EE	Recipe_Workshop_WallDecor_FloweringBoxRhododendron			
007ACC9C	GHL00_Note_Treasure	GHLTheHoleExt01	ExtCell	
007ACDAF	GHL00_NotePoint_ReposeLastDay	GHLPointReposeExt	ExtCell	
007ACE93	SSE_Recipe_Headwear_FlowerCrown_CarnalWeeper			
007ACE94	SSE_Recipe_Headwear_FlowerCrown_Radlily			
007ACE95	SSE_Recipe_Headwear_FlowerCrown_Crystalcup			
007ACE96	SSE_Recipe_Headwear_FlowerCrown_Embergold			
007ACE97	SSE_Recipe_Headwear_FlowerCrown_Starlace			
007ACE98	SSE_Recipe_Headwear_FlowerCrown_GreenInvader			
007ACE99	SSE_Recipe_Headwear_FlowerCrown_Glorybell			
007ACE9A	SSE_Recipe_Headwear_FlowerCrown_Seesprout			
007ACE9B	SSE_Recipe_Headwear_FlowerCrown_Candykill			
007ACE9C	SSE_Recipe_Headwear_FlowerCrown_Gigablossom			
007ACE9D	SSE_Recipe_Headwear_WastelandFloristSunhat			
007ACEEC	GHL00_NotePointRepose_Welcome	GHLPointReposeExt	ExtCell	
007ACEED	GHL00_NotePointRepose_DoorRules	GHLPointReposeExt	ExtCell	
007AD0A1	GHL00_NotePointRepose_LettertoBarb	GHLPointReposeExt02	ExtCell	
007AD0B3	SSE_Recipe_Workshop_HoneyBeastTube			
007AD254	SSE_Recipe_Tinkers_HybridFlowers_01			
007AD454	SSE_Recipe_Workshop_Display_MediumGlazedPot			
007AD455	SSE_Recipe_Workshop_Display_SmallGlazedPot			
007AD456	SSE_Recipe_Clothes_FlowerPrintedSundress			
007AD457	SSE_Recipe_Workshop_Display_HoneyBeastVase			
007AD458	SSE_Recipe_Workshop_Display_LargeGlazedPot			
007AD459	SSE_Recipe_Clothes_PantSuit_FlowerSuit			
007AD4B2	SSE_Recipe_Clothes_WastelandFloristApron			
007AE100	ZZZ_Fishing_Workshop_Recipe_CreatureInAJar_Octopus			
007AE101	Fishing_Workshop_Recipe_DrownedCoffeeTable			
007AE102	ZZZ_Fishing_Workshop_Recipe_StashBox_Seaweed			
007AE26A	SSE_Recipe_Workshop_PotCrystalCup			
007AE26B	SSE_Recipe_Workshop_PotCarnalWeeper			
007AE26C	SSE_Recipe_Workshop_PotRadlily			
007AE385	Fishing_BoatNotice_FishRest	FishermansRestExt05	ExtCell	
007AE573	RD01_Recipe_Mod_Melee_DrillFist_UltraciteBits			
007AE9FC	GHL_Cabin_2Cannibal	GHLCabinExt02	ExtCell	
007AE9FD	GHL_Cabin_1OriginalOwners	GHLCabinExt02	ExtCell	
007AE9FE	GHL_Cabin_3Cannibal	GHLCabinExt01	ExtCell	
007AEC6A	GHL00_NotePointRepose_JustinUsedtheDoor	GHLPointReposeExt	ExtCell	
007AECDD	GHL00_NotePointRepose_WeAreHere	GHLPointReposeExt	ExtCell	
007AED81	Fishing_Recipe_Food_FishandTatos			
007B235A	Fishing_Recipe_Workshop_Tables_DrownedFancyDesk			
007B23BB	Recipe_Weapon_Ranged_GatlingPlasma_Mag_Ammo			
007B23BC	Recipe_Weapon_Ranged_GatlingPlasma_Mag_ArmorPen			
007B23BD	Recipe_Weapon_Ranged_GatlingPlasma_Mag_ReloadSpeed			
007B23BE	Recipe_Weapon_Ranged_GatlingPlasma_Muzzle_Fast			
007B23BF	Recipe_Weapon_Ranged_GatlingPlasma_Receiver_Burning			
007B23C0	Recipe_Weapon_Ranged_GatlingPlasma_Receiver_CritDMG			
007B2443	PlayerTitle_Recipe_Prefix_Festive			
007B2444	PlayerTitle_Recipe_Suffix_CattleRustler			
007B2445	PlayerTitle_Recipe_Prefix_Mutated			
007B2446	PlayerTitle_Recipe_Suffix_Goblin			
007B2447	PlayerTitle_Recipe_Prefix_Glowing			
007B2448	PlayerTitle_Recipe_Suffix_Rumbler			
007B2449	PlayerTitle_Recipe_Suffix_Researcher			
007B244A	PlayerTitle_Recipe_Suffix_Zookeeper			
007B244B	PlayerTitle_Recipe_Suffix_Carnivore			
007B244C	PlayerTitle_Recipe_Suffix_Surveyor			
007B244D	PlayerTitle_Recipe_Suffix_Landlord			
007B244E	PlayerTitle_Recipe_Suffix_HappyCamper			
007B244F	PlayerTitle_Recipe_Prefix_Masked			
007B2450	PlayerTitle_Recipe_Suffix_Cultist			
007B2451	PlayerTitle_Recipe_Suffix_Invader			
007B2517	Fishing_Workshop_Recipe_ChumTrough			
007B26BC	SSE_Recipe_Cooking_SusanSoothin			
007B2737	SSE_Recipe_Cooking_GammaGreenTea			
007B2B9B	Fishing_Recipe_Food_GrilledFish			
007B314D	Recipe_Weapon_Ranged_Meltdown			
007B3F10	SCORE_S19_Recipe_Teslacannon_AlternateCurrentMuzzle_StampVendor			
007B3F11	SCORE_S19_Recipe_Teslacannon_DirectCurrentMuzzle_StampVendor			
007B3F12	SCORE_S19_Recipe_Teslacannon_Barrel_StampVendor			
007B3F13	SCORE_S19_Recipe_Teslacannon_Magazine_StampVendor			
007B3F14	SCORE_S19_Recipe_Teslacannon_Receiver_StampVendor			
007B3F15	SCORE_S19_Recipe_Teslacannon_StampVendor			
007B3F16	SCORE_S19_Recipe_Teslacannon_Sights_StampVendor			
007B3F3F	zzz_SCORE_S19_Recipe_Teslacannon_AlternateCurrentMuzzle_StampVendor_Copy01			
007B3F40	zzz_SCORE_S19_Recipe_Teslacannon_Barrel_StampVendor_Copy01			
007B3F41	zzz_SCORE_S19_Recipe_Teslacannon_DirectCurrentMuzzle_StampVendor			
007B3F42	zzz_SCORE_S19_Recipe_Teslacannon_Magazine_StampVendor_Copy01			
007B3F43	zzz_SCORE_S19_Recipe_Teslacannon_Reciever_StampVendor_Copy01			
007B3F44	zzz_SCORE_S19_Recipe_Teslacannon_Sights_StampVendor_Copy01			
007B3F45	zzz_SCORE_S19_Recipe_Teslacannon_StampVendor_Copy01			
007B3FB7	Fishing_Recipe_Food_FishChowder			
007B6D88	zzz_Fishing_Workshop_Recipe_ReclaimedShipChandelier			
007B7046	Fishing_Workshop_Recipe_DrownedPresidentialDesk			
007B704B	ZZZ_Fishing_Workshop_Recipe_DrownedChaise			
007B704C	Fishing_Workshop_Recipe_DrownedLamp_01			
007B704D	Fishing_Workshop_Recipe_FishDisplay_Curved			
007B7718	GHL00_Note_Ernie_ReposeStuddies	Radiant Hills	NameParse	
007B926F	Fishing_Workshop_Recipe_DrownedChesterfieldChair			
007B9270	Fishing_Workshop_Recipe_DrownedChesterfieldSofa			
007B9271	zzz_Fishing_Workshop_Recipe_FishDisplay_Plaque			
007B9272	Fishing_Workshop_Recipe_FishDisplay_Hooks			
007B9578	zzz_Fishing_Workshop_Recipe_WallDecor_KelpCurtain			
007BB06B	RD01_Recipe_Mod_BackPack_Effect_Canteen			
007BCF55	SCORE_S18_Recipe_workshop_CAMP_Utility_Beehive_GoldVendor			
007BCF56	SCORE_S18_Recipe_workshop_CAMP_Display_SkylineValleySnowglobeDisplaycase_GoldVendor			
007BCF57	SCORE_S18_Recipe_workshop_CAMP_Collector_EspressoMachine_GoldVendor			
007BCF58	SCORE_S18_Recipe_workshop_CAMP_Collector_BrewingVat_GoldVendor			
007BD0A4	Fishing_CaptainRaymondDiary01	FishermansRestExt05	ExtCell	
007C62B2	Fishing_CaptainRaymondDiary02	FishermansRestExt06	ExtCell	
007CF671	Fishing_Workshop_Recipe_CreatureInJar_Eel			
007D0DDF	Fishing_Recipe_Food_FishBits			
007D32BB	Fishing_Recipe_Food_FishBits_Glowing			
007D34A7	zzz_Fishing_Recipe_Food_GrilledFish_Glowing			
007D34A8	zzz_Fishing_Recipe_Food_FishChowder_Glowing			
007D34A9	zzz_Fishing_Recipe_Food_FishandTatos_Glowing			
007D3AF3	Recipe_Weapon_Ranged_WarShrike			
007D6606	SSE_Recipe_mod_CombatKnife_Material_Paint_GardenTrowel			
007D70F5	zzzPlaceholdernote			
007DBDB4	zzzBURN_007_TemporarySafety			
007DBDB5	zzzBURN_007_RecentJobs			
007DBDB6	zzzBURN_007_HunkeringDown			
007F244C	Burn_Workshop_Recipe_PottedSlipperCactus			
007F2666	Burn_Workshop_Recipe_DinoEggBin			
007F2667	Burn_FrontierFort_EmployeeNotice	BurnFrontierFortExt03	ExtCell	
007F2715	zzzBurn_Workshop_Recipe_CarSofa01			
007F2716	zzzBurn_Workshop_Recipe_CarSofa02			
007F2717	Burn_Workshop_Recipe_RustKingThrone			
007F2766	zzzBurn_Workshop_Recipe_GasPumpKeg			
007F2767	zzzBurn_Workshop_Recipe_CarStashBox01			
007F2768	zzzBurn_Workshop_Recipe_CarStashBox02			
007F2769	zzzBurn_Workshop_Recipe_CarStashBox03			
007F276A	Burn_Workshop_Recipe_WallCarLamp01			
007F276B	Burn_Workshop_Recipe_WallCarLamp02			
007F276C	Burn_Workshop_Recipe_CeilingCarLamp			
007F493C	Burn_FrontierFort_InsurancePolicy			
007F493D	Burn_FrontierFort_DamagedOutfits	BurnFrontierFortExt02	ExtCell	
007F4A10	Burn_Workshop_Recipe_CarDoors			
007F4A11	zzzBurn_Workshop_Recipe_RetailFridge01			
007F4A12	Burn_Workshop_Recipe_TailgateBed02			
007F4A13	Burn_Workshop_Recipe_FrontierCannon			
007F4A14	Burn_Workshop_Recipe_TailgateBed01			
007F4A15	Burn_Workshop_Recipe_BarStool02			
007F4A16	Burn_Workshop_Recipe_BarStool01			
007F4A17	Burn_Workshop_Recipe_BarStool03			
007F4A18	zzz_Burn_Workshop_Recipe_FridgeShelves			
007F4A19	zzzBurn_Workshop_Recipe_RetailFridge02			
007F4A1A	Burn_Workshop_Recipe_JeepTable			
007F543C	Burn_Workshop_Recipe_IncubatorBackpack			
007F543D	Burn_Outfit_Recipe_DeathclawTamer			
007F543E	Burn_Workshop_Recipe_DinoGolfMarketing01			
007F543F	Burn_Workshop_Recipe_DinoTshirt01			
007F5440	Burn_Workshop_Recipe_DinoTshirt02			
007F5441	Burn_Workshop_Recipe_DeathclawTamingPhotopose			
007F555D	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_FlamewoodFloat			
007F555E	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_RedTideFloat			
007F555F	ZZZ_Fishing_Recipe_mod_FishingRod_RodBobber_NukaCola			
007F5560	zzz_Fishing_Workshop_Recipe_CookingStove_Fishermans			
007F5561	ZZZ_Fishing_Recipe_mod_FishingRod_RodBobber_BabyRattle			
007F5562	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_CrimsonStripeFloat			
007F5563	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_Rocket			
007F5564	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_SkyfireFloat			
007F5565	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_FestiveFloat			
007F5566	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_TwinTimberFloat			
007F5567	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_NukaColaQuantum			
007F5568	zzz_Fishing_Recipe_mod_FishingRod_RodBase01_Bicycle			
007F5569	zzz_Fishing_Recipe_mod_FishingRod_RodBobber_PinBobber			
007F556A	zzzFishing_Recipe_mod_FishingRod_RodBase01_ShishKebab			
007F556B	zzz_Fishing_Recipe_Backpack_ScubaTank			
007F556C	ZZZ_Fishing_Recipe_mod_FishingRod_RodBase01_RubyReel			
007F5AF2	Burn_Workshop_Recipe_DinoInfoBoard			
007F5AF3	Burn_Workshop_Recipe_DeathclawSkullEntrance			
007F5AF4	Burn_Workshop_Recipe_DinoEntranceSign			
007F5AF5	Burn_Workshop_Recipe_FakeVolcano			
007F5AF6	zzz_Burn_Workshop_Recipe_HwTownStatue			
007F5AF7	Burn_Workshop_Recipe_FortSteubenSign			
007F695B	SDM_Note_01			
007F695C	SDM_Note_02	BurnSDMExt02	ExtCell	
007F695D	SDM_Note_03	DebugCKinsey	ExtCell	
007F695E	SDM_Note_04	BurnSDMExt04	ExtCell	
007F7521	Burn_RailroadServiceYard_Positivity	BurnRailroadServiceYardExt02	ExtCell	
007F7522	Burn_RailroadServiceYard_Automation	BurnRailroadServiceYardExt03	ExtCell	
007F7523	Burn_RailroadServiceYard_Breach	BurnRailroadServiceYardExt03	ExtCell	
007F7939	Recipe_mod_Handmade_Material_Paint_ShatteredGrounds			
007FB506	zzz_Fishing_Workshop_Recipe_AshHeapBait			
007FB507	zzz_Fishing_Workshop_Recipe_CranberryBogBait			
007FB508	zzz_Fishing_Workshop_Recipe_DefaultBait			
007FB509	zzz_Fishing_Workshop_Recipe_ForestBait			
007FB50A	zzz_Fishing_Workshop_Recipe_GlowingBait			
007FB50B	zzz_Fishing_Workshop_Recipe_SavageDivideBait			
007FB50C	zzz_Fishing_Workshop_Recipe_SkylineValleyBait			
007FB50D	zzz_Fishing_Workshop_Recipe_TheMireBait			
007FB50E	zzz_Fishing_Workshop_Recipe_ToxicValleyBait			
007FB5C5	Fishing_Recipe_mod_FishingRod_Upgrade_AttractiveHook			
007FB5C6	Fishing_Recipe_mod_FishingRod_Upgrade_ImprovedBearing			
007FB5C7	Fishing_Recipe_mod_FishingRod_Upgrade_AdvancedDrag			
007FB5C8	Fishing_Recipe_mod_FishingRod_Upgrade_StabilizedGearRatio			
007FB5C9	Fishing_Recipe_mod_FishingRod_Upgrade_SteadyHandle			
007FDC15	SCORE_Recipe_workshop_CAMP_Ally_Dottie_GoldVendor			
007FDC27	Burn_Workshop_Recipe_ScrapCube			
007FDC35	Burn_Workshop_Recipe_DinoGolfFence			
007FDC36	Burn_Workshop_Recipe_DriveInSign			
007FDC37	Burn_Workshop_Recipe_DriveInStatue			
007FDC40	ZZZBurn_Workshop_Recipe_DriveinSign_Copy01			
007FDC48	Burn_StolenFeed_Note	BurnHighwayTownExt02	ExtCell	
007FDC49	Burn_HwTown_Mechanic	BurnHighwayTownExt02	ExtCell	
007FDC4A	Burn_HwTown_Illness	BurnHighwayTownExt	ExtCell	
007FDC4B	Burn_HwTown_GuardReport	BurnHighwayTownExt02	ExtCell	
007FDCE0	zzzBurn_Workshop_Recipe_AbraxodyneSign			
007FDD10	Burn_AshCave_Note_MeditationOnLight	BurnAshCaveExt02	ExtCell	
007FDD11	Burn_TrainStation_Note_ParkingLotFish	BurnTrainStationExt01	ExtCell	
007FDD12	Burn_TrainStation_Note_RightUnderOurFeet	BurnTrainStationExt04	ExtCell	
007FDD13	Burn_TrainStation_Note_HesCalledTheRustKing	BurnTrainStationExt01	ExtCell	
007FEE32	Burn_HWT_AMysticalMessage	Highway Town Interior	NameParse	
007FEE33	Burn_HWT_TheThreeMinorFactions			
007FEE34	Burn_HWT_BountyOfTheWeekLemonBoys			
007FEE35	Burn_HWT_ChopShopInvoice	Highway Town Interior	NameParse	
007FEE36	ZZZBurn_HWT_MissingSchematicDONOTUSE			
007FEE37	Burn_HWT_CodeClue	Highway Town Interior	NameParse	
007FEE38	Burn_HWT_ARatInTheBathHouse	Highway Town Interior	NameParse	
007FEE39	Burn_HWT_SurgicalNote	Highway Town Interior	NameParse	
007FEE3A	ZZZBurn_HWT_LawEnforcementNotice_DONOTUSE			
007FFEEF	P62_Recipe_Armor_SecretServiceDrifter_LegLeft			
007FFEF0	P62_Recipe_Armor_SecretServiceDrifter_Helmet			
007FFEF1	P62_Recipe_Armor_SecretServiceDrifter_LegRight			
007FFEF2	P62_Recipe_Armor_SecretServiceDrifter_ArmLeft			
007FFEF3	P62_Recipe_Armor_SecretServiceDrifter_ArmRight			
007FFEF4	P62_Recipe_Armor_SecretServiceDrifter_Torso			
007FFFDA	P62_Recipe_Tinkers_Grenade_Crackler			
00802192	P62_Recipe_Weapon_Melee_Tempest			
00802193	P62_Recipe_Weapon_Ranged_ChaosEngine			
00802194	P62_Recipe_Weapon_Ranged_Splinter			
008033EA	Fishing_Workshop_Recipe_DrownedLamp_03			
008033EB	Fishing_Workshop_Recipe_DrownedLamp_04			
00803E2E	Fishing_Workshop_Recipe_RodDisplay_RodStand			
0080448B	Burn_Cornhenge_Note_TheMound	BurnCornhengeExt03	ExtCell	
0080448C	Burn_Cornhenge_Note_HeyIdiots	BurnCornhengeExt03	ExtCell	
008046E0	Burn_Cornhenge_Note_IHateCorn	BurnCornhengeExt07	ExtCell	
00804F8C	Fishing_TheDeep_Note	FishermansRestExt06	ExtCell	
00806119	ZZZ_Fishing_Workshop_Recipe_DrownedLamp_02			
00806E07	Burn_DinoGolf_SickVisitors	BURNDinoGolfExt	ExtCell	
00806E08	Burn_DinoGolf_Scorecard	BURNDinoGolfExt04	ExtCell	
00806E09	Burn_DinoGolf_Hole9	BURNDinoGolfExt	ExtCell	
00806E0A	Burn_DinoGolf_Barrels	BURNDinoGolfExt05	ExtCell	
00807AD8	Burn_RK_HeyDusty_Note	BurnRustKingdomExt02	ExtCell	
00807AD9	Burn_RK_TreasureHunt_Note	BurnRustKingdomExt02	ExtCell	
008082B0	Burn_AshCave_DrugManufacturing			
008082B1	Burn_AshCave_Unused			
008082B3	Burn_AshCave_Note_MeditationsOnTempering	BurnAshCaveExt02	ExtCell	
008082B4	Burn_AshCave_Note_TheWindmills	BurnAshCaveExt02	ExtCell	
008082B5	Burn_AshCave_Note_TheProfessor	BurnAshCaveExt02	ExtCell	
008088F1	Template_Note_Copy02			
008088F2	zzzBurn_RK_KeepOut_Note			
008088F3	Burn_JJ_Notes_PrevOwner	BurnJacksonJunkyardExt04	ExtCell	
008088F4	Burn_JJ_Notes_Love	BurnJacksonJunkyardExt04	ExtCell	
008088F5	Burn_JJ_Notes_Incoherent	BurnJacksonJunkyardExt03	ExtCell	
00809317	zzzFishing_Recipe_mod_FishingRod_RodBase01_Charmcaster			
0080C016	BURN_POI_25_Athens	[CELL:00265347]	ExtCell	
0080F3A9	Fishing_Vault76Advert_Note	[CELL:00050B2C]	ExtCell	
00811382	Fishing_Recipe_mod_FishingRod_LineUpgrade_02			
00811383	Fishing_Recipe_mod_FishingRod_LineUpgrade_03			
00811384	Fishing_Recipe_mod_FishingRod_LineUpgrade_04			
00811385	Fishing_Recipe_mod_FishingRod_LineUpgrade_05			
008113A1	Burn_CUT_AthensWaterDistribution			
008113A2	Burn_CUT_AthensHalloweenBlockParty			
008113A3	Burn_CUT_AthensNoteFailedScavenge			
008113A4	Burn_CUT_AthensNoteUniversityEssay1			
008113A5	Burn_CUT_AthensNoteBurnPit			
00812003	Burn_Cornhenge_Note_RedWater	BurnCornhengeExt03	ExtCell	
00813070	Burn_POI64_ForDarwinsEyesOnly			
00813071	Burn_POI64_ForArchiesEyesOnly			
00813072	Burn_POI64_SnakeInTheGrass			
00813212	Burn_POI66_Manny	[CELL:00265109]	ExtCell	
00815E92	BURN_SQ02_CapsNote			Insurrection
00815E93	BURN_SQ02_CorpseNPCNote	[CELL:002651D7]	ExtCell	Insurrection
008162DB	ZZZ_Burn_CheckpointCanyon_MonsterSighting	Quick Test Cell	NameParse	
00816D0D	Burn_Cornhenge_Note_Discipline	BurnCornhengeExt03	ExtCell	
00816D0E	Burn_POI_Note_General			
008175F6	Burn_Note_POI_17_DirtyCheat	[CELL:00265BEF]	ExtCell	
008175F7	Burn_POI_16_Note_RuralChurch	BurnPOI16RuralChurch	ExtCell	
0081A75E	Burn_RK_OpenGate_Note	BurnRustKingdomExt06	ExtCell	
0081A801	zzzBurn_POI_70_Note			
0081AA36	Burn_CUT_AthensNoteSportCar			
0081ACB5	Burn_BountyHunted_BountyNote			Kill The Vault Dweller
0081C0CC	Burn_ClownNote	BurnPOI15Ext	ExtCell	
0081CAC0	Burn_HwTown_Caution	BurnHighwayTownExt02	ExtCell	
0081CD78	BURN_POI_30_Errands_Note	[CELL:00265409]	ExtCell	
0081DD74	Burn_SQ04_ScrambledIntel			
0081E300	Burn_POI64_MovingTruck	[CELL:002651D7]	ExtCell	
0081EC4B	Burn_Note_POI_2_Region10_MoonTunnel	BurnPOI02MoonvaleTunnelDweller	ExtCell	
00820AEC	Burn_CUT_AthensBestieLetter			
00821213	BURN_POI_46_note			
00824D12	S21_Dottie_Note01			
00824D13	S21_Dottie_Note02			
00824D14	ZZZ_S21_Dottie_Note03			
00825AA7	Burn_Workshop_Recipe_HWT_Generator			
00825B5B	P62_Crusade_Announcement	PointPleasantExt	ExtCell	
00825C7F	Burn_Note_POI_19_SockHop	BurnPOI19SockHop	ExtCell	
00826E19	Burn_POI_Note_KeithCooper	BurnPOI54Albany	ExtCell	
0082997D	Burn_ChopShop_Prewar_CustomerComplaints	BurnChopShopExt	ExtCell	
0082997E	Burn_ChopShop_Prewar_Goodbye	BurnChopShopExt03	ExtCell	
0082997F	Burn_ChopShop_Prewar_Ledger	BurnChopShopExt	ExtCell	
00829980	Burn_ChopShop_Prewar_BasementSmell	BurnChopShopExt04	ExtCell	
00829981	Burn_ChopShop_Prewar_Lost&Found	BurnChopShopExt	ExtCell	
0082B85A	Burn_DriveIn_WK_Invoice	BurnDriveInExt03	ExtCell	
0082B85B	Burn_DriveIn_WK_PersonalNote	BurnDriveInExt03	ExtCell	
0082BB81	Fishing_Recipe_mod_FishingRod_RodBase01_MarshalMallowRod			
0082BCBC	SCORE_S20_Recipe_workshop_CAMP_Collector_SlimeCake_GoldVendor			
0082BCBD	SCORE_S20_Recipe_workshop_CAMP_Collector_CritterCooker_GoldVendor			
0082F319	Burn_HWT_ARatInTheBathHouse_P3	Highway Town Interior	NameParse	
0082F43A	Burn_DinoGolf_Reporter	BURNDinoGolfExt	ExtCell	
0082F85F	Burn_HWT_ARatInTheBathHouse_P2	Highway Town Interior	NameParse	
00830902	ZZZ_SCORE_S22_Recipe_Workshop_CAMP_Utility_Fasnacht_MotorizedButterChurn_VaultTec			
00830E40	Burn_Paleontologist	BURNDinoGolfExt04	ExtCell	
008323E4	MN2_Recipe_Workshop_FloorDecor_MischiefNightStein			
0083261A	BURN_SQ01_RustKingdomInt_DesperatePlea	Rust Kingdom Arena	NameParse	
0083261B	BURN_SQ01_SilverBridge_NewHorizons			
00833296	Burn_CheckpointCanyon_CheckpointAnnouncement	BurnCheckpointCanyonExt02	ExtCell	
00833297	Burn_CheckpointCanyon_CollapsedRailing	BurnCheckpointCanyonExt04	ExtCell	
00833298	Burn_CheckpointCanyon_ActivityLog	BurnCheckpointCanyonExt	ExtCell	
00833B24	Burn_Workshop_Recipe_DinoDinerSign			
00833B44	Burn_Workshop_Recipe_MoviePoster			
00833F55	BURN_Workshop_Recipe_RetailParkSign			
00833F58	Burn_RE_FrogNote			
00833FB2	BURN_Workshop_Recipe_HeartlandEasternRail_Sign			
0083598E	Burn_AthensNoteHighwayTown	BurnAthensExt16	ExtCell	
00836468	SCORE_Recipe_workshop_CAMP_Utility_Collectron_RoboButler_GoldVendor			
00839471	Burn_AshCave_Note_MeditationsOnEnhancement	BurnAshCaveExt02	ExtCell	
0083E1B2	Burn_POI_101_note	[CELL:002651C3]	ExtCell	
0083E70A	BURN_Workshop_Recipe_DeathclawPlushie			
0083E70B	BURN_Workshop_Recipe_DinoGolfPlushie			
0083F2AD	Burn_Workshop_Recipe_AbraxodyneSignDamaged			
00840357	zzzBurn_Workshop_Recipe_HighwayTownStatue			
008409F7	zzzBurn_Workshop_Recipe_AbraxoCache			
008409F8	Burn_Workshop_Recipe_ScrapyardSign			
00840E60	Burn_AshCave_Note_HermanandtheProfessor	BurnAshCaveExt02	ExtCell	
00840F9B	Burn_POI06_Trainride	[CELL:002650E3]	ExtCell	
0084171A	BURN_POI_30_Costings_Note	[CELL:00265409]	ExtCell	
008430DE	BURN_SQ02_MagpieNote			
00844585	Burn_Headwear_Recipe_DeathclawTamer			
00844586	zzzBurn_Outfit_Recipe_BountyHunter			
00844912	zzzBurn_Recipe_BountyHunterOutfit			
00844A89	Burn_Workshop_Recipe_OhioWelcomeSign			
008468C8	Burn_Recipe_Food_SlipperCactusVeg_1			
008468C9	Burn_Recipe_Food_SlipperCactusVeg_2			
008468CA	zzzBurn_Recipe_Food_SlipperCactusMeat_1			
00847BAC	Burn_RustKingdomInt_MinerMusings	Rust Kingdom Arena	NameParse	
0084813C	ZZZ_SCORE_S22_Recipe_workshop_CAMP_Collector_SpiceRack_GoldVendor			
0084B0B3	zzzSCORE_S23_Recipe_workshop_CAMP_Collector_BodyinBathtub_GoldVendor			
0084B86D	BURN_Recipe_Cooking_RadhogBurntEnds			
0084CCA2	recipe_mod_MG42_receiver_AmmoConv45_AntiScorchBeast			
0084CCA3	recipe_mod_MG42_receiver_AmmoConv556_AntiScorchBeast			
0084D1D4	Burn_RK_LostKey_Note			
0084DA31	Burn_Lake_SummersGone	BurnSinkholeExt05	ExtCell	
0084DA32	Burn_Lake_StomperNote	BurnSinkholeExt	ExtCell	
0084DB70	Burn_AthensNoteFailedScavenge_Note	BurnAthensExt10	ExtCell	
0084FF1A	zzzBurn_Recipe_mod_FishingRod_RodBobber_DollHead			
00852810	SCORE_S21_Recipe_IceBreaker_StampVendor			
00852811	SCORE_S21_Recipe_DirtyPond_StampVendor			
00852812	SCORE_S21_Recipe_Cannery_StampVendor			
0085364E	Burn_Workshop_Recipe_AbraxoTruck			
008538F8	BURN_AthensNote_OnlyThingThatMatters	BurnAthensExt18	ExtCell	
008538F9	BURN_AthensNote_ClarasDiary	BurnAthensExt05	ExtCell	
008538FA	BURN_AthensNote_MarionWellsJournal	BurnAthensExt08	ExtCell	
008538FB	BURN_AthensNote_FranksJournal	BurnAthensExt08	ExtCell	
008538FC	BURN_AthensNote_MeetMeAtMidnight	BurnAthensExt09	ExtCell	
008538FD	BURN_AthensNote_StayAway	BurnAthensExt13	ExtCell	
008538FE	BURN_AthensNote_ItWillWork	BurnAthensExt16	ExtCell	
