SPEL_FormID	SPEL_EDID	SPEL_FULL	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	CVTO_CURV_FormID	CVTO_CURV_EDID	MAGA_AVIF_FormID	MAGA_AVIF_EDID	EFIT_Magnitude	EFIT_Area	EFIT_Duration
007ACE55	Legendary_PowerArmor_AegisTeamSpell	Aegis Team Spell	2	007B9576	Legendary_PowerArmor_AegisApplyTeamFREffect	Apply Legendary Power Armor Aegis Team FR Effect			007BC543	Legendary_Aegis_FortifyElementalResists	0.000000	0	0
007ACE55	Legendary_PowerArmor_AegisTeamSpell	Aegis Team Spell	3	007B9575	Legendary_PowerArmor_AegisApplyTeamPREffect	Apply Legendary Power Armor Aegis Team PR Effect			007BC543	Legendary_Aegis_FortifyElementalResists	0.000000	0	0
007ACE55	Legendary_PowerArmor_AegisTeamSpell	Aegis Team Spell	4	007B9577	Legendary_PowerArmor_AegisApplyTeamCREffect	Apply Legendary Power Armor Aegis Team CR Effect			007BC543	Legendary_Aegis_FortifyElementalResists	0.000000	0	0
007ACE53	zzz_WIP4_Legendary_PowerArmor_AegisCloakSpell	Aegis Cloak Spell	0	007ACE4D	Legendary_PowerArmor_AegisApplyCloakEffect	Apply Legendary Power Armor Aegis Cloak Effect					100.000000	0	0
007ACE71	AbPerkFourLeafClover	Four Leaf Clover	0	007ACE70	AbPerkFortifyVATSCritFillOnMiss	VATS Crit Fill On Miss			000002C8	Luck	0.000000	0	0
007ACE7C	AbPerkRicochet	Ricochet	0	007ACE7B	AbPerkFortifyDeflectChance	Deflect Chance			000002C8	Luck	0.000000	0	0
007ACEB4	Legendary_PowerArmor_StalwartsTeamDurabilitySpell	Stalwart's Team Spell	0	007ACEAE	Legendary_PowerArmor_StalwartsApplyTeamDurabilityEffect	Apply Legendary Power Armor Stalwart's Team Durability Effect					0.000000	0	0
007AD32C	AbPerkRoastProof	Fireproof	0	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist			0000032C	PlayerLevel	0.000000	0	0
007AE497	RD01_Enc01_DamagingFloorSpell_PlatformSurface	Electrified Floor	0	007852AC	RD01_Enc01_DamagingFloorEffect	Electrified Floor Effect					0.000000	0	0
007B22BD	RD01_Enc04_HitSquadShieldShader_Spell	Epsilon Shield	0	007B22BC	RD01_HitSquadShield_VFXONLY	Epsilon Shield					0.000000	0	0
007B2C00	Legendary_Weapon_ConductorsApplySpell	Conductor's Apply Spell	0	007B2BFD	Legendary_Weapon_ConductorsApplyPerkEffect	Apply Legendary Weapon Conductor's Perk Effect					0.000000	0	0
007B2C01	Legendary_Weapon_ConductorsTeamRestoreSpell	Conductor's Team Restore Spell	0	007B2BFB	Legendary_Weapon_ConductorsApplyRestoreTeamAPPerkEffect	Apply Legendary Weapon Conductor's Team AP Effect					20.000000	0	0
007B2C01	Legendary_Weapon_ConductorsTeamRestoreSpell	Conductor's Team Restore Spell	1	007B2BFC	Legendary_Weapon_ConductorsApplyRestoreTeamHealthPerkEffect	Apply Legendary Weapon Conductor's Team Health Effect					20.000000	0	0
007B2C02	Legendary_Weapon_ConductorsCloakSpell	Conductor's Cloak Spell	0	007B2BFE	Legendary_Weapon_ConductorsAddCloakEffect	Add Legendary Weapon Conductor's Cloak Effect					100.000000	0	5
007B3F0D	AbPerkPharmacist	Pharmacist	0	007B3F0C	AbPerkFortifyRadawayHealing	Radaway Healing			000002C6	Intelligence	0.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	0	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					60.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	1	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					54.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	2	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					48.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	3	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					42.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	4	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					36.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	5	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					30.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	6	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					24.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	7	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					18.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	8	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					12.000000	0	0
007B945A	DEL_Legendary_Weapon_PolishedSpell	Polished	9	007B9459	Legendary_Weapon_PolishedPerkApplyEffect	ApplyLegendary Weapon Polished Effect					6.000000	0	0
007B9AF9	RD01_Enc02_CameraShakeSpell	Camera Shake Spell	0	0032990A	CameraShakeSpellEffectIntense	Camera Shake Effect - Intense					0.850000	0	18
007BB06E	RD01_CanteenSpell	Canteen: Restore Thirst	0	007BB06C	RD01_Backpack_Canteen	Canteen: Restore Thirst					1.000000	0	0
007BB06E	RD01_CanteenSpell	Canteen: Restore Thirst	1	008510BB	RD01_Backpack_CanteenGhoulDescription	Canteen: Restore Thirst					1.000000	0	0
007BCEA8	Legendary_PowerArmor_ReflectiveVFXSpell	Reflective Armor Recieve Ballistic VFX Spell	0	007BCEA7	Legendary_PowerArmor_ReflectiveApplyReflectVFXEffect	Apply Legendary Power Armor Reflective VFX Effect					0.000000	0	1
00797E69	zzz_GHL_AbPerkGlowingGut	Rad Bonus	0	004F9A36	AbPerkFortifyResistRadiationIngest	Fortify Radiation Resist					30.000000	0	0
00797E69	zzz_GHL_AbPerkGlowingGut	Rad Bonus	1	004F9A36	AbPerkFortifyResistRadiationIngest	Fortify Radiation Resist					60.000000	0	0
00797E69	zzz_GHL_AbPerkGlowingGut	Rad Bonus	2	004F9A36	AbPerkFortifyResistRadiationIngest	Fortify Radiation Resist					100.000000	0	0
00797E67	GHL_AbPerkBattleGenes	Battle Genes Perk	0	0079AF41	GHL_BattleGenesHealEffect	Battle Genes Perk Spell					2.000000	0	0
00797E67	GHL_AbPerkBattleGenes	Battle Genes Perk	1	0079AF41	GHL_BattleGenesHealEffect	Battle Genes Perk Spell					4.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	0	007C736B	AbPerkFortifyPowerAttack	Fortify Power Attack					50.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	1	007C736B	AbPerkFortifyPowerAttack	Fortify Power Attack					100.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	2	007C736B	AbPerkFortifyPowerAttack	Fortify Power Attack					150.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	3	007C736C	AbPerkFortifyDamageBashing	Fortify Bashing					50.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	4	007C736C	AbPerkFortifyDamageBashing	Fortify Bashing					100.000000	0	0
00797E6B	GHL_AbPerkRadioactiveStrength	Radioactive Strength	5	007C736C	AbPerkFortifyDamageBashing	Fortify Bashing					150.000000	0	0
00797E68	GHL_AbPerkActionGhoul	Action Ghoul	0	0017ED89	AbPerkFortifyActionPointRegen	Fortify Action Point Regen Mult					15.000000	0	0
00797E68	GHL_AbPerkActionGhoul	Action Ghoul	1	0017ED89	AbPerkFortifyActionPointRegen	Fortify Action Point Regen Mult					30.000000	0	0
00797E68	GHL_AbPerkActionGhoul	Action Ghoul	2	0017ED89	AbPerkFortifyActionPointRegen	Fortify Action Point Regen Mult					45.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	0	004351E1	AbPerkFortifyIntelligence	Fortify Intelligence					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	1	00496FC0	AbPerkFortifyAgility	Fortify Agility					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	2	00496FBF	AbPerkFortifyLuck	Fortify Luck					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	3	004351E3	AbPerkFortifyStrength	Fortify Strength					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	4	004351E2	AbPerkFortifyPerception	Fortify Perception					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	5	004351E0	AbPerkFortifyEndurance	Fortify Endurance					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	6	00496FC1	AbPerkFortifyCharisma	Fortify Charisma					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	7	004351E1	AbPerkFortifyIntelligence	Fortify Intelligence					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	8	00496FC0	AbPerkFortifyAgility	Fortify Agility					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	9	00496FBF	AbPerkFortifyLuck	Fortify Luck					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	10	004351E3	AbPerkFortifyStrength	Fortify Strength					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	11	004351E2	AbPerkFortifyPerception	Fortify Perception					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	12	004351E0	AbPerkFortifyEndurance	Fortify Endurance					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	13	00496FC1	AbPerkFortifyCharisma	Fortify Charisma					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	14	004351E1	AbPerkFortifyIntelligence	Fortify Intelligence					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	15	00496FC0	AbPerkFortifyAgility	Fortify Agility					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	16	00496FBF	AbPerkFortifyLuck	Fortify Luck					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	17	004351E3	AbPerkFortifyStrength	Fortify Strength					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	18	004351E2	AbPerkFortifyPerception	Fortify Perception					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	19	004351E0	AbPerkFortifyEndurance	Fortify Endurance					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	20	00496FC1	AbPerkFortifyCharisma	Fortify Charisma					3.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	21	0085A31F	AbPerkFortifyAllSPECIAL_Desc	Fortify SPECIAL					1.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	22	0085A31F	AbPerkFortifyAllSPECIAL_Desc	Fortify SPECIAL					2.000000	0	0
00797E66	GHL_AbPerkUnitedOrdeal	United Ordeal	23	0085A31F	AbPerkFortifyAllSPECIAL_Desc	Fortify SPECIAL					3.000000	0	0
00797E6A	GHL_AbRadioactiveStrengthUse	Radioactive Strength	0	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					50.000000	0	1
00797E6A	GHL_AbRadioactiveStrengthUse	Radioactive Strength	1	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					40.000000	0	1
00797E6A	GHL_AbRadioactiveStrengthUse	Radioactive Strength	2	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					35.000000	0	1
00797E6A	GHL_AbRadioactiveStrengthUse	Radioactive Strength	3	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					30.000000	0	1
00797E6A	GHL_AbRadioactiveStrengthUse	Radioactive Strength	4	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					25.000000	0	1
0079801D	GHL_LGN_AbPerkActionDiet02	Kill Heal & Satisfy Feral	0	00798015	GHL_LGN_ActionDietRestoreFoodEffect	Ghoul Heal Feral					216.000000	0	0
0079801D	GHL_LGN_AbPerkActionDiet02	Kill Heal & Satisfy Feral	1	00798014	GHL_LGN_ActionDietRestoreHealthEffect	Ghoul Restore Health					4.000000	0	1
0079801C	GHL_LGN_AbPerkActionDiet01	Kill Heal & Satisfy Feral	0	00798015	GHL_LGN_ActionDietRestoreFoodEffect	Ghoul Heal Feral					144.000000	0	0
0079801C	GHL_LGN_AbPerkActionDiet01	Kill Heal & Satisfy Feral	1	00798014	GHL_LGN_ActionDietRestoreHealthEffect	Ghoul Restore Health					2.000000	0	1
0079801E	GHL_LGN_AbPerkActionDiet04	Kill Heal & Satisfy Feral	0	00798015	GHL_LGN_ActionDietRestoreFoodEffect	Ghoul Heal Feral					360.000000	0	0
0079801E	GHL_LGN_AbPerkActionDiet04	Kill Heal & Satisfy Feral	1	00798014	GHL_LGN_ActionDietRestoreHealthEffect	Ghoul Restore Health					8.000000	0	1
0079801F	GHL_LGN_AbPerkActionDiet03	Kill Heal & Satisfy Feral	0	00798015	GHL_LGN_ActionDietRestoreFoodEffect	Ghoul Heal Feral					288.000000	0	0
0079801F	GHL_LGN_AbPerkActionDiet03	Kill Heal & Satisfy Feral	1	00798014	GHL_LGN_ActionDietRestoreHealthEffect	Ghoul Restore Health					6.000000	0	1
007981FC	zzz_GHL_LGN_AbWildCardFreezeSpell	Wild Card Freeze Spell	0	007981F2	zzz_GHL_LGN_WildCardFreezeEffect	Wild Card Chilled					40.000000	0	4
007981FD	zzz_GHL_LGN_AbWildCardPoisonSpell	Wild Card Poison Spell	0	000856FA	dtPoisonEffectChanceAlways	Damage Type Poison					50.000000	0	10
007981FF	zzz_GHL_LGN_AbWildCardRadiationSpell	Wild Card Radiation Spell	0	007981F4	zzz_GHL_LGN_WildCardRadiationEffect	Radiation Damage					0.000000	0	0
007981FE	zzz_GHL_LGN_AbWildCardFireSpell	Wild Card Fire Spell	0	00084A4F	dtFireFlameEffectChanceAlways	Damage Type Fire					50.000000	0	5
0079841C	GHL_AbRadioactivePowerSpell	Radioactive Power	0	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					0.000000	0	1
0079841C	GHL_AbRadioactivePowerSpell	Radioactive Power	1	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					0.000000	0	1
0079841C	GHL_AbRadioactivePowerSpell	Radioactive Power	2	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					0.000000	0	1
0079841C	GHL_AbRadioactivePowerSpell	Radioactive Power	3	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					0.000000	0	1
0079841C	GHL_AbRadioactivePowerSpell	Radioactive Power	4	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					0.000000	0	1
0079841D	GHL_AbPerkRadiationPower	Radiation Power	0	0079841B	GHL_AbPerkRadioactiveFortifyDmgAllEffect	Radioactive Fortify All Damage					10.000000	0	0
0079841D	GHL_AbPerkRadiationPower	Radiation Power	1	0079841B	GHL_AbPerkRadioactiveFortifyDmgAllEffect	Radioactive Fortify All Damage					15.000000	0	0
0079841D	GHL_AbPerkRadiationPower	Radiation Power	2	0079841B	GHL_AbPerkRadioactiveFortifyDmgAllEffect	Radioactive Fortify All Damage					20.000000	0	0
0079844A	GHL00_Quest_Blackout_Spell	Blackout	0	007ABF52	GHL00_Quest_TransformPlayer_BlackOutEffect	Blackout					0.000000	0	10
0079844A	GHL00_Quest_Blackout_Spell	Blackout	1	00798441	GHL00_Quest_Blackout_LoadScreenIsActive	Load Screen					0.000000	0	10
00799B0B	GHL_abPerkBreatheItIn	Breathe It In	0	00799AFE	GHL_AbPerkFortifyRadiationExpose	Fortify Radiation Intake					50.000000	0	0
00799B0B	GHL_abPerkBreatheItIn	Breathe It In	1	00799AFE	GHL_AbPerkFortifyRadiationExpose	Fortify Radiation Intake					100.000000	0	0
00799B0B	GHL_abPerkBreatheItIn	Breathe It In	2	00799AFE	GHL_AbPerkFortifyRadiationExpose	Fortify Radiation Intake					150.000000	0	0
00799DFB	GHL_AbPerkMadScientist	Mad Scientist	0	006D5F01	AbPerkFortifyDmgEnergy	Fortify Energy Damage					10.000000	0	0
00799DFB	GHL_AbPerkMadScientist	Mad Scientist	1	006D5F01	AbPerkFortifyDmgEnergy	Fortify Energy Damage					15.000000	0	0
00799DFB	GHL_AbPerkMadScientist	Mad Scientist	2	006D5F01	AbPerkFortifyDmgEnergy	Fortify Energy Damage					20.000000	0	0
0079A513	GHL_AbPerkJaguarSpeed	Jaguar Speed	0	003BAE7F	AbPerkFortifyMoveSpeedEffect	Perk Move Speed					10.000000	0	0
0079A513	GHL_AbPerkJaguarSpeed	Jaguar Speed	1	003BAE7F	AbPerkFortifyMoveSpeedEffect	Perk Move Speed					20.000000	0	0
007A18ED	GHL_AbPerkBombScientistRadius	Explosion Radius	0	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					10.000000	0	0
007A18ED	GHL_AbPerkBombScientistRadius	Explosion Radius	1	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					20.000000	0	0
007A18ED	GHL_AbPerkBombScientistRadius	Explosion Radius	2	00393F68	AbPerkFortifyExplosionRadius	Fortify Explosive Radius					30.000000	0	0
007A18EE	zzz_GHL_AbPerkBombScientist	Bomb Scientist	0	007A18EA	zzz_GHL_AbPerkBombScientistFortifyExplosionDmg	Bomb Scientist Fortify Grenade Damage					20.000000	0	0
007A18EE	zzz_GHL_AbPerkBombScientist	Bomb Scientist	1	007A18EA	zzz_GHL_AbPerkBombScientistFortifyExplosionDmg	Bomb Scientist Fortify Grenade Damage					35.000000	0	0
007A18EE	zzz_GHL_AbPerkBombScientist	Bomb Scientist	2	007A18EA	zzz_GHL_AbPerkBombScientistFortifyExplosionDmg	Bomb Scientist Fortify Grenade Damage					50.000000	0	0
007A18EC	GHL_AbBombScientistSpell	Bomb Scientist Rads Power	0	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					50.000000	0	1
007A18EC	GHL_AbBombScientistSpell	Bomb Scientist Rads Power	1	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					40.000000	0	1
007A18EC	GHL_AbBombScientistSpell	Bomb Scientist Rads Power	2	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					35.000000	0	1
007A18EC	GHL_AbBombScientistSpell	Bomb Scientist Rads Power	3	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					30.000000	0	1
007A18EC	GHL_AbBombScientistSpell	Bomb Scientist Rads Power	4	00797DFF	GHL_UseRads_Effect	Radiation Power Consumption					25.000000	0	1
007A76BE	GHL_SURV_FeralLosingIt_VisionVFX_Ability		0	007A76A8	GHL_SURV_FeralVFX_FeralTier4Effect						0.000000	0	0
007A76BF	GHL_SURV_FeralOdd_VisionVFX_Ability		0	007A76B5	GHL_SURV_FeralVFX_FeralTier1Effect						0.000000	0	0
007A76C0	GHL_SURV_FeralStrange_VisionVFX_Ability		0	007A76B3	GHL_SURV_FeralVFX_FeralTier2Effect						0.000000	0	0
007A76C1	GHL_SURV_FeralCrazy_VisionVFX_Ability	Crazy Vision	0	007A76B0	GHL_SURV_FeralVFX_FeralTier3Effect						0.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	0	00026843	SURV_Hunger_Effect	SURV_Hunger_Effect					1.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	1	00521A66	SURV_FortifyDiseaseResistance_HungerThirst_Effect	SURV_FortifyDiseaseResistance_HungerThirst_Effect					25.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	2	00521A66	SURV_FortifyDiseaseResistance_HungerThirst_Effect	SURV_FortifyDiseaseResistance_HungerThirst_Effect					30.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	3	00521A66	SURV_FortifyDiseaseResistance_HungerThirst_Effect	SURV_FortifyDiseaseResistance_HungerThirst_Effect					35.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	4	0004E0CB	SURV_WellFed_AbFortifyHealth	Well Fed - Fortify Health					25.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	5	0004E0CB	SURV_WellFed_AbFortifyHealth	Well Fed - Fortify Health					37.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	6	0004E0CB	SURV_WellFed_AbFortifyHealth	Well Fed - Fortify Health					50.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	7	00003AD2	SURV_DamageStarvation_Hunger	SURV_DamageStarvation_Hunger					0.250000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	8	00054DF9	SURV_HungerNegative_Fatigue_Effect	SURV_Fatigue_Effect					25.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	9	0011CB3E	SURV_ReduceDiseaseResistance_HungerThirst_Effect	SURV_ReduceDiseaseResistance_HungerThirst_Effect					25.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	10	00054DF9	SURV_HungerNegative_Fatigue_Effect	SURV_Fatigue_Effect					50.000000	0	0
007A76C2	GHL_SURV_Feral_AbilityBACKUP	Hunger	11	0011CB3E	SURV_ReduceDiseaseResistance_HungerThirst_Effect	SURV_ReduceDiseaseResistance_HungerThirst_Effect					50.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	0	007A76AD	GHL_SURV_Feral_Effect	GHL_SURV_Feral_Effect					1.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	1	007A76AD	GHL_SURV_Feral_Effect	GHL_SURV_Feral_Effect					0.500000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	2	007A76A9	GHL_SURV_AddFeralPerk						0.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	3	0004D885	AbFortifyStrength	Fortify Strength					3.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	4	0004A0D2	AbFortifyHealth	Fortify Health					30.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	5	00169559	AbFortifyEndurance	Fortify Endurance					3.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	6	0004A0D2	AbFortifyHealth	Fortify Health					15.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	7	0004BAD9	abReduceEndurance	Reduce Endurance					1.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	8	002049DF	AbReduceActionPoints	Reduce Action Points					5.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	9	0004BAD9	abReduceEndurance	Reduce Endurance					3.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	10	000A599B	abReduceHealth	Reduce Health					15.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	11	002049DF	AbReduceActionPoints	Reduce Action Points					10.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	12	0004BAD9	abReduceEndurance	Reduce Endurance					5.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	13	0004BAD8	abReduceCharisma	Reduce Charisma					99.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	14	000A599B	abReduceHealth	Reduce Health					30.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	15	002049DF	AbReduceActionPoints	Reduce Action Points					30.000000	0	0
007A76C3	GHL_SURV_Feral_Ability	Feral	16	00657905	abFortifyDamageMeleeAll	Fortify All Melee Damage					150.000000	0	0
007A76C4	GHL_AbFeralTier	Ghoul Feral Tier	0	007A76AB	GHL_FeralTierEffect	Feral					2.000000	0	0
007A76C4	GHL_AbFeralTier	Ghoul Feral Tier	1	007A76AB	GHL_FeralTierEffect	Feral					2.000000	0	0
007A76C4	GHL_AbFeralTier	Ghoul Feral Tier	2	007A76AB	GHL_FeralTierEffect	Feral					2.000000	0	0
007A76C4	GHL_AbFeralTier	Ghoul Feral Tier	3	007A76AB	GHL_FeralTierEffect	Feral					2.000000	0	0
007A76C5	GHL_SURV_FeralMax_VisionVFX_Ability	Feral Strength	0	007A76B2	GHL_SURV_FeralVFX_FeralTier5Effect	Feral Strength					0.000000	0	0
007A7C41	GHL_AbDisguisePenaltyUI	Disguise	0	007B5457	GHL_DisguiseUIDummyEffect	Disguised					2.000000	0	0
007A888A	GHL_AbPerkBloodyVats	Bloody VATS	0	004F6AB0	abPerkFortifyDmgAll	Fortify All Damage					10.000000	0	0
007A888A	GHL_AbPerkBloodyVats	Bloody VATS	1	004F6AB0	abPerkFortifyDmgAll	Fortify All Damage					15.000000	0	0
007A888A	GHL_AbPerkBloodyVats	Bloody VATS	2	004F6AB0	abPerkFortifyDmgAll	Fortify All Damage					20.000000	0	0
007A888B	GHL_AbPerkFaultySpots	Faulty Spots	0	007C92C6	AbPerkFortifyDmgWeakSpot	Fortify Weak Spot Damage					15.000000	0	0
007ABE06	GHL_AbScienceMonsterSpell	Science Monster Rage	0	007ABE05	GHL_abPerkScienceMonsterFortifyDmgAll	Science Monster Fortify All Damage					5.000000	0	10
007ABE06	GHL_AbScienceMonsterSpell	Science Monster Rage	1	007ABE05	GHL_abPerkScienceMonsterFortifyDmgAll	Science Monster Fortify All Damage					10.000000	0	10
