SPEL_FormID	SPEL_EDID	SPEL_FULL	SPEL_DESC	Keywords_Flat	Keyword_1	Keyword_2	Keyword_3	Keyword_4	Keyword_5	Keyword_6	Keyword_7	Keyword_8	Keyword_9	Keyword_10	Keyword_11	Keyword_12	Keyword_13	Keyword_14	Keyword_15	Keyword_16	Keyword_17	Keyword_18	Keyword_19	Keyword_20	ETYP_FormID	ETYP_EDID	ETYP_FULL	SPIT_BaseCost	SPIT_Flags	SPIT_Type	SPIT_ChargeTime	SPIT_CastType	SPIT_TargetType	SPIT_CastDuration	SPIT_Range	SPIT_CastingPerk_FormID	SPIT_CastingPerk_EDID	SPIT_CastingPerk_FULL	EffectCount	MIID_MaxItemID	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	EFIT_EffectID	EFIT_Magnitude	EFIT_Area	EFIT_Duration	EFIT_Unknown	Conditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20
00773652	"Storm_MQ13_HugoStealth"	"Hugo Stealth"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"2"	0	0076D5EB	"Storm_MQ13_Finale_HugoStealthEffect"	"Stealth Field"	"2"	"0.000000"	"0"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00773651	"Storm_MQ13_FlashBangSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	0077364F	"Storm_MQ13_FlashbangEffect"	"Flashbang Effect"	"1"	"0.000000"	"0"	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077D52D	"crOvergrownBossPoisonCloak_XPD_AC_DailyOps"	"Poison Cloak"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"100000000000000000010001"	"Ability"	"1.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"0"	0	0077D52C	"crOvergrownBossPoisonCloakEffect_XPD_AC_DailyOps"	"Poison Cloak"	"0"	"15.000000"	"20"	"0"	""	"GetDead = 0.000000 10000000"	"GetDead = 0.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077EE62	"PoisonRadturkey"	"Toxic Radturkey Poison"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"1"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"0"	0	001FE6A2	"crPoisonEffect"	"Damage Type Poison"	"0"	"3.000000"	"0"	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00783158	"Storm_MQ08_LostSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"11"	0	00783156	"Storm_MQ08_LostSpellEffect"	"Storm_MQ08_EmpoweredLost"	"8"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0078329F	"Storm_MQ03_DismemberHandSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"000010000000000000101"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	0078329E	"Storm_MQ03_DismemberHandEffect"	"Dismember Actors Hand"	"1"	"0.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00786E0A	"E01F_Fasnacht_SpeedMultSpell"	"Swift-Footed"	"Faster movement, reload & melee speed"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"8"	0	00786E09	"E01F_Fasnacht_SpeedMultEffect"	"Swift-Footed"	"5"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00787E9F	"Storm_E01_BossBabySpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"12"	0	00787E9D	"Storm_E01_BossBabySpellEffect"	"Storm_E01_BossDmgRes"	"8"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00790E0D	"ElectricalHazardFatal"	"Fatal Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	0	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"1"	"0.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00790E0D	"ElectricalHazardFatal"	"Fatal Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	1	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"2"	"0.000000"	"0"	"1"	""	"GetCurrentWeatherHasKeyword = 1.000000 10000000"	"GetCurrentWeatherHasKeyword = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00790E0D	"ElectricalHazardFatal"	"Fatal Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	2	00751C86	"Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly"	"Reduced Accuracy"	"4"	"500.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182B	"Storm_RegionBoss_ElectricalHazardLight"	"Neuro Warfare: Light Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	0	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"1"	"0.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182B	"Storm_RegionBoss_ElectricalHazardLight"	"Neuro Warfare: Light Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	1	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"2"	"0.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000 | GetCurrentWeatherHasKeyword = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	"GetCurrentWeatherHasKeyword = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182B	"Storm_RegionBoss_ElectricalHazardLight"	"Neuro Warfare: Light Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	2	00751C86	"Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly"	"Reduced Accuracy"	"4"	"150.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182A	"Storm_RegionBoss_ElectricalHazardStrong"	"Strong Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	0	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"1"	"0.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182A	"Storm_RegionBoss_ElectricalHazardStrong"	"Strong Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	1	006EDFC2	"ElectricalHazardEffect"	"Energy Damage"	"2"	"0.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000 | GetCurrentWeatherHasKeyword = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	"GetCurrentWeatherHasKeyword = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079182A	"Storm_RegionBoss_ElectricalHazardStrong"	"Strong Electricity"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Concentration"	"Contact"	"0.000000"	"0.000000"		""	""	3	"4"	2	00751C86	"Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly"	"Reduced Accuracy"	"4"	"500.000000"	"0"	"1"	""	"GetQuestRunningUnique = 1.000000 10000000"	"GetQuestRunningUnique = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B587	"Conductor_ChargeCounter"	"Conductor Charge Counter"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"3"	0	0077B572	"Conductor_ChargeCounterEffect"	"Build Conductor Charges"	"2"	"1.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B588	"RestoreHungerThirstLightMealSpell01"	"Light Meal"	"Light Meal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0001000000000000001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"13"	0	0077B575	"RestoreHungerLightMeal"	"Light Meal"	"12"	"500.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B588	"RestoreHungerThirstLightMealSpell01"	"Light Meal"	"Light Meal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0001000000000000001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"13"	1	0077B577	"RestoreThirstLightMealEffect"	"Electric Affinity"	"13"	"500.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B58B	"RestoreHungerThirstLightMealSpell02"	"Light Meal"	"Light Meal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0001000000000000001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"14"	0	0077B575	"RestoreHungerLightMeal"	"Light Meal"	"13"	"1000.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B58B	"RestoreHungerThirstLightMealSpell02"	"Light Meal"	"Light Meal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0001000000000000001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	2	"14"	1	0077B577	"RestoreThirstLightMealEffect"	"Electric Affinity"	"14"	"1000.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B589	"Conductor_FullyCharged"	"Conductor Fully Charged"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"3"	0	0077B576	"Conductor_FullyChargedEffect"	"Fully Charged Conductor"	"3"	"1.000000"	"0"	"60"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077B58D	"Conductor_ExplosionSpell"	"ConductorExplosionSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"10011"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	1	"8"	0	0077B573	"ConductorExplosionSpellEffect"	"Spawns Explosion"	"8"	"1.000000"	"100"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00785682	"MILE_CaravanEscort_CleanupSpell"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"000000000000000000101"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	0078567F	"MILE_CaravanEscort_BrahminCleanup"	"Caravan Cleanup"	"1"	"0.000000"	"0"	"180"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	0	003DC3A0	"abFortifyDamageAll"	"Fortify All Damage"	"7"	"25.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	1	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"8"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	2	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"9"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	3	0004D86E	"AbPerkFortifyResistFire"	"Fortify Fire Resist"	"10"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	4	0062B799	"AbPerkFortifyResistCryo"	"Fortify Cryo Resist"	"11"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793525	"MILE_Caravan_Tier03_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	5	0004D86B	"AbPerkFortifyResistPoison"	"Fortify Poison Resist"	"12"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	0	003DC3A0	"abFortifyDamageAll"	"Fortify All Damage"	"6"	"25.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	1	0004A0AC	"AbPerkFortifyResistDamage"	"Fortify Damage Resist"	"7"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	2	000559A4	"AbPerkFortifyResistEnergy"	"Fortify Energy Resist"	"8"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	3	0004D86E	"AbPerkFortifyResistFire"	"Fortify Fire Resist"	"9"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	4	0062B799	"AbPerkFortifyResistCryo"	"Fortify Cryo Resist"	"10"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793526	"MILE_Caravan_Tier02_AbDamageResist"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	6	"12"	5	0004D86B	"AbPerkFortifyResistPoison"	"Fortify Poison Resist"	"11"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0079C8A9	"PerkMedicSpell"	"Medic"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"	003E956A	"FriendlyFire01"	"Friendly Fire"	1	"1"	0	001F109E	"Legendary_Medic"	"Medic"	"0"	"5.000000"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
007A0C61	"MILE_BrahminUpgradeSpell_HealthRegen01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	00023735	"RestoreHealthGeneric"	"Restore Health"	"1"	"10.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077459E	"RD01_Enc01_PreventLimbDamageCloakSpell"	"Prevent Limb Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"3"	0	0077459B	"RD01_Enc01_PreventLimbDamageEffect"	"Prevent Limb Damage"	"3"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0077459F	"RD01_Enc01_MegaDamageSpell"	"Mega Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"1"	0	0077459C	"RD01_Enc01_DamageHealth_OnHit"	"Health Damage"	"1"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
007852AD	"RD01_Enc01_DamagingFloorSpell"	"Electrified Floor"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Ability"	"0.000000"	"Constant Effect"	"Self"	"0.000000"	"0.000000"		""	""	1	"2"	0	007852AC	"RD01_Enc01_DamagingFloorEffect"	"Electrified Floor Effect"	"1"	"0.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0078A650	"ZZZ_RD01_Enc05_PylonDamageSpell"	"Security Pylon Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"000000000000000000101"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"3"	0	0078812E	"RD01_Enc05_UltraciteCrystal_Explosion_Effect"	"Ultracite Crystal Explosion"	"2"	"200.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0078A650	"ZZZ_RD01_Enc05_PylonDamageSpell"	"Security Pylon Damage"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"000000000000000000101"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"3"	1	001A03FB	"StaggerEffect"	"Stagger"	"3"	"60.000000"	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00793F03	"Legendary_Weapon_IcemensFreezeSpell"	"Icemens Freeze Spell"	"Slow targets down on attack"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"001"	"Spell"	"0.000000"	"Fire and Forget"	"Self"	"0.000000"	"0.000000"		""	""	1	"6"	0	00793F00	"Legendary_Weapon_IcemensApplyPerkEffect"	"Apply Legendary Icemens Weapon Effect"	"6"	"75.000000"	"0"	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
007954F3	"RD01_PowerArmor_UltraciteBracers_PoisonAttack"	"Poison Attack"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	00013F44	"EitherHand"	"EitherHand"	"0"	"0000000000000000000000000000000000000000000000000000000000000000"	"Spell"	"0.000000"	"Fire and Forget"	"Contact"	"0.000000"	"0.000000"		""	""	2	"2"	0	007954EC	"RD01_PowerArmor_UltraciteBracersPoisonEffect"	"Ultracite Bracers Poison Damage"	"0"	"5.000000"	"0"	"10"	""	"WornApparelHasKeywordCount = 1.000000 10000000"	"WornApparelHasKeywordCount = 1.000000 10000000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
