NPC_FormID	NPC_EDID	PropIndex	ActorValue_FormID	ActorValue_EDID	ActorValue_Name	Value	CurveTable_FormID	CurveTable_EDID
007A9631	GHL00_encGenericGhoulFaceM03	17	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A962D	GHL00_encGenericGhoulFaceF04	0	000002C2	Strength	Strength	0.000000		
007A962D	GHL00_encGenericGhoulFaceF04	1	000002C3	Perception	Perception	4.000000		
007A962D	GHL00_encGenericGhoulFaceF04	2	000002C4	Endurance	Endurance	0.000000		
007A962D	GHL00_encGenericGhoulFaceF04	3	000002C5	Charisma	Charisma	0.000000		
007A962D	GHL00_encGenericGhoulFaceF04	4	000002C6	Intelligence	Intelligence	0.000000		
007A962D	GHL00_encGenericGhoulFaceF04	5	000002C7	Agility	Agility	5.000000		
007A962D	GHL00_encGenericGhoulFaceF04	6	000002C8	Luck	Luck	0.000000		
007A962D	GHL00_encGenericGhoulFaceF04	7	000002CC	IdleChatterTimeMin		15.000000		
007A962D	GHL00_encGenericGhoulFaceF04	8	000002CD	IdleChatterTimeMax		30.000000		
007A962D	GHL00_encGenericGhoulFaceF04	9	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007A962D	GHL00_encGenericGhoulFaceF04	10	000002D5	ActionPoints	Action Points	50.000000		
007A962D	GHL00_encGenericGhoulFaceF04	11	000002DA	SpeedMult	Move Speed	100.000000		
007A962D	GHL00_encGenericGhoulFaceF04	12	000002E3	DamageResist	Damage Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A962D	GHL00_encGenericGhoulFaceF04	13	000002E4	PoisonResist	Poison Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A962D	GHL00_encGenericGhoulFaceF04	14	000002E5	FireResist	Fire Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A962D	GHL00_encGenericGhoulFaceF04	15	000002E7	FrostResist	Cryo Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A962D	GHL00_encGenericGhoulFaceF04	16	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A962D	GHL00_encGenericGhoulFaceF04	17	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A9633	GHL00_encGenericGhoulFaceM05	0	000002C2	Strength	Strength	0.000000		
007A9633	GHL00_encGenericGhoulFaceM05	1	000002C3	Perception	Perception	4.000000		
007A9633	GHL00_encGenericGhoulFaceM05	2	000002C4	Endurance	Endurance	0.000000		
007A9633	GHL00_encGenericGhoulFaceM05	3	000002C5	Charisma	Charisma	0.000000		
007A9633	GHL00_encGenericGhoulFaceM05	4	000002C6	Intelligence	Intelligence	0.000000		
007A9633	GHL00_encGenericGhoulFaceM05	5	000002C7	Agility	Agility	5.000000		
007A9633	GHL00_encGenericGhoulFaceM05	6	000002C8	Luck	Luck	0.000000		
007A9633	GHL00_encGenericGhoulFaceM05	7	000002CC	IdleChatterTimeMin		15.000000		
007A9633	GHL00_encGenericGhoulFaceM05	8	000002CD	IdleChatterTimeMax		30.000000		
007A9633	GHL00_encGenericGhoulFaceM05	9	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007A9633	GHL00_encGenericGhoulFaceM05	10	000002D5	ActionPoints	Action Points	50.000000		
007A9633	GHL00_encGenericGhoulFaceM05	11	000002DA	SpeedMult	Move Speed	100.000000		
007A9633	GHL00_encGenericGhoulFaceM05	12	000002E3	DamageResist	Damage Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A9633	GHL00_encGenericGhoulFaceM05	13	000002E4	PoisonResist	Poison Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A9633	GHL00_encGenericGhoulFaceM05	14	000002E5	FireResist	Fire Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007A9633	GHL00_encGenericGhoulFaceM05	15	000002E7	FrostResist	Cryo Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A9633	GHL00_encGenericGhoulFaceM05	16	000002EA	RadResistExposure	Radiation Resistance	0.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007A9633	GHL00_encGenericGhoulFaceM05	17	000002EB	EnergyResist	Energy Resistance	0.000000	0076E990	CT_Creatures_Armor_Universal_Tier13
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	0	000002C2	Strength	Strength	8.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	1	000002C3	Perception	Perception	4.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	2	000002C4	Endurance	Endurance	0.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	3	000002C5	Charisma	Charisma	0.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	4	000002C6	Intelligence	Intelligence	0.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	5	000002C7	Agility	Agility	5.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	6	000002C8	Luck	Luck	0.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	7	000002CC	IdleChatterTimeMin		45.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	8	000002CD	IdleChatterTimeMax		90.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	9	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	10	000002D5	ActionPoints	Action Points	50.000000		
007AAD23	GHL00_LvlGenericGhoul_PlayerProtected	11	000002DA	SpeedMult	Move Speed	100.000000		
007AC55F	GHL_PresetMale3	0	000002C2	Strength	Strength	0.000000		
007AC55F	GHL_PresetMale3	1	000002C3	Perception	Perception	0.000000		
007AC55F	GHL_PresetMale3	2	000002C4	Endurance	Endurance	0.000000		
007AC55F	GHL_PresetMale3	3	000002C5	Charisma	Charisma	0.000000		
007AC55F	GHL_PresetMale3	4	000002C6	Intelligence	Intelligence	0.000000		
007AC55F	GHL_PresetMale3	5	000002C7	Agility	Agility	0.000000		
007AC55F	GHL_PresetMale3	6	000002C8	Luck	Luck	0.000000		
007AC55F	GHL_PresetMale3	7	000002D4	Health	Health	100.000000		
007AC55F	GHL_PresetMale3	8	000002D5	ActionPoints	Action Points	100.000000		
007AC55F	GHL_PresetMale3	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC560	GHL_PresetMale2	0	000002C2	Strength	Strength	0.000000		
007AC560	GHL_PresetMale2	1	000002C3	Perception	Perception	0.000000		
007AC560	GHL_PresetMale2	2	000002C4	Endurance	Endurance	0.000000		
007AC560	GHL_PresetMale2	3	000002C5	Charisma	Charisma	0.000000		
007AC560	GHL_PresetMale2	4	000002C6	Intelligence	Intelligence	0.000000		
007AC560	GHL_PresetMale2	5	000002C7	Agility	Agility	0.000000		
007AC560	GHL_PresetMale2	6	000002C8	Luck	Luck	0.000000		
007AC560	GHL_PresetMale2	7	000002D4	Health	Health	100.000000		
007AC560	GHL_PresetMale2	8	000002D5	ActionPoints	Action Points	100.000000		
007AC560	GHL_PresetMale2	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC561	GHL_PresetFemale5	0	000002C2	Strength	Strength	0.000000		
007AC561	GHL_PresetFemale5	1	000002C3	Perception	Perception	0.000000		
007AC561	GHL_PresetFemale5	2	000002C4	Endurance	Endurance	0.000000		
007AC561	GHL_PresetFemale5	3	000002C5	Charisma	Charisma	0.000000		
007AC561	GHL_PresetFemale5	4	000002C6	Intelligence	Intelligence	0.000000		
007AC561	GHL_PresetFemale5	5	000002C7	Agility	Agility	0.000000		
007AC561	GHL_PresetFemale5	6	000002C8	Luck	Luck	0.000000		
007AC561	GHL_PresetFemale5	7	000002D4	Health	Health	100.000000		
007AC561	GHL_PresetFemale5	8	000002D5	ActionPoints	Action Points	100.000000		
007AC561	GHL_PresetFemale5	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC562	GHL_PresetFemale3	0	000002C2	Strength	Strength	0.000000		
007AC562	GHL_PresetFemale3	1	000002C3	Perception	Perception	0.000000		
007AC562	GHL_PresetFemale3	2	000002C4	Endurance	Endurance	0.000000		
007AC562	GHL_PresetFemale3	3	000002C5	Charisma	Charisma	0.000000		
007AC562	GHL_PresetFemale3	4	000002C6	Intelligence	Intelligence	0.000000		
007AC562	GHL_PresetFemale3	5	000002C7	Agility	Agility	0.000000		
007AC562	GHL_PresetFemale3	6	000002C8	Luck	Luck	0.000000		
007AC562	GHL_PresetFemale3	7	000002D4	Health	Health	100.000000		
007AC562	GHL_PresetFemale3	8	000002D5	ActionPoints	Action Points	100.000000		
007AC562	GHL_PresetFemale3	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC563	GHL_PresetFemale4	0	000002C2	Strength	Strength	0.000000		
007AC563	GHL_PresetFemale4	1	000002C3	Perception	Perception	0.000000		
007AC563	GHL_PresetFemale4	2	000002C4	Endurance	Endurance	0.000000		
007AC563	GHL_PresetFemale4	3	000002C5	Charisma	Charisma	0.000000		
007AC563	GHL_PresetFemale4	4	000002C6	Intelligence	Intelligence	0.000000		
007AC563	GHL_PresetFemale4	5	000002C7	Agility	Agility	0.000000		
007AC563	GHL_PresetFemale4	6	000002C8	Luck	Luck	0.000000		
007AC563	GHL_PresetFemale4	7	000002D4	Health	Health	100.000000		
007AC563	GHL_PresetFemale4	8	000002D5	ActionPoints	Action Points	100.000000		
007AC563	GHL_PresetFemale4	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC55C	GHL_PresetFemale2	0	000002C2	Strength	Strength	0.000000		
007AC55C	GHL_PresetFemale2	1	000002C3	Perception	Perception	0.000000		
007AC55C	GHL_PresetFemale2	2	000002C4	Endurance	Endurance	0.000000		
007AC55C	GHL_PresetFemale2	3	000002C5	Charisma	Charisma	0.000000		
007AC55C	GHL_PresetFemale2	4	000002C6	Intelligence	Intelligence	0.000000		
007AC55C	GHL_PresetFemale2	5	000002C7	Agility	Agility	0.000000		
007AC55C	GHL_PresetFemale2	6	000002C8	Luck	Luck	0.000000		
007AC55C	GHL_PresetFemale2	7	000002D4	Health	Health	100.000000		
007AC55C	GHL_PresetFemale2	8	000002D5	ActionPoints	Action Points	100.000000		
007AC55C	GHL_PresetFemale2	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC55D	GHL_PresetMale5	0	000002C2	Strength	Strength	0.000000		
007AC55D	GHL_PresetMale5	1	000002C3	Perception	Perception	0.000000		
007AC55D	GHL_PresetMale5	2	000002C4	Endurance	Endurance	0.000000		
007AC55D	GHL_PresetMale5	3	000002C5	Charisma	Charisma	0.000000		
007AC55D	GHL_PresetMale5	4	000002C6	Intelligence	Intelligence	0.000000		
007AC55D	GHL_PresetMale5	5	000002C7	Agility	Agility	0.000000		
007AC55D	GHL_PresetMale5	6	000002C8	Luck	Luck	0.000000		
007AC55D	GHL_PresetMale5	7	000002D4	Health	Health	100.000000		
007AC55D	GHL_PresetMale5	8	000002D5	ActionPoints	Action Points	100.000000		
007AC55D	GHL_PresetMale5	9	000002DA	SpeedMult	Move Speed	100.000000		
007AC55E	GHL_PresetMale4	0	000002C2	Strength	Strength	0.000000		
007AC55E	GHL_PresetMale4	1	000002C3	Perception	Perception	0.000000		
007AC55E	GHL_PresetMale4	2	000002C4	Endurance	Endurance	0.000000		
007AC55E	GHL_PresetMale4	3	000002C5	Charisma	Charisma	0.000000		
007AC55E	GHL_PresetMale4	4	000002C6	Intelligence	Intelligence	0.000000		
007AC55E	GHL_PresetMale4	5	000002C7	Agility	Agility	0.000000		
007AC55E	GHL_PresetMale4	6	000002C8	Luck	Luck	0.000000		
007AC55E	GHL_PresetMale4	7	000002D4	Health	Health	100.000000		
007AC55E	GHL_PresetMale4	8	000002D5	ActionPoints	Action Points	100.000000		
007AC55E	GHL_PresetMale4	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD0B8	GHL_LvlFeralGhoulPointRepose	0	000002C3	Perception	Perception	4.000000		
007AD0B8	GHL_LvlFeralGhoulPointRepose	1	000002D4	Health	Health	0.000000	0076EA01	CT_Creatures_Health_Universal_Tier26
007AD0B8	GHL_LvlFeralGhoulPointRepose	2	000002DA	SpeedMult	Move Speed	100.000000		
007AD0B7	GHL_LvlProtectronConstructionPointRepose	0	000002C3	Perception	Perception	7.000000		
007AD0B7	GHL_LvlProtectronConstructionPointRepose	1	000002D4	Health	Health	0.000000	0076E9FD	CT_Creatures_Health_Universal_Tier22
007AD0B7	GHL_LvlProtectronConstructionPointRepose	2	000002DA	SpeedMult	Move Speed	100.000000		
007AD0B7	GHL_LvlProtectronConstructionPointRepose	3	001C5A31	ProtectronPersonalityValue	Protectron Personality Parameter	0.000000		
007AD0B7	GHL_LvlProtectronConstructionPointRepose	4	007ADDD9	EncounterSkullIndex		0.000000		
007AD46E	GHL00_EncGenericGhoul07	0	000002C2	Strength	Strength	8.000000		
007AD46E	GHL00_EncGenericGhoul07	1	000002C3	Perception	Perception	4.000000		
007AD46E	GHL00_EncGenericGhoul07	2	000002C4	Endurance	Endurance	0.000000		
007AD46E	GHL00_EncGenericGhoul07	3	000002C5	Charisma	Charisma	0.000000		
007AD46E	GHL00_EncGenericGhoul07	4	000002C6	Intelligence	Intelligence	0.000000		
007AD46E	GHL00_EncGenericGhoul07	5	000002C7	Agility	Agility	5.000000		
007AD46E	GHL00_EncGenericGhoul07	6	000002C8	Luck	Luck	0.000000		
007AD46E	GHL00_EncGenericGhoul07	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD46E	GHL00_EncGenericGhoul07	8	000002D5	ActionPoints	Action Points	50.000000		
007AD46E	GHL00_EncGenericGhoul07	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD46F	GHL00_EncGenericGhoul06	0	000002C2	Strength	Strength	8.000000		
007AD46F	GHL00_EncGenericGhoul06	1	000002C3	Perception	Perception	4.000000		
007AD46F	GHL00_EncGenericGhoul06	2	000002C4	Endurance	Endurance	0.000000		
007AD46F	GHL00_EncGenericGhoul06	3	000002C5	Charisma	Charisma	0.000000		
007AD46F	GHL00_EncGenericGhoul06	4	000002C6	Intelligence	Intelligence	0.000000		
007AD46F	GHL00_EncGenericGhoul06	5	000002C7	Agility	Agility	5.000000		
007AD46F	GHL00_EncGenericGhoul06	6	000002C8	Luck	Luck	0.000000		
007AD46F	GHL00_EncGenericGhoul06	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD46F	GHL00_EncGenericGhoul06	8	000002D5	ActionPoints	Action Points	50.000000		
007AD46F	GHL00_EncGenericGhoul06	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD470	GHL00_EncGenericGhoul09	0	000002C2	Strength	Strength	8.000000		
007AD470	GHL00_EncGenericGhoul09	1	000002C3	Perception	Perception	4.000000		
007AD470	GHL00_EncGenericGhoul09	2	000002C4	Endurance	Endurance	0.000000		
007AD470	GHL00_EncGenericGhoul09	3	000002C5	Charisma	Charisma	0.000000		
007AD470	GHL00_EncGenericGhoul09	4	000002C6	Intelligence	Intelligence	0.000000		
007AD470	GHL00_EncGenericGhoul09	5	000002C7	Agility	Agility	5.000000		
007AD470	GHL00_EncGenericGhoul09	6	000002C8	Luck	Luck	0.000000		
007AD470	GHL00_EncGenericGhoul09	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD470	GHL00_EncGenericGhoul09	8	000002D5	ActionPoints	Action Points	50.000000		
007AD470	GHL00_EncGenericGhoul09	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD471	GHL00_EncGenericGhoul03	0	000002C2	Strength	Strength	8.000000		
007AD471	GHL00_EncGenericGhoul03	1	000002C3	Perception	Perception	4.000000		
007AD471	GHL00_EncGenericGhoul03	2	000002C4	Endurance	Endurance	0.000000		
007AD471	GHL00_EncGenericGhoul03	3	000002C5	Charisma	Charisma	0.000000		
007AD471	GHL00_EncGenericGhoul03	4	000002C6	Intelligence	Intelligence	0.000000		
007AD471	GHL00_EncGenericGhoul03	5	000002C7	Agility	Agility	5.000000		
007AD471	GHL00_EncGenericGhoul03	6	000002C8	Luck	Luck	0.000000		
007AD471	GHL00_EncGenericGhoul03	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD471	GHL00_EncGenericGhoul03	8	000002D5	ActionPoints	Action Points	50.000000		
007AD471	GHL00_EncGenericGhoul03	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD472	GHL00_EncGenericGhoul01Template	0	000002C2	Strength	Strength	8.000000		
007AD472	GHL00_EncGenericGhoul01Template	1	000002C3	Perception	Perception	4.000000		
007AD472	GHL00_EncGenericGhoul01Template	2	000002C4	Endurance	Endurance	0.000000		
007AD472	GHL00_EncGenericGhoul01Template	3	000002C5	Charisma	Charisma	0.000000		
007AD472	GHL00_EncGenericGhoul01Template	4	000002C6	Intelligence	Intelligence	0.000000		
007AD472	GHL00_EncGenericGhoul01Template	5	000002C7	Agility	Agility	5.000000		
007AD472	GHL00_EncGenericGhoul01Template	6	000002C8	Luck	Luck	0.000000		
007AD472	GHL00_EncGenericGhoul01Template	7	000002CC	IdleChatterTimeMin		45.000000		
007AD472	GHL00_EncGenericGhoul01Template	8	000002CD	IdleChatterTimeMax		90.000000		
007AD472	GHL00_EncGenericGhoul01Template	9	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD472	GHL00_EncGenericGhoul01Template	10	000002D5	ActionPoints	Action Points	50.000000		
007AD472	GHL00_EncGenericGhoul01Template	11	000002DA	SpeedMult	Move Speed	100.000000		
007AD473	GHL00_EncGenericGhoul05	0	000002C2	Strength	Strength	8.000000		
007AD473	GHL00_EncGenericGhoul05	1	000002C3	Perception	Perception	4.000000		
007AD473	GHL00_EncGenericGhoul05	2	000002C4	Endurance	Endurance	0.000000		
007AD473	GHL00_EncGenericGhoul05	3	000002C5	Charisma	Charisma	0.000000		
007AD473	GHL00_EncGenericGhoul05	4	000002C6	Intelligence	Intelligence	0.000000		
007AD473	GHL00_EncGenericGhoul05	5	000002C7	Agility	Agility	5.000000		
007AD473	GHL00_EncGenericGhoul05	6	000002C8	Luck	Luck	0.000000		
007AD473	GHL00_EncGenericGhoul05	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD473	GHL00_EncGenericGhoul05	8	000002D5	ActionPoints	Action Points	50.000000		
007AD473	GHL00_EncGenericGhoul05	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD474	GHL00_EncGenericGhoul08	0	000002C2	Strength	Strength	8.000000		
007AD474	GHL00_EncGenericGhoul08	1	000002C3	Perception	Perception	4.000000		
007AD474	GHL00_EncGenericGhoul08	2	000002C4	Endurance	Endurance	0.000000		
007AD474	GHL00_EncGenericGhoul08	3	000002C5	Charisma	Charisma	0.000000		
007AD474	GHL00_EncGenericGhoul08	4	000002C6	Intelligence	Intelligence	0.000000		
007AD474	GHL00_EncGenericGhoul08	5	000002C7	Agility	Agility	5.000000		
007AD474	GHL00_EncGenericGhoul08	6	000002C8	Luck	Luck	0.000000		
007AD474	GHL00_EncGenericGhoul08	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD474	GHL00_EncGenericGhoul08	8	000002D5	ActionPoints	Action Points	50.000000		
007AD474	GHL00_EncGenericGhoul08	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD475	GHL00_EncGenericGhoul04	0	000002C2	Strength	Strength	8.000000		
007AD475	GHL00_EncGenericGhoul04	1	000002C3	Perception	Perception	4.000000		
007AD475	GHL00_EncGenericGhoul04	2	000002C4	Endurance	Endurance	0.000000		
007AD475	GHL00_EncGenericGhoul04	3	000002C5	Charisma	Charisma	0.000000		
007AD475	GHL00_EncGenericGhoul04	4	000002C6	Intelligence	Intelligence	0.000000		
007AD475	GHL00_EncGenericGhoul04	5	000002C7	Agility	Agility	5.000000		
007AD475	GHL00_EncGenericGhoul04	6	000002C8	Luck	Luck	0.000000		
007AD475	GHL00_EncGenericGhoul04	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD475	GHL00_EncGenericGhoul04	8	000002D5	ActionPoints	Action Points	50.000000		
007AD475	GHL00_EncGenericGhoul04	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD46D	GHL00_EncGenericGhoul02	0	000002C2	Strength	Strength	8.000000		
007AD46D	GHL00_EncGenericGhoul02	1	000002C3	Perception	Perception	4.000000		
007AD46D	GHL00_EncGenericGhoul02	2	000002C4	Endurance	Endurance	0.000000		
007AD46D	GHL00_EncGenericGhoul02	3	000002C5	Charisma	Charisma	0.000000		
007AD46D	GHL00_EncGenericGhoul02	4	000002C6	Intelligence	Intelligence	0.000000		
007AD46D	GHL00_EncGenericGhoul02	5	000002C7	Agility	Agility	5.000000		
007AD46D	GHL00_EncGenericGhoul02	6	000002C8	Luck	Luck	0.000000		
007AD46D	GHL00_EncGenericGhoul02	7	000002D4	Health	Health	0.000000	0076E9F9	CT_Creatures_Health_Universal_Tier18
007AD46D	GHL00_EncGenericGhoul02	8	000002D5	ActionPoints	Action Points	50.000000		
007AD46D	GHL00_EncGenericGhoul02	9	000002DA	SpeedMult	Move Speed	100.000000		
007AD4A0	SSE_LvlBloatfly	0	000002C3	Perception	Perception	3.000000		
007AD4A0	SSE_LvlBloatfly	1	000002C4	Endurance	Endurance	2.000000		
007AD4A0	SSE_LvlBloatfly	2	000002C5	Charisma	Charisma	1.000000		
007AD4A0	SSE_LvlBloatfly	3	000002C6	Intelligence	Intelligence	1.000000		
007AD4A0	SSE_LvlBloatfly	4	000002C7	Agility	Agility	4.000000		
007AD4A0	SSE_LvlBloatfly	5	000002C8	Luck	Luck	2.000000		
007AD4A0	SSE_LvlBloatfly	6	000002D4	Health	Health	0.000000	0076E9F5	CT_Creatures_Health_Universal_Tier14
007AD4A0	SSE_LvlBloatfly	7	000002D5	ActionPoints	Action Points	50.000000		
007AD4A0	SSE_LvlBloatfly	8	000002DA	SpeedMult	Move Speed	100.000000		
007B2496	GHL00_LvlMainTurretTripod	0	000002C2	Strength	Strength	4.000000		
007B2496	GHL00_LvlMainTurretTripod	1	000002C7	Agility	Agility	8.000000		
007B2496	GHL00_LvlMainTurretTripod	2	000002D4	Health	Health	0.000000	0076E9FA	CT_Creatures_Health_Universal_Tier19
007B2496	GHL00_LvlMainTurretTripod	3	000002D5	ActionPoints	Action Points	50.000000		
007B2496	GHL00_LvlMainTurretTripod	4	000002DA	SpeedMult	Move Speed	100.000000		
007B2496	GHL00_LvlMainTurretTripod	5	000002E3	DamageResist	Damage Resistance	35.000000	0076E992	CT_Creatures_Armor_Universal_Tier15
007B2496	GHL00_LvlMainTurretTripod	6	000002EB	EnergyResist	Energy Resistance	25.000000	0076E98D	CT_Creatures_Armor_Universal_Tier10
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	0	000002C2	Strength	Strength	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	1	000002C3	Perception	Perception	4.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	2	000002C4	Endurance	Endurance	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	3	000002C5	Charisma	Charisma	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	4	000002C6	Intelligence	Intelligence	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	5	000002C7	Agility	Agility	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	6	000002C8	Luck	Luck	0.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	7	000002D4	Health	Health	170.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	8	000002D5	ActionPoints	Action Points	50.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	9	000002DA	SpeedMult	Move Speed	100.000000		
007B28FA	ATX_CAMPPets_Actor_Dog_Rottweiler	10	0079B107	CAMPPets_PetHasGiftForPlayer01		0.000000		
007BB073	GHL00_Dave	0	000002C2	Strength	Strength	8.000000		
007BB073	GHL00_Dave	1	000002C3	Perception	Perception	4.000000		
007BB073	GHL00_Dave	2	000002C4	Endurance	Endurance	0.000000		
007BB073	GHL00_Dave	3	000002C5	Charisma	Charisma	0.000000		
007BB073	GHL00_Dave	4	000002C6	Intelligence	Intelligence	0.000000		
007BB073	GHL00_Dave	5	000002C7	Agility	Agility	5.000000		
007BB073	GHL00_Dave	6	000002C8	Luck	Luck	0.000000		
007BB073	GHL00_Dave	7	000002CC	IdleChatterTimeMin		45.000000		
007BB073	GHL00_Dave	8	000002CD	IdleChatterTimeMax		90.000000		
