FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	DNAM	JASF
007A9EE9	SCORE_Challenge_Daily_QuestComplete_Event_Seasonal_MN2_Quest_Mischief	Complete the Event: "Mischief Night"	Quests Completed	1	Daily	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MN2_Quest_Mischief "Event: Mischief Night" [FLST:007A9EEC]) = 1.000000																																																				Reward0:0063EB2B:ChallengeReward_SCORE_Challenge_Daily_Event:GMRW	SCORE_Challenge_Daily_QuestComplete_Event_Seasonal_MN2_Quest_Mischief.json
007A9EEA	SCORE_Challenge_Weekly_QuestComplete_Event_Seasonal_MN2_Quest_Mischief_Daily	Complete the "Mischief Night" Daily Challenge	Challenges Completed	3	Weekly	Sub Challenge (Unsorted)	1	Top:Target.GetIsForm(SCORE_Challenge_Daily_QuestComplete_Event_Seasonal_MN2_Quest_Mischief "Complete the Event: ""Mischief Night""" [CHAL:007A9EE9]) = 1.000000																																																				Reward0:0063EB36:ChallengeReward_SCORE_Challenge_Weekly_Event:GMRW	SCORE_Challenge_Weekly_QuestComplete_Event_Seasonal_MN2_Quest_Mischief_Daily.json
007A9EEB	SCORE_Challenge_Weekly_ChallengeComplete_Event_Seasonal_MN2_Quest_Mischief	Complete the Event: "Mischief Night"	Quests Completed	5	Weekly	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MN2_Quest_Mischief "Event: Mischief Night" [FLST:007A9EEC]) = 1.000000																																																				Reward0:0063EB36:ChallengeReward_SCORE_Challenge_Weekly_Event:GMRW	SCORE_Challenge_Weekly_ChallengeComplete_Event_Seasonal_MN2_Quest_Mischief.json
007AACD4	SCORE_Challenge_Daily_QuestComplete_Event_Caravan_MILE_CaravanEscort	Complete a Caravan Quest	Quests Completed	1	Daily	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Quests_SpecificEvent_MILE_CaravanEscort "Event: Caravan Escort" [FLST:007AACD5]) = 1.000000																																																				Reward0:0063EB2B:ChallengeReward_SCORE_Challenge_Daily_Event:GMRW	SCORE_Challenge_Daily_QuestComplete_Event_Caravan_MILE_CaravanEscort.json
007B23B8	ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Honeybeast_Seasonal_BigBloom	Deal a Critical Hit to a Beezlebaby or Beezlebub  during The Big Bloom Event	Critical Shots Hit	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000	Top:Target.GetIsRace(HoneyBeastRace "Honey Beast" [RACE:0000E7D3]) = 1.000000																																																		Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Honeybeast_Seasonal_BigBloom.json
007B23B9	ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Enemy_Seasonal_BigBloom	Deal a Critical Hit to an Enemy during The Big Bloom Event	Critical Shots Hit	3	Event	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000																																																			Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Enemy_Seasonal_BigBloom.json
007B23B4	ZZZ_SCORE_Challenge_Event_QuestComplete_Event_Seasonal_BigBloom	Complete the Event: "The Big Bloom"	Quests Completed	1	Event	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Quests_SpecificEvent_SSE_BigBloom "Event: The Big Bloom" [FLST:007B23BA]) = 1.000000																																																					SCORE_Challenge_Weekly_QuestComplete_Events.json
007B23B5	ATX_DE2024_Challenge_Daily_Event_Kill_Insect_Seasonal_BigBloom	Kill an Insect during The Big Bloom Event	Total Insects Killed	5	Event	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000																																																			Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	ATX_DE2024_Challenge_Daily_Event_Kill_Insect_Seasonal_BigBloom.json
007B23B6	ATX_DE2024_Challenge_Daily_Event_Kill_Overgrown_Seasonal_BigBloom	Kill an Overgrown during The Big Bloom Event	Total Enemies Killed	3	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000	Top:Target.HasKeyword(ActorTypeOvergrown [KYWD:006C74C9]) = 1.000000																																																		Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	ATX_DE2024_Challenge_Daily_Event_Kill_Overgrown_Seasonal_BigBloom.json
007B23B7	ATX_DE2024_Challenge_Daily_Event_Kill_Honeybeast_Seasonal_BigBloom	Kill a Beezlebaby or Beezlebub during The Big Bloom Event	Total Insects Killed	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000	Top:Target.GetIsRace(HoneyBeastRace "Honey Beast" [RACE:0000E7D3]) = 1.000000																																																		Reward0:0063EB26:ChallengeReward_SCORE_Challenge_Daily_Combat:GMRW	ATX_DE2024_Challenge_Daily_Event_Kill_Honeybeast_Seasonal_BigBloom.json
007AEE96	Challenge_Lifetime_RD01_Enc02_01	Gleaming Depths - Defeat Drill Complex	Quests Completed	1	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02 "Gleaming Depths Encounter 02" [FLST:007AEEA9]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc02_01.json
007AEE86	Challenge_Lifetime_RD01_SUB_Enc05_76	Defeat Ultracite Terror	Quests Completed	76	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05_meta_76 "Gleaming Depths Encounter 05" [FLST:007AEEB6]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc05_76.json
007AEE83	Challenge_Lifetime_RD01_SUB_Enc01_01	Defeat EN06 Guardian	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01_meta_01 "Gleaming Depths Encounter 01" [FLST:007AEEA6]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc01_01.json
007AEE97	Challenge_Lifetime_RD01_Enc05_05	Gleaming Depths - Defeat Ultracite Terror	Quests Completed	5	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05 "Gleaming Depths Encounter 05" [FLST:007AEEAC]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc05_05.json
007AEE98	Challenge_Lifetime_RD01_SUB_Enc05_05	Defeat Ultracite Terror	Quests Completed	5	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05_meta_05 "Gleaming Depths Encounter 05" [FLST:007AEEB5]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc05_05.json
007AEE93	Challenge_Lifetime_RD01_SUB_Enc02_05	Defeat Drill Complex	Quests Completed	5	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02_meta_05 "Gleaming Depths Encounter 02" [FLST:007AEEAF]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc02_05.json
007AEE99	Challenge_Lifetime_RD01_Enc04_05	Gleaming Depths - Defeat Vulcan Research Lab	Quests Completed	5	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04 "Gleaming Depths Encounter 04" [FLST:007AEEAB]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc04_05.json
007AEE8D	Challenge_Lifetime_RD01_SUB_Enc04_76	Defeat Vulcan Research Lab	Quests Completed	76	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04_meta_76 "Gleaming Depths Encounter 04" [FLST:007AEEB4]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc04_76.json
007AEE9A	Challenge_Lifetime_RD01_Enc02_76	Gleaming Depths - Defeat Drill Complex	Quests Completed	76	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02 "Gleaming Depths Encounter 02" [FLST:007AEEA9]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc02_76.json
007AEE7F	Challenge_Lifetime_RD01_Enc01_05	Gleaming Depths - Defeat EN06 Guardian	Quests Completed	5	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01 "Gleaming Depths Encounter 01" [FLST:007AEEA8]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc01_05.json
007AEE88	Challenge_Lifetime_RD01_Enc04_76	Gleaming Depths - Defeat Vulcan Research Lab	Quests Completed	76	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04 "Gleaming Depths Encounter 04" [FLST:007AEEAB]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc04_76.json
007AEE9B	Challenge_Lifetime_RD01_Enc02_05	Gleaming Depths - Defeat Drill Complex	Quests Completed	5	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02 "Gleaming Depths Encounter 02" [FLST:007AEEA9]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc02_05.json
007AEE9C	Challenge_Lifetime_RD01_Enc05_76	Gleaming Depths - Defeat Ultracite Terror	Quests Completed	76	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05 "Gleaming Depths Encounter 05" [FLST:007AEEAC]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc05_76.json
007AEE82	Challenge_Lifetime_RD01_EncAll_76	Gleaming Depths - Defeat All Encounters x76		5	Lifetime	Combat	0																																																						Challenge_Lifetime_RD01_EncAll_76.json
007AEE9D	Challenge_Lifetime_RD01_EncAll_01	Gleaming Depths - Defeat All Encounters		5	Lifetime	Combat	0																																																						Challenge_Lifetime_RD01_EncAll_01.json
007AEE9E	Challenge_Lifetime_RD01_Enc05_01	Gleaming Depths - Defeat Ultracite Terror	Quests Completed	1	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05 "Gleaming Depths Encounter 05" [FLST:007AEEAC]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc05_01.json
007AEE8A	Challenge_Lifetime_RD01_SUB_Enc04_05	Defeat Vulcan Research Lab	Quests Completed	5	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04_meta_05 "Gleaming Depths Encounter 04" [FLST:007AEEB3]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc04_05.json
007AEE9F	Challenge_Lifetime_RD01_Enc04_01	Gleaming Depths - Defeat Vulcan Research Lab	Quests Completed	1	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04 "Gleaming Depths Encounter 04" [FLST:007AEEAB]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc04_01.json
007AEE80	Challenge_Lifetime_RD01_Enc01_76	Gleaming Depths - Defeat EN06 Guardian	Quests Completed	76	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01 "Gleaming Depths Encounter 01" [FLST:007AEEA8]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc01_76.json
007AEE8B	Challenge_Lifetime_RD01_Enc01_01	Gleaming Depths - Defeat EN06 Guardian	Quests Completed	1	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01 "Gleaming Depths Encounter 01" [FLST:007AEEA8]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc01_01.json
007AEE8C	Challenge_Lifetime_RD01_Enc03_05	Gleaming Depths - Defeat Epsilon Squad	Quests Completed	5	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03 "Gleaming Depths Encounter 03" [FLST:007AEEAA]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc03_05.json
007AEE81	Challenge_Lifetime_RD01_SUB_Enc02_76	Defeat Drill Complex	Quests Completed	76	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02_meta_76 "Gleaming Depths Encounter 02" [FLST:007AEEB0]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc02_76.json
007AEE8E	Challenge_Lifetime_RD01_EncAll_05	Gleaming Depths - Defeat All Encounters x5		5	Lifetime	Combat	0																																																						Challenge_Lifetime_RD01_EncAll_05.json
007AEE89	Challenge_Lifetime_RD01_SUB_Enc03_05	Defeat Epsilon Squad	Quests Completed	5	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03_meta_05 "Gleaming Depths Encounter 03" [FLST:007AEEB1]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc03_05.json
007AEE90	Challenge_Lifetime_RD01_SUB_Enc01_05	Defeat EN06 Guardian	Quests Completed	5	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01_meta_05 "Gleaming Depths Encounter 01" [FLST:007AEEAD]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc01_05.json
007AEE84	Challenge_Lifetime_RD01_Enc03_01	Gleaming Depths - Defeat Epsilon Squad	Quests Completed	1	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03 "Gleaming Depths Encounter 03" [FLST:007AEEAA]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc03_01.json
007AEE8F	Challenge_Lifetime_RD01_SUB_Enc03_76	Defeat Epsilon Squad	Quests Completed	76	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03_meta_76 "Gleaming Depths Encounter 03" [FLST:007AEEB2]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc03_76.json
007AEE92	Challenge_Lifetime_RD01_SUB_Enc01_76	Defeat EN06 Guardian	Quests Completed	76	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc01_meta_76 "Gleaming Depths Encounter 01" [FLST:007AEEAE]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc01_76.json
007AEE91	Challenge_Lifetime_RD01_SUB_Enc04_01	Defeat Vulcan Research Lab	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc04_meta_01 "Gleaming Depths Encounter 04" [FLST:007AEEA3]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc04_01.json
007AEE87	Challenge_Lifetime_RD01_SUB_Enc02_01	Defeat Drill Complex	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc02_meta_01 "Gleaming Depths Encounter 02" [FLST:007AEEA2]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc02_01.json
007AEE85	Challenge_Lifetime_RD01_SUB_Enc03_01	Defeat Epsilon Squad	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03_meta_01 "Gleaming Depths Encounter 03" [FLST:007AEEA0]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc03_01.json
007AEE95	Challenge_Lifetime_RD01_Enc03_76	Gleaming Depths - Defeat Epsilon Squad	Quests Completed	76	Lifetime	Combat	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc03 "Gleaming Depths Encounter 03" [FLST:007AEEAA]) = 1.000000																																																					Challenge_Lifetime_RD01_Enc03_76.json
007AEE94	Challenge_Lifetime_RD01_SUB_Enc05_01	Defeat Ultracite Terror	Quests Completed	1	Lifetime	Sub Challenge (Unsorted)	1	Top:Target.IsInList(Challenge_Raids_RD01_Enc05_meta_01 "Gleaming Depths Encounter 05" [FLST:007AEEA5]) = 1.000000																																																					Challenge_Lifetime_RD01_SUB_Enc05_01.json
007B112E	Challenge_Lifetime_Discover_RD01_GleamingDepths	Discover the Gleaming Depths	Location Changed	1	Lifetime	World	2	Top:Subject.GetInCurrentLocation(LocMTRFissureSiteOmegaLocation "Fissure Site" [LCTN:003A57EC]) = 1.000000	Top:Subject.GetInCurrentLocation(GleamingDepthsLocation "Gleaming Depths" [LCTN:00770117]) = 1.000000																																																				Challenge_Lifetime_Discover_RD01_GleamingDepths.json
007B2805	ZZZ_ATX_DE2024_Challenge_Weekly_Event_DailyChallenge_Event_Seasonal_BigBloom	Complete a "The Big Bloom" Daily Challenge	Challenges Completed	3	Event	Sub Challenge (Unsorted)	8	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Enemy_Seasonal_BigBloom "Deal a Critical Hit to an Enemy during The Big Bloom Event" [CHAL:007B23B9]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Honeybeast_Seasonal_BigBloom "Deal a Critical Hit to a Beezlebaby or Beezlebub  during The Big Bloom Event" [CHAL:007B23B8]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Honeybeast_Seasonal_BigBloom "Kill a Beezlebaby or Beezlebub during The Big Bloom Event" [CHAL:007B23B7]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Insect_Seasonal_BigBloom "Kill an Insect during The Big Bloom Event" [CHAL:007B23B5]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Overgrown_Seasonal_BigBloom "Kill an Overgrown during The Big Bloom Event" [CHAL:007B23B6]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_QuestComplete_Event_Seasonal_BigBloom "Complete the Event: ""The Big Bloom""" [CHAL:007B2807]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Gather_Plants_Seasonal_BigBloom "Harvest a Crystalcup, Radlily or Carnal Weeper during the Big Bloom Event" [CHAL:007B2808]) = 1.000000																																														ATX_DE2024_Challenge_Weekly_Event_DailyChallenge_Event_Seasonal_BigBloom.json
007B2806	ATX_DE2024_Challenge_Weekly_Event_Kill_Insect_Seasonal_BigBloom	Kill an Insect during The Big Bloom Event	Total Insects Killed	30	Event	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000																																																			Reward0:0063EB31:ChallengeReward_SCORE_Challenge_Weekly_Combat:GMRW	ATX_DE2024_Challenge_Weekly_Event_Kill_Insect_Seasonal_BigBloom.json
007B2807	ATX_DE2024_Challenge_Daily_Event_QuestComplete_Event_Seasonal_BigBloom	Complete the Event: "The Big Bloom"	Quests Completed	1	Event	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.IsInList(Challenge_Quests_SpecificEvent_SSE_BigBloom "Event: The Big Bloom" [FLST:007B23BA]) = 1.000000																																																			Reward0:0063EB2B:ChallengeReward_SCORE_Challenge_Daily_Event:GMRW	ATX_DE2024_Challenge_Daily_Event_QuestComplete_Event_Seasonal_BigBloom.json
007B2808	ATX_DE2024_Challenge_Daily_Event_Gather_Plants_Seasonal_BigBloom	Harvest a Crystalcup, Radlily or Carnal Weeper during the Big Bloom Event	Items Acquired	5	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000	Top:Target List.IsTrueForConditionForm(Challenge_BigBloom_Gather_Plants_Condition [CNDF:007B2809]) = 1.000000																																																		Reward0:00668A71:ChallengeReward_SCORE_Challenge_Daily_Collect:GMRW	ATX_DE2024_Challenge_Daily_Event_Gather_Plants_Seasonal_BigBloom.json
007B280D	ATX_DE2024_Challenge_Weekly_Event_Kill_Overgrown_Seasonal_BigBloom	Kill an Overgrown during The Big Bloom Event	Total Enemies Killed	3	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.PlayerHasQuest(SSE_BigBloom "Event: The Big Bloom" [QUST:0079AA0F]) = 1.000000	Top:Target.HasKeyword(ActorTypeOvergrown [KYWD:006C74C9]) = 1.000000																																																		Reward0:0063EB31:ChallengeReward_SCORE_Challenge_Weekly_Combat:GMRW	ATX_DE2024_Challenge_Weekly_Event_Kill_Overgrown_Seasonal_BigBloom.json
007B280E	ZZZ_ATX_DE2024_Challenge_Weekly_Event_CombatDailyChallenge_Event_Seasonal_BigBloom	Complete a "The Big Bloom" Combat Daily Challenge	Challenges Completed	3	Event	Sub Challenge (Unsorted)	6	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Enemy_Seasonal_BigBloom "Deal a Critical Hit to an Enemy during The Big Bloom Event" [CHAL:007B23B9]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Critical_Shots_Honeybeast_Seasonal_BigBloom "Deal a Critical Hit to a Beezlebaby or Beezlebub  during The Big Bloom Event" [CHAL:007B23B8]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Honeybeast_Seasonal_BigBloom "Kill a Beezlebaby or Beezlebub during The Big Bloom Event" [CHAL:007B23B7]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Insect_Seasonal_BigBloom "Kill an Insect during The Big Bloom Event" [CHAL:007B23B5]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_Challenge_Daily_Event_Kill_Overgrown_Seasonal_BigBloom "Kill an Overgrown during The Big Bloom Event" [CHAL:007B23B6]) = 1.000000																																																ATX_DE2024_Challenge_Weekly_Event_CombatDailyChallenge_Event_Seasonal_BigBloom.json
