QuestFormID	QuestEDID	QuestName	ObjectiveIndex	ObjectiveFlags	ObjectiveText	TargetIndex	TargetAliasID	TargetAliasName	TargetFlags	TargetConditions	TargetLinks
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	10		Protect the Corpse Flowers	0	020 CorpseFlower01	CorpseFlower01		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	10		Protect the Corpse Flowers	1	021 CorpseFlower02	CorpseFlower02		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	10		Protect the Corpse Flowers	2	022 CorpseFlower03	CorpseFlower03		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	10		Protect the Corpse Flowers	3	023 CorpseFlower04	CorpseFlower04		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	10		Protect the Corpse Flowers	4	024 CorpseFlower05	CorpseFlower05		10000000|0.000000|GetDestroyed|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	20		Corpse Flower 1	0	020 CorpseFlower01	CorpseFlower01			
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	30		Corpse Flower 2	0	022 CorpseFlower03	CorpseFlower03			
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	40		Corpse Flower 3	0	022 CorpseFlower03	CorpseFlower03			
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	50		Corpse Flower 4	0	023 CorpseFlower04	CorpseFlower04			
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	60		Corpse Flower 5	0	024 CorpseFlower05	CorpseFlower05			
00029183	FFZ16_Swatter	Activity: Fly Swatter	10		Destroy the Vertibot!	0	003 Vertibird	Vertibird			
00029183	FFZ16_Swatter	Activity: Fly Swatter	10		Destroy the Vertibot!	1	001 CenterPoint	CenterPoint			
00029183	FFZ16_Swatter	Activity: Fly Swatter	20								
00029183	FFZ16_Swatter	Activity: Fly Swatter	30								
00029183	FFZ16_Swatter	Activity: Fly Swatter	40								
0002443A	CB02_MonsterMash	Activity: Monster Mash	0		Ranking  (Candy)						
0002443A	CB02_MonsterMash	Activity: Monster Mash	1		1st: <Alias=Rank1Display> (<Variable=Rank1AV>)						
0002443A	CB02_MonsterMash	Activity: Monster Mash	2		2nd:  <Alias=Rank2Display>  (<Variable=Rank2AV>)						
0002443A	CB02_MonsterMash	Activity: Monster Mash	3		3rd:  <Alias=Rank3Display>  (<Variable=Rank3AV>)						
0002443A	CB02_MonsterMash	Activity: Monster Mash	4		Candy in Mask: <Variable=MaskCandy>						
0002443A	CB02_MonsterMash	Activity: Monster Mash	11								
0002443A	CB02_MonsterMash	Activity: Monster Mash	100		Wait for the Monster Mash to Begin						
0002443A	CB02_MonsterMash	Activity: Monster Mash	101		[Optional] Use the SMART vending machine	0	035 VendingMachine	VendingMachine			
0002443A	CB02_MonsterMash	Activity: Monster Mash	110		Remaining Time in Round						
0002443A	CB02_MonsterMash	Activity: Monster Mash	200		Grab the mask!	0	008 Mask	Mask			
0002443A	CB02_MonsterMash	Activity: Monster Mash	300		Steal candy by hitting <Alias=MaskWearer>	0	009 MaskWearer	MaskWearer			
0001C035	FF05_Balance	Daily: Ecological Balance	2	Unknown 3	Investigate the trailer	0	022 HolotapeQT	HolotapeQT			
0001C035	FF05_Balance	Daily: Ecological Balance	3		Listen to the "Message for Jeff" holotape						
0001C035	FF05_Balance	Daily: Ecological Balance	4		Learn Amy Kerry's location	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	6		Retrieve Amy's terminal password	0	015 TerminalPassword	TerminalPassword			
0001C035	FF05_Balance	Daily: Ecological Balance	8		Access the Environmental Monitoring Program	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	9		Establish a device link with the terminal	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	10		Collect a Water Data Holotape	0	003 WaterSensor	WaterSensor			
0001C035	FF05_Balance	Daily: Ecological Balance	20		Collect a Soil Data Holotape	0	004 SoilSensor	SoilSensor			
0001C035	FF05_Balance	Daily: Ecological Balance	30		Collect an Air Data Holotape	0	005 AirSensor	AirSensor			
0001C035	FF05_Balance	Daily: Ecological Balance	40		Upload the water data	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	50		Upload the soil data	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	60		Upload the air data	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001C035	FF05_Balance	Daily: Ecological Balance	70		Process the sensor data	0	013 AmyKerrysTerminal	AmyKerrysTerminal			
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	5	Uses Timer	Prepare your defenses						
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	10		Defeat the <Alias.RacePlural=AttackerName>: Wave 1/<Variable=WaveCount>	0	001 Workshop	Workshop		10000000|0.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	10		Defeat the <Alias.RacePlural=AttackerName>: Wave 1/<Variable=WaveCount>	1	003	Attackers01		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 11010000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	20		Defeat the <Alias.RacePlural=AttackerName>: Wave 2/<Variable=WaveCount>	0	001 Workshop	Workshop		10000000|0.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	20		Defeat the <Alias.RacePlural=AttackerName>: Wave 2/<Variable=WaveCount>	1	008	Attackers02		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 11010000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	30		Defeat the <Alias.RacePlural=AttackerName>: Wave 3/<Variable=WaveCount>	0	001 Workshop	Workshop		10000000|0.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	30		Defeat the <Alias.RacePlural=AttackerName>: Wave 3/<Variable=WaveCount>	1	009	Attackers03		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 11010000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	40		Defeat the <Alias.RacePlural=AttackerName>: Wave 4/<Variable=WaveCount>	0	001 Workshop	Workshop		10000000|0.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	40		Defeat the <Alias.RacePlural=AttackerName>: Wave 4/<Variable=WaveCount>	1	010	Attackers04		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 11010000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	50		Defeat the <Alias.RacePlural=AttackerName>: Wave 5/<Variable=WaveCount>	0	001 Workshop	Workshop		10000000|0.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	50		Defeat the <Alias.RacePlural=AttackerName>: Wave 5/<Variable=WaveCount>	1	011	Attackers05		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 10010000|1.000000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::subwaveTimerExpired_var|0|-1|Subject| ; 11010000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack "Event: Defend <Alias=AttackLocation>" [QUST:0001B46A]|::progressPercentage_var|0|-1|Subject|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	100		Speak with Mr. Messenger	0	004 HandyMessenger	HandyMessenger			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	200		Get the <Alias=SelectedRobotPart> and Fix Mr. Messenger	0	004 HandyMessenger	HandyMessenger			
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	200		Get the <Alias=SelectedRobotPart> and Fix Mr. Messenger	1	031 SelectedRobotPart	SelectedRobotPart		10000000|0.000000|HasKeyword|00 00 00|00 00|MTNZ05_PlayersWhoTookParttKeyword [KYWD:0043A97C]|00 00 00 00|0|-1|Target| ; 00100000|1.000000|GetItemCount|00 00 00|00 00|MTNZ05_PartsList [FLST:003C4738]|00 00 00 00|0|-1|Target|	
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	300	Uses Timer	Help Mr. Messenger Get to His Destination	0	004 HandyMessenger	HandyMessenger			
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	10		Defeat the Scorchbeast attack	0	009	Scorchbeasts		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000FFED	FF09_Reaper	Activity: Fertile Soil	300		Kill Farmhand Supervisors (<Variable=CodesAcquired>/3)	0	024 Supervisor01	Supervisor01		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000FFED	FF09_Reaper	Activity: Fertile Soil	300		Kill Farmhand Supervisors (<Variable=CodesAcquired>/3)	1	026 Supervisor02	Supervisor02		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000FFED	FF09_Reaper	Activity: Fertile Soil	300		Kill Farmhand Supervisors (<Variable=CodesAcquired>/3)	2	028 Supervisor03	Supervisor03		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000FFED	FF09_Reaper	Activity: Fertile Soil	400		Change Farmhands targeting parameters	0	005 Mainframe	Mainframe			
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	0	034	LuresObj		10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	1	037 AreaObjMarker	AreaObjMarker		10000000|1.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	2	037 AreaObjMarker	AreaObjMarker		10000000|2.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	3	037 AreaObjMarker	AreaObjMarker		10000000|3.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	4	037 AreaObjMarker	AreaObjMarker		10000000|4.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	5	037 AreaObjMarker	AreaObjMarker		10000000|5.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	6	037 AreaObjMarker	AreaObjMarker		10000000|6.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	7	037 AreaObjMarker	AreaObjMarker		10000000|7.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	8	037 AreaObjMarker	AreaObjMarker		10000000|8.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	9	037 AreaObjMarker	AreaObjMarker		10000000|10.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	10		Initialize the lures at the extermination site (<Variable=iLuresInitialized> / <Variable=iTotalLuresToInitialize>)	10	037 AreaObjMarker	AreaObjMarker		10000000|12.000000|GetValue|00 00 00|00 00|EN06_AreaObjSize [AVIF:0035C90C]|00 00 00 00|0|037 AreaObjMarker|Quest Alias| ; 10000000|0.000000|GetInCurrentLocationAlias|00 00 00|00 00|001 TargetLocationActual|00 00 00 00|0|-1|Target|	
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	50		Remain in the area while the lures sync with the orbital platform						
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	60		Fix the lures (<Variable=iLuresOriented> / <Variable=iLuresToOrient>)	0	017	LuresToOrient			
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	100	Uses Timer	Retreat to a safe distance before launch	0	049 SafeSpot	SafeSpot			
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	120		Wipe out the remaining enemies (<Variable=iEnemiesKilled>/<Variable=iEnemiesRemaining>)	0	027	AllEnemies		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000D02C	ENz04_Bots	Enclave Activity: Bots on Parade	10		Connect MODUS to the Bot-Stop station	0	016 SpeakingTerminal	SpeakingTerminal			
0000D02C	ENz04_Bots	Enclave Activity: Bots on Parade	20		Standby while the patrollers are constructed						
0000D02C	ENz04_Bots	Enclave Activity: Bots on Parade	50	Uses Timer	Protect the robots during reprogramming	0	008	ActiveEnemies		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|073|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
0000D02C	ENz04_Bots	Enclave Activity: Bots on Parade	70		Eliminate the remaining hostiles  (<Variable=iEnemiesKilled>/<Variable=iEnemiesRemaining>)	0	008	ActiveEnemies		10000000|1.000000|GetStageDoneCurrentInstance|00 00 00|00 00|073|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00009179	GQ_WorkshopAttack_Takeover	Event: Retake <Alias=AttackLocation>	100		Defeat the <Alias.RacePlural=AttackerName>	0	001 Workshop	Workshop		00100000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]|::progressPercentage_var|0|-1|Subject|	
00009179	GQ_WorkshopAttack_Takeover	Event: Retake <Alias=AttackLocation>	100		Defeat the <Alias.RacePlural=AttackerName>	1	003	Attackers		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 11000000|0.750000|GetVMQuestVariable|00 00 00|00 00|GQ_WorkshopAttack_Takeover "Event: Retake <Alias=AttackLocation>" [QUST:00009179]|::progressPercentage_var|0|-1|Subject|	
000043A2	MTNS05_Voices	Daily: Someone To Talk To	25	Unknown 3	Investigate the House	0	001 VoxTerminal	VoxTerminal			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	50		Begin Vox Interpreter Data Collection Exercise	0	001 VoxTerminal	VoxTerminal			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	100		Load the Vox Interpreter Holotape Into Pip-Boy						
000043A2	MTNS05_Voices	Daily: Someone To Talk To	150		Take the Vox Syringer	0	066 VoxSyringer	VoxSyringer			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	210		Shoot Target with a Vox Dart: <Alias=TargetNameSaved01>	0	071 QTArea01	QTArea01			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	215	Uses Timer	Collect <Alias=TargetNameSaved01> Vox Data	0	046 CurrentTarget01	CurrentTarget01			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	220		Shoot Target with a Vox Dart: <Alias=TargetNameSaved02>	0	072 QTArea02	QTArea02			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	225	Uses Timer	Collect <Alias=TargetNameSaved02> Vox Data	0	049 CurrentTarget02	CurrentTarget02			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	230		Shoot Target with a Vox Dart: <Alias=TargetNameSaved03>	0	073 QTArea03	QTArea03			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	235	Uses Timer	Collect <Alias=TargetNameSaved03> Vox Data	0	050 CurrentTarget03	CurrentTarget03			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	251	Uses Timer	Get back within range of the <Alias=TargetNameSaved01>	0	046 CurrentTarget01	CurrentTarget01			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	252	Uses Timer	Get back within range of the <Alias=TargetNameSaved02>	0	049 CurrentTarget02	CurrentTarget02			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	253	Uses Timer	Get back within range of the <Alias=TargetNameSaved03>	0	050 CurrentTarget03	CurrentTarget03			
000043A2	MTNS05_Voices	Daily: Someone To Talk To	275		Return the Vox Syringer	0	065 SyringerContainer	SyringerContainer			
