ARMO_FormID	ARMO_EDID	ARMO_FULL	BOD2_FirstPersonFlags	BOD2_FirstPersonFlagLabels	Keywords_EDID_Flat
007AD4B1	SSE_Clothes_WastelandFloristApron	Wasteland Florist Apron	57	Coverall	
007AD4B6	SCORE_S20_Headwear_GlowingGhoulMask	Glowing Ghoul Mask	30|31|46|47|48|49|50	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth|Neck	
007AD3D3	ATX_ARMO_Headwear_EnclaveTechnician	Enclave Technician Headwear	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007AE51E	ATX_CAMPPets_Skin_Cat_Sphynx01		33	BODY	
007AED94	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_LegLeft_NONPLAYABLE	Bloodhound Vulcan Left Leg	44	[A] L Leg	
007AED98	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_Torso_NONPLAYABLE	Bloodhound Vulcan Chest Piece	41	[A] Torso	
007AED99	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_ArmLeft_NONPLAYABLE	Lynx Vulcan Left Arm	42	[A] L Arm	
007AED9D	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_LegRight_NONPLAYABLE	Lynx Vulcan Right Leg	45	[A] R Leg	
007AED9B	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_Helmet_NONPLAYABLE	Lynx Vulcan Helmet	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
007AED93	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_Helmet_NONPLAYABLE	Bloodhound Vulcan Helmet	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
007AED9C	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_LegLeft_NONPLAYABLE	Lynx Vulcan Left Leg	44	[A] L Leg	
007AED91	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_ArmLeft_NONPLAYABLE	Bloodhound Vulcan Left Arm	42	[A] L Arm	
007AED9A	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_ArmRight_NONPLAYABLE	Lynx Vulcan Right Arm	43	[A] R Arm	
007AED92	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_ArmRight_NONPLAYABLE	Bloodhound Vulcan Right Arm	43	[A] R Arm	
007AED95	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_LegRight_NONPLAYABLE	Bloodhound Vulcan Right Leg	45	[A] R Leg	
007AEDA0	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_Torso_NONPLAYABLE	Lynx Vulcan Chest Piece	41	[A] Torso	
007B113C	SkinEyeBot_RD01_Enc04		33|59|61	BODY|Shield|FX	
007B2846	ATX_Clothes_CAMPPets_Dog_Neckwear_RustedChain	Rusted Chain Collar (Dog)	50	Neck	
007B2847	ATX_Clothes_ARMO_Outfit_WastelandSheriff	Lucky Shot Outfit	57	Coverall	
007B2848	ATX_ARMO_Headwear_WastelandSheriff	Lucky Shot Bowler Hat	30|46	Hair Top|Headband	
007B28F4	ATX_CAMPPets_Skin_Dog_Rottweiler01		33	BODY	
007B73BA	zzz_GHL_DisguiseDeepMineGasMask	[Disguise] Deep Mining Gas Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007A7B1D	ATX_ARMO_Headwear_GhoulBoyFasnacht	Fasnacht Ghoul Boy Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007A7B1E	ATX_ARMO_Headwear_GhoulGirlFasnachtMask	Fasnacht Ghoul Girl Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007A7D65	ATX_Clothes_NukaGirlHelmet_Dark	Nuka-Girl Helmet	30|31|46|48|49	Hair Top|Hair Long|Headband|Beard|Mouth	
007A7D64	ATX_Clothes_NukaGirlOutfit_Dark	Nuka-Girl Rocketsuit	57	Coverall	
007A7D66	ATX_Clothes_NukaGirlHelmet_Twist	Nuka-Girl Helmet	30|31|46|48|49	Hair Top|Hair Long|Headband|Beard|Mouth	
007A7D62	ATX_Clothes_NukaGirlOutfit_Quantum	Nuka-Girl Rocketsuit	57	Coverall	
007A7D67	ATX_Clothes_NukaGirlHelmet_Quantum	Nuka-Girl Helmet	30|31|46|48|49	Hair Top|Hair Long|Headband|Beard|Mouth	
007A7D63	ATX_Clothes_NukaGirlOutfit_Twist	Nuka-Girl Rocketsuit	57	Coverall	
007A83E9	Headwear_Fasnacht_Mask_VeggieMan_Glow	Fasnacht Glowing Veggie Man Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007A83EA	Headwear_Fasnacht_Mask_Abe_Glow	Fasnacht Glowing Abe Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007AC15A	Headwear_Fasnacht_Mask_Bigfoot_Glow	Fasnacht Glowing Bigfoot Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007AC159	Headwear_Fasnacht_Mask_Bigfoot	Fasnacht Bigfoot Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007AC15F	Headwear_Fasnacht_Mask_Jackalope_Glow	Fasnacht Glowing Jackalope Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007AC15E	Headwear_Fasnacht_Mask_Jackalope	Fasnacht Jackalope Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007ADC7E	DE2024_ScienceOfLove_ARMO_Headwear_DoctorHeadMirror	Doctor Head Mirror	46	Headband	
007B2816	Armor_PowerArmor_STORM_Torso_NONPLAYABLE	Storm Armor Chest Piece	41	[A] Torso	
007B2811	Armor_PowerArmor_STORM_ArmLeft_NONPLAYABLE	Storm Armor Left Arm	42	[A] L Arm	
007B2815	Armor_PowerArmor_STORM_LegRight_NONPLAYABLE	Storm Armor Right Leg	45	[A] R Leg	
007B2813	Armor_PowerArmor_STORM_Helmet_NONPLAYABLE	Storm Armor Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
007B2812	Armor_PowerArmor_STORM_ArmRight_NONPLAYABLE	Storm Armor Right Arm	43	[A] R Arm	
007B2814	Armor_PowerArmor_STORM_LegLeft_NONPLAYABLE	Storm Armor Left Leg	44	[A] L Leg	
007B77F6	GHL_DisguiseHeadwear_RaiderMod_Hood1	[Disguise] Sack Hood	30|31|46|47|48|49|50	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth|Neck	
007B77F4	zzz_GHL_DisguiseClothes_Raider_Suit_02A_GlovesC	[Disguise] Leather Coat	57	Coverall	
007B77F9	zzz_GHL_DisguiseClothes_EnclaveOfficerUniformClean	[Disguise] Enclave Officer Uniform	57	Coverall	
007B77FA	GHL_DisguiseHeadwear_RaiderMod_Hood2	[Disguise] Sack Hood with Hoses	30|31|46|47|48|49|50	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth|Neck	
007B77F5	zzz_GHL_DisguiseHeadwear_Raider_GreenHoodGasmask	[Disguise] Assault Gas Mask	30|31|46|47|48|49|50	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth|Neck	
007B77FC	zzz_GHL_DisguiseFasnachtMaskJester	[Disguise] Buffoon Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007B77F7	zzz_GHL_DisguiseClothes_BoS_Engineer_Scribe	[Disguise] Engineer's Uniform	57	Coverall	
007B77FB	zzz_GHL_DisguiseClothes_BoS_Knight_Lancer	[Disguise] Bomber Jacket	57	Coverall	
007B77F8	GHL_DisguiseHeadwear_RaiderMod_Hood3	[Disguise] Sack Hood with Straps	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007B77FD	zzz_GHL_DisguiseClothes_BoS_Field_Scribe	[Disguise] Field Scribe's Uniform	57	Coverall	
007B74D1	ATX_ARMO_Headwear_GhoulGirlFasnachtMask_Glowing	Fasnacht Glowing Ghoul Girl Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007B74D0	ATX_ARMO_Headwear_GhoulBoyFasnacht_Glowing	Fasnacht Glowing Ghoul Boy Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
007BB072	ATX_Clothes_Outfit_CountryGirl_NONPLAYABLE	Country Girl Outfit	57	Coverall	
007BB345	GHL00_Clothes_TheGhoulQuack	Radiation Quack Outfit	57	Coverall	
007C62C3	SSE_SkinHoneyBeast_Beezlebub		33	BODY	
007C713F	SSE_Clothes_WastelandFloristApron_NONPLAYABLE	Wasteland Florist Apron	57	Coverall	
007C7140	SSE_ARMO_Headwear_WastelandFloristSunhat_NONPLAYABLE	Wasteland Florist Sunhat	30|46	Hair Top|Headband	
007C92C4	GHL_DisguiseClothes_Wastelander_Light	[Disguise] Drifter Outfit	57	Coverall	
007C761A	Armor_PowerArmor_T45_LegRight_NPCONLY	T-45 Right Leg	45	[A] R Leg	
007C7618	Armor_PowerArmor_T45_Helmet_NPCONLY	T-45 Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
007C761B	Armor_PowerArmor_T45_Torso_NPCONLY	T-45 Chest Piece	41	[A] Torso	
007C7619	Armor_PowerArmor_T45_LegLeft_NPCONLY	T-45 Left Leg	44	[A] L Leg	
007C7617	Armor_PowerArmor_T45_ArmRight_NPCONLY	T-45 Right Arm	43	[A] R Arm	
007C7616	Armor_PowerArmor_T45_ArmLeft_NPCONLY	T-45 Left Arm	42	[A] L Arm	
007CEA8B	SSE_OvergrownThornSkin		33	BODY	
007CEA8C	SSE_OvergrownElderSkin		33	BODY	
007CEA8A	SSE_OvergrownDroneSkin		32|59	FaceGen Head|Shield	
007CF237	SCORE_S20_Headwear_GreyMercHelmet_Hooded	Merc Charmer Helmet (Hooded)	30|31|46	Hair Top|Hair Long|Headband	
007CF238	SCORE_S20_Clothes_Outfit_GreyMerc_Blouse	Merc Charmer Blouse Outfit	57	Coverall	
007CF73F	Armor_Casual_Underarmor_Dave_NotPlayable		33|36|37|38|39|40	BODY|[U] Torso|[U] L Arm|[U] R Arm|[U] L Leg|[U] R Leg	
007D0E17	SCORE_S20_Headwear_GreyMercHelmet	Merc Charmer Helmet	30|31|46	Hair Top|Hair Long|Headband	
007D0E16	SCORE_S20_Clothes_Outfit_GreyMerc	Merc Charmer Outfit	57	Coverall	
007DBEEE	ATX_Clothes_CAMPPets_Cat_Neckwear_CollarLeather	Leather Collar (Cat)	50	Neck	
007DC472	ATX_CAMPPets_Skin_Cat_Wild		33	BODY	
007DC498	ATX_ARMO_Headwear_BlackIce	Black Ice Headwear	30|31|46|47	Hair Top|Hair Long|Headband|Eyes	
007DC497	ATX_Clothes_ARMO_Outfit_BlackIce	Black Ice Outfit	57	Coverall	
008033F9	P62_SkinTheDrifter		33|34|35	BODY|L Hand|R Hand	
008035BF	P62_Clothes_TheDrifter_Outfit_NONPLAYABLE	Drifter Outfit	34|35|57	L Hand|R Hand|Coverall	
008035BE	P62_Headwear_TheDrifter_Helmet_NONPLAYABLE	Drifter Helmet	30|31|46	Hair Top|Hair Long|Headband	
007AC56E	Fishing_Clothes_Fisherman_NotPlayable	Longshoreman Outfit	57	Coverall	
007AC56F	SkinNakedFisherman		33|34|35	BODY|L Hand|R Hand	
007DBE04	SCORE_S21_ARMO_Headwear_CompanyFishingHat	Gone Fission Hat	30|31|46	Hair Top|Hair Long|Headband	
007DBE05	SCORE_S21_ARMO_Headwear_SnorkelGoggles	Snorkel Goggles	46	Headband	
007DBE06	SCORE_S21_ARMO_Headwear_SnorkelMask	Snorkel Mask	46|47|49	Headband|Eyes|Mouth	
00804720	ZZZ_SCORE_S11_ARMO_Outfit_LiteAllyDottieT-shirtJeans	Pipe Is Life T-shirt & Jeans Outfit	57	Coverall	
00804721	SCORE_S21_Clothes_ARMO_Outfit_DSSBNUD_T-shirtJeans	DSSBNUD T-shirt & Jeans Outfit	57	Coverall	
0081CD16	Clothes_Scientist_Dottie_NONPLAYABLE	Dottie's Lab Coat	57	Coverall	
0081CD17	Headwear_Dottie_Goggles_NONPLAYABLE		47	Eyes	
00804BA3	ATX_CAMPPets_Skin_Cat_Farm		33	BODY	
00804CD0	ARMO_Headwear_FasnachtCornCob	Fasnacht Corn Cob Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0082522D	ARMO_Headwear_FasnachtMask_Sun_Glow	Fasnacht Glowing Sun Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00825230	ARMO_Headwear_FasnachtMask_Buffoon_Glow	Fasnacht Glowing Buffoon Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00825233	ARMO_Headwear_FasnachtMask_Owl_Glow	Fasnacht Glowing Owl Mask	30|31|32|46	Hair Top|Hair Long|FaceGen Head|Headband	
00825236	ARMO_Headwear_FasnachtMask_Skull_Glow	Fasnacht Glowing Skull Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0082A741	ATX_ARMO_Headwear_EnclaveMechanic	Enclave Mechanic Cap	30|46	Hair Top|Headband	
0082A740	ATX_Clothes_ARMO_Outfit_EnclaveMechanic	Enclave Mechanic Outfit	57	Coverall	
0082A99B	ATX_CAMPPets_Skin_Dog_RoboPaw		33	BODY	
0082BCB1	ATX_CAMPPets_Skin_Cat_RoboPaw		33	BODY	
0082E153	SCORE_S22_Clothes_ARMO_Outfit_MothmanMuseum_T-shirtJeans	Mothman Museum T-shirt & Jeans Outfit	57	Coverall	
0082BB80	SCORE_MiniSeason_2025_MMMFE_Headwear_MarshalMallowFishingHat	Marshal Mallow Fishing Hat	30|46	Hair Top|Headband	
0082BCC3	ARMO_Headwear_FasnachtCornCob_Glowing	Fasnacht Glowing Corn Cob Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00830015	SCORE_S22_Clothes_Jumpsuit_Abraxo	Abraxo Jumpsuit	57	Coverall	
008335D8	SCORE_S22_CAMPPets_Skin_Dog_Sable		33	BODY	
00834D43	SCORE_S22_ARMO_Headwear_TVGlasses_B&W	TV Glasses (B&W Vision)	46|47	Headband|Eyes	
0083FF1E	SCORE_S22_CAMPPets_Skin_Cat_Ragdol01		33	BODY	
008494A1	SCORE_S22_ARMO_Headwear_TVGlasses_Copy01	TV Glasses	46|47	Headband|Eyes	
0083E76A	ATX_Clothes_ARMO_Outfit_ScorchedResponder	Scorched Responder Outfit	57	Coverall	
00840E06	ATX_Clothes_CAMPPets_Dog_Neckwear_RespondersBandana	Responders Bandana (Dog)	50	Neck	
00840E67	ATX_Clothes_ARMO_Outfit_MadScientist	Mad Scientist Suit	57	Coverall	
00841323	ATX_ARMO_Headwear_RustedCoatofArmsHelmet	Rusted Coat of Arms Helmet	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00841322	ATX_Clothes_ARMO_Outfit_RustedCoatofArmsOutfit	Rusted Coat of Arms Outfit	57	Coverall	
00841328	ATX_CAMPPets_Skin_Dog_Mongrel	Mongrel	33	BODY	
0084E915	ATX_ARMO_Headwear_ScorchedResponder	Scorched Responder Helmet	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0084E919	ATX_ARMO_Headwear_Mask_MadScientist	Mad Scientist Mask	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0084F1AC	SkinWorkShopLiberator		33	BODY	
007EBA38	Burn_RustKingArmourBody01		33	BODY	
007EBA3A	SkinSuperMutantRustKing		33	BODY	
007EBA39	Burn_SuperMutantRustKingCrown	Rust King Crown	46	Headband	
007EF1CE	SkinOguaOhio		33	BODY	
007EF1D0	SkinRadscorpionOhio		33|61	BODY|FX	
007EF1D1	SkinDeathclawOhio		33	BODY	
007EF1D2	SkinStingwingOhio		33|59|61	BODY|Shield|FX	
007F22E8	SkinDeathclawMatriarchOhio		33	BODY	
007F52B1	Burn_SkinJackalope		33	BODY	
007F543B	Burn_Armor_Outfit_DeathclawTamer	Deathclaw Tamer Outfit	57	Coverall	
007F543A	ZZZBurn_Workshop_Armor_IncubatorBackpack	Incubator Backpack	54	Backpack	
007F5449	SCORE_S23_Outfit_DinoThemeTshirt02	Dino Peaks Bogey Shirt	57	Coverall	
007F544D	SCORE_S23_Outfit_DinoThemeTshirt01	Ace the Tee Rex Shirt	57	Coverall	
007F7605	Burn_GasMask	Burning Springs Gas Mask	47|48|49	Eyes|Beard|Mouth	
00802C7A	Burn_CreatureDeathclawChest01		39	[U] L Leg	
00802C76	Burn_CreatureDeathclawHelmet01		38	[U] R Arm	
00802C7F	Burn_CreatureDeathclawLLeg02		43	[A] R Arm	
00802C73	Burn_CreatureDeathclawHelmet02		38	[U] R Arm	
00802C72	Burn_CreatureDeathclawRLeg01		42	[A] L Arm	
00802C71	Burn_CreatureDeathclawLArm01		41	[A] Torso	
00802C7B	Burn_CreatureDeathclawRArm01		40	[U] R Leg	
00802C7D	Burn_CreatureDeathclawRShoulder01		44	[A] L Leg	
00802C78	Burn_CreatureDeathclawLShoulder01		45	[A] R Leg	
00802C7C	Burn_CreatureDeathclawLLeg01		43	[A] R Arm	
00802C80	Burn_CreatureDeathclawRLeg02		42	[A] L Arm	
00802C79	Burn_CreatureDeathclawChest02		39	[U] L Leg	
00802C7E	Burn_CreatureDeathclawLShoulder02		45	[A] R Leg	
00802C74	Burn_CreatureDeathclawRShoulder02		44	[A] L Leg	
00802C77	Burn_CreatureDeathclawRArm02		40	[U] R Leg	
00802C75	Burn_CreatureDeathclawLArm02		41	[A] Torso	
00802DBF	SkinRadscorpionOhio_Burning		33|60|61	BODY|Pipboy|FX	
00802DC1	Burn_Clothes_ClownOutfitClean_NONPLAYABLE	Clean Clown Outfit	57	Coverall	
0081ACB4	Burn_RE_ARMO_Headwear_RubberMonster	Rubber Monster Headwear	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0081ACB3	Burn_RE_ARMO_Outfit_RubberMonster	Rubber Monster Outfit	33|36|37|38|39|40|41|42|43|44|45	BODY|[U] Torso|[U] L Arm|[U] R Arm|[U] L Leg|[U] R Leg|[A] Torso|[A] L Arm|[A] R Arm|[A] L Leg|[A] R Leg	
0081C0CB	Burn_Headwear_BirthdayHat_NonPlayable	Birthday Hat	46	Headband	
008206DA	ATX_Armor_PowerArmor_BlackRider_ArmLeft_NONPLAYABLE	Black Rider Left Arm	42	[A] L Arm	
008206DB	ATX_Armor_PowerArmor_PlagueRider_Torso_NONPLAYABLE	PlagueRider Torso	41	[A] Torso	
008206DC	ATX_Armor_PowerArmor_WarRider_ArmRight_NONPLAYABLE	T-51b Right Arm	43	[A] R Arm	
008206E7	ATX_Armor_PowerArmor_WarRider_LegRight_NONPLAYABLE	T-51b Right Leg	45	[A] R Leg	
008206DD	ATX_Armor_PowerArmor_BlackRider_ArmRight_NONPLAYABLE	Black Rider Right Arm	43	[A] R Arm	
008206DE	ATX_Armor_PowerArmor_PlagueRider_ArmLeft_NONPLAYABLE	PlagueRider Left Arm	42	[A] L Arm	
008206DF	ATX_Armor_PowerArmor_PaleRider_WarRight_NONPLAYABLE	T-51b Right Leg	45	[A] R Leg	
008206E5	ATX_Armor_PowerArmor_PlagueRider_LegRight_NONPLAYABLE	PlagueRider Right Leg	45	[A] R Leg	
008206E9	ATX_Armor_PowerArmor_BlackRider_LegLeft_NONPLAYABLE	Black Rider Left Leg	44	[A] L Leg	
008206E0	Burn_Armor_PowerArmor_WarRider_ArmLeft_NONPLAYABLE	T-51b Left Arm	42	[A] L Arm	
008206E4	ATX_Armor_PowerArmor_PlagueRider_ArmRight_NONPLAYABLE	PlagueRider Right Arm	43	[A] R Arm	
008206E1	ATX_Armor_PowerArmor_PaleRider_Torso_NONPLAYABLE	T-51b Chest Piece	41	[A] Torso	
008206E2	ATX_Armor_PowerArmor_WarRider_Helmet_NONPLAYABLE	T-51b Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
008206E3	ATX_Armor_PowerArmor_BlackRider_Torso_NONPLAYABLE	Black Rider Torso	41	[A] Torso	
008206E6	ATX_Armor_PowerArmor_PaleRider_ArmRight_NONPLAYABLE	T-51b Right Arm	43	[A] R Arm	
008206E8	ATX_Armor_PowerArmor_BlackRider_Helmet_NONPLAYABLE	Black Rider Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
008206EA	ATX_Armor_PowerArmor_PaleRider_ArmLeft_NONPLAYABLE	T-51b Left Arm	42	[A] L Arm	
008206EB	ATX_Armor_PowerArmor_WarRider_ArmLeft_NONPLAYABLE	WarRider Left Arm	42	[A] L Arm	
008206D5	ATX_Armor_PowerArmor_PaleRider_LegRight_NONPLAYABLE	T-51b Right Leg	45	[A] R Leg	
008206D4	ATX_Armor_PowerArmor_PaleRider_LegLeft_NONPLAYABLE	T-51b Left Leg	44	[A] L Leg	
008206D3	ATX_Armor_PowerArmor_PlagueRider_Helmet_NONPLAYABLE	PlagueRider Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
008206D9	ATX_Armor_PowerArmor_WarRider_LegLeft_NONPLAYABLE	T-51b Left Leg	44	[A] L Leg	
008206D2	ATX_Armor_PowerArmor_PaleRider_Helmet_NONPLAYABLE	T-51b Helm	30|31|32|46|47|48|49|50|52	Hair Top|Hair Long|FaceGen Head|Headband|Eyes|Beard|Mouth|Neck|Scalp	
008206D6	ATX_Armor_PowerArmor_BlackRider_LegRight_NONPLAYABLE	Black Rider Right Leg	45	[A] R Leg	
008206D7	ATX_Armor_PowerArmor_PlagueRider_LegLeft_NONPLAYABLE	PlagueRider Left Leg	44	[A] L Leg	
008206D8	ATX_Armor_PowerArmor_WarRider_Torso_NONPLAYABLE	T-51b Chest Piece	41	[A] Torso	
00822A4B	SkinRadHog		33|61	BODY|FX	
008279F6	SkinRadHog_Alpha		33|61	BODY|FX	
008279F7	SkinRadHog_Scorched		33|61	BODY|FX	
008279F8	SkinRadHog_Glowing		33|61	BODY|FX	
00834813	Headwear_FezHatClean_TakenFromAtx	Fez	30|46	Hair Top|Headband	
0083C252	Burn_Bloody_SpaceSuit_UNPLAYABLE	Bloody Space Suit	57	Coverall	
00844018	Burn_Bloody_SpaceSuit_Helmet_UNPLAYABLE	Bloody Space Helmet	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00844583	Burn_Armor_Headwear_DeathclawTamer	Deathclaw Tamer Hat	30|31|46|48|49|50	Hair Top|Hair Long|Headband|Beard|Mouth|Neck	
00844584	Burn_Clothes_Outfit_BountyHunter	Head Hunter Outfit	57	Coverall	
00844911	zzzBurn_Clothes_BountyHunterOutfit	Bounty Hunter Outfit	57	Coverall	
0084761A	SkinDustDevil		33	BODY	
0084A358	ZZZ_SCORE_S23_WastelandRoyalty_Headband	Wasteland Royalty Headband	46	Headband	
0084A36F	ZZZ_SCORE_S23_Headwear_VaultGirl_RaiderDamaged	Damaged Vault Girl Head	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0084A36E	ZZZ_SCORE_S23_Headwear_VaultBoy_RaiderDamaged	Damaged Vault Boy Head	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0084CAF5	BURN_BountyGiver_Clothes_NONPLAYABLE	Cowboy Duster	57	Coverall	
0084CAF6	BURN_BountyGiver_Hat_NONPLAYABLE	Cowboy Hat	30|46	Hair Top|Headband	
0084E98F	zzzBurn_RustKingdomRaiders02	Rust Kingdom Raider Armour 2	57	Coverall	
0084E98A	zzzBurn_RustKingdomRaiders03	Rust Kingdom Raider Armour 3	57	Coverall	
0084E98B	zzzBurn_RustKingdomRaiders05	Rust Kingdom Raider Armour 5	57	Coverall	
0084E98E	zzzBurn_RustKingdomRaiders01	Rust Kingdom Raider Armour 1	57	Coverall	
0084E98D	zzzBurn_RustKingdomRaiders04	Rust Kingdom Raider Armour 4	57	Coverall	
0084E98C	zzzBurn_RustKingdomRaiders06	Rust Kingdom Raider Armour 6	57	Coverall	
0084FB88	CAMPPets_Skin_RadHog_Standard				
0084FD89	Burn_Clothes_RustKingdomRaider_B_NONPLAYABLE	Rust Raider B	57	Coverall	
0084FD88	Burn_Clothes_RustKingdomRaider_A_NONPLAYABLE	Rust Raider A	57	Coverall	
0084FD87	Burn_Clothes_RustKingdomRaider_C_NONPLAYABLE	Rust Raider C	57	Coverall	
0084FEF4	BURN_RustKingdomRaider_Helmet_A_NONPLAYABLE	Rust Kingdom Raider Helmet A	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
0084FEF3	BURN_RustKingdomRaider_Helmet_B_NONPLAYABLE	Rust Kingdom Raider Helmet B	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00850382	zzzBurn_RustRaiderArmor_Light2	Rust Kingdom Raider Light Armour 2	57	Coverall	
0085037E	zzzBurn_RustRaiderArmor_Heavy2	Rust Kingdom Raider Heavy Armour 2	57	Coverall	
00850386	zzzBurn_RustRaiderArmor_Medium2	Rust Kingdom Raider Medium Armor 2	57	Coverall	
00850381	Burn_RustRaiderArmor_Light1_NONPLAYABLE	Rust Kingdom Raider Light Armour 1	57	Coverall	
00850380	zzzBurn_RustRaiderArmor_DeathclawHandler	Deathclaw Tamer Outfit	57	Coverall	
00850388	zzzBurn_RustRaiderArmor_Medium4	Rust Kingdom Raider Medium Armor 4	57	Coverall	
0085037F	zzzBurn_RustRaiderArmor_Heavy3	Rust Kingdom Raider Heavy Armour 3	57	Coverall	
00850385	zzzBurn_RustRaiderArmor_Medium1	Rust Kingdom Raider Medium Armor 1	57	Coverall	
00850383	zzzBurn_RustRaiderArmor_Light3	Rust Kingdom Raider Light Armour 3	57	Coverall	
00850387	zzzBurn_RustRaiderArmor_Medium3	Rust Kingdom Raider Medium Armor 3	57	Coverall	
0085037D	zzzBurn_RustRaiderArmor_Heavy1	Rust Kingdom Raider Heavy Armour 1	57	Coverall	
00850384	zzzBurn_RustRaiderArmor_Light4	Rust Kingdom Raider Light Armour 4	57	Coverall	
00850389	BURN_RustKingdomRaider_Helmet_DeathclawHandler_NONPLAYABLE	Deathclaw Tamer Outfit	30|31|46|47|48|49	Hair Top|Hair Long|Headband|Eyes|Beard|Mouth	
00850598	Burn_RustRaiderArmor_Heavy3_NONPLAYABLE	Rust Kingdom Raider Heavy Armour 3	57	Coverall	
00850590	Burn_RustRaiderArmor_Light4_NONPLAYABLE	Rust Kingdom Raider Light Armour 4	57	Coverall	
00850599	Burn_RustRaiderArmor_DeathclawHandler_NONPLAYABLE	Rust Kingdom Deathclaw Handler Armor	57	Coverall	
0085058F	Burn_RustRaiderArmor_Light3_NONPLAYABLE	Rust Kingdom Raider Light Armour 3	57	Coverall	
