LVLI_FormID	LVLI_EDID	LVLF_Flags	EntryCount	EntryIndex	LVLO_Reference	RefSig	SubLVLI_FormID	ListChanceNoneValue	ListChanceNoneGlobal	ListChanceNoneCurve	ListChanceNoneResolved	EntryChanceNoneValue	EntryChanceNoneGlobal	EntryChanceNoneCurve	EntryChanceNoneResolved	EntryCondChance_RandomPercent	EntryPresenceChance	EntryAprioriChance_NoSublist
0083E79A	ATXworkshop_LL_Structure_BoS_CompleteSet	0000000000000000000000000000000000000000000000000000000000000000	6	5	0060DC4A:ATXworkshop_LL_Structure_BoS_WallFascia:LVLI	LVLI	0060DC4A	0.000000			0.000000	0.000000			0.000000	1	1	1
0083F137	BOUNTY_LL_PickPocketLegendaryEffect_Caps	0000000000000000000000000000000000000000000000000000000000000000	4	0	0000000F:Caps001:CNCY	CNCY		0.000000			0.000000	0.000000			0.000000	1	1	1
0083F137	BOUNTY_LL_PickPocketLegendaryEffect_Caps	0000000000000000000000000000000000000000000000000000000000000000	4	1	0000000F:Caps001:CNCY	CNCY		0.000000			0.000000	0.000000			0.000000	1	1	1
0083F137	BOUNTY_LL_PickPocketLegendaryEffect_Caps	0000000000000000000000000000000000000000000000000000000000000000	4	2	0000000F:Caps001:CNCY	CNCY		0.000000			0.000000	0.000000			0.000000	1	1	1
0083F137	BOUNTY_LL_PickPocketLegendaryEffect_Caps	0000000000000000000000000000000000000000000000000000000000000000	4	3	0000000F:Caps001:CNCY	CNCY		0.000000			0.000000	0.000000			0.000000	1	1	1
0083F26C	crLLI_Burn_BountyHunt_Throwable_ThrowingKnife_Boxers	01	1	0	00839C1D:crThrowing_Knife:WEAP	WEAP		0.000000			0.000000	0.000000			0.000000	1	1	1
00841313	ATX_Resources_BarrelofToxicGoo_resource	0000000000000000000000000000000000000000000000000000000000000000	1	0	0051B568:WaterToxicGoo:ALCH	ALCH		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A0F	Burn_BountyHunting_LL_LegendaryModule_3-5	001	3	0	005652F9:LegendaryModule:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A0F	Burn_BountyHunting_LL_LegendaryModule_3-5	001	3	1	005652F9:LegendaryModule:MISC	MISC		0.000000			0.000000	40.000000			40.000000	1	0.6	0.6
00843A0F	Burn_BountyHunting_LL_LegendaryModule_3-5	001	3	2	005652F9:LegendaryModule:MISC	MISC		0.000000			0.000000	60.000000			60.000000	1	0.4	0.4
00843A10	Burn_BountyHunt_LL_Junk_All	0000000000000000000000000000000000000000000000000000000000000000	3	0	00843A11:Burn_BountyHunt_LL_Junk_Common:LVLI	LVLI	00843A11	0.000000			0.000000	0.000000			0.000000	1	1	1
00843A10	Burn_BountyHunt_LL_Junk_All	0000000000000000000000000000000000000000000000000000000000000000	3	1	00843A11:Burn_BountyHunt_LL_Junk_Common:LVLI	LVLI	00843A11	0.000000			0.000000	0.000000			0.000000	1	1	1
00843A10	Burn_BountyHunt_LL_Junk_All	0000000000000000000000000000000000000000000000000000000000000000	3	2	00843A12:Burn_BountyHunt_LL_Junk_Rare:LVLI	LVLI	00843A12	0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	0	000DF264:BasketBall01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	1	00059A7A:BigPot:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	2	00046A86:BreadBox_Ruin:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	3	00059B0C:BrahminSkull:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	4	00196AB9:FeatherDuster:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	5	00147B03:Jangles01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	6	000822D3:Kickball01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	7	000AF8EF:KitchenScale:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	8	00059A80:MetalBucket:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	9	00059B3A:PaintCanEmpty:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	10	00060EC7:Pillow_01_Straw:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	11	00060EC8:Pillow_02_Comfy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	12	00059AFB:Plunger:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	13	00090E5E:ShoppingBasket:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	14	0010A3AA:PaperCutter02:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	15	00059A77:BaseballGlove:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	16	000EC8AD:Beaker02:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	17	000211DD:BeerBottleEmpty01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	18	0014242A:BloodPack_Empty:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	19	0006B165:BoardGame01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	20	000347E1:BonesSkull:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	21	000347ED:BonesSpine:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	22	00023C32:Bowl_02_Ceramic:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	23	00023C36:Bowl_03_Glass:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	24	00140B1A:Bowl_Generic:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	25	0001A333:CakePan01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	26	00101CB9:CatBowl:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	27	00059AB4:Chessboard:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	28	0005821C:CigaretteCarton:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	29	0002D9AC:Kickball01_deflatedPW02:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	30	000EC8AB:Beaker:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	31	0004835A:NukaColaEmpty:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	32	00165328:PlateCeramic01_Yellow_Dirty:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	33	00059AFF:PoolTriangle:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	34	00059B0F:Spatula:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	35	00192699:Teacup01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	36	0019269B:TeacupSaucer01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	37	00059B2B:ToyAlien:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	38	00059B1C:ToyCar:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	39	00059B2A:ToyRocketship:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	40	0015E8F6:ToyTruck01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	41	000B1647:Vase01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	42	00059B3E:Yardstick:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	43	00389EB4:Dirty_Pillow01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	44	00389EBB:Dirty_Pillow02:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	45	0000B1DB:Doll_Arm:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	46	0018EF02:doll_Missing_Arm:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	47	00169688:Doll_Missing_Leg:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	48	00140D98:Chalk01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	49	00060ECC:Hairbrush_01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	50	00059AE1:Knife_02_StainlessSteel:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	51	00060EBF:MilitaryDogTags:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	52	00060ECF:Paintbrush_01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	53	00140D99:Pen01:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	54	00059AF8:Pencil:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	55	00060E96:Spoon_02_StainlessSteel:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	56	000FFE09:Spoon_Wooden:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A11	Burn_BountyHunt_LL_Junk_Common	0000000000000000000000000000000000000000000000000000000000000000	58	57	00060ECE:Toothbrush:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	0	00060E88:LighterGoldPlated:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	1	00059B34:SilverLocket:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	2	00060E95:Spoon_03_Silver:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	3	00199A88:Toothpaste:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	4	00060E7C:WatchGold:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	5	00060E7D:WatchSilver:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	6	003AFFA7:Fork_04_Gold:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	7	00059B27:AlarmClock:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	8	00059A76:Baseball:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	9	00028A64:BloodbugSacEmpty:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	10	00028A62:BloodbugSacFilledGreen:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	11	00028A63:BloodbugSacFilledRed:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	12	00060EDB:Bowl_05_Silver:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	13	000EC8B8:BunsenBurner:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	14	00059A83:CAMERA:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	15	00176050:ChemistrySetBeaker01:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	16	00176051:ChemistrySetBeaker02:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	17	00176052:ChemistrySetBeaker03:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	18	00176053:ChemistrySetBeaker04:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	19	0017604F:ChemistrySetBottle01:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	20	00176054:ChemistrySetCan01:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	21	0011DA13:MagnifyingGlass:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	22	0004B273:OilCan01:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	23	00096A21:OilLamp_Off:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	24	00060ED8:RatPoison:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	25	00059B36:FishingRod:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	26	0001D975:Globe01:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	27	001A7DA6:Globe_02_ruined:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	28	00059AEB:Microscope:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	29	0001D95A:PaintCanBlue:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	30	00059B3B:PaintCanFull:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	31	0001D95B:PaintCanYellow:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	32	00059B20:Typewriter:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	33	001AB88D:HighPoweredMagnet:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	34	00163A12:GiddyupButtercup:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	35	00163A15:GiddyupButtercupBLeg:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	36	00163A16:GiddyupButtercupBody:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	37	00163A14:GiddyupButtercupFLeg:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	38	00163A13:GiddyupButtercupHead:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00843A12	Burn_BountyHunt_LL_Junk_Rare	0000000000000000000000000000000000000000000000000000000000000000	40	39	0005A0D9:Fertilizer:MISC	MISC		20.000000			20.000000	0.000000			0.000000	1	0.8	0.8
00845271	LL_Burn_SQ04_CacheRewardsList	001	4	0	004F6DAD:LL_Recipes_All_Any_AllRegions:LVLI	LVLI	004F6DAD	0.000000			0.000000	0.000000			0.000000	1	1	1
00845271	LL_Burn_SQ04_CacheRewardsList	001	4	1	0043BA3F:QuestReward_LLS_AllRegions_Components_Assorted:LVLI	LVLI	0043BA3F	0.000000			0.000000	0.000000			0.000000	1	1	1
00845271	LL_Burn_SQ04_CacheRewardsList	001	4	2	0081DD74:Burn_SQ04_ScrambledIntel:BOOK	BOOK		0.000000			0.000000	0.000000			0.000000	1	1	1
00845271	LL_Burn_SQ04_CacheRewardsList	001	4	3	007F1931:Burn_SQ04_AbraxoIntel_UIDummy:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0084568C	RD01_LLS_Raids_Rewards_Enc01_LegendaryShards_1Star	11	7	0	00784BCE:LegendaryShard_Armor1_HealthRegen:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0084568C	RD01_LLS_Raids_Rewards_Enc01_LegendaryShards_1Star	11	7	1	0078040E:LegendaryShard_Weapon1_AntiArmor:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
0084568C	RD01_LLS_Raids_Rewards_Enc01_LegendaryShards_1Star	11	7	2	00786C7E:LegendaryShard_Weapon1_DamageViaHealth:MISC	MISC		0.000000			0.000000	0.000000			0.000000	1	1	1
