FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132
00668A64	ChallengeReward_SCORE_Challenge_Weekly_Photo			1	0	-1						0000000F:Caps001:CNCY		1				12	0063EB3C:SCORE_Challenge_Weekly_Picture_Creatures_GeneralZeta_Camera:CHAL	0063EF85:SCORE_Challenge_Weekly_Picture_Creatures_CaptainOmega_Camera:CHAL	0063EF87:SCORE_Challenge_Weekly_Picture_Creatures_LieutenantKappa_Camera:CHAL	0063EF88:SCORE_Challenge_Weekly_Picture_Creatures_CaptainAlpha_Camera:CHAL	006648EB:SCORE_Challenge_Weekly_Picture_Creatures_TrogSuperior_Camera:CHAL	006648ED:SCORE_Challenge_Weekly_Picture_Creatures_FanaticConqueror_Camera:CHAL	006648F2:SCORE_Challenge_Weekly_Photomode_Expeditions_Pitt:CHAL	00677A12:SCORE_Challenge_Weekly_Picture_Creatures_UltraciteAbomination_Camera:CHAL	0068AA5A:SCORE_Challenge_Weekly_Picture_Creatures_Grafton_Monster_Camera:CHAL	0068AA5B:SCORE_Challenge_Weekly_Picture_Creatures_Wendigo_Camera:CHAL	0068AA5C:SCORE_Challenge_Weekly_Picture_Creatures_Sheepsquatch_Camera:CHAL	006AFD10:SCORE_Challenge_Weekly_Picture_Creatures_MegaSloth_Camera:CHAL																																																																																																																								
00668A65	ChallengeReward_SCORE_Challenge_Weekly_Group			1	0	-1						0000000F:Caps001:CNCY		1				2	00452EE6:SCORE_Challenge_Weekly_QuestComplete_Events_while_in_Team:CHAL	005D22DF:SCORE_Challenge_Weekly_QuestComplete_DailyOps_PublicTeam:CHAL																																																																																																																																		
00668A66	ChallengeReward_SCORE_Challenge_Weekly_Crime			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00668A67	ChallengeReward_SCORE_Challenge_Weekly_CraftScrap			1	0	-1						0000000F:Caps001:CNCY		1				46	00452ECF:SCORE_Challenge_Weekly_ScrapOrCraft_ArmorWeapons:CHAL	005E4B5A:SCORE_Challenge_Weekly_Craft_Ammo:CHAL	005E4B5F:SCORE_Challenge_Weekly_Repair:CHAL	005E4B60:SCORE_Challenge_Weekly_Scrap_PrewarMoney:CHAL	0066983D:SCORE_Challenge_Weekly_GainScrap_Acid:CHAL	0066983E:SCORE_Challenge_Weekly_GainScrap_Adhesive:CHAL	0066983F:SCORE_Challenge_Weekly_GainScrap_Aluminum:CHAL	00669840:SCORE_Challenge_Weekly_GainScrap_Antiseptic:CHAL	00669841:SCORE_Challenge_Weekly_GainScrap_Asbestos:CHAL	00669842:SCORE_Challenge_Weekly_GainScrap_BallisticFiber:CHAL	00669843:SCORE_Challenge_Weekly_GainScrap_BlackTitanium:CHAL	00669844:SCORE_Challenge_Weekly_GainScrap_Bone:CHAL	00669845:SCORE_Challenge_Weekly_GainScrap_Ceramic:CHAL	00669846:SCORE_Challenge_Weekly_GainScrap_Circuitry:CHAL	00669847:SCORE_Challenge_Weekly_GainScrap_Cloth:CHAL	00669848:SCORE_Challenge_Weekly_GainScrap_Concrete:CHAL	00669849:SCORE_Challenge_Weekly_GainScrap_Copper:CHAL	0066984A:SCORE_Challenge_Weekly_GainScrap_Cork:CHAL	0066984B:SCORE_Challenge_Weekly_GainScrap_Crystal:CHAL	0066984C:SCORE_Challenge_Weekly_GainScrap_Fertilizer:CHAL	0066984D:SCORE_Challenge_Weekly_GainScrap_Fiberglass:CHAL	0066984E:SCORE_Challenge_Weekly_GainScrap_FiberOptics:CHAL	0066984F:SCORE_Challenge_Weekly_GainScrap_Gears:CHAL	00669850:SCORE_Challenge_Weekly_GainScrap_Glass:CHAL	00669851:SCORE_Challenge_Weekly_GainScrap_Gold:CHAL	00669852:SCORE_Challenge_Weekly_GainScrap_Lead:CHAL	00669853:SCORE_Challenge_Weekly_GainScrap_Leather:CHAL	00669854:SCORE_Challenge_Weekly_GainScrap_Oil:CHAL	00669855:SCORE_Challenge_Weekly_GainScrap_Plastic:CHAL	00669856:SCORE_Challenge_Weekly_GainScrap_Rubber:CHAL	00669857:SCORE_Challenge_Weekly_GainScrap_Screws:CHAL	00669858:SCORE_Challenge_Weekly_GainScrap_Silver:CHAL	00669859:SCORE_Challenge_Weekly_GainScrap_Springs:CHAL	0066985A:SCORE_Challenge_Weekly_GainScrap_Steel:CHAL	0066985B:SCORE_Challenge_Weekly_GainScrap_Wood:CHAL	0066986B:SCORE_Challenge_Weekly_Scrap_Headwear:CHAL	0069AFB1:SCORE_Challenge_Weekly_Craft_Infusions:CHAL	006AC4BE:SCORE_Challenge_Weekly_Scrap_Syringer:CHAL	006AC4BF:SCORE_Challenge_Weekly_Scrap_Pipe_Weapon:CHAL	006AC4C0:SCORE_Challenge_Weekly_Craft_Throwable:CHAL	006AC4C1:SCORE_Challenge_Weekly_Craft_Mod_EnergyWeapon:CHAL	006CDE4A:SCORE_Challenge_Weekly_Craft_Bulk_Aluminum:CHAL	006CDE4B:SCORE_Challenge_Weekly_Craft_Bulk_Wood:CHAL	006CDE4C:SCORE_Challenge_Weekly_Craft_Chems:CHAL	006E472B:SCORE_Challenge_Weekly_Craft_Flair:CHAL	006E4737:SCORE_Challenge_Weekly_Craft_Plushie:CHAL																																																																																						
00668A68	ChallengeReward_SCORE_Challenge_Weekly_Consume			1	0	-1						0000000F:Caps001:CNCY		1				17	005E4B55:SCORE_Challenge_Weekly_Consume_Alcohol_Med_Brewing:CHAL	005E4B56:SCORE_Challenge_Weekly_Consume_Food_Cooked:CHAL	005E4B57:SCORE_Challenge_Weekly_Consume_Food_MeatBased:CHAL	005E4B58:SCORE_Challenge_Weekly_Consume_Food_Prewar:CHAL	005E4B59:SCORE_Challenge_Weekly_Consume_NukaCola:CHAL	006779EF:ATX_DE2022_NukaWorld_Challenge_Event_Consume_NukaCola_META:CHAL	00677A0A:SCORE_Challenge_Weekly_Consume_NukaColaCherry:CHAL	00677A0B:SCORE_Challenge_Weekly_Consume_NukaColaCranberry:CHAL	00677A0C:SCORE_Challenge_Weekly_Consume_NukaColaDark:CHAL	00677A0D:SCORE_Challenge_Weekly_Consume_NukaColaGrape:CHAL	00677A0E:SCORE_Challenge_Weekly_Consume_NukaColaOrange:CHAL	00677A0F:SCORE_Challenge_Weekly_Consume_NukaColaQuantum:CHAL	00677A10:SCORE_Challenge_Weekly_Consume_NukaColaWild:CHAL	00682914:SCORE_Challenge_Weekly_Consume_NukaColaTwist:CHAL	0068AA61:SCORE_Challenge_Weekly_Consume_Nukashine_Teammate_CAMP:CHAL	006E473B:SCORE_Challenge_Weekly_Consume_Tea:CHAL	00796EDD:SCORE_Challenge_Weekly_Consume_PurifiedWater:CHAL																																																																																																																			
00668A69	ChallengeReward_SCORE_Challenge_Daily_Photo			1	0	-1						0000000F:Caps001:CNCY		1				26	003B8043:SCORE_Challenge_Daily_Photomode_General:CHAL	0043A198:SCORE_Challenge_Daily_Photomode_while_in_Group:CHAL	00547679:SCORE_Challenge_Daily_Photomode_Teammate_CAMP_Vaults:CHAL	0054767A:SCORE_Challenge_Daily_Photomode_Your_CAMP_Vaults:CHAL	0063EF83:SCORE_Challenge_Daily_Picture_Creatures_AlienDrone_Camera:CHAL	0063EF84:SCORE_Challenge_Daily_Picture_Creatures_AlienInvader_Camera:CHAL	0063EF89:SCORE_Challenge_Daily_Picture_Creatures_Alien_Camera:CHAL	00655D26:SCORE_Challenge_Daily_Picture_Creatures_Gulper_Camera:CHAL	00655D27:SCORE_Challenge_Daily_Picture_Creatures_Gulper_While_Intoxicated_Moonshine_Camera:CHAL	00655D2A:SCORE_Challenge_Daily_Picture_Creatures_SuperMutant_While_Intoxicated_LeadChampagne_Camera:CHAL	00655D2B:SCORE_Challenge_Daily_Picture_Creatures_SuperMutant_Camera:CHAL	00677A04:SCORE_Challenge_Daily_Picture_CamdenPark_Camera:CHAL	00677A11:SCORE_Challenge_Daily_Photomode_CamdenPark:CHAL	00678052:SCORE_Challenge_Daily_Photomode_NukaWorld:CHAL	00678053:SCORE_Challenge_Daily_Picture_NukaWorld_Camera:CHAL	0068AA4E:SCORE_Challenge_Daily_Picture_Creatures_Snallygaster_Camera:CHAL	0068AA4F:SCORE_Challenge_Daily_Picture_Creatures_Radscorpion_Camera:CHAL	006ACAA2:SCORE_Challenge_Daily_Picture_Creatures_Fog_Crawler_Camera:CHAL	006ACAA3:SCORE_Challenge_Daily_Picture_Creatures_Stingwing_Camera:CHAL	006ACAA4:SCORE_Challenge_Daily_Picture_Creatures_Eyebot_Camera:CHAL	006ACAA5:SCORE_Challenge_Daily_Picture_Creatures_Mirelurk_Hunter_Camera:CHAL	006AFD0F:SCORE_Challenge_Daily_Picture_Creatures_Cat_Camera:CHAL	0085A41E:SCORE_Challenge_Daily_Picture_DinoGolf_Camera:CHAL	0085A41F:SCORE_Challenge_Daily_Picture_RustKingdom_Camera:CHAL	0085A420:SCORE_Challenge_Daily_Picture_SDM_Camera:CHAL	0085A421:SCORE_Challenge_Daily_Picture_StarlightDriveIn_Camera:CHAL																																																																																																										
00668A6A	ChallengeReward_SCORE_Challenge_Weekly_Barter			1	0	-1						0000000F:Caps001:CNCY		1				7	005E4B61:SCORE_Challenge_Weekly_Trade:CHAL	00692264:SCORE_Challenge_Weekly_Barter_Sell_Yao_guai_ribs:CHAL	00692265:SCORE_Challenge_Weekly_Barter_Sell_Scorchbeast_steak:CHAL	00692266:SCORE_Challenge_Weekly_Barter_Sell_Mirelurk_queen_steak:CHAL	00692267:SCORE_Challenge_Weekly_Barter_Sell_Pumpkin_pie:CHAL	00692268:SCORE_Challenge_Weekly_Barter_Sell_Missile_launcher:CHAL	006E4736:SCORE_Challenge_Weekly_Barter_Sell_Weapon:CHAL																																																																																																																													
00668A6B	ChallengeReward_SCORE_Challenge_Weekly_Collect			1	0	-1						0000000F:Caps001:CNCY		1				27	00452ED0:SCORE_Challenge_Weekly_GatherPlants:CHAL	0048638E:SCORE_Challenge_Weekly_BuildSupplies_META:CHAL	005E4B53:SCORE_Challenge_Weekly_Collect_Caps:CHAL	005E4B54:SCORE_Challenge_Weekly_Collect_PurifiedWater:CHAL	0062FE95:SCORE_Challenge_Weekly_Collect_Bullion:CHAL	0062FE96:SCORE_Challenge_Weekly_Collect_Scrip:CHAL	006648E5:SCORE_Challenge_Weekly_Expeditions_XPD_Pitt_Collect_SteelIngots:CHAL	006648F5:SCORE_Challenge_Weekly_Expeditions_XPD_Pitt_Collect_PrisonerCollars:CHAL	006679E7:SCORE_Challenge_Weekly_Expeditions_XPD_Collect_VertibirdFuel:CHAL	006679E8:SCORE_Challenge_Weekly_Expeditions_XPD_Collect_Stamps:CHAL	00677A09:SCORE_Challenge_Weekly_Collect_NukaCola:CHAL	0068AA5D:SCORE_Challenge_Weekly_Collect_Food_Prewar:CHAL	0068AA5E:SCORE_Challenge_Weekly_Collect_Chems_and_Stimpacks:CHAL	0068AA5F:SCORE_Challenge_Weekly_Collect_Legendary_Modules:CHAL	006AC4BA:SCORE_Challenge_Weekly_Collect_Guitar_Bass:CHAL	006AC4BB:SCORE_Challenge_Weekly_Collect_Teapot:CHAL	006AC4BC:SCORE_Challenge_Weekly_Collect_TeddyBear:CHAL	006AC4BD:SCORE_Challenge_Weekly_Collect_BrainFungus:CHAL	006CDE4D:SCORE_Challenge_Weekly_Craft_Energy_Ammo:CHAL	006E4739:SCORE_Challenge_Weekly_Collect_GardenGnomes:CHAL	006E473A:SCORE_Challenge_Weekly_Collect_FuelTank_GasCan:CHAL	0079729C:SCORE_Challenge_Weekly_Collect_BoardGame:CHAL	007F1CBA:SCORE_TEST_Challenge_Monthly_Collect_Soap:CHAL	0085A425:SCORE_Challenge_Weekly_Fishing_Catch_Regular_Fish_Region_BurningSprings:CHAL	0085A426:SCORE_Challenge_Weekly_Gather_Firecap:CHAL	0085A428:SCORE_Challenge_Weekly_Gather_FirecrackerBerry:CHAL	0085A43F:SCORE_Challenge_Weekly_QuestComplete_HeadHunt:CHAL																																																																																																									
00668A6C	ChallengeReward_SCORE_Challenge_Daily_Quest			1	0	-1						0000000F:Caps001:CNCY		1				10	0043A1C3:SCORE_Challenge_Daily_QuestComplete_Dailies:CHAL	0044D433:SCORE_Challenge_Daily_QuestComplete_AnyQuests:CHAL	0064B9B8:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Fuel_Dailies_All:CHAL	0064B9B9:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Fuel_Dailies_ARefugeesGuide:CHAL	0064B9BA:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Fuel_Dailies_CodeBlue:CHAL	0064B9BB:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Fuel_Dailies_Recipe:CHAL	006648F0:SCORE_Challenge_Daily_QuestComplete_HubEncounters_XPD_WhitespringRefuge:CHAL	00667536:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Fuel_Dailies_MutualAid:CHAL	0072DA66:SCORE_Challenge_Daily_QuestComplete_Expeditions_TaxEvasion:CHAL	0072DA67:SCORE_Challenge_Daily_QuestComplete_Expeditions_SensationalGame:CHAL																																																																																																																										
00668A6D	ChallengeReward_SCORE_Challenge_Weekly_Quest			1	0	-1						0000000F:Caps001:CNCY		1				1	006648E3:SCORE_Challenge_Weekly_QuestComplete_HubEncounters_XPD_WhitespringRefuge:CHAL																																																																																																																																			
00668A6E	ChallengeReward_SCORE_Challenge_Daily_Workshop			1	0	-1						0000000F:Caps001:CNCY		1				1	0043A1C7:SCORE_Challenge_Daily_ClaimWorkshop:CHAL																																																																																																																																			
00668A6F	ChallengeReward_SCORE_Challenge_Daily_Consume			1	0	-1						0000000F:Caps001:CNCY		1				29	003F6CD0:SCORE_Challenge_Daily_Consume_Alcohol_Med_Brewing:CHAL	0040A1DF:SCORE_Challenge_Daily_Consume_Alcohol_Vintage_Brewing:CHAL	0043A180:SCORE_Challenge_Daily_RestoreHealth_Food_Plants:CHAL	0043A185:SCORE_Challenge_Daily_Consume_Food_Prewar:CHAL	0043A1BC:SCORE_Challenge_Daily_Consume_Food_Cooked:CHAL	0044D44C:zzz_SCORE_Challenge_Daily_ItemsConsumed_Bobblehead:CHAL	0044D463:SCORE_Challenge_Daily_Consume_NukaCola:CHAL	0044D465:SCORE_Challenge_Daily_Consume_Bubblegum_Low:CHAL	0044D468:SCORE_Challenge_Daily_Consume_Cake:CHAL	0044D4B4:SCORE_Challenge_Daily_Consume_Food_Dogfood_Med:CHAL	0044D4BA:SCORE_Challenge_Daily_Consume_Food_MeatBased:CHAL	006779FD:SCORE_Challenge_Daily_Consume_NukaColaCherry:CHAL	006779FE:SCORE_Challenge_Daily_Consume_NukaColaCranberry:CHAL	006779FF:SCORE_Challenge_Daily_Consume_NukaColaDark:CHAL	00677A00:SCORE_Challenge_Daily_Consume_NukaColaGrape:CHAL	00677A01:SCORE_Challenge_Daily_Consume_NukaColaOrange:CHAL	00677A02:SCORE_Challenge_Daily_Consume_NukaColaQuantum:CHAL	00677A03:SCORE_Challenge_Daily_Consume_NukaColaWild:CHAL	00681812:SCORE_Challenge_Daily_Consume_Food_Cooked_Teammate_CAMP:CHAL	00681815:SCORE_Challenge_Daily_Consume_Alcohol_Team:CHAL	00681816:SCORE_Challenge_Daily_Consume_Alcohol_Team_Costume:CHAL	00682913:SCORE_Challenge_Daily_Consume_NukaColaTwist:CHAL	0068D9AB:SCORE_Challenge_Daily_Consume_Cobbler:CHAL	0068DBE4:SCORE_Challenge_Daily_Consume_Spooky_MysteryTreat:CHAL	006CCCA5:SCORE_Challenge_Daily_Consume_Any_Chems:CHAL	006CCCA7:SCORE_Challenge_Daily_Consume_Vegetable:CHAL	006CCCAA:SCORE_Challenge_Daily_Consume_Pumpkin:CHAL	006E4731:SCORE_Challenge_Daily_Consume_Tea:CHAL	00796EDB:SCORE_Challenge_Daily_Consume_PurifiedWater:CHAL																																																																																																							
00668A70	ChallengeReward_SCORE_Challenge_Daily_Barter			1	0	-1						0000000F:Caps001:CNCY		1				11	0050DBA8:SCORE_Challenge_Daily_Trade:CHAL	00692260:SCORE_Challenge_Daily_Barter_Sell_Wolf_ribs:CHAL	00692261:SCORE_Challenge_Daily_Barter_Sell_Mutant_hound_chops:CHAL	00692262:SCORE_Challenge_Daily_Barter_Sell_Ribeye_steak:CHAL	00692263:SCORE_Challenge_Daily_Barter_Sell_Mothman_egg_omelette:CHAL	006AAA46:SCORE_Challenge_Daily_Barter_Sell_Black_Powder_Pistol:CHAL	006AAA47:SCORE_Challenge_Daily_Barter_Sell_Tesla_Rifle:CHAL	006AAA48:SCORE_Challenge_Daily_Barter_Sell_Ski_Sword:CHAL	006AAA49:SCORE_Challenge_Daily_Barter_Sell_Shotgun:CHAL	006E4730:SCORE_Challenge_Daily_Barter_Sell_Weapon:CHAL	007FE5FF:SCORE_Challenge_Daily_Barter_Sell_GrilledFish:CHAL																																																																																																																									
00668A74	ChallengeReward_SCORE_Challenge_Daily_Crime			1	0	-1						0000000F:Caps001:CNCY		1				2	0043A182:SCORE_Challenge_Daily_Hack:CHAL	0043A1A2:SCORE_Challenge_Daily_LocksPicked:CHAL																																																																																																																																		
00668A71	ChallengeReward_SCORE_Challenge_Daily_Collect			1	0	-1						0000000F:Caps001:CNCY		1				50	003B7FDA:SCORE_Challenge_Daily_Collect_Caps:CHAL	0044D436:SCORE_Challenge_Daily_Gather_Crops:CHAL	0044D452:SCORE_Challenge_Daily_Gather_PlantsFungi:CHAL	0050C5EC:SCORE_Challenge_Daily_Collect_Wood:CHAL	0050C5FA:SCORE_Challenge_Daily_Collect_Holotape:CHAL	0050C5FC:zzz_SCORE_Challenge_Daily_Collect_Magazine:CHAL	0050DBAE:SCORE_Challenge_Daily_Collect_PurifiedWater:CHAL	0062FE92:SCORE_Challenge_Daily_Collect_Scrip:CHAL	0062FE93:SCORE_Challenge_Daily_Collect_Bullion:CHAL	006679E6:SCORE_Challenge_Daily_Expeditions_XPD_Collect_VertibirdFuel:CHAL	006779FC:SCORE_Challenge_Daily_Collect_NukaCola:CHAL	00681813:SCORE_Challenge_Daily_GainScrap_Coal:CHAL	0068AA50:SCORE_Challenge_Daily_Collect_Food_Prewar:CHAL	0068AA51:SCORE_Challenge_Daily_Collect_Chems_and_Stimpacks:CHAL	0068DBD9:SCORE_Challenge_Daily_Collect_Eggs_Deathclaw:CHAL	0068DBDC:SCORE_Challenge_Daily_Collect_Eggs_Mirelurk:CHAL	0068DBE2:SCORE_Challenge_Daily_Collect_eggs_mothman:CHAL	0069225F:SCORE_Challenge_Daily_Barter_Sell_Glowing_Fungus_Soup:CHAL	006A2758:SCORE_Challenge_Daily_Collect_Guitar_SnareDrum:CHAL	006A2759:SCORE_Challenge_Daily_Collect_Teddybear:CHAL	006AAA43:SCORE_Challenge_Daily_Barter_Sell_Sweet_Roll:CHAL	006AAA44:SCORE_Challenge_Daily_Barter_Sell_Bloatfly_meat:CHAL	006AAA45:SCORE_Challenge_Daily_Barter_Sell_Swamp_Tofu:CHAL	006ACA89:SCORE_Challenge_Daily_Collect_BrainFungus:CHAL	006AFD08:SCORE_Challenge_Daily_Collect_Teapot:CHAL	006CCCA3:SCORE_Challenge_Daily_Collect_RadAway_RadX:CHAL	006CCCA4:SCORE_Challenge_Daily_Collect_Burnt_Book:CHAL	006CCCA6:SCORE_Challenge_Daily_Collect_Smokes:CHAL	006CCCA8:SCORE_Challenge_Daily_Collect_Ballistic_Ammo:CHAL	006CCCA9:SCORE_Challenge_Daily_Collect_Energy_Ammo:CHAL	006E4734:SCORE_Challenge_Daily_Collect_Microscope_Biometric:CHAL	006E473C:SCORE_Challenge_Daily_Collect_FuelTank_GasCan:CHAL	00796EDA:SCORE_Challenge_Daily_Collect_SugarBombs:CHAL	00796EDC:SCORE_Challenge_Daily_Collect_ToiletPaper:CHAL	00797096:SCORE_Challenge_Daily_Collect_Soap:CHAL	007B2808:ATX_DE2024_Challenge_Daily_Event_Gather_Plants_Seasonal_BigBloom:CHAL	007FE600:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_SkylineValley:CHAL	007FE601:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_SavageDivide:CHAL	007FE602:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_Mire:CHAL	007FE605:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_AshHeap:CHAL	007FE608:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish:CHAL	007FE60B:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_Forest:CHAL	007FE60D:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_ToxicValley:CHAL	007FE60F:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_CranberryBog:CHAL	00805AA3:SCORE_Challenge_Daily_Fishing_Consume_FishBit:CHAL	00805AA5:SCORE_Challenge_Daily_Fishing_Consume_Regular_Fish:CHAL	0085A403:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_BurningSprings:CHAL	0085A405:SCORE_Challenge_Daily_Gather_Firecap:CHAL	0085A407:SCORE_Challenge_Daily_Gather_FirecrackerBerry:CHAL	0085A409:SCORE_Challenge_Daily_Gather_PepperPlant:CHAL																																																																																		
