FormID	EDID	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	Cond53	Cond54	Cond55	Cond56	Cond57	Cond58	Cond59	Cond60	Cond61	Cond62	Cond63	Cond64	Cond65	Cond66	Cond67	Cond68	Cond69	Cond70	Cond71	Cond72	Cond73	Cond74	Cond75	Cond76	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132	Ref133	Ref134	Ref135	Ref136	Ref137	Ref138	Ref139	Ref140	Ref141	Ref142	Ref143	Ref144	Ref145	Ref146	Ref147	Ref148	Ref149	Ref150	Ref151	Ref152	Ref153	Ref154	Ref155	Ref156	Ref157	Ref158	Ref159	Ref160	Ref161	Ref162	Ref163	Ref164	Ref165	Ref166	Ref167	Ref168	Ref169	Ref170	Ref171	Ref172	Ref173	Ref174	Ref175	Ref176	Ref177	Ref178	Ref179	Ref180	Ref181	Ref182	Ref183	Ref184	Ref185	Ref186	Ref187	Ref188	Ref189	Ref190	Ref191	Ref192	Ref193	Ref194	Ref195	Ref196	Ref197	Ref198	Ref199	Ref200	Ref201	Ref202	Ref203	Ref204	Ref205	Ref206	Ref207	Ref208	Ref209	Ref210	Ref211	Ref212	Ref213	Ref214	Ref215	Ref216	Ref217	Ref218	Ref219	Ref220	Ref221	Ref222	Ref223	Ref224	Ref225	Ref226	Ref227	Ref228	Ref229	Ref230	Ref231	Ref232	Ref233	Ref234	Ref235	Ref236	Ref237	Ref238	Ref239	Ref240	Ref241	Ref242	Ref243	Ref244	Ref245	Ref246	Ref247	Ref248	Ref249	Ref250	Ref251	Ref252	Ref253	Ref254	Ref255	Ref256	Ref257	Ref258	Ref259	Ref260	Ref261	Ref262	Ref263
0085DCAB	Burn_Challenge_Kill_BurningDeathclawAny_Condition_03	3	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawMatriarch [KYWD:00841225]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclaw [KYWD:0082A3C1]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawArmored [KYWD:00841226]|00 00 00 00|0|1|Target List|																																																																										1	008411F2:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_03:CHAL																																																																																																																																																																																																																																																																						
0085DC9E	Burn_Challenge_Cooking_RadhogMeat_03	2	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogBurntEndsCooked "Radhog Burnt Ends" [ALCH:0084B86C]|00 00 00 00|0|1|Target List|	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogMeatCooked "Grilled Radhog Chops" [ALCH:0084B86B]|00 00 00 00|0|1|Target List|																																																																											1	0084B937:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_03:CHAL																																																																																																																																																																																																																																																																						
0085DC9F	Burn_Challenge_Cooking_RadhogMeat_02	2	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogBurntEndsCooked "Radhog Burnt Ends" [ALCH:0084B86C]|00 00 00 00|0|1|Target List|	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogMeatCooked "Grilled Radhog Chops" [ALCH:0084B86B]|00 00 00 00|0|1|Target List|																																																																											1	0084B936:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_02:CHAL																																																																																																																																																																																																																																																																						
0085DCA7	Burn_Challenge_Fishing_Any_BurningSprings_Condition_05	1	10000000|1.000000|LocationHierarchyHasKeyword|00 00 00|00 00|LocRegionBurningSprings [KYWD:007AE59D]|00 00 00 00|0|-1|Subject|																																																																												1	008411EB:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_05:CHAL																																																																																																																																																																																																																																																																						
0085DCA0	Burn_Challenge_Cooking_RadhogMeat_01	2	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogBurntEndsCooked "Radhog Burnt Ends" [ALCH:0084B86C]|00 00 00 00|0|1|Target List|	10010000|1.000000|GetIsID|00 00 00|00 00|BURN_RadhogMeatCooked "Grilled Radhog Chops" [ALCH:0084B86B]|00 00 00 00|0|1|Target List|																																																																											1	008411C9:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_01:CHAL																																																																																																																																																																																																																																																																						
0085DCA1	Burn_Challenge_Kill_BurningRadHog_Condition_05	1	10010000|1.000000|GetIsRace|00 00 00|00 00|RadHogRace "RadHog" [RACE:00822A4D]|00 00 00 00|0|1|Target List|																																																																												1	008433C7:Burn_Challenge_Lifetime_Kill_Radhog_05:CHAL																																																																																																																																																																																																																																																																						
0085DCA2	Burn_Challenge_Kill_BurningRadHog_Condition_04	1	10010000|1.000000|GetIsRace|00 00 00|00 00|RadHogRace "RadHog" [RACE:00822A4D]|00 00 00 00|0|1|Target List|																																																																												1	008433C9:Burn_Challenge_Lifetime_Kill_Radhog_04:CHAL																																																																																																																																																																																																																																																																						
0085DCA3	Burn_Challenge_Kill_BurningRadHog_Condition_03	1	10010000|1.000000|GetIsRace|00 00 00|00 00|RadHogRace "RadHog" [RACE:00822A4D]|00 00 00 00|0|1|Target List|																																																																												1	008433C8:Burn_Challenge_Lifetime_Kill_Radhog_03:CHAL																																																																																																																																																																																																																																																																						
0085DCA4	Burn_Challenge_Kill_BurningRadHog_Condition_02	1	10010000|1.000000|GetIsRace|00 00 00|00 00|RadHogRace "RadHog" [RACE:00822A4D]|00 00 00 00|0|1|Target List|																																																																												1	008433D3:Burn_Challenge_Lifetime_Kill_Radhog_02:CHAL																																																																																																																																																																																																																																																																						
0085DCA5	Burn_Challenge_Kill_BurningRadHog_Condition_01	1	10010000|1.000000|GetIsRace|00 00 00|00 00|RadHogRace "RadHog" [RACE:00822A4D]|00 00 00 00|0|1|Target List|																																																																												1	008411E3:Burn_Challenge_Lifetime_Kill_Radhog_01:CHAL																																																																																																																																																																																																																																																																						
0085DCA6	Burn_Challenge_Kill_BurningDeathclawAny_Condition_05	3	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawMatriarch [KYWD:00841225]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclaw [KYWD:0082A3C1]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawArmored [KYWD:00841226]|00 00 00 00|0|1|Target List|																																																																										1	008411ED:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_05:CHAL																																																																																																																																																																																																																																																																						
0085DCA8	Burn_Challenge_Kill_BurningDeathclawAny_Condition_04	3	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawMatriarch [KYWD:00841225]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclaw [KYWD:0082A3C1]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawArmored [KYWD:00841226]|00 00 00 00|0|1|Target List|																																																																										1	008411E8:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_04:CHAL																																																																																																																																																																																																																																																																						
0085DCA9	Burn_Challenge_Fishing_Any_BurningSprings_Condition_04	1	10000000|1.000000|LocationHierarchyHasKeyword|00 00 00|00 00|LocRegionBurningSprings [KYWD:007AE59D]|00 00 00 00|0|-1|Subject|																																																																												1	008411E2:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_04:CHAL																																																																																																																																																																																																																																																																						
0085DCAA	Burn_Challenge_Fishing_Any_BurningSprings_Condition_03	1	10000000|1.000000|LocationHierarchyHasKeyword|00 00 00|00 00|LocRegionBurningSprings [KYWD:007AE59D]|00 00 00 00|0|-1|Subject|																																																																												1	008411DD:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_03:CHAL																																																																																																																																																																																																																																																																						
0085DCAC	Burn_Challenge_Fishing_Any_BurningSprings_Condition_02	1	10000000|1.000000|LocationHierarchyHasKeyword|00 00 00|00 00|LocRegionBurningSprings [KYWD:007AE59D]|00 00 00 00|0|-1|Subject|																																																																												1	00841201:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_02:CHAL																																																																																																																																																																																																																																																																						
0085DCAD	Burn_Challenge_Kill_BurningDeathclawAny_Condition_02	3	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawMatriarch [KYWD:00841225]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclaw [KYWD:0082A3C1]|00 00 00 00|0|1|Target List|	10010000|1.000000|HasKeyword|00 00 00|00 00|Burn_ActorTypeDeathclawArmored [KYWD:00841226]|00 00 00 00|0|1|Target List|																																																																										1	008411F8:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_02:CHAL																																																																																																																																																																																																																																																																						
