LVLI_FormID	LVLI_EDID	LVLI_FULL	LVLF_Flags	LLCT_Count	EntryCount	LVLG_ChanceNoneGlobal	LVCT_ChanceNoneCurve	LLKC_FilterKeywordChances	LVSG_EpicLootChance	DIQO_Quest	LIMC_MarkerColor
00836460	SCORE_S22_Resources_Collectron_RoboButler		0000001	11	11						
00837DFF	zzz_SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Porch_Derelict		0000000000000000000000000000000000000000000000000000000000000000		0						
00837E0F	SCORE_S22_LL_SarsaparillaMachine_Common		11	2	2						
00837E10	SCORE_S22_LL_SarsaparillaMachine_Rare		11	1	1						
0083B867	GHL00_TransformPlayer_LL_Quest_Reward		001	4	4						
0083E79A	ATXworkshop_LL_Structure_BoS_CompleteSet		0000000000000000000000000000000000000000000000000000000000000000	6	6						
00848145	SCORE_S22_Resources_SpiceRack_Spices		0000001	4	4						
00848005	LL_Flora_Ginseng		001	3	3						
008494B6	LLS_Mods_Weapons_Ranged_Enclave_PlasmaGun_All		11	40	40						
00839280	ATX_workshop_LL_Structure_ReclaimedRetreatPorch		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0083E78A	ATX_workshop_LL_Structure_ReclaimedRetreat_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0083E78B	ATX_workshop_LL_Structure_ReclaimedRetreat_WallFull		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0083E78C	ATX_workshop_LL_Structure_ReclaimedRetreat_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0083E791	ATX_Resources_WallmountedOven_resource		0000000000000000000000000000000000000000000000000000000000000000	11	11						
0083E78E	ATX_workshop_LL_Structure_ReclaimedRetreat_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0083E78F	ATX_workshop_LL_Structure_ReclaimedRetreat_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0083E789	ATX_workshop_LL_Structure_ReclaimedRetreat_Roofs		0000000000000000000000000000000000000000000000000000000000000000	5	5						
0083E78D	ATX_workshop_LL_Structure_ReclaimedRetreat_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0083E790	ATX_Resources_PumpkinPie_resource		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00840CB9	zzzATX_workshop_LL_Displays_FishingRodDisplay		0000000000000000000000000000000000000000000000000000000000000000		0						
00841313	ATX_Resources_BarrelofToxicGoo_resource		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0084CCA6	ATX_Resources_Collectron_Liberated		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0084DB26	ATX_workshop_LL_FloorDecor_FireworksLaunchers		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084E3D1	ATX_workshop_LL_FoosballTables		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084E925	workshop_LL_Container_WorkshopTrashCan		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0084E924	workshop_LL_Container_WorkshopSafes		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0084E926	workshop_LL_Container_WorkshopLockers		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084E928	workshop_LL_Container_Tools		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0084E927	workshop_LL_Container_SupplyCrates		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0084E929	workshop_LL_Container_FurnitureVault		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084F1AA	workshop_LL_FloorDecor_AnimalSkinRugs		0000000000000000000000000000000000000000000000000000000000000000	9	9						
0084F833	ZZZ_workshop_LL_Decorations_Chairs_Thrones		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0084F834	workshop_LL_Decorations_Chairs_Circus		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084F836	workshop_LL_Decorations_Chairs_DrownedChesterfield		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084F835	workshop_LL_Decorations_Chairs_Ultracite		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084F8F2	workshop_LL_Tables_OperatingTables		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0084F8F1	workshop_LL_Tables_Ultracite		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0084F8F3	workshop_LL_Tables_PoolTables		0000000000000000000000000000000000000000000000000000000000000000	6	6						
0085031E	ATX_co_LL_FloorDecor_RustedCars		11	2	2						
00850324	workshop_LL_GarageDoors_Metal		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00850325	workshop_LL_PowerConnectors_PowerPylonsSwitch		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00852E9A	ZZZ_SCORE_MiniSeason_workshop_LL_MorgueDrawer		0000000000000000000000000000000000000000000000000000000000000000		0						
00853938	ATX_workshop_LL_Structure_RoadSigns		0000000000000000000000000000000000000000000000000000000000000000	1	1						
00853937	ATX_workshop_LL_Structure_GasAwning		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00853B74	ATX_workshop_LL_Utility_PumpkinPie		0000000000000000000000000000000000000000000000000000000000000000	1	1						
008538DA	ATX_workshop_LL_CAMPPets_Pets_Dogs		0000000000000000000000000000000000000000000000000000000000000000	7	7						
008538D9	ATX_workshop_LL_CAMPPets_Pets_Cats		0000000000000000000000000000000000000000000000000000000000000000	9	9						
00854931	SSE_LL_Loot_BaseFlowers		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00854301	CreatureOutfit_Spooky_Holiday_MummyOutfit_NoHeadwear		001	1	1						
00854300	CreatureOutfit_Spooky_Holiday_SkeletonOutfit		001	1	1						
008542FE	MN2_LL_Clothes_SpookyLost		11	2	2						
008542FF	CreatureOutfit_Spooky_Holiday_VampireOutfit		001	1	1						
00855C42	workshop_LL_Decorations_SuitsOfArmor		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007CFA6E	crLLI_Burn_BountyHunt_Weapon_Ranged_RailwayRifle		11	1	1						
007CFA6F	crLLI_Weapon_Ranged_DoubleBarrelShotgun_ColdShoulder		1	1	1						
007CFA70	crLLI_Burn_BountyHunt_Weapon_Ranged_HuntingRifle		11	1	1						
007CFA71	crLLI_Burn_BountyHunt_Weapon_Ranged_Tesla_Rifle		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007CFA72	crLLI_Weapon_Ranged_10mmSMG_AncAce		01	1	1						
007CFA73	crLLI_Burn_BountyHunt_Weapon_Ranged_GammaGun		11	1	1						
007CFA74	crLLI_Weapon_Ranged_50CalMachineGun		11	1	1						
007CFA75	crLLI_Burn_BountyHunt_Weapon_Ranged_BlackPowderRifle		11	1	1						
007CFA76	crLLI_Burn_BountyHunt_Weapon_Ranged_DoubleBarrelShotgun		11	1	1						
007CFA77	crLLI_Weapon_Ranged_BlackPowder_Rifle_Dragon		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007CFA78	LL_BountyDrop_SML		001	5	5				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
007CFA79	crLLI_Weapon_Ranged_50CalMachineGun_BaxterBomb		11	1	1						
007CFA7A	LL_BountyDrop_REG		001	6	6						
007CFA7B	crLLI_Burn_BountyHunt_Weapon_Ranged_Submachinegun		11	1	1						
007CFA7C	crLLI_Burn_BountyHunt_Weapon_Ranged_RadiumRifle		11	1	1						
007D1142	crLLI_Burn_BountyHunt_Weapon_Ranged_LaserGun		11	1	1						
007D1140	crLLI_Burn_BountyHunt_Weapon_Ranged_AssaultronHead		11	1	1						
007D1141	crP01B_LLI_Weapon_Ranged_TheFixer		11	1	1						
007D2B27	crLLI_Burn_BountyHunt_Weapon_Ranged_CombatShotgun		11	1	1						
007D2B28	crLLI_Weapon_Ranged_Cremator		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D2B29	zzz_crLLI_Weapon_Ranged_Revolver_Farmer		11	1	1						
007D2B2A	crLLI_Weapon_Ranged_RailwayRifle_Farmhands		11	1	1						
007D2B2B	crLLI_Weapon_Ranged_MissileLauncher_Boomstick		11	1	1						
007D2B2F	crLLI_Burn_BountyHunt_Weapon_Ranged_Cryolator		11	1	1						
007D2B2C	crLLI_Weapon_Simple_Ranged_PipeSyringer_Bleedout		11	1	1						
007D2B2D	crLLI_Weapon_Ranged_RadiumRifle_TestSubject		01	1	1						
007D2B2E	crLLI_Burn_BountyHunt_Weapon_Ranged_CompoundBow		11	1	1						
007D2B30	crLLI_Burn_BountyHunt_Weapon_Ranged_HandmadeAutoRifle		11	1	1						
007D3AED	LL_Ammo_Ranged_WarShrike		11	1	1						
007D3AEE	LL_Weapon_Ranged_WarShrike		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D6A6A	Burn_BountyHuntDaily_LL_QuestRewards_UniqueItemPool		01		0						
007D6A6B	Burn_LL_BountyHunt_LegendaryTemplate_All		0000000000000000000000000000000000000000000000000000000000000000	15	15						
007D6A6C	Burn_BountyHuntDaily_LL_QuestRewards_Generic		001		0						
007D6A6D	Burn_BountyHuntDaily_LL_QuestRewards		001	7	7						
007E6D77	RNG_Burn_ToxicStone		000001	3	3						
007E6D7A	RNG_Burn_ElmTree		000001	2	2						
007E6D6B	RNG_Burn_Fern		000001	8	8						
007E6D69	RNG_Burn_ToxicTrees_Bend		000001	3	3						
007E6D6F	RNG_Burn_Bramble		000001	4	4						
007E6D72	RNG_Burn_DeadShrub		000001	6	6						
007E6D68	RNG_Burn_DeadTrees_Stump		000001	6	6						
007E6D78	RNG_Burn_RockBoulderForest		000001	9	9						
007E6D6E	RNG_Burn_ToxicTrees_Sapling		000001	4	4						
007E6D75	RNG_Burn_ToxicTrees_Branches		000001	2	2						
007E6D6C	RNG_Burn_ToxicTrees_Fallen		000001	3	3						
007E6D70	RNG_Burn_ToxicCreeper		000001	6	6						
007E6D74	RNG_Burn_ToxicTrees_Bark		000001	1	1						
007E6D7B	RNG_Burn_MapleTreeSmall		000001	3	3						
007E6D79	RNG_Burn_MtnTopStackedBoulder		000001	4	4						
007E6D6A	RNG_Burn_ToxicTrees_Upright		000001	3	3						
007E6D76	RNG_Burn_MtnTopCreosote		000001	6	6						
007E6D71	RNG_Burn_MarshShrub		000001	2	2						
007E6D6D	RNG_Burn_ToxicTrees_Roots		000001	5	5						
007E6D73	RNG_Burn_CedarShrub		000001	3	3						
007E6D7C	RNG_Burn_Minecart		0000000000000000000000000000000000000000000000000000000000000000	10	10						
007E6D7D	RNG_Burn_RaiderAuto_Barriers_Large		0000000000000000000000000000000000000000000000000000000000000000	5	5						
007E6D7E	RNG_Burn_RockPile		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007E6D7F	RNG_Burn_MetalBarrelToxic		0000000000000000000000000000000000000000000000000000000000000000	8	8						
007E6D80	RNG_Burn_Steam_Pipes		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007E6D81	RNG_Burn_Debris_ConcretePipes		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007E6D82	RNG_Burn_Industrial_Large_Pipe		0000000000000000000000000000000000000000000000000000000000000000	3	3						
007E6D83	RNG_Burn_Debris_Scrap_Metal_02		0000000000000000000000000000000000000000000000000000000000000000	6	6						
007E6D87	RNG_Burn_TirePiles		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007E6D84	RNG_Burn_Debris_Scrap_Metal_01		0000000000000000000000000000000000000000000000000000000000000000	11	11						
007E6D85	RNG_Burn_Industrial_Crate_Large		0000000000000000000000000000000000000000000000000000000000000000	53	53						
007E6D86	RNG_Burn_Debris_Scrap_Metal_Pile_01		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007E6D88	RNG_Burn_RaiderAuto_Barricades		0000000000000000000000000000000000000000000000000000000000000000	5	5						
007E6D89	RNG_Burn_RaiderAuto_Barriers_Small		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007E8117	RNG_Burn_MtnTopRockBoulder		000001	6	6						
007E84C8	RNG_Burn_Dried_Grass		000001	3	3						
007EABD5	RNG_Burn_Abraxodyne_Trains		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007EABD6	RNG_Burn_Abraxodyne_Trains_Derailed		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007EABD7	RNG_Burn_Debris_Sheet_Metal		0000000000000000000000000000000000000000000000000000000000000000	10	10						
007EAD25	RNG_Burn_Tree_Forest		000001	4	4						
007EAF3C	RNG_Burn_Tree_Forest_Copy01		000001	4	4						
007EBDF3	Burn_BountyHuntPublic_LL_QuestRewards		001	6	6						
007EBDF1	Burn_BountyHuntPublic_LL_QuestRewards_UniqueItemPool		01		0						
007EBDF2	Burn_BountyHuntPublic_LL_QuestRewards_Generic		001	1	1						
007EBDF9	RNG_Burn_TreePineUpright		000001	4	4						
007EBFE5	RNG_Burn_Tree_Forest_02		000001	6	6						
007EBFE6	RNG_Burn_Debris_ConcretePipe_Large		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007ED548	RNG_Burn_Tree_Forest_Stump		000001	4	4						
007ED9BB	RNG_Burn_Rusted_Auto_Parts		000001	17	17						
007ED9B8	RNG_Burn_Rusted_Auto_Large_Parts		000001	9	9						
007ED9B9	RNG_Burn_Rusted_Vehicles		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007ED9BA	RNG_Burn_Rusted_Wire_Parts		000001	3	3						
007ED9BC	RNG_Burn_Rusted_Wheel_Parts		000001	2	2						
007EDC9B	RNG_Burn_Rusted_Light_Parts		000001	7	7						
007F0A5B	LLD_Creature_RustRaider_Guard		001	3	3						
007F0A53	LLI_BURN_RustRaider_RangedHeavy		11	7	7						
007F0A5C	LLI_BURN_RustRaider_MeleeHeavy		11	3	3						
007F0A5A	LLI_BURN_RustRaider_Guard_Melee		11	6	6						
007F0A54	LLD_Creature_RustRaider		001	3	3						
007F0A55	LLI_BURN_RustRaider_Melee		11	8	8						
007F0A56	LLI_BURN_RustRaider_Guard_RangedHeavy		11	6	6						
007F0A57	LLI_BURN_RustRaider_Guard_MeleeHeavy		11	5	5						
007F0A58	LLI_BURN_RustRaider_Ranged		11	14	14						
007F0A59	LLI_BURN_RustRaider_Guard_Ranged		11	10	10						
007F0A5D	LLI_BURN_RustRaider_DeathclawHandler		11	1	1						
007F0FC0	RNG_Burn_Debris_Scrap_Metal_03		000001		0						
007F0FBF	RNG_Burn_Bramble02		000001	4	4						
007F0FBE	RNG_Burn_Bramble01		000001	4	4						
007F2075	ATX_LL_Workshop_DinoEggBins		0000000000000000000000000000000000000000000000000000000000000000	10	10						
007F235A	zzzLL_Workshop_CarSofas		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007F2779	zzzLL_Workshop_CarStashBoxes		0000000000000000000000000000000000000000000000000000000000000000		0						
007F277A	zzzLL_Workshop_WallMountedCarHeadlamps		0000000000000000000000000000000000000000000000000000000000000000		0						
007F4A30	LL_Workshop_RetailFridges		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007F4A2E	zzzLL_Workshop_TailgateBeds		0000000000000000000000000000000000000000000000000000000000000000		0						
007F4A2F	zzzLL_Workshop_Burn_BarStools		0000000000000000000000000000000000000000000000000000000000000000		0						
007FDC2C	LL_Workshop_ScrapCube		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007FDC43	LL_Workshop_DriveinSign		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00800625	Vendor_Burn014_HockingHillsStation_Neutral		001	1	1				LL_EpicChance_VendorBase_ECON [GLOB:00240102]		
00802C81	Burn_LL_Deathclaw_Armour_Outfit_04		001	6	6						
00802C82	Burn_LL_Deathclaw_Armour_All_Outfits		0000000000000000000000000000000000000000000000000000000000000000	6	6						
00802C83	Burn_LL_Deathclaw_Armour_Outfit_06		001	5	5						
00802C84	Burn_LL_Deathclaw_Armour_Outfit_02		001	8	8						
00802C85	Burn_LL_Deathclaw_Armour_Outfit_01		001	8	8						
00802C86	Burn_LL_Deathclaw_Armour_Outfit_03		001	5	5						
00802C87	Burn_LL_Deathclaw_Armour_Outfit_05		001	5	5						
008039A4	crLLI_Burn_BountyHunt_Weapon_Ranged_GatlingPlasma		11	1	1						
008039A5	crLLI_Burn_BountyHunt_Grenade_Energy		01	2	2						
008039A6	crLLI_Burn_BountyHunt_Weapon_Ranged_MissileLauncher		11	1	1						
008039A7	crLLI_Burn_BountyHunt_Grenade_Rad		01	1	1						
008039A8	crLLI_Burn_BountyHunt_Weapon_Ranged_CombatRifle		11	1	1						
008039A9	crLLI_Burn_BountyHunt_Weapon_Ranged_10mmSMG		11	1	1						
008039AA	crLLI_Burn_BountyHunt_Grenade_Cryo		01	1	1						
008039AB	crLLI_Burn_BountyHunt_Weapon_Ranged_Flamer		11	1	1						
008039AC	crLLI_Burn_BountyHunt_Grenade_Fire		01	2	2						
008039A2	crLLI_Burn_BountyHunt_Weapon_Ranged_50CalMachineGun		11	1	1						
008039A3	crLLI_Burn_BountyHunt_Grenade_Poison		01	1	1						
00806B64	RNG_Burn_BlastedForestBurntBranches		000001	3	3						
0080A097	Burn_E01_LL_QuestRewards		001	3	3						
0080A098	Burn_E01_LL_QuestRewards_Generic		001	4	4						
0080A099	Burn_E01_LL_QuestRewards_UniqueItems		01	7	7						
0081EABD	QuestReward_LLS_Aid_BurningSprings		01	4	4						
0081EABE	QuestReward_LLS_Aid_SkylineValley		01	4	4						
0081EB4B	LL_Recipes_Mods_Armor_RegionSkylineValley_Vendor		001	1	1						
0081EB4A	LLS_Recipes_Mods_Armor_RegionSkylineValley_Vendor		001	59	59						
0081EB49	LLS_Recipes_Mods_Armor_RegionBurningSprings_Vendor		001	59	59						
0081EABF	QuestReward_LLS_Ammo_SkylineValley		1	5	5						
0081EAC0	QuestReward_LLS_Ammo_BurningSprings		1	5	5						
0081EB12	LLS_Mods_Weapons_Ranged_RegionBurningSprings_LeverGun		11	11	11						
0081EB10	LLS_Mods_Weapons_Ranged_RegionBurningSprings_HuntingRifle		11	22	22						
0081EB0E	LLS_Mods_Weapons_Ranged_RegionBurningSprings_GatlingLaser		11	4	4						
0081EB0A	LLS_Mods_Weapons_Ranged_RegionBurningSprings_CombatShotgun		11	22	22						
0081EB08	LLS_Mods_Weapons_Ranged_RegionBurningSprings_BlackPowder_Rifle		11	1	1						
0081EAC1	QuestReward_LLS_Armor_SkylineValley		11	1	1				LL_EpicChance_Boss_ECON [GLOB:0005F430]		
0081EAC2	QuestReward_LLS_Armor_BurningSprings		11	1	1				LL_EpicChance_Boss_ECON [GLOB:0005F430]		
0081EAC3	QuestReward_LLS_Weapon_SkylineValley		01	3	3						
0081EAC4	QuestReward_LLS_Weapon_BurningSprings		01	3	3						
0081EB06	LLS_Mods_Weapons_Ranged_RegionBurningSprings_10mmSMG		11	24	24						
0081EAC5	QuestReward_LLS_SkylineValley_Legendary		001	2	2						
0081EAC6	QuestReward_LLS_BurningSprings_Legendary		001	2	2						
0081EB02	LL_Mods_Weapons_Any_RegionSkylineValley		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0081EB00	LLS_Mods_Weapons_Ranged_RegionSkylineValley		11	25	25						
0081EAC7	QuestReward_LLS_Schematic_Aid_SkylineValley		11	2	2						
0081EAFE	LLS_Mods_Weapons_Ranged_RegionSkylineValley_SingleActionRevolver		11	1	1						
0081EAFA	LLS_Mods_Weapons_Ranged_RegionSkylineValley_PipeSyringer		11	9	9						
0081EAF8	LLS_Mods_Weapons_Ranged_RegionSkylineValley_PipeGun		11	28	28						
0081EAF6	LLS_Mods_Weapons_Ranged_RegionSkylineValley_MissileLauncher		11	1	1						
0081EAC8	QuestReward_LLS_Schematic_Aid_BurningSprings		11	2	2						
0081EAC9	QuestReward_LLS_Clothes_SkylineValley		01	9	9						
0081EACA	QuestReward_LLS_Clothes_BurningSprings		01	9	9						
0081EACB	QuestReward_LLS_Schematic_Armor_SkylineValley		11	17	17						
0081EAF2	LLS_Mods_Weapons_Ranged_RegionSkylineValley_HuntingRifle		11	22	22						
0081EAF0	LLS_Mods_Weapons_Ranged_RegionSkylineValley_GatlingLaser		11	4	4						
0081EACC	QuestReward_LLS_Schematic_Armor_BurningSprings		11	17	17						
0081EACD	QuestReward_LLS_Schematic_Cooking_SkylineValley		11	16	16						
0081EACE	QuestReward_LLS_Schematic_Cooking_BurningSprings		11	16	16						
0081EACF	QuestReward_LLS_Schematic_Weapon_SkylineValley_Melee		11	13	13						
0081EAEA	LLS_Mods_Weapons_Ranged_RegionSkylineValley_BlackPowder_Rifle		11	1	1						
0081EAE8	LLS_Mods_Weapons_Ranged_RegionSkylineValley_10mmSMG		11	24	24						
0081EAE6	LL_Mods_Weapons_Melee_RegionSkylineValley		001	2	2						
0081EAE3	LLS_Mods_PowerArmor_RegionBurningSprings		11	48	48						
0081EAE1	LLS_Mods_PowerArmor_RegionSkylineValley		11	48	48						
0081EAD0	QuestReward_LLS_Schematic_Weapon_SkylineValley_Ranged		11	42	42						
0081EAD1	QuestReward_LLS_Schematic_Weapon_BurningSprings_Melee		11	13	13						
