FURN_FormID	FURN_EDID	FURN_FULL	XALG_Flags	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve
007734F8	MILE_Workshop_Item_CryptidThrone	Ogua Shell Throne		4	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0062E201:AnimFurnThroneMothman:KYWD							0									
00773E39	ATX_WorkbenchPowerArmor_LightEmUp	Light 'Em Up Power Armor Station	Premium	3	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0016FF00:PowerArmorWorkbenchKeyword:KYWD								1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
007746A6	ATX_Furniture_Chair_BloodEagleThrone	Blood Eagle Throne	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00783033:AnimFurn_ATX_BloodEagleThrone:KYWD							0									
007746A5	ATX_Furniture_Instrument_Accordion	Accordion	Premium	3	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD								0									
0077E758	zzzMN2_Workshop_PumpkinThrone	Pumpkin Throne		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0077E973	Storm_MQ06_NPCInvTrapBook			4	0006E9C7:FurnitureSpecial:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	0077E974:AnimFurnStormTrapBook:KYWD							0									
007803FB	Storm_MQ04_CassidyBed			5	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	003CD036:BedTypeComfy:KYWD	0078DEB8:AnimFurnStormComaBed:KYWD						0									
007808BF	F1_SurvivalTent_Bed_VintageCamper	Cot		4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
00781804	ATX_WorkbenchBrewing_Moonshine	Brewing Station Moonshine	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	003ECC22:AnimFurnWorkbenchBrewing:KYWD	0047ACF3:Workbench_Crafting_Brewing:KYWD						1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00781B18	ATX_CollectronPod_Lumberjack	Lumberjack Collectron Station		4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	00101610:AnimFurnProtectronPod:KYWD							0									
0078572C	Storm_NPCInvLayoutBlueprint			5	0006E9C7:FurnitureSpecial:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	0078572D:AnimFurnStormLayoutBlueprint:KYWD						0									
007858DE	NPCKneelPrayingSit_MustExitToTalk			1	002469C5:AnimFurnKneelPrayingSit:KYWD										0									
007859D2	NPCNervousBreakdown_MustExitToTalk	Nervous Breakdown		1	00754FE2:AnimFurnNervousBreakdown:KYWD										0									
00786C8A	Storm_NPCInvGetUpFromGround_PA			4	0006E9C7:FurnitureSpecial:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00786C8B:AnimFurnStormPAGetUpFromGround:KYWD							0									
00789ABF	Storm_MQ13_HugoRechargeFurniture			6	0006E9C7:FurnitureSpecial:KYWD	0009C06B:CanUseFurnitureForCombat:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	005A2FB3:FurnitureInstantSitPlayEnter:KYWD	00789AC1:AnimFurn_StormMQ13HugoRecharge:KYWD					0									
0078BF09	NpcChairVaultImposingSit01_NoPlayerInteract	Chair		4	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0078C78F:AnimFurnChairImposingSitAnims:KYWD							0									
0078CA7D	Storm_Furniture_CasinoPoolTable	Pool Table		3	000A56D8:FurnitureForce3rdPerson:KYWD	0065015A:ATX_FurnituretypeCharisma:KYWD	006677F3:AnimFurn_9BallPool_Single:KYWD								0									
0078DEB7	Storm_MQ06_NpcBedMetalLay_Coma	Bed		5	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	003CD036:BedTypeComfy:KYWD	0078DEB8:AnimFurnStormComaBed:KYWD						0									
0079030F	Storm_CultiCave_AlexThrone	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00790AE6	Storm_CultistTunnels_ThroneFixed	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00792DBB	NPCRefugeeMaleB_MustExitToTalk			1	0012367D:AnimFurnRefugeeMaleB:KYWD										0									
00795440	EN07_NPCWallmountKeypad_MustExit	Keypad		2	000A56D8:FurnitureForce3rdPerson:KYWD	0034E7D3:AnimFurnWallmountKeypad:KYWD									0									
00780413	SCORE_S18_WorkbenchArmor_A_Raiders	Raider Armor Workbench	Premium	6	000657FF:workbencharmor:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0014D04F:AnimFurnWorkbenchArmorA:KYWD	001F6062:Workbench_Crafting_Armor:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00785069	MN2_Workshop_PumpkinThrone_Furn	Hay Bale Throne		4	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	0062E201:AnimFurnThroneMothman:KYWD							0									
00787EEB	ATX_Bed_CreamHammock	Cream Hammock	Premium	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
0078C78E	MILE_Workshop_Instrument_Saxophone	Rusty Saxophone		4	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD	0079B65F:AnimFurnSaxophone:KYWD							0									
0078DB55	ATX_Furniture_Chair_SlocumsPinkStool	Slocum's Pink Cup Stool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
0078DB56	ATX_Furniture_Chair_SlocumsBlackStool	Slocum's Classic Stool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
0078DB54	ATX_Furniture_Chair_SlocumsBrownStool	Slocum's Brown Logo Stool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
0078DB6D	ATX_Bed_AlienStasisChamberVariant	Verdant Alien Stasis Chamber	Premium	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	003CD036:BedTypeComfy:KYWD	00644FF1:AnimFurn_ATX_Alien_StasisChamber:KYWD							0									
0078DB6E	ATX_Furniture_Chair_BackyardChair	Red Wooden Backyard Chair	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00793C52	Invaders_Furniture_Couch_AlienCouch	Alien Couch		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
00793C53	Invaders_Furniture_Couch_AlienCouch02	Alien Settee		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
0079B885	MN2_Workshop_Furniture_CauldronHotTub	Cauldron Hot Tub		5	000A56D8:FurnitureForce3rdPerson:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005A4E2B:ATX_FurnituretypeRested:KYWD	0060329C:AnimFurnHotTub:KYWD						0									
007A10E1	Storm_CaravanHQBookChair	Chair		2	0018F692:FurnitureClassRelaxation:KYWD	007A10E2:AnimFurnCaravanHQBookChair:KYWD									0									
007A2EAE	zzz_Storm_CaravanHQBookChair_Copy01	CaravanHQBookChair		2	0018F692:FurnitureClassRelaxation:KYWD	007A2EAF:AnimFurnCaravanHQBookChair_Copy01:KYWD									0									
007AC312	GHL00_Quest_FURN_InhaleChem	Inhale Chem		1	007AC313:AnimFurnInhaleChem:KYWD										0									
007AC626	SCORE_S21_WorkbenchCanneryA	Cannery	Premium	6	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	001865BA:AnimFurnWorkbenchCookingStove:KYWD	007AC62A:Workbench_Crafting_Cannery:KYWD	007AC62B:CraftingFunctionCannery:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
0077D81E	CAMPPets_IdleFurniture_Dog_DirtPen01	Dog Dirt Pile	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CD02B:BlockPlayerActivation:KYWD	00796A01:AnimFurn_CampPetDog_DirtPen:KYWD						1	WorkshopPlacementRestrictToDirtAV	1.000000	NULL - Null Reference [00000000]						
0077D81D	CAMPPets_IdleFurniture_Cat_CatTreeScratchingPost01	Cat Tree Scratching Post	Premium	4	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00796519:AnimFurn_CampCat_CatTree:KYWD							0									
0077D81F	CAMPPets_SpawnFurniture_Cat_Bed_GreyTabby	Grey Tabby Cat Bed	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00793507:AnimFurn_CAMPCatPet_Bed:KYWD	0079AF1B:CampPets_Tabby:KYWD						0									
0077D820	CAMPPets_SpawnFurniture_Dog_Doghouse_GermanShepherd	German Shepherd House	Premium	9	000B7DB3:FurntiureNoPlayerAnim:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	001CD02B:BlockPlayerActivation:KYWD	007955C5:AnimFurn_CampDog_Doghouse:KYWD	0079AF1A:CampPets_GermanShepherd:KYWD		0									
00787EB9	AmbushNonSpawn_GuardianBot			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	00787EC8:AnimFurnGuardianBotAmbush:KYWD						0									
00788D49	RD01_PowerArmorFurniture_EnclaveVulcan_Full	Vulcan Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
0079887C	zzz_SCORE_S19_Pillory	Pillory		5	0006E9C7:FurnitureSpecial:KYWD	00111DAB:DLC05AnimFurnPillory:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F691:FurnitureClassWork:KYWD	001CD02B:BlockPlayerActivation:KYWD						0									
00799A01	Raids_HitSquadTank	Raids_HitSquadTank		8	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0059E05D:AmbushFurnitureForceDisableAI:KYWD	007AEE08:AnimFurn_Raids_HitSquadTank:KYWD			0									
00799A99	SCORE_S19_WorkbenchArmor_A_Enclave	Enclave Armor Workbench	Premium	6	000657FF:workbencharmor:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0014D04F:AnimFurnWorkbenchArmorA:KYWD	001F6062:Workbench_Crafting_Armor:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
00799A97	SCORE_S19_Bed_Enclave_Cot	Enclave Cot	Premium	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
00799A98	zzzSCORE_S19_WorkbenchCookingStove_EnclaveGrill	Cooking Station - Enclave Grill	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	005ACC3F:AnimFurnWorkbenchCookingGrill:KYWD						2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
0079A1D6	ATX_CollectronPod_BivBev	Biv Bev Collectron Station		4	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	000F9E1B:LinkTerminalRobot:KYWD	00101610:AnimFurnProtectronPod:KYWD							0									
0079B386	SCORE_S19_WorkbenchCookingStove_EnclaveGrill	Enclave Grill Cooking Station	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102152:Workbench_Crafting_Cooking:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	005ACC3F:AnimFurnWorkbenchCookingGrill:KYWD						2	WorkshopItemOverlap	32.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]			
007A1253	RD01_Enc06_Scorchtongue_Ambush			5	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	007A1254:AnimFurn_Scorchtongue_Ambush:KYWD						0									
007A19B6	SCORE_S19_CAMPPets_SpawnFurniture_Dog_Doghouse_WhiteGermanShepherd	White Shepherd House	Premium	7	000B7DB3:FurntiureNoPlayerAnim:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CD02B:BlockPlayerActivation:KYWD	007955C5:AnimFurn_CampDog_Doghouse:KYWD	007A19B7:CampPets_WhiteGermanShepherd:KYWD				1	CarryWeight	20.000000	NULL - Null Reference [00000000]						
007A19C5	SCORE_S19_CAMPPets_SpawnFurniture_Cat_Bed_BlackCat	Bombay Cat Bed	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00793507:AnimFurn_CAMPCatPet_Bed:KYWD	007A19C6:CampPets_BlackCat:KYWD						0									
007A27AE	SCORE_S19_CAMPPets_IdleFurniture_Dog_LeafPile	Dog Leaf Pile	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CD02B:BlockPlayerActivation:KYWD	00796A01:AnimFurn_CampPetDog_DirtPen:KYWD						1	WorkshopPlacementRestrictToDirtAV	1.000000	NULL - Null Reference [00000000]						
007A27AF	SCORE_S19_CAMPPets_IdleFurniture_Cat_CatcusScratchingPost	Catctus Scratching Post	Premium	4	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00796519:AnimFurn_CampCat_CatTree:KYWD							0									
007AAD19	RD01_PowerArmorFurniture_EnclaveVulcan_ENC04Brute_NONPLAYABLE	Vulture Vulcan Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
007ABDE5	ATX_Furniture_Chair_DunceStool	Dunce Stool Chair	Premium	6	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	007B3156:AnimFurn_ATX_DunceStool:KYWD					0									
007ABDE4	ATX_Furniture_Chair_StudentsDesk	Student Combo Desk	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001B9AF6:AnimFurnPicnicTable:KYWD								0									
007AA7A0	WhiteSpring_Chair10_MustExit	Chair		3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
007AA7A3	NPCInvChairSitChild_MustExit			4	00030BB2:AnimFurnChairSitAnims:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD							0									
007AE566	SCORE_S20_Instrument_ChemicalBarrelDrum_Blue	Chemical Barrel Drum (Blue)	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	001199C9:AnimFurnChemicalBarrel:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
007AE563	SCORE_S20_Instrument_MetalBarrelDrum_Radioactive	Radioactive Barrel Drum	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	0033AE55:AnimFurnMetalBarrel:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
007AE564	SCORE_S20_Instrument_MetalBarrelDrum	Metal Barrel Drum	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	0033AE55:AnimFurnMetalBarrel:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
007AE565	SCORE_S20_Instrument_ChemicalBarrelDrum	Chemical Barrel Drum	Premium	4	000A56D8:FurnitureForce3rdPerson:KYWD	001199C9:AnimFurnChemicalBarrel:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	0050CD11:FurnitureTypeInstrument:KYWD							0									
007AE499	ATX_RepairBotPod_Enclave	Enclave Repair Bot Station	Premium	3	00021B18:IsSleepFurniture:KYWD	0007320B:DetectWhileSleepingKeyword:KYWD	00101610:AnimFurnProtectronPod:KYWD								2	WorkshopBudgetObjectMultiplier	5.000000	NULL - Null Reference [00000000]	ATX_RepairBot_RepairRate	2.000000	NULL - Null Reference [00000000]			
007AE521	ATX_CAMPPets_SpawnFurniture_Cat_Bed_Sphynx	Sphynx Cat Bed	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001CD02B:BlockPlayerActivation:KYWD	00793507:AnimFurn_CAMPCatPet_Bed:KYWD	007AE522:CampPets_Sphynx:KYWD						0									
007AECA7	ZZZ_SCORE_S20_Bed_StasisFluidChamber	Stasis Fluid Chamber Bed	Fallout 1st	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	003CD036:BedTypeComfy:KYWD	00644FF1:AnimFurn_ATX_Alien_StasisChamber:KYWD							0									
007AECFA	SCORE_S20_Throne_UltraciteFurnitureSet	Ultracite Throne	Premium	5	000A56D8:FurnitureForce3rdPerson:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD	005F0D2E:AnimFurnSantaClausChair:KYWD						0									
007AECFB	SCORE_S20_Stool_UltraciteFurnitureSet	Ultracite Stool	Premium	3	00030BB2:AnimFurnChairSitAnims:KYWD	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD								0									
007AE744	MILE_NPCClipboardWithPen_MustExit			3	0006E9C7:FurnitureSpecial:KYWD	00183AD5:AnimFurnClipboardWithPen:KYWD	0018F691:FurnitureClassWork:KYWD								0									
007AEDA3	RD01_PowerArmorFurniture_EnclaveVulcan_ENC04Assassin_NONPLAYABLE	Bloodhound Vulcan Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
007AEDA4	RD01_PowerArmorFurniture_EnclaveVulcan_ENC04Grenadier_NONPLAYABLE	Lynx Vulcan Power Armor		4	0003430B:FurnitureTypePowerArmor:KYWD	000BA2F6:FurnitureCantWait:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0016FF02:IgnoreWorkbenchData:KYWD							0									
007B28CE	ATX_Bed_BodyBag	Body Bag	Premium	4	00021B18:IsSleepFurniture:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BC262:AnimFurnBedAnims:KYWD	003CD036:BedTypeComfy:KYWD							0									
007B28CD	ATX_ChemistryBench_ToxicTinctures	Toxic Tinctures Chemistry Station	Premium	5	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	00102158:Workbench_Crafting_Chemlab:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	001487BE:AnimFurnWorkbenchChemistryA:KYWD						1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
007B28CC	ATX_WorkbenchPowerArmor_FullService	Full Service Power Armor Station	Premium	3	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0016FF00:PowerArmorWorkbenchKeyword:KYWD								1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
007B28F8	CAMPPets_SpawnFurniture_Dog_Doghouse_Rottweiler	Rottweiler House	Premium	9	000B7DB3:FurntiureNoPlayerAnim:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	001CD02B:BlockPlayerActivation:KYWD	007955C5:AnimFurn_CampDog_Doghouse:KYWD	007B28F9:CampPets_Rottweiler:KYWD		0									
007B2912	ATX_CAMPPets_IdleFurniture_Dog_JunkyardFoodBowl	Junkyard Food Bowl	Premium	5	000B7DB3:FurntiureNoPlayerAnim:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CD02B:BlockPlayerActivation:KYWD	007EEC0C:AnimFurn_ATX_Pet_JunkyardDog_FoodBowl:KYWD						1	CarryWeight	20.000000	NULL - Null Reference [00000000]						
007B2911	ATX_CAMPPets_IdleFurniture_Dog_MrFuzzyChewToy	Mr. Fuzzy Chew Toy	Premium	7	000B7DB3:FurntiureNoPlayerAnim:KYWD	0012FD88:FurnitureAllowExitThroughGeometry:KYWD	0018F692:FurnitureClassRelaxation:KYWD	001C4031:WorkshopDogSandboxObject:KYWD	001CC206:FurnitureAllowEnterThroughGeometry:KYWD	001CD02B:BlockPlayerActivation:KYWD	007EF095:AnimFurn_CampDog_DogChewToy:KYWD				1	CarryWeight	20.000000	NULL - Null Reference [00000000]						
007A7612	ATX_WorkbenchPowerArmor_TowTruck	Tow Truck Power Armor Station	Premium	3	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0016FF00:PowerArmorWorkbenchKeyword:KYWD								1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
007A7D86	ATX_Furniture_Barstool_NukaColaQuantum	Nuka-Cola Quantum Barstool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
007A7D84	ATX_Furniture_Barstool_NukaColaTwist	Nuka-Cola Twist Barstool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
007A7D85	ATX_Furniture_Barstool_NukaCola	Nuka-Cola Barstool	Premium	3	00144A65:AnimFurnAllowEating:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00669575:AnimFurn_ATX_NukaColaKegStool:KYWD								0									
007A7E81	ATX_Furniture_CrystalBall	Crystal Ball	Premium	2	000A56D8:FurnitureForce3rdPerson:KYWD	004845C7:FurnitureAllowCameraMovement:KYWD									0									
007BA637	GHL00_76CharGenFaceChair			5	0004AF68:MustPersist:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	000BA2F6:FurnitureCantWait:KYWD	0018F692:FurnitureClassRelaxation:KYWD	00295AEF:AnimFurnCharGenCreateChar:KYWD						0									
007C6B0D	WorkbenchArmorA_Enclave_FROMATX	Armor Workbench	Camera Weapon Detectable	6	000657FF:workbencharmor:KYWD	00091FD4:Workbench_General:KYWD	000A56D8:FurnitureForce3rdPerson:KYWD	0012F848:FurnitureScaleActorToOne:KYWD	0014D04F:AnimFurnWorkbenchArmorA:KYWD	001F6062:Workbench_Crafting_Armor:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]						
