ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	PropCount	VMAD_ScriptCount	VMAD_Scripts
007AE52A	SCORE_S20_UltraciteWallLight01	Ultracite Wall Light	Premium	False	0	0	0	
007AE52B	SCORE_S20_UltraciteWallLight02	Ultracite Wall Light	Premium	False	0	0	0	
007AE52C	SCORE_S20_UltraciteWallLight03	Ultracite Wall Light	Premium	False	0	0	0	
007AE529	ZZZ_SCORE_S20_Fortune_Telling_Machine_Broken	Unfortunate Fortune Teller Machine	Premium	False	0	0	0	
007AE52E	SCORE_S20_BlueNukaColaVendingMachine	Blue Nuka-Cola Vending Machine	Premium	False	0	0	0	
007B2841	ATX_FloorDecor_BloodTransfusionPump	Blood Transfusion Pump	Premium	False	0	0	0	
007B2842	zzz_ATX_FloorDecor_SummoningCircle	Summoning Circle	Premium	False	0	0	0	
007B288C	ZZZ_ATX_FloorDecor_FiveFingerFiletTable	Five Finger Filet Table	Premium	False	0	0	0	
007B288B	ATX_NuclearWasteSmallCandle	Nuclear Waste Small Candle Lamp	Premium	False	0	0	0	
007B288D	ATX_Weather_WeatherStation_VerdantPollen	Weather Control Station (Blooming Haze)	Premium	False	0	0	0	
007B288E	ATX_DisplayCase_RotaryRifleRack	Rotary Rifle Rack Display Case	Premium	False	0	0	0	
007B288F	ATX_FloorLamp_TheMothTracker	The Moth Tracker Searchlight	Premium	False	0	0	0	
007B2888	ATX_Shelters_Door_TheRadiantRemedy_Small	The Radiant Remedy Entrance	Premium	False	0	0	0	
007B2890	ATX_FloorLamp_Examination	Examination Lamp	Premium	False	0	0	0	
007B2889	ATX_NuclearWasteCloudCandle	Nuclear Waste Cloud Candle Lamp	Premium	False	0	0	0	
007B288A	ATX_NuclearWasteLargeCandle	Nuclear Waste Large Candle Lamp	Premium	False	0	0	0	
007B71C8	SSE_Gramophone	Gramophone		False	0	0	0	
007C95A8	ATX_Structure_WatchTower_ACTI	Watch Tower	Premium	False	0	0	0	
007C9872	zzzATX_Structure_Watchtower_ACTI_Copy01	Watchtower		False	0	0	0	
007CF78F	SCORE_S20_CAMP_FloorDecor_GhoulMovieProjector	Glow of the Ghoul	 Movie Projector	Premium	False			0
007D6A69	zzzBurn_BountyHunt_ClueActivator	Potential Clue		False	0	0	0	
007E6F25	Burn_WorkshopPowerBox01Wall_DriveIn	Monongah Power Box		False	0	0	0	
007EBDEB	Burn_BountyHunt_PublicBeaconActivator	Mortar		False	0	0	0	
007F0CAD	Burn_BountyHunt_PublicHuntLocationTrigger			False	0	0	0	
007F1D09	Burn_Workshop_FrontierCannon	Civil War Cannon		False	0	0	0	
007DC48E	ATX_Structure_TheStronghold	The Stronghold	Premium	False	0	0	0	
007DC617	ATX_WorkshopAstroHarvestGenerator_Fusion	Astro Harvest Generator - Fusion	Premium	False	0	0	0	
007DC631	ATX_FloorLamp_TheStarlight	The Starlight	Premium	False	0	0	0	
007DC642	ATX_DeconShower_VaultTec	Vault-Tec Decontamination Shower	Premium	False	0	0	0	
007E8B7D	zzz_ATX_decorlightsacti_straight	White Lights	Premium	False	0	0	0	
007E8B85	zzz_ATX_decorlightsactiR_slanted	White Lights	Premium	False	0	0	0	
007E8B84	zzz_ATX_decorlightsactiL_slanted	White Lights	Premium	False	0	0	0	
007F2764	Burn_Workshop_CarLighting02	Headlight Sconce - Yellow		False	0	0	0	
007F2765	Burn_Workshop_CarLighting03	Car Grill Lights		False	0	0	0	
007F2763	Burn_Workshop_CarLighting01	Headlight Sconce - Green		False	0	0	0	
007F5C1C	zzzATX_NeonSign_ApothecarySign	Apothecary Sign	Premium	False	0	0	0	
007FDCE4	SCORE_S23_Workshop_CampVolcano	Dino Golf Volcano	Premium	False	0	0	0	
00799571	Fishing_FishingSpotActivator	Fishing Spot		False	0	0	0	
007B704A	Fishing_workshop_FishDisplay_Curved	Curved Fish Display		False	0	0	0	
007B756D	SCORE_S21_Workshop_co_Display_FishDisplay_HangingHook_Short	Short Fish Display Hook	Premium	False	0	0	0	
007B756E	SCORE_S21_Workshop_co_Display_FishDisplay_HangingHook_Long	Long Fish Display Hook	Premium	False	0	0	0	
007B756A	SCORE_S21_Workshop_co_Display_FishDisplayHook_Hanging_Medium	Fish Display Hook	Premium	False	0	0	0	
007B7570	Fishing_workshop_FishDisplay_Plaque	Fish Display Plaque		False	0	0	0	
007B7576	zzz_Fishing_FishStand_01Activator	Fish Stand		False	0	0	0	
007B95FC	Fishing_BigFish_Ledger	Captain Raymond's Ledger		False	0	0	0	
007BC20F	Fishing_LindaLee_Activator	Linda Lee		False	0	0	0	
007C62AA	Fishing_LindaLeeChumTrough_Activator	Chum Trough		False	0	0	0	
007D70CE	ATX_Weather_WeatherStation_Fireworks	Weather Control Station (Fireworks)	Premium	False	0	0	0	
007D70CD	ATX_Utility_FishingCoolerCryoFrezer	Fishing Cooler Cryo Freezer	Premium	False	0	0	0	
007D70D7	ATX_NukaCola_MysteryMachine_Americana	Americana Nuka-Cola Mystery Machine	Premium	False	0	0	0	
007DB3F9	ATX_FloorLamp_VaultTecSignalStand	Vault-Tec Signal Stand Lamp	Premium	False	0	0	0	
007DB3F8	ATX_FloorLamp_VaultTecTripod	Vault-Tec Tripod Lamp	Premium	False	0	0	0	
007DC650	SCORE_S21_WorkshopDisplay_WeaponRack_BoatFishingRodDisplay	Boat Fishing Rod Display	Premium	False	0	0	0	
007DC651	Score_S21_Refrigerator_GoneFission_Cooler	Gone Fission Camping Cooler	Premium	False	0	0	0	
007F1814	SCORE_S21_Lights_Wall_NeonSigns_05	Neon Sign - Here	Premium	False	0	0	0	
007F1810	SCORE_S21_Lights_Wall_NeonSigns_01	Neon Sign - Sale	Premium	False	0	0	0	
007F1812	SCORE_S21_Lights_Wall_NeonSigns_03	Neon Sign - Alert	Premium	False	0	0	0	
007F1813	SCORE_S21_Lights_Wall_NeonSigns_04	Neon Sign - Exit	Premium	False	0	0	0	
007F1811	SCORE_S21_Lights_Wall_NeonSigns_02	Neon Sign - Vendor	Premium	False	0	0	0	
007F2333	SCORE_S21_WorkshopDisplay_WeaponRack_FishHeadFishingRodDisplay	Fish Head Fishing Rod Display	Premium	False	0	0	0	
007FA126	ATX_Structure_AppalachianContessa	Appalachian Contessa	Premium	False	0	0	0	
00803E2D	Fishing_workshop_FishingRod_RodStand	Fishing Rod Display		False	0	0	0	
00809051	NukaCola_MysteryMachine_Americana_TakenFromATX	Americana Nuka-Cola Mystery Machine		False	0	0	0	
0080BFD8	BURN_E02_Nests	Nest		False	0	0	0	
0080BFD9	BURN_E02_Sinkhole_Activator_Stomper	Stomper		False	0	0	0	
0080BFDA	BURN_E02_Nest01	Nest	Camera Weapon Detectable	False	0	0	0	
0080C62E	Burn_E02_Sinkhole_TrapTripWire	Handmade Tripwire		False	0	0	0	
0080C62D	BURN_E02_Sinkhole_TrapFlamethrower	Flamethrower Trap		False	0	0	0	
0080FFA7	Burn_Water1024Abraxo			False	0	0	0	
0080F7EC	SCORE_S21_Lights_Wall_NeonSigns_FissionSign	Gone Fission Neon Sign	Premium	False	0	0	0	
0080F9AF	SCORE_S21_WallDecor_PoweredPoster_EndOfSeasonArt	Framed Gone Fission Wall Art	Premium	False	0	0	0	
00818AFB	Fishing_MQ01_BarrelQuestTrigger	Anglers Needed		False	0	0	0	
008205F0	zzzBurn_SQ04_AbraxoBriefcase	Abraxodyne Intel		True	0	0	0	
008206C1	Burn_BountyHunt_PublicBountyBoard	Bounty Board		False	0	0	0	
00824F9F	Burn_Campfire	Fire barrel		False	0	0	0	
00825AAB	BURN_HWT_WorkshopGenerator_Turbine_01	Aerial Turbine	Skip HAVOK on Load|Camera Weapon Detectable	False	0	0	0	
00803C0D	ATX_Lights_Ceiling_TikiFan	Tiki Fan	Premium	False	0	0	0	
00803E16	ATX_Structure_ChryslusShowRoom	Corvega Show Room	Premium	False	0	0	0	
00803E17	ATX_WorkshopPlayerVendingMachine_AutoVend	AutoVend Vending Machine	Premium	False	0	0	0	
0082A92C	Burn_SQ04_AbraxoBriefcase_DebugInfinite	Infinite Abraxodyne Intel		True	0	0	0	
0082A961	Burn_Workshop_DriveInStatue	Drive-In UFO Sculpture	Camera Weapon Detectable	False	0	0	0	
0082F315	Burn_Workshop_DriveinSign_NoCables	Starlight Drive-In Marquee	Camera Weapon Detectable	False	0	0	0	
0082F8B8	Burn_Water1024AbraxoToxic			False	0	0	0	
0082BB7E	ZZZ_SCORE_MiniSeason_2025_MMMFE_Workshop_co_Display_FishDisplay_HangingMarshalMallowFishDisplay_Short	Short Fish Display Hook	Premium	False	0	0	0	
0082BB7D	SCORE_MiniSeason_2025_MMMFE_Workshop_co_Display_FishDisplay_MarshalMallowFishDisplay_Hanging_Medium	Marshal Mallow Fish Display	Premium	False	0	0	0	
0082BB7C	ZZZ_SCORE_MiniSeason_2025_MMMFE_Workshop_co_Display_FishDisplay_HangingMarshalMallowFishDisplay_Long	Long Fish Display Hook	Premium	False	0	0	0	
008325AE	Burn_SQ01_ReEnterInterior_Button	Rust King's Arena		False	0	0	0	
00832619	ZZZBURN_SQ01_IncreaseGreetRadius	BURN_SQ01_IncreaseGreetRadius		False	0	0	0	
00832AFA	WorldMapTack_Burn_Loc_Athens	Athens		False	0	0	0	
00832AFC	WorldMapTack_Burn_Loc_RailroadServiceYard	H&E Rail Service Yard		False	0	0	0	
00832AFB	WorldMapTack_Burn_Loc_HockingHillsStation	Hocking Hills Station		False	0	0	0	
0083325A	BURN_SQ01_Eugene_IncreaseGreetRadius_Trigger	Eugene		True	0	0	0	
00833259	BURN_SQ01_Silas_IncreaseGreetRadius_Trigger	Silas		True	0	0	0	
008335AF	zzzBurn_E01_ForgingMachineActivator	Forging Machine		False	0	0	0	
00832934	zzzATX_Weather_WeatherStation_Standard_LightRain	Weather Control Station (Light Rain)	Premium	False	0	0	0	
00832AF8	ATX_Weather_WeatherStation_LightRain	Weather Control Station (Light Rain)	Premium	False	0	0	0	
00834C0C	Storm_WaterCircle1024ExtRiverOhio			False	0	0	0	
00834CE9	ZZZ_SCORE_S22_Cappy_BubbleBlower	Cappy Bubble Blower	Premium	False	0	0	0	
0083A31D	zzz_Fishing_workshop_FishDisplay_FishTank01	Fish Tank Display		False	0	0	0	
0083D5AD	Burn_RETriggerScene			False	0	0	0	
0083D5AA	Burn_RETriggerTravel			False	0	0	0	
0083D5AC	Burn_RETriggerObject			False	0	0	0	
0083D5AB	Burn_RETriggerAssault			False	0	0	0	
0083EAE7	SCORE_S23_RaiderFermenter	Raider Fermenter	Premium	False	0	0	0	
0083EAF4	SCORE_S23_Lights_GhoulVaultGirlLamp	Vault Girl Ghoul Lamp	Premium	False	0	0	0	
0083EAF3	SCORE_S23_Lights_GhoulVaultBoyLamp	Vault Boy Ghoul Lamp	Premium	False	0	0	0	
0083F2FB	BURN_SQ01_TheRustKing_IncreaseGreetRadius_Trigger	The Rust King		True	0	0	0	
00824D0D	P62_TheDrifter_KeycardReader	Drifter Activation Card Reader		True	0	0	0	
0082688A	ATX_WallDecor_NukaColaLightUp_NukaNeonClock	Nuka-Cola Light-up Clock	Premium	False	0	0	0	
008269C1	ATX_Structure_CoalTower_CoalTower	Coal Tower	Premium	False	0	0	0	
0082A67E	ATX_WorkshopDisplay_PlushieStand_SnuggleSpike	Snuggle Spike Plushie Display Case	Premium	False	0	0	0	
0082BEE7	ATX_CAMP_Machinery_Generator_PowerShelter_DigsiteDynamo	Dig Site Dynamo Shelter Generator	Premium	False	0	0	0	
0082E150	SCORE_S22_Lights_Wall_NeonSigns_AbraxoSign	Abraxo Neon Sign	Premium	False	0	0	0	
0082E151	ZZZ_SCORE_S22_FloorDecor_MistressofMysteriesWaxFigure	Mistress of Mysteries Wax Figure	Premium	False	0	0	0	
0082E194	SCORE_S22_DisplayCase_BowlingBallRack	Nuka-Cola Bowling Ball Rack Display Case	Premium	False	0	0	0	
0082E5FA	ZZZ_SCORE_S22_Lights_Wall_NeonSigns_SaturniteSign	Saturnite Neon Sign	Premium	False	0	0	0	
0082E5FB	SCORE_S22_KitchenSet_Sink_ModularKitchenSetPink	Pink Modern Home Kitchen Sink	Premium	False	0	0	0	
0082F823	SCORE_S22_Refrigerator_MillersFridge	Pink Modern Home Refrigerator	Premium	False	0	0	0	
00830016	SCORE_MiniSeason_2025_SunsetStranger_Floor_SunsetSarsaparilla_Billboard	Sunset Sarsaparilla Billboard	Premium	False	0	0	0	
00830017	SCORE_S22_Lights_Wall_NeonSigns_ChryslusMotorsCompanySign	Chryslus Motors Company Neon Sign	Premium	False	0	0	0	
00830018	SCORE_S22_VaultTecKit_FireworkLauncher_ACTI	Vault-Tec Firework Launcher	Premium	False	0	0	0	
008308E5	SCORE_S22_ChryslusCarRacingGame	Chryslus Motors Mechanical Derby Game	Premium	False	0	0	0	
00832CA6	SCORE_S22_SarsaparillaMachine	Sunset Sarsaparilla Vending Machine	Premium	False	0	0	0	
0083646A	ZZZ_SCORE_S22_Cappy_BubbleBlower_Copy01	Cappy Bubble Blower	Premium	False	0	0	0	
0083921C	SCORE_S22_NukaColaJuke	Nuka-Cola Jukebox	Premium	False	0	0	0	
0083947A	SCORE_S22_Lights_PatioFireplace	Patio Fireplace	Premium	False	0	0	0	
0083FE35	SCORE_S23_Light_WallGlowingSkull	Glowing Skull	Premium	False	0	0	0	
008410A7	Burn_Gravestone_Trigger	Grave Stone		False	0	0	0	
00844015	Burn_DriveInSpeakerReceiver	Speaker		False	0	0	0	
00844016	Burn_DriveinRadio			False	0	0	0	
00844017	Burn_DriveIn_Loudspeaker	Loud Speaker		False	0	0	0	
00844343	Burn_RustKing_Execution_Handler	Default Dummy		False	0	0	0	
0084526D	Burn_SQ04_AbraxoCache_Activator	Abraxodyne Cache		True	0	0	0	
008475F9	Burn_HealthHazardTrigger			False	0	0	0	
0084781B	ATX_Structure_DinoBiteGiftShop	Dino Bite Gift Shop	Premium	False	0	0	0	
00847822	ATX_Workshop_PunchCardMachine_VitOMatic	Vit-O-Matic Punch Card Machine	Premium	False	0	0	0	
00847E77	Burn_E01_ForgingMachineActivatorFinal	Forging Machine		False	0	0	0	
008485B3	Panel_Dino_Golf	Button		False	0	0	0	
00848D64	Burn_BountyHunt_GruntBounties	Grunt Bounties		False	0	0	0	
0084A0EA	zzzBurn_SQ04_AbraxoCache_Scriptable	Scriptable Abraxodyne Cache		True	0	0	0	
0084B15B	ATX_Structure_GoldMill	Abandoned Gold Mill	Premium	False	0	0	0	
0084B863	ATX_Light_Floor_PlastiformHolidayTree	Plastiform Holiday Tree	Premium	False	0	0	0	
0084BBF5	ATX_WorkshopDustDevilGenerator_Fusion	Dust Devil Generator - Fusion	Premium	False	0	0	0	
00847239	MN2_RobotPile01	Robot Pile		False	0	0	0	
00849294	SCORE_S22_WallDecor_PoweredPoster_EndOfSeasonArt	Appalachian Modern Living Corkboard	Premium	False	0	0	0	
0084CCCA	zzzATX_Lights_Ceiling_SaloonLight_Copy01	Saloon Light	Premium	False	0	0	0	
0084CCCB	zzzATX_Lights_Wall_SaloonLight_Copy01	Saloon Light	Premium	False	0	0	0	
0084CCCC	ATX_Lights_Ceiling_TunnelLight	Tunnel Light	Premium	False	0	0	0	
0084CCC8	ATX_Weather_WeatherStation_BurningNight	Weather Station (Burning Night)	Premium	False	0	0	0	
0084CCC9	ATX_Weather_WeatherStation_BurningSandstorm	Weather Control Station (Burning Sandstorm)	Premium	False	0	0	0	
0084CCC6	zzzATX_Shelters_Door_ProspectorSaloon_Large	Prospector Saloon	Premium	False	0	0	0	
0084CCC5	zzzATX_WorkshopPlayerVendingMachine_SammySuds	Sammy Suds	Premium	False	0	0	0	
0084CCC7	zzzATX_Shelters_Door_ProspectorSaloon_Small	Prospector Saloon	Premium	False	0	0	0	
0084D850	Panel_Dino_Golf_1	Button		False	0	0	0	
0084D851	Panel_Dino_Golf_2	Button		False	0	0	0	
0084D852	Panel_Dino_Golf_3	Button		False	0	0	0	
00839287	ATX_Structure_HauntedMansion	Haunted Mansion	Premium	False	0	0	0	
0083E0FB	ATX_Structure_PoseidonEnergyGasStation_PoseidonGasStation	Poseidon Energy Gas Station	Premium	False	0	0	0	
0083E0FA	ATX_Structure_GasStationCanopy	Gas Station Canopy	Premium	False	0	0	0	
0083E120	ATX_FloorDecor_GlowingAnt	Taxidermy Glowing Ant	Premium	False	0	0	0	
0083E1D0	zzzATX_Structure_GasStationCanopy_Copy01	Gas Station Canopy	Premium	False	0	0	0	
0083E1D1	zzzATX_Structure_PoseidonEnergyGasStation_PoseidonGasStation_Copy01	Poseidon Energy Gas Station	Premium	False	0	0	0	
0083E767	ATX_WorkshopPlayerVendingMachine_RustedVendorBot_Rusted	Rusted Vendor Bot	Premium	False	0	0	0	
00840CB4	ATX_WorkshopDisplay_WeaponRack_FishingRod_Fungal	Fungal Fishing Rod Display	Premium	False	0	0	0	
008412FF	ATX_FloorDecor_ModernTelevision_HighTechTV	Modern Television	Premium	False	0	0	0	
00841300	ATX_FloorDecor_GratitudeDesk_WritingDesk	Gratitude Desk	Premium	False	0	0	0	
0084131F	ATX_FloorDecor_RustedCoatofArms	Rusted Coat of Arms	Premium	False	0	0	0	
0085068E	ATX_Shelters_Door_WranglerCasino_Large	The Wrangler Casino Entrance	Premium	False	0	0	0	
0085068F	ATX_Shelters_Door_WranglerCasino_Small	The Wrangler Casino Entrance	Premium	False	0	0	0	
00850EB0	ATX_CAMP_AtomicRodeo_SlotMachine	Atomic Rodeo Slot Machine	Premium	False	0	0	0	
00851052	ATX_CAMP_Furniture_AtomicDiceTable	Atomic Dice Table	Premium	False	0	0	0	
008516B1	zzzBurn_TrapGunShotgunGrip			False	0	0	0	
00851A9C	BURN_SQ02_OutroP1_LoanShark_Greet	Gregory Dixon		True	0	0	0	
00852E6D	SCORE_S23_Lights_SkullDeskLamp	Skull Desk Lamp	Premium	False	0	0	0	
00852F1E	BURN_StompingDevice_Activator	Stomping Device	Camera Weapon Detectable	False	0	0	0	
00853BC0	Burn_Workshop_Activator_StompingDevice	Radscorpion Agitator	Unknown 21	False	0	0	0	
00853935	SCORE_MiniSeason_2025_NightAtTheMorgue_SkullCandyBowl	Morgue Candy Bowl	Premium	False	0	0	0	
00853D37	SCORE_S23_Chem_MysteryMachine	Chem Mystery Machine	Premium	False	0	0	0	
008554FE	ATX_CAMP_Furniture_AtomicRouletteTable	Atomic Roulette Table	Premium	False	0	0	0	
00856A0A	ATX_CAMP_Furniture_AtomicPokerTable	Atomic Poker Table	Premium	False	0	0	0	
00856A0B	ATX_CAMP_Furniture_AtomicBlackJackTable	Atomic Black Jack Table	Premium	False	0	0	0	
008584F3	zzzATX_DisplayCase_FishingLureRack	Fishing Lure Rack	Premium	False	0	0	0	
0085AD65	SCORE_S23_SarsaparillaRaiderized	Raider Sarsaparilla Vending Machine	Premium	False	0	0	0	
0085B1D4	SCORE_S23_PyrotechnicKit_FirePillar_ACTI	Fire Pillar Pyrotechnic Kit	Premium	False	0	0	0	
0085B3DB	SCORE_S23_Structure_RaiderTavern	Raiderized Wildwood Tavern	Premium	False	0	0	0	
0085B576	ATX_Structure_RaiderSentry	Raider Sentry	Premium	False	0	0	0	
0085B815	SCORE_S23_Workshop_PressurePlate_BathroomScale	Bathroom Scale Pressure Plate	Premium	False	0	0	0	
0085B2B7	zzzStructure_RaiderSentry	Raider Sentry	Premium	False	0	0	0	
0085CD6F	ATX_DisplayCase_SarsaparillaRack	Sunset Sarsaparilla Rack	Premium	False	0	0	0	
008623DB	ATX_Lights_NeonSign_SarsaparillaNeonSign	Sunset Sarsaparilla Neon Sign	Premium	False	0	0	0	
0086258C	Burn_HWT_Last_Resort_Jukebox	Jukebox		False	0	0	0	
00864CD4	SCORE_S23_WallDecor_PoweredPoster_EndOfSeasonArt	Framed Blood x Rust Wall Art	Premium	False	0	0	0	
00866B83	BURN_SQ02_OutroP2_RustKing_Greet	The Rust King		True	0	0	0	
00868BD9	NoPowerArmorAllowedTrigger			False	0	0	0	
00877703	Burn_ChopShopGarageDoor_Button	Button		False	0	0	0	
0087D047	BURN_Workshop_LastResortSign_01	Last Resort Sign	Skip HAVOK on Load|Camera Weapon Detectable	False	0	0	0	
008833DA	Panel_Dino_Golf_4	Button		False	0	0	0	
008502C1	ATX_WorkshopPlayerVendingMachine_Tipsy_SammySuds	Tipsy Tom Vending Machine: Sammy Suds	Premium	False	0	0	0	
008502C6	ATX_Shelters_Door_ProspectorSaloon_Small	Prospector Saloon Entrance	Premium	False	0	0	0	
008502C5	ATX_Shelters_Door_ProspectorSaloon_Large	Prospector Saloon Entrance	Premium	False	0	0	0	
0085065D	ATX_Lights_Wall_SaloonLight	Saloon Wall Light	Premium	False	0	0	0	
0085065C	ATX_Lights_Ceiling_SaloonLight	Saloon Celing Light	Premium	False	0	0	0	
008571AE	ATX_WorkshopMelterGenerator_Fusion_Melter	Melter Generator - Fusion	Premium	False	0	0	0	
008571AF	ATX_Structure_Ambulance	Ambulance	Premium	False	0	0	0	
00872E72	ATX_Lights_NeonSign_NewVegasSign_NV	New Vegas Sign	Premium	False	0	0	0	
008952E6	QDLBarbara_Lesson02_Trumpet	Trumpet		False	0	0	0	
008952E7	QDLBarbara_Lesson02_SnareDrum	Snare Drum		False	0	0	0	
008952E8	QDLBarbara_Lesson02_Violin	Violin		False	0	0	0	
008952E9	QDLBarbara_Lesson02_DefaultEmptyTrigger_ExaminationRoom		Camera Weapon Detectable	False	0	0	0	
008952EA	QDLBarbara_Lesson02_Book	Book		False	0	0	0	
008952EB	QDLBarbara_Lesson02_DefaultEmptyTrigger_StartQuest		Camera Weapon Detectable	False	0	0	0	
008599DA	ATX_Light_Wall_PoliceSiren	Police Siren Wall Light	Premium	False	0	0	0	
008599D9	ATX_Structure_WastelandStation_Police	Wasteland Police Station	Premium	False	0	0	0	
0085B215	ATX_WorkshopPlayerVendingMachine_CashRegister_GreenGuard	Green Guard 2000 Vending Machine	Premium	False	0	0	0	
0085B213	ATX_Light_Floor_AfterHoursStreetlight	After Hours Streetlight	Premium	False	0	0	0	
0085B214	ATX_Lights_NeonSign_DinerSign	Diner Sign	Premium	False	0	0	0	
0085B212	ATX_Structure_WastelandDiner	Wasteland Diner	Premium	False	0	0	0	
0085B2BE	ATX_Structure_AbandonedEstate	Abandoned Estate	Premium	False	0	0	0	
0085B2BF	ATX_Lamp_Large_DerelictLamp	Derelict Lamp	Premium	False	0	0	0	
0085B5F7	ATX_DisplayCase_AxolotlAquarium	Axolotl Aquarium Display Case	Premium	False	0	0	0	
0085B5F8	ATX_DisplayCase_FishingBobber	Fishing Bobber Display Case	Premium	False	0	0	0	
0085B5F6	ATX_Weather_WeatherStation_Outwaste	Weather Control Station (Outwaste)	Premium	False	0	0	0	
008998E1	SCORE_S24_Weather_WeatherStation_Invasion	Weather Control Station (Alien Invasion)	Premium	False	0	0	0	
008998ED	SCORE_S24_Workshop_Structure_DriveinSign	Starlight Drive-In Marquee	Premium|Camera Weapon Detectable	False	0	0	0	
0089AD98	SCORE_S24_HealingArch	Healing Arch	Premium	False	0	0	0	
0089AD97	SCORE_S24_Lights_Wall_NeonSigns_DaringNeonSign	Rip Daring Logo Neon Wall Sign	Premium	False	0	0	0	
008A415A	SCORE_S24_DisplayCase_BeerSteins_BigfootSteinDisplay	Bigfoot Stein Display	Premium	False	0	0	0	
0089C0F6	LGV01_VendingMachine_HockingHills	Legendary Exchange		False	0	0	0	
008A47A2	QDLBarbara_Lesson04_IntellectRoom_Activator	Bomb		False	0	0	0	
008A47A3	QDLBarbara_Lesson05_Activator_ControlPanel	Security Panel		False	0	0	0	
008A47A4	QDLBarbara_Lesson04_DefaultEmptyTrigger_StartQuest		Camera Weapon Detectable	False	0	0	0	
008A47A5	QDLBarbara_Lesson06_Activator_StartEvent	Security Panel		False	0	0	0	
008A47A6	QDLBarbara_Lesson06_Activator_Basket01	Offering Basket	Skip HAVOK on Load	False	0	0	0	
008A47A7	QDLBarbara_Lesson03_Activator_SupplyCache	Supply Cache		False	0	0	0	
008A5DFE	ZZZ_SCORE_S24_FloorDecor_WaxGuinevere	Wax Guinevere Figure	Premium	False	0	0	0	
008A5E03	SCORE_S24_DisplayCase_AlienDisplay	Alien Display	Premium	False	0	0	0	
008A5E60	ATX_DisplayCase_FishTank	Fish Tank Display Case	Premium	False	0	0	0	
008A5B80	ATX_Structure_SlocumsFatStack_ACTI	Slocum's Fat Stack	Premium	False	0	0	0	
008A63A7	SCORE_S24_WallDecor_PoweredPoster_EndOfSeasonArt	Framed Cryptids from Beyond the Cosmos Wall Art	Premium	False	0	0	0	
008A830C	ATX_FloorDecor_CornerSink	Corner Sink	Premium	False	0	0	0	
008A8B43	ATX_RadioStationLetter_Kit_O	Radio Station Letters - O	Premium	False	0	0	0	
008A8B33	ATX_RadioStationLetter_Kit_L	Radio Station Letters - L	Premium	False	0	0	0	
008A8B2B	ATX_RadioStationLetter_Kit_M	Radio Station Letters - M	Premium	False	0	0	0	
008A8B27	ATX_RadioStationLetter_Kit_K	Radio Station Letters - K	Premium	False	0	0	0	
008A8B2F	ATX_RadioStationLetter_Kit_4	Radio Station Letters - 4	Premium	False	0	0	0	
008A8B3C	ATX_RadioStationLetter_Kit_Comma	Radio Station Letters - Comma	Premium	False	0	0	0	
008A8B44	ATX_RadioStationLetter_Kit_J	Radio Station Letters - J	Premium	False	0	0	0	
008A8B52	ATX_RadioStationLetter_Kit_F	Radio Station Letters - F	Premium	False	0	0	0	
008A8B3A	ATX_RadioStationLetter_Kit_T	Radio Station Letters - T	Premium	False	0	0	0	
008A8B50	ATX_RadioStationLetter_Kit_8	Radio Station Letters - 8	Premium	False	0	0	0	
008A8B2E	ATX_RadioStationLetter_Kit_R	Radio Station Letters - R	Premium	False	0	0	0	
008A8B4E	ATX_RadioStationLetter_Kit_5	Radio Station Letters - 5	Premium	False	0	0	0	
008A8B38	ATX_RadioStationLetter_Kit_W	Radio Station Letters - W	Premium	False	0	0	0	
008A8B4C	ATX_RadioStationLetter_Kit_Plus	Radio Station Letters - Plus	Premium	False	0	0	0	
008A8B28	ATX_RadioStationLetter_Kit_N	Radio Station Letters - N	Premium	False	0	0	0	
008A8B4A	ATX_RadioStationLetter_Kit_Question	Radio Station Letters - Question	Premium	False	0	0	0	
008A8B36	ATX_RadioStationLetter_Kit_V	Radio Station Letters - V	Premium	False	0	0	0	
008A8B48	ATX_RadioStationLetter_Kit_6	Radio Station Letters - 6	Premium	False	0	0	0	
008A8B2C	ATX_RadioStationLetter_Kit_3	Radio Station Letters - 3	Premium	False	0	0	0	
008A8B46	ATX_RadioStationLetter_Kit_Exclamation	Radio Station Letters - Exclamation	Premium	False	0	0	0	
