OMOD_FormID	OMOD_EDID	PropIndex	ValueType	FunctionType	PropertyName	Value1	Value2	CurveTable
00699710	ATX_mod_Flamer_Weapon_Paint_Flame-ingo	1	FormID,Int	SET	ModelSwap	ATX_MDSP_Flame-ingo_Flamer """" [MDSP:0069FA02]	3	NULL - Null Reference [00000000]
0069971D	SCORE_S13_mod_armor_Scout_Material_Paint_Stuntman	0	FormID,Int	ADD	Keywords	SCORE_S13_dn_Armor_Stuntman """" [KYWD:00698813]	2	NULL - Null Reference [00000000]
0069971D	SCORE_S13_mod_armor_Scout_Material_Paint_Stuntman	1	FormID,Int	SET	Material Swaps	SCORE_S13_MSWP_ScoutArmor_Stuntman """" [MSWP:0069971C]	3	NULL - Null Reference [00000000]
00699AA9	SCORE_S13_mod_Wallpaper_ArtDecoTheater	0	FormID,Int	ADD	0	NULL - Null Reference [00000000]	0	NULL - Null Reference [00000000]
00699AA9	SCORE_S13_mod_Wallpaper_ArtDecoTheater	1	FormID,Int	ADD	0	SCORE_S13_MSWP_WallPaper_ArtDecoTheater """" [MSWP:00699AA8]	3	NULL - Null Reference [00000000]
00699AA9	SCORE_S13_mod_Wallpaper_ArtDecoTheater	2	FormID,Int	ADD	1	ATX_MDSP_Wallpapers """" [MDSP:00567367]	3	NULL - Null Reference [00000000]
00699AA9	SCORE_S13_mod_Wallpaper_ArtDecoTheater	3	Bool	SET	2	True	True	NULL - Null Reference [00000000]
00699ACA	SCORE_S13_mod_BackPack_CameraPack_Material_Default	0	FormID,Int	ADD	Keywords	SCORE_S13_dn_BackPack_Standard_Material_CameraPack """" [KYWD:00699AC2]	2	NULL - Null Reference [00000000]
00699ACA	SCORE_S13_mod_BackPack_CameraPack_Material_Default	1	FormID,Int	ADD	Material Swaps	SCORE_S13_Backpack_CameraPack_MSWP """" [MSWP:00699AC6]	3	NULL - Null Reference [00000000]
00699ACA	SCORE_S13_mod_BackPack_CameraPack_Material_Default	2	FormID,Int	SET	Biped World Model	SCORE_S13_mod_BackPack_CameraPack_Material_DefaultAO """" [ARTO:00699AB6]	1	NULL - Null Reference [00000000]
00699ACD	SCORE_S13_mod_Railwayrifle_Weapon_Paint_Gilded	0	FormID,Int	ADD	Keywords	dn_HasMaterial_Gilded """" [KYWD:0037D0B4]	2	NULL - Null Reference [00000000]
00699ACD	SCORE_S13_mod_Railwayrifle_Weapon_Paint_Gilded	1	FormID,Int	ADD	MaterialSwaps	SCORE_S13_MSWP_Railwayrifle_Gilded """" [MSWP:00699AC7]	3	NULL - Null Reference [00000000]
00699ACE	SCORE_S13_mod_10mm_Weapon_Paint_Gilded	0	FormID,Int	ADD	Keywords	dn_HasMaterial_Gilded """" [KYWD:0037D0B4]	2	NULL - Null Reference [00000000]
00699ACE	SCORE_S13_mod_10mm_Weapon_Paint_Gilded	1	FormID,Int	ADD	MaterialSwaps	SCORE_S13_MSWP_10mm_Gilded """" [MSWP:00699AC8]	3	NULL - Null Reference [00000000]
00699ACF	SCORE_S13_mod_44_Weapon_Paint_Gilded	0	FormID,Int	ADD	Keywords	dn_HasMaterial_Gilded """" [KYWD:0037D0B4]	2	NULL - Null Reference [00000000]
00699ACF	SCORE_S13_mod_44_Weapon_Paint_Gilded	1	FormID,Int	ADD	MaterialSwaps	SCORE_S13_MSWP_44_Gilded """" [MSWP:00699AC9]	3	NULL - Null Reference [00000000]
0069CD53	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Helmet	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD53	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Helmet	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
0069CD53	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Helmet	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD53	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Helmet	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD53	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Helmet	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_HelmetAO """" [ARTO:0042739D]	1	NULL - Null Reference [00000000]
0069CD54	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Torso	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD54	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Torso	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
0069CD54	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Torso	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD54	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Torso	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD54	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_Torso	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_TorsoAO """" [ARTO:0042739C]	1	NULL - Null Reference [00000000]
0069CD55	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegLeft	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD55	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegLeft	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
0069CD55	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegLeft	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD55	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegLeft	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD55	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegLeft	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_LegLeftAO """" [ARTO:0042739B]	1	NULL - Null Reference [00000000]
0069CD56	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegRight	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD56	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegRight	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
0069CD56	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegRight	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD56	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegRight	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD56	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_LegRight	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_LegRightAO """" [ARTO:0042739A]	1	NULL - Null Reference [00000000]
0069CD57	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmLeft	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD57	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmLeft	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
0069CD57	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmLeft	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD57	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmLeft	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD57	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmLeft	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_ArmLeftAO """" [ARTO:00427398]	1	NULL - Null Reference [00000000]
0069CD58	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmRight	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_Excavator_Skull """" [KYWD:00652F22]	2	NULL - Null Reference [00000000]
0069CD58	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmRight	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
0069CD58	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmRight	2	FormID,Float	ADD	Actor Values	PowerArmorEquipped_Excavator """" [AVIF:00530402]	1.000000	NULL - Null Reference [00000000]
0069CD58	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmRight	3	FormID,Int	SET	Material Swaps	ATX_MSWP_PowerArmor_ExcavatorRaider_Skull """" [MSWP:00651066]	3	NULL - Null Reference [00000000]
0069CD58	MOON_ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_Skull_ArmRight	4	FormID,Int	ADD	Biped World Model	ATX_mod_PowerArmor_ALL_Material_Paint_ExcavatorRaider_ArmRightAO """" [ARTO:00427399]	1	NULL - Null Reference [00000000]
006A009A	mod_custom_CultistPiercer	0	FormID,Int	ADD	Keywords	Moon_dn_Weapon_Melee_CultistPiercer """" [KYWD:006A06E2]	2	NULL - Null Reference [00000000]
006A009A	mod_custom_CultistPiercer	1	FormID,Int	ADD	Keywords	CustomItem_SpeciallyNamed """" [KYWD:00471871]	2	NULL - Null Reference [00000000]
006A009A	mod_custom_CultistPiercer	2	FormID,Int	ADD	Keywords	CustomItemName_CultistPiercer """" [KYWD:006A0087]	2	NULL - Null Reference [00000000]
006A009A	mod_custom_CultistPiercer	3	FormID,Int	ADD	Keywords	ma_legendarycrafting_weaponmelee ""MELEE WEAPONS"" [KYWD:0060D1A6]	2	NULL - Null Reference [00000000]
006A009A	mod_custom_CultistPiercer	4	FormID,Int	SET	ModelSwap	Moon_MDSP_PickAxe_CultistPiercer """" [MDSP:006A06E3]	3	NULL - Null Reference [00000000]
006A17A7	mod_BackPack_Alien_Material_DefaultDUPLICATE000	0	FormID,Int	ADD	Keywords	dn_BackPack_Standard_Material_Coffin """" [KYWD:005B30AD]	2	NULL - Null Reference [00000000]
006A17A7	mod_BackPack_Alien_Material_DefaultDUPLICATE000	1	FormID,Int	SET	Biped World Model	mod_BackPack_Attachment_Layout08_AO """" [ARTO:005B2957]	1	NULL - Null Reference [00000000]
006A17EF	zzzmod_Moon_Flamer_Blue_VFX	0	FormID,Int	SET	ImpactDataSet	FlameThrowerImpactSet_Blue """" [IPDS:006A17EE]	3	NULL - Null Reference [00000000]
006A17EF	zzzmod_Moon_Flamer_Blue_VFX	1	FormID,Int	SET	OverrideProjectile	ProjectileBlueFlamerStreamLong """" [PROJ:00693D38]	1	NULL - Null Reference [00000000]
006A1814	mod_BackPack_Alien_Material_Default	0	FormID,Int	ADD	Keywords	dn_BackPack_Standard_Material_Alien """" [KYWD:006A1813]	2	NULL - Null Reference [00000000]
006A1814	mod_BackPack_Alien_Material_Default	1	FormID,Int	SET	Biped World Model	mod_BackPack_Attachment_Layout24_AO """" [ARTO:006A183A]	1	NULL - Null Reference [00000000]
006A1839	_PARENT_mod_BackPack_Layout_24	0	Int	SET	Addon Index	24	0	NULL - Null Reference [00000000]
006A40B9	SCORE_S13_mod_armor_Chinese_Stealth_Armor_Paint_Camo_Woodland	0	FormID,Int	ADD	Keywords	SCORE_S13_dn_armor_WoodlandCamo """" [KYWD:006C330C]	2	NULL - Null Reference [00000000]
006A40B9	SCORE_S13_mod_armor_Chinese_Stealth_Armor_Paint_Camo_Woodland	1	FormID,Int	ADD	Material Swaps	SCORE_S13_MSWP_Chinese_Stealth_Armor_Camo_Woodland """" [MSWP:006A40B8]	3	NULL - Null Reference [00000000]
006A4359	ATX_mod_ColdShoulder_Weapon_Paint_ColdBlooded	0	FormID,Int	ADD	Keywords	dn_hasmaterial_Coldshoulder_ColdBlooded """" [KYWD:006A4357]	2	NULL - Null Reference [00000000]
006A4359	ATX_mod_ColdShoulder_Weapon_Paint_ColdBlooded	1	FormID,Int	SET	MaterialSwaps	ATX_MSWP_Weapon_Coldshoulder_ColdBlooded """" [MSWP:006A4358]	3	NULL - Null Reference [00000000]
006A4359	ATX_mod_ColdShoulder_Weapon_Paint_ColdBlooded	2	FormID,Int	SET	ModelSwap	ATX_MDSP_Weapon_ColdShoulder_ColdBlooded """" [MDSP:006AD0BD]	3	NULL - Null Reference [00000000]
006A5839	mod_PowerArmor_Union_Torso_Misc_JetPack_AlienInvaderV2	0	FormID,Int	ADD	Keywords	dn_HasMisc_JetPack """" [KYWD:0023842F]	2	NULL - Null Reference [00000000]
006A5839	mod_PowerArmor_Union_Torso_Misc_JetPack_AlienInvaderV2	1	FormID,Int	ADD	Keywords	s_00_atx_JetpackAlienInvader """" [KYWD:0067D46C]	2	NULL - Null Reference [00000000]
006A5839	mod_PowerArmor_Union_Torso_Misc_JetPack_AlienInvaderV2	2	FormID,Int	ADD	Keywords	NonPlayerTradable """" [KYWD:00499F7A]	2	NULL - Null Reference [00000000]
006A5839	mod_PowerArmor_Union_Torso_Misc_JetPack_AlienInvaderV2	3	FormID,Int	ADD	Keywords	UnsellableObject """" [KYWD:003D4327]	2	NULL - Null Reference [00000000]
006A5839	mod_PowerArmor_Union_Torso_Misc_JetPack_AlienInvaderV2	4	FormID,Int	ADD	Biped World Model	ZZZ_mod_PowerArmor_ALL_Skin_Jetpack_AlienInvaderV2_AO """" [ARTO:00696243]	1	NULL - Null Reference [00000000]
006A9138	ATX_mod_PowerArmor_X01_LeftArm_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9138	ATX_mod_PowerArmor_X01_LeftArm_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
006A9138	ATX_mod_PowerArmor_X01_LeftArm_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A9139	ATX_mod_PowerArmor_X01_RightArm_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9139	ATX_mod_PowerArmor_X01_RightArm_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
006A9139	ATX_mod_PowerArmor_X01_RightArm_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A913A	ATX_mod_PowerArmor_X01_LeftLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A913A	ATX_mod_PowerArmor_X01_LeftLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
006A913A	ATX_mod_PowerArmor_X01_LeftLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A913B	ATX_mod_PowerArmor_X01_RightLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A913B	ATX_mod_PowerArmor_X01_RightLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
006A913B	ATX_mod_PowerArmor_X01_RightLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A913C	ATX_mod_PowerArmor_X01_Helmet_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A913C	ATX_mod_PowerArmor_X01_Helmet_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
006A913C	ATX_mod_PowerArmor_X01_Helmet_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A913D	ATX_mod_PowerArmor_X01_Torso_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A913D	ATX_mod_PowerArmor_X01_Torso_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
006A913D	ATX_mod_PowerArmor_X01_Torso_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_X01_TaggerdysThunder """" [MSWP:006A9134]	3	NULL - Null Reference [00000000]
006A913E	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_Helmet	0	FormID,Int	ADD	Keywords	ATX__dn_HasMaterial_PA_GreenMachine """" [KYWD:006A9113]	2	NULL - Null Reference [00000000]
006A913E	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_Helmet	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
006A913E	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_Helmet	2	FormID,Int	ADD	Biped World Model	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_HelmetAO """" [ARTO:006A9093]	1	NULL - Null Reference [00000000]
006A913F	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegRight	0	FormID,Int	ADD	Keywords	ATX__dn_HasMaterial_PA_GreenMachine """" [KYWD:006A9113]	2	NULL - Null Reference [00000000]
006A913F	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegRight	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
006A913F	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegRight	2	FormID,Int	ADD	Biped World Model	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegRightAO """" [ARTO:006A9090]	1	NULL - Null Reference [00000000]
006A9140	ATX_mod_PowerArmor_T51_LeftArm_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9140	ATX_mod_PowerArmor_T51_LeftArm_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
006A9140	ATX_mod_PowerArmor_T51_LeftArm_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_T51_TaggerdysThunder """" [MSWP:006A9136]	3	NULL - Null Reference [00000000]
006A9141	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegLeft	0	FormID,Int	ADD	Keywords	ATX__dn_HasMaterial_PA_GreenMachine """" [KYWD:006A9113]	2	NULL - Null Reference [00000000]
006A9141	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegLeft	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
006A9141	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegLeft	2	FormID,Int	ADD	Biped World Model	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_LegLeftAO """" [ARTO:006A908F]	1	NULL - Null Reference [00000000]
006A9142	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_ArmLeft	0	FormID,Int	ADD	Keywords	ATX__dn_HasMaterial_PA_GreenMachine """" [KYWD:006A9113]	2	NULL - Null Reference [00000000]
006A9142	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_ArmLeft	1	Enum	SET	Body Part	6	00 00 00 00	NULL - Null Reference [00000000]
006A9142	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_ArmLeft	2	FormID,Int	ADD	Biped World Model	ATX__mod_PowerArmor_ALL_Material_Paint_GreenMachine_ArmLeftAO """" [ARTO:006A9092]	1	NULL - Null Reference [00000000]
006A9143	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9143	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
006A9143	ATX_mod_PowerArmor_Excavator_LeftLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_TaggerdysThunder """" [MSWP:006A9135]	3	NULL - Null Reference [00000000]
006A9144	ATX_mod_PowerArmor_T51_RightArm_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9144	ATX_mod_PowerArmor_T51_RightArm_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	8	00 00 00 00	NULL - Null Reference [00000000]
006A9144	ATX_mod_PowerArmor_T51_RightArm_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_T51_TaggerdysThunder """" [MSWP:006A9136]	3	NULL - Null Reference [00000000]
006A9145	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9145	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	13	00 00 00 00	NULL - Null Reference [00000000]
006A9145	ATX_mod_PowerArmor_Excavator_RightLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_TaggerdysThunder """" [MSWP:006A9135]	3	NULL - Null Reference [00000000]
006A9146	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9146	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	1	00 00 00 00	NULL - Null Reference [00000000]
006A9146	ATX_mod_PowerArmor_Excavator_Helmet_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_TaggerdysThunder """" [MSWP:006A9135]	3	NULL - Null Reference [00000000]
006A9147	ATX_mod_PowerArmor_T51_LeftLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9147	ATX_mod_PowerArmor_T51_LeftLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
006A9147	ATX_mod_PowerArmor_T51_LeftLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_T51_TaggerdysThunder """" [MSWP:006A9136]	3	NULL - Null Reference [00000000]
006A9148	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9148	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	0	00 00 00 00	NULL - Null Reference [00000000]
006A9148	ATX_mod_PowerArmor_Excavator_Torso_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Excavator_TaggerdysThunder """" [MSWP:006A9135]	3	NULL - Null Reference [00000000]
006A9149	ATX_mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
006A9149	ATX_mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_TaggerdysThunder	1	Enum	SET	Body Part	10	00 00 00 00	NULL - Null Reference [00000000]
006A9149	ATX_mod_PowerArmor_Ultracite_LeftLeg_Material_Paint_TaggerdysThunder	2	FormID,Int	SET	Material Swaps	ATX_MSWP_PA_Ultracite_TaggerdysThunder """" [MSWP:006A9137]	3	NULL - Null Reference [00000000]
006A914A	ATX_mod_PowerArmor_T51_RightLeg_Material_Paint_TaggerdysThunder	0	FormID,Int	ADD	Keywords	dn_HasMaterial_PA_ATX_TaggerdysThunder """" [KYWD:006A9112]	2	NULL - Null Reference [00000000]
