FormID	EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
007817EA	ATX_workshop_co_Structure_FortFortressPorch	00781812	ATX_workshop_LL_Structure_FortFortressPorch								0																																					
007817DE	ATX_co_Armor_Backpack_ShoppingBasket	00781821	ATX_mod_BackPack_ShoppingBasket_Material_Default	Shopping Basket Backpack							0																																					
007817DF	ATX_workshop_co_FloorDecor_SuperDuperMartCheckoutCounter	00781823	ATX_FloorDecor_SuperDuperMartCheckoutCounter	Super Duper Mart Checkout Counter							0																																					
007817E1	ATX_workshop_co_Structure_FortFortress_Staircase	00781826	ATX_Workshop_FortFortress_Staircase	Fort Fortress Partition Wall Walk Ladder							0																																					
007817E2	ATX_workshop_co_Defense_FortPartition	0078180A	ATX_workshop_LL_Structure_FortFortress_Partition								0																																					
007817DD	zzzATX_workshop_co_WallDecor_PleaseCloseDoor										0																																					
007817DC	ATX_workshop_co_Decorations_SuperDuperLetterKit	00781808	ATX_workshop_LL_WallDecor_Letters_SuperDuperMart								0																																					
007817E3	ATX_workshop_co_Structure_FortFortress_WallFascia	0078180B	ATX_workshop_LL_Structure_FortFortress_WallFascia								0																																					
007817E4	ATX_workshop_co_Structure_FortFortress_WallFull	0078180C	ATX_workshop_LL_Structure_FortFortress_WallFull								0																																					
007817E5	ATX_workshop_co_Structure_FortFortress_WallHalf	0078180D	ATX_workshop_LL_Structure_FortFortress_WallHalf								0																																					
007817E6	ATX_workshop_co_Structure_FortFortress_WallSlant	0078180E	ATX_workshop_LL_Structure_FortFortress_WallSlant								0																																					
007817E7	ATX_workshop_co_Structure_FortFortress_WallSlantFull	0078180F	ATX_workshop_LL_Structure_FortFortress_WallSlantFull								0																																					
007817E8	ATX_workshop_co_Structure_FortFortress_WallTopArch	00781810	ATX_workshop_LL_Structure_FortFortress_WallTopArch								0																																					
007817E9	zzzATX_workshop_co_Structure_FortFortress_RoofsMisc										0																																					
00781832	SCORE_S17_co_Tinkers_Souvenir_Plushie_ScoutMarshmallowHypno	00781837	SCORE_S17_Plushie_ScoutMarshmallowHypno_Misc	Dizzy Marshal Mallow Plushie							0																																					
00781833	SCORE_S17_co_Tinkers_Souvenir_Plushie_ScoutMarshmallow_Toasty	00781838	SCORE_S17_Plushie_ScoutMarshmallow_Toasty_Misc	Toasty Mallow Plushie							0																																					
00781834	SCORE_S17_co_Tinkers_Souvenir_Plushie_ScoutMarshmallowHypno_Toasty	00781836	SCORE_S17_Plushie_ScoutMarshmallowHypno_Toasty_Misc	Dizzy Toasty Mallow Plushie							0																																					
0078183D	ATX_workshop_co_Stairs_W_Turn_FortFortress	0078183E	ATX_workshop_LL_Structure_FortFortress_Stairs_W_Turn								0																																					
00781840	ATX_co_mod_GatlingPlasma_Weapon_Paint_LightEmUp	00781844	ATX_mod_GatlingPlasma_Weapon_Paint_LightEmUp	Light 'Em Up Paint							0																																					
00781BC7	SCORE_S17_co_Tinkers_Souvenir_MarshalMallow_MiscFlair	00781BC9	SCORE_S17_MarshalMallow_MiscFlair	Marshal Mallow Flair							0																																					
00781BC5	SCORE_S17_co_BackPack_Flair1_MarshalMallow	00781BCA	SCORE_S17_mod_BackPack_MarshalMallow_Flair1	Marshal Mallow Backpack Flair							0																																					
00781BC6	SCORE_S17_co_BackPack_Flair2_MarshalMallow	00781BCB	SCORE_S17_mod_BackPack_MarshalMallow_Flair2	Marshal Mallow Backpack Flair							0																																					
00781C12	SCORE_S17_workshop_co_FloorDecor_TotemPole	00781C14	SCORE_S17_FloorDecor_TotemPole	Totem Pole							0																																					
00784BCB	co_mod_Legendary_Armor1_CloakOnMelee	00524147	mod_Legendary_Armor1_CloakOnMelee	Cloaking							0																																					
00784BCC	co_mod_Legendary_Armor1_HealthRegen	00529A09	mod_Legendary_Armor1_HealthRegen	Regenerating							0																																					
007851DF	co_mod_Legendary_Armor1_LessDMGSuperMutants	004F6D80	mod_Legendary_Armor1_LessDMGSuperMutants	Mutant Slayer's							0																																					
007851D3	co_mod_Legendary_Armor1_LessDMGAnimals	004F6D7D	mod_Legendary_Armor1_LessDMGAnimals	Hunter's							0																																					
007851DC	co_mod_Legendary_Armor1_LessDMGBugs	004F6D7C	mod_Legendary_Armor1_LessDMGBugs	Exterminator's							0																																					
007851D9	co_mod_Legendary_Armor1_LessDMGRobots	004F6D7F	mod_Legendary_Armor1_LessDMGRobots	Troubleshooter's							0																																					
007851E0	co_mod_Legendary_Armor1_LowHealthTriggersStimpak	00521915	mod_Legendary_Armor1_LowHealthTriggersStimpak	Auto Stim							0																																					
007851E2	co_mod_Legendary_Armor1_ResistancesMutation	00529A0C	mod_Legendary_Armor1_ResistancesMutation	Mutant's							0																																					
007851D5	co_mod_Legendary_Armor1_LowHealthIncreasesStats	0052414A	mod_Legendary_Armor1_LowHealthIncreasesStats	Unyielding							0																																					
007851E1	co_mod_Legendary_Armor1_LessDMGGhouls	004F6D7E	mod_Legendary_Armor1_LessDMGGhouls	Ghoul Slayer's							0																																					
007851DA	co_mod_Legendary_Armor1_Heavyweight	00529A14	mod_Legendary_Armor1_Heavyweight	Heavyweight							0																																					
007851D8	co_mod_Legendary_Armor1_Overeater	00606C84	mod_Legendary_Armor1_Overeater	Overeater's							0																																					
007851DD	co_mod_Legendary_Armor1_ResistancesProportionalHealth	00529A05	mod_Legendary_Armor1_ResistancesProportionalHealth	Vanguard's							0																																					
007851D7	co_mod_Legendary_Armor1_LessDmgScorched	004EE548	mod_Legendary_Armor1_LessDmgScorched	Zealot's							0																																					
007851D4	co_mod_Legendary_Armor1_ResistancesInverseHealth	00521914	mod_Legendary_Armor1_ResistancesInverseHealth	Bolstering							0																																					
007851DB	co_mod_Legendary_Armor1_ResistancesProportionalCaps	0060893C	mod_Legendary_Armor1_ResistancesProportionalCaps	Aristocrat's							0																																					
007851D6	co_mod_Legendary_Armor1_LessDMGPlayers	004F6D78	mod_Legendary_Armor1_LessDMGPlayers	Assassin's							0																																					
007851DE	co_mod_Legendary_Armor1_ResistancesNight	00524143	mod_Legendary_Armor1_ResistancesNight	Nocturnal							0																																					
007852C5	co_mod_Legendary_Armor3_LockPick	00527F7B	mod_Legendary_Armor3_LockPick	Safecracker's							0																																					
007852BC	co_mod_Legendary_Armor3_Burning	00608371	mod_Legendary_Armor3_Burning	Burning							0																																					
007852B5	co_mod_Legendary_Armor2_StatAgility	004F6D85	mod_Legendary_Armor2_StatAgility	Agility							0																																					
007852B1	co_mod_Legendary_Armor2_Glutton	006069A6	mod_Legendary_Armor2_Glutton	Glutton							0																																					
007852AF	co_mod_Legendary_Armor2_DiseaseResistance	00527F72	mod_Legendary_Armor2_DiseaseResistance	Antiseptic							0																																					
007852AE	co_mod_Legendary_Armor2_CryoResistance	00606B6F	mod_Legendary_Armor2_CryoResistance	Warming							0																																					
007852C6	co_mod_Legendary_Armor3_RadsRegen	00606B6D	mod_Legendary_Armor3_RadsRegen	Dissipating							0																																					
007852C7	co_mod_Legendary_Armor3_ReducedLimbDamage	0052BDBC	mod_Legendary_Armor3_ReducedLimbDamage	Adamantium							0																																					
007852BD	co_mod_Legendary_Armor3_Durability	0052BDBA	mod_Legendary_Armor3_Durability	Durability							0																																					
007852B6	co_mod_Legendary_Armor2_StatCharisma	004F6D83	mod_Legendary_Armor2_StatCharisma	Charisma							0																																					
007852C0	co_mod_Legendary_Armor3_IncreaseHealing	00609C46	mod_Legendary_Armor3_IncreaseHealing	Doctor's							0																																					
007852BE	co_mod_Legendary_Armor3_Electrified	00608373	mod_Legendary_Armor3_Electrified	Electrified							0																																					
007852CA	co_mod_Legendary_Armor3_Waterbreathing	00527F7A	mod_Legendary_Armor3_Waterbreathing	Diver's							0																																					
007852BF	co_mod_Legendary_Armor3_Frozen	00608372	mod_Legendary_Armor3_Frozen	Frozen							0																																					
007852C8	co_mod_Legendary_Armor3_Sneak	0052BDB7	mod_Legendary_Armor3_Sneak	Secret Agent's							0																																					
007852B7	co_mod_Legendary_Armor2_StatEndurance	004F6D82	mod_Legendary_Armor2_StatEndurance	Endurance							0																																					
007852B2	co_mod_Legendary_Armor2_PoisonResistance	00527F6E	mod_Legendary_Armor2_PoisonResistance	Poisoner's							0																																					
007852C9	co_mod_Legendary_Armor3_Toxic	00608370	mod_Legendary_Armor3_Toxic	Toxic							0																																					
007852CB	co_mod_Legendary_Armor3_WeightAmmo	0052BDB4	mod_Legendary_Armor3_WeightAmmo	Belted							0																																					
007852B8	co_mod_Legendary_Armor2_StatIntelligence	004F6D84	mod_Legendary_Armor2_StatIntelligence	Intelligence							0																																					
007852CC	co_mod_Legendary_Armor3_WeightFoodDrinkChems	0052BDB5	mod_Legendary_Armor3_WeightFoodDrinkChems	Thru-hiker's							0																																					
007852CD	co_mod_Legendary_Armor3_WeightJunk	0052BDB6	mod_Legendary_Armor3_WeightJunk	Pack Rat's							0																																					
007852B9	co_mod_Legendary_Armor2_StatLuck	004F6D86	mod_Legendary_Armor2_StatLuck	Luck							0																																					
007852B3	co_mod_Legendary_Armor2_RadResistance	00527F6F	mod_Legendary_Armor2_RadResistance	HazMat							0																																					
007852B0	co_mod_Legendary_Armor2_Fireproof	00606B39	mod_Legendary_Armor2_Fireproof	Fireproof							0																																					
007852CE	co_mod_Legendary_Armor3_WeightWeapons	00527F78	mod_Legendary_Armor3_WeightWeapons	Arms Keeper's							0																																					
007852C1	co_mod_Legendary_Armor3_Defenders	00527F76	mod_Legendary_Armor3_Defenders	Defender's							0																																					
007852BA	co_mod_Legendary_Armor2_StatPerception	004F6D81	mod_Legendary_Armor2_StatPerception	Perception							0																																					
007852B4	co_mod_Legendary_Armor2_ReduceExplosionDamage	00609E4E	mod_Legendary_Armor2_ReduceExplosionDamage	Hardy							0																																					
007852C2	co_mod_Legendary_Armor3_LessDamageSprinting	00527F77	mod_Legendary_Armor3_LessDamageSprinting	Cavalier's							0																																					
007852C3	co_mod_Legendary_Armor3_LessDamageStandStill	004EE54C	mod_Legendary_Armor3_LessDamageStandStill	Sentinel's							0																																					
007852BB	co_mod_Legendary_Armor2_StatStrength	004EE54E	mod_Legendary_Armor2_StatStrength	Strength							0																																					
007852C4	co_mod_Legendary_Armor3_LessFallDamage	00527F79	mod_Legendary_Armor3_LessFallDamage	Acrobat's							0																																					
007858D8	co_mod_Legendary_PowerArmor1_ResistancesNight	0060625B	mod_Legendary_PowerArmor1_ResistancesNight	Nocturnal							0																																					
007858DA	co_mod_Legendary_PowerArmor1_ResistancesProportionalHealth	00606276	mod_Legendary_PowerArmor1_ResistancesProportionalHealth	Vanguard's							0																																					
007858D6	co_mod_Legendary_PowerArmor1_ResistancesInverseHealth	00606257	mod_Legendary_PowerArmor1_ResistancesInverseHealth	Bolstering							0																																					
007858D2	co_mod_Legendary_PowerArmor1_LessDmgScorched	0060626D	mod_Legendary_PowerArmor1_LessDmgScorched	Zealot's							0																																					
007858D7	co_mod_Legendary_PowerArmor1_ResistancesMutation	00606253	mod_Legendary_PowerArmor1_ResistancesMutation	Mutant's							0																																					
007858D9	co_mod_Legendary_PowerArmor1_ResistancesProportionalCaps	0060893D	mod_Legendary_PowerArmor1_ResistancesProportionalCaps	Aristocrat's							0																																					
007858CD	co_mod_Legendary_PowerArmor1_LessDMGAnimals	00606274	mod_Legendary_PowerArmor1_LessDMGAnimals	Hunter's							0																																					
007858D3	co_mod_Legendary_PowerArmor1_LessDMGSuperMutants	00606265	mod_Legendary_PowerArmor1_LessDMGSuperMutants	Mutant Slayer's							0																																					
007858D1	co_mod_Legendary_PowerArmor1_LessDMGRobots	00606275	mod_Legendary_PowerArmor1_LessDMGRobots	Troubleshooter's							0																																					
007858CB	co_mod_Legendary_PowerArmor1_CloakOnMelee	00606269	mod_Legendary_PowerArmor1_CloakOnMelee	Cloaking							0																																					
007858CE	co_mod_Legendary_PowerArmor1_LessDMGBugs	00606266	mod_Legendary_PowerArmor1_LessDMGBugs	Exterminator's							0																																					
007858D5	co_mod_Legendary_PowerArmor1_Overeater	00606DE3	mod_Legendary_PowerArmor1_Overeater	Overeater's							0																																					
007858CA	co_mod_Legendary_PowerArmor1_Chameleon	00606268	mod_Legendary_PowerArmor1_Chameleon	Chameleon							0																																					
007858D4	co_mod_Legendary_PowerArmor1_LowHealthTriggersStimpak	0060625F	mod_Legendary_PowerArmor1_LowHealthTriggersStimpak	Auto Stim							0																																					
007858CF	co_mod_Legendary_PowerArmor1_LessDMGGhouls	0060625E	mod_Legendary_PowerArmor1_LessDMGGhouls	Ghoul Slayer's							0																																					
007858CC	co_mod_Legendary_PowerArmor1_HealthRegen	0060625D	mod_Legendary_PowerArmor1_HealthRegen	Regenerating							0																																					
007858D0	co_mod_Legendary_PowerArmor1_LessDMGPlayers	00606259	mod_Legendary_PowerArmor1_LessDMGPlayers	Assassin's							0																																					
00785FCB	co_mod_Legendary_PowerArmor2_CryoResistance	00606B70	mod_Legendary_PowerArmor2_CryoResistance	Warming							0																																					
00785FD8	co_mod_Legendary_PowerArmor2_StatStrength	00606254	mod_Legendary_PowerArmor2_StatStrength	Strength							0																																					
00785FD6	co_mod_Legendary_PowerArmor2_StatLuck	00606255	mod_Legendary_PowerArmor2_StatLuck	Luck							0																																					
00785FCA	co_mod_Legendary_PowerArmor2_APRegen	0060626E	mod_Legendary_PowerArmor2_APRegen	Powered							0																																					
00785FD1	co_mod_Legendary_PowerArmor2_ReduceExplosionDamage	00609E50	mod_Legendary_PowerArmor2_ReduceExplosionDamage	Hardy							0																																					
00785FD5	co_mod_Legendary_PowerArmor2_StatIntelligence	00606256	mod_Legendary_PowerArmor2_StatIntelligence	Intelligence							0																																					
00785FCC	co_mod_Legendary_PowerArmor2_DiseaseResistance	0060626A	mod_Legendary_PowerArmor2_DiseaseResistance	Antiseptic							0																																					
00785FCD	co_mod_Legendary_PowerArmor2_Fireproof	00606B3A	mod_Legendary_PowerArmor2_Fireproof	Fireproof							0																																					
00785FCE	co_mod_Legendary_PowerArmor2_Glutton	006069A7	mod_Legendary_PowerArmor2_Glutton	Glutton							0																																					
00785FD3	co_mod_Legendary_PowerArmor2_StatCharisma	00606261	mod_Legendary_PowerArmor2_StatCharisma	Charisma							0																																					
00785FCF	co_mod_Legendary_PowerArmor2_PoisonResistance	00606267	mod_Legendary_PowerArmor2_PoisonResistance	Poisoner's							0																																					
00785FD2	co_mod_Legendary_PowerArmor2_StatAgility	00606263	mod_Legendary_PowerArmor2_StatAgility	Agility							0																																					
00785FD0	co_mod_Legendary_PowerArmor2_RadResistance	00606264	mod_Legendary_PowerArmor2_RadResistance	HazMat							0																																					
00785FD4	co_mod_Legendary_PowerArmor2_StatEndurance	00606260	mod_Legendary_PowerArmor2_StatEndurance	Endurance							0																																					
00785FD7	co_mod_Legendary_PowerArmor2_StatPerception	00606258	mod_Legendary_PowerArmor2_StatPerception	Perception							0																																					
0078211F	ZZZ_Storm_Clothes_Workshop_CO_RadTurkey										0																																					
007819C5	ATX_workshop_co_Decorations_CarouselSeats	007819C6	ATX_workshop_LL_Decorations_CarouselSeats								0																																					
0078285F	SCORE_S17_workshop_co_Structure_VintageCamper	00782862	SCORE_S17_workshop_LL_Structure_VintageCamper								0																																					
00786C59	co_mod_Legendary_PowerArmor3_WeightWeapons	0060626B	mod_Legendary_PowerArmor3_WeightWeapons	Arms Keeper's							0																																					
