WEAP_FormID	WEAP_EDID	WEAP_FULL	DNAM_Ammo	DNAM_Speed	DNAM_ReloadSpeed	DNAM_NPCReloadDelay	DNAM_Reach	DNAM_ReachEngagementMult	DNAM_MinRange	DNAM_MaxRange	DNAM_AttackDelaySeconds	DNAM_DamageOutOfRangeMult	DNAM_OnHit	DNAM_Flags	DNAM_Capacity	DNAM_AmmoPerShot	DNAM_WeaponType	DNAM_SecondaryDamage	DNAM_Weight	DNAM_Value	DNAM_BaseDamage	DNAM_SoundLevel	DNAM_AccuracyBonus	DNAM_AnimAttackSeconds	DNAM_Rank	DNAM_ActionPointCost	DNAM_FullPowerSeconds	DNAM_MinPowerPerShot	DNAM_Stagger	DNAM_Health	CRDT_CritDamageMult	CRDT_CritChargeBonus	CRDT_CritEffect	DNAM_Projectiles	DNAM_RumblePattern	WSAM_SneakAttackMult	CVT0_DamageCurve	CVT1_MinDurabilityCurve	CVT2_CondLossScale	CVT3_BashCondLossScale	CVT4_MaxDurabilityCurve
0082F6D1	crAutoGrenadeLauncher	Auto Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	0.800000	1.000000	0.000000	1.000000	1.000000	2338.000000	4675.000000	0.500000	0.500000	Normal formula behaviour		12	1	Gun	15.000000	18.000000	225	3	Very Loud	0	0.833333	0	18.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0082F6CF	crBroadsider	Broadsider	AmmoCannonBall "Cannonball" [AMMO:000FD11C]	1.000000	1.000000	0.000000	1.000000	1.000000	2200.000000	4400.000000	0.500000	0.700000	Normal formula behaviour		1	1	Gun	15.000000	16.000000	140	5	Loud	0	1.000000	0	18.000000	0.000000	0.000000	Large	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0082F6D0	crDLC03_HarpoonGun	Harpoon Gun	AmmoHarpoon "Harpoon" [AMMO:001109CE]	1.000000	1.100000	0.000000	1.000000	1.000000	2530.000000	5060.000000	1.250000	0.500000	Dismember only		3	1	Gun	15.000000	14.000000	120	254	Loud	0	1.000000	0	18.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.250000	CT_Creatures_Damage_Universal_Tier37 [CURV:0076E9DA]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SingleShot [CURV:0050A607]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
00831C6F	Burn_crStingWingAbraxodyneSting	Burning Sting	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.900000	1.000000	500.000000	2000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	0.760000	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier34 [CURV:0076E9D7]				
00833265	ZZZ_crWarGlaive_Copy01	War Glaive	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	9.000000	40	0	Normal	0	2.000000	0	40.000000	0.000000	0.000000	Medium	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier10 [CURV:0076E9BF]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00839C1D	crThrowing_Knife	Throwing Knife	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	1058.000000	2115.000000	0.000000	1.000000	Dismember only		0	1	Grenade	3.000000	0.250000	1	75	Quiet	0	1.833333	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier24 [CURV:0076E9CD]				
00839C1C	crE09A_Broadsider_GrandFinale	Grand Finale	AmmoCannonBall "Cannonball" [AMMO:000FD11C]	1.000000	1.000000	0.000000	1.000000	1.000000	2200.000000	4400.000000	0.500000	0.700000	Normal formula behaviour		1	1	Gun	15.000000	16.000000	140	5	Loud	0	1.000000	0	18.000000	0.000000	0.000000	Large	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0084460B	Nitro	Dom Pedro	Ammo50Caliber ".50 Round" [AMMO:0001F279]	1.500000	1.000000	0.000000	1.000000	1.000000	985.000000	1970.000000	0.700000	0.500000	Normal formula behaviour		4	1	Gun	20.000000	5.500000	25	13	Loud	0	0.300000	0	28.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier38 [CURV:0080F216]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0084D524	zzzHealingSpearOriginalPerk	Super Stimpike	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	2.000000	40	23	Normal	0	1.673343	0	31.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Player_Damage_Universal_Tier30 [CURV:0080F20E]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0084F1F7	SpearHealing	Super Stimpike	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	2.000000	40	23	Normal	0	1.673343	0	31.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Player_Damage_Universal_Tier30 [CURV:0080F20E]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
00852EA3	crRadHogHowlAttack	Radhog Howl Attack	crAmmoRadHogHowlAttack "Radhog Howl Attack Ammo" [AMMO:00852EA0]	1.000000	1.000000	0.000000	1.000000	1.000000	400.000000	1500.000000	30.000000	0.000000	Normal formula behaviour		0	1	Gun	50.000000	3.000000	0	50	Normal	0	2.000000	0	0.000000	0.000000	0.000000	Extra Large	0	2.000000	0.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier01 [CURV:0076E9B6]				
0085780F	zzz_NitroRifle	NitroRifle	Ammo556 "5.56 Round" [AMMO:0001F278]	1.500000	1.000000	0.000000	1.000000	1.000000	985.000000	1970.000000	0.700000	0.500000	Normal formula behaviour		4	1	Gun	20.000000	5.500000	25	13	Loud	0	0.300000	0	28.000000	0.000000	0.000000	Small	100	2.500000	1.000000	NULL - Null Reference [00000000]			2.500000	CT_Player_Damage_Universal_Tier38 [CURV:0080F216]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
00862604	crUnarmedRadHogAlpha	Unarmed Radhog	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	500.000000	2000.000000	10.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	2.833333	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier38 [CURV:0076E9DB]				
00868BC1	crBigfootTree	Bigstick Weapon	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	2.000000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	OneHandSword	15.000000	3.000000	0	125	Quiet	0	1.952381	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier39 [CURV:0076E9DC]				
00868BC2	crBigfootTickToss	Bigfoot Thrown Tick	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	400.000000	15000.000000	5.000000	1.000000	Normal formula behaviour		0	1	Grenade	3.000000	1.000000	0	1	Normal	0	3.000000	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier35 [CURV:0076E9D8]				
00868BC3	crUnarmedBigfoot	Unarmed Bigfoot	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.060000	1.000000	500.000000	2000.000000	0.000000	0.500000	Explode only		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	1.952381	0	20.000000	0.000000	0.000000	Medium	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier37 [CURV:0076E9DA]				
00883688	crSpearHealing	Super Stimpike	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	TwoHandSword	10.000000	2.000000	40	23	Normal	0	1.673343	0	31.000000	0.000000	0.000000	Small	100	3.000000	1.000000	NULL - Null Reference [00000000]			3.000000	CT_Creatures_Damage_Universal_Tier32 [CURV:0076E9D5]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
008975FF	zzz_crUnarmedTest01	Unarmed Emperor	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	10.000000	1.000000	100.000000	10000.000000	0.000000	0.500000	Normal formula behaviour		0	1	HandToHandMelee	0.000000	0.000000	0	1	Normal	0	4.962963	0	20.000000	0.000000	0.000000	Small	0	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier37 [CURV:0076E9DA]				
008ADA17	zzz_44_Lawbringer	Lawbringer	Ammo44 ".44 Round" [AMMO:0009221C]	1.000000	1.000000	0.000000	1.000000	1.000000	1489.000000	2978.000000	0.150000	0.500000	Normal formula behaviour		6	1	Gun	17.000000	4.000000	40	48	Loud	0	0.833333	0	20.000000	0.000000	0.000000	Small	100	2.750000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Player_Damage_Universal_Tier32 [CURV:0080F210]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085A335	HTO_crBloodEagle_Boss_GatlingLaser	Gatling Laser	AmmoFusionCore "Fusion Core" [AMMO:00075FE4]	2.000000	1.000000	0.000000	1.000000	1.000000	2120.000000	4241.000000	0.150000	0.500000	Normal formula behaviour		250	1	Gun	15.000000	18.000000	250	0	Very Loud	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritLaser [SPEL:000731B2]			2.000000	CT_Creatures_Damage_Universal_Tier06 [CURV:0076E9BB]	Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy_HighRoF [CURV:00403826]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
0085A336	HTO_crBloodEagle_Boss_GatlingPlasma	Gatling Plasma	AmmoPlasmaCore "Plasma Core" [AMMO:0001EC49]	1.000000	1.000000	0.000000	1.000000	1.000000	1809.000000	3619.000000	0.150000	0.500000	Normal formula behaviour		250	1	Gun	15.000000	18.000000	250	0	Very Loud	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritPlasma [SPEL:00139F8C]			2.000000	CT_Creatures_Damage_Universal_Tier08 [CURV:0076E9BD]	Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy_HighRoF [CURV:00403826]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
0085A337	HTO_crBloodEagle_Boss_MiniGun	Mini-Gun	Ammo5mm "5mm Round" [AMMO:0001F66C]	2.000000	1.000000	0.000000	1.000000	1.000000	2574.000000	5147.000000	0.000000	0.500000	Normal formula behaviour		250	1	Gun	15.000000	18.000000	250	0	Very Loud	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier12 [CURV:0076E9C1]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085A334	HTO_crBloodEagle_Boss_AutoGrenadeLauncher	Auto Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	1.000000	1.000000	0.000000	1.000000	1.000000	2338.000000	4675.000000	0.500000	0.500000	Normal formula behaviour		15	1	Gun	15.000000	18.000000	250	0	Very Loud	0	0.833333	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier01 [CURV:0076E9B6]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085A333	HTO_crBloodEagle_Boss_50CalMachineGun	.50 Cal Machine Gun	Ammo50Caliber ".50 Round" [AMMO:0001F279]	1.000000	1.000000	0.000000	1.000000	1.000000	1947.000000	3895.000000	0.000000	0.500000	Normal formula behaviour		250	1	Gun	15.000000	18.000000	250	0	Very Loud	0	2.200000	0	10.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier16 [CURV:0076E9C5]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_HighRoF [CURV:0050A608]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B112	DEL_crDoubleBarrelShotgun	Double-Barrel Shotgun	AmmoShotgunShell "Shotgun Shell" [AMMO:0001F673]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.275000	0.100000	Normal formula behaviour		2	1	Gun	15.000000	6.000000	100	67	Loud	100	1.000000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier29 [CURV:0076E9D2]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Shotgun [CURV:003B56D1]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B129	DEL_crPumpActionShotgun	Pump Action Shotgun	AmmoShotgunShell "Shotgun Shell" [AMMO:0001F673]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.500000	0.100000	Normal formula behaviour		8	1	Gun	15.000000	7.000000	50	50	Loud	100	0.833333	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier29 [CURV:0076E9D2]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Shotgun [CURV:003B56D1]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B10C	DEL_cr10mm	10mm	Ammo10mm "10mm Round" [AMMO:0001F276]	1.000000	1.000000	0.000000	1.000000	1.000000	1058.000000	2115.000000	0.233300	0.500000	Normal formula behaviour		12	1	Gun	10.000000	3.000000	40	18	Loud	0	0.666667	0	20.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier16 [CURV:0076E9C5]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B115	DEL_crHuntingRifle	Hunting Rifle	Ammo308Caliber ".308 Round" [AMMO:0001F66B]	1.250000	1.250000	0.000000	1.000000	1.000000	256.000000	256.000000	0.150000	0.500000	Explode only		5	1	Gun	15.000000	6.000000	40	20	Loud	0	0.833333	0	28.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier28 [CURV:0076E9D1]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B128	DEL_crPowerFist	Power Fist	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	2000.000000	0.000000	0.000000	-1.000000	Normal formula behaviour		0	1	HandToHandMelee	10.000000	4.000000	100	20	Quiet	0	1.483336	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier23 [CURV:0076E9CC]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0085B123	DEL_crMachete	Machete	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Dismember only		0	1	OneHandSword	10.000000	2.000000	25	14	Quiet	0	1.550003	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier21 [CURV:0076E9CA]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0085B126	DEL_crPipeWrench	Pipe Wrench	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Explode only		0	1	OneHandSword	10.000000	2.000000	30	13	Quiet	0	1.550003	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier18 [CURV:0076E9C7]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
0085B10E	DEL_crAssaultRifle	Assault Rifle	Ammo556 "5.56 Round" [AMMO:0001F278]	1.000000	1.000000	0.000000	1.000000	1.000000	1587.000000	3173.000000	0.250000	0.500000	Normal formula behaviour		20	1	Gun	15.000000	8.000000	105	30	Loud	0	0.666667	0	32.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier19 [CURV:0076E9C8]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B114	DEL_crFlamer	Flamer	AmmoFlamerFuel "Fuel" [AMMO:000CAC78]	1.000000	1.000000	5.000000	1.000000	1.000000	256.000000	256.000000	0.150000	0.700000	No dismember or explode		100	1	Gun	15.000000	15.000000	150	0	Normal	0	2.200000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritFire [SPEL:001478EC]			2.000000		Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
0085B122	DEL_crM79	M79 Grenade Launcher	AmmoGrenadeLauncher "40mm Grenade Round" [AMMO:001CF27D]	1.000000	1.000000	2.000000	1.000000	1.000000	1719.000000	3437.000000	1.000000	0.100000	Normal formula behaviour		1	1	Gun	15.000000	6.000000	30	3	Loud	0	1.000000	0	30.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_SingleShot [CURV:00434588]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B125	DEL_crMissileLauncher	Missile Launcher	AmmoMissile "Missile" [AMMO:000CABA3]	1.000000	1.000000	2.000000	1.000000	1.000000	256.000000	256.000000	1.200000	0.500000	Normal formula behaviour		1	1	Gun	15.000000	20.000000	100	0	Loud	0	0.833333	0	45.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000		Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Explosive_HighImpact [CURV:005E7EE6]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B127	DEL_crPlasmaGun	Plasma	AmmoPlasmaCartridge "Plasma Cartridge" [AMMO:0001DBB7]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.300000	0.500000	Normal formula behaviour		30	1	Gun	15.000000	3.000000	85	24	Loud	75	1.000000	0	25.000000	0.000000	0.000000	Small	100	2.000000	1.000000	CritPlasma [SPEL:00139F8C]			2.000000	CT_Creatures_Damage_Universal_Tier16 [CURV:0076E9C5]	Durability_Weapons_Energy_Min [CURV:001FAB9A]	ConditionDamageScaleFactor_Weapons_Energy [CURV:0003490E]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Energy_Max [CURV:00345A4D]
0085B12A	DEL_crRevolver	Western Revolver	Ammo44 ".44 Round" [AMMO:0009221C]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.150000	0.500000	Normal formula behaviour		6	1	Gun	10.000000	4.000000	120	60	Loud	0	0.833333	0	35.000000	0.000000	0.000000	Small	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier24 [CURV:0076E9CD]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic_SixShot [CURV:0050A606]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B110	DEL_crCombatRifle	Combat Rifle	Ammo45Caliber ".45 Round" [AMMO:0001F66A]	1.000000	1.000000	0.000000	1.000000	1.000000	256.000000	256.000000	0.300000	0.500000	Normal formula behaviour		20	1	Gun	15.000000	7.000000	130	33	Loud	0	0.833333	0	25.000000	0.000000	0.000000	Medium	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier17 [CURV:0076E9C6]	Durability_Weapons_Ballistic_Min [CURV:00052192]	ConditionDamageScaleFactor_Weapons_Ballistic [CURV:002E8F1A]	SecondaryScaleFactor_Weapons_Ranged_Bash [CURV:001FABBA]	Durability_Weapons_Ballistic_Max [CURV:00345A4E]
0085B12D	DEL_crSuperSledge	Super Sledge	NULL - Null Reference [00000000]	1.000000	1.000000	0.000000	0.800000	1.000000	0.000000	10.000000	0.000000	-1.000000	Normal formula behaviour		0	1	TwoHandSword	15.000000	20.000000	70	40	Loud	0	2.037043	0	45.000000	0.000000	0.000000	Medium	100	2.000000	1.000000	NULL - Null Reference [00000000]			2.000000	CT_Creatures_Damage_Universal_Tier30 [CURV:0076E9D3]	Durability_Weapons_Melee_Min [CURV:001FABB9]	ConditionDamageScaleFactor_Weapons_Melee [CURV:002E8F1B]	SecondaryScaleFactor_Weapons_Melee_Block [CURV:000361F3]	Durability_Weapons_Melee_Max [CURV:00345A4C]
