FormID	EDID	FULL	DESC	NNAM	XALG_Flags	KEYWORDS	SWFI	BEVA	ETIP	ETDI	ETLG	ReferencedBy	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0085B80F	SCORE_S23_ENTM_CAMP_Machinery_PressurePlate_BathroomScale	Bathroom Scale Pressure Plate	Need a weigh in? This Bathroom Scale Pressure Plate should do the trick!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Bathroom Scale Pressure Plate	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0049499B:ATX_Entitlement_Filter_Store_CAMP_Machinery:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Machinery/	SCORE_S23_CAMP_Machinery_PressurePlate_BathroomScale.dds		0085B817:ATX_workshop_LL_PressurePlate:LVLI|0085B819:ATX_workshop_LL_PressurePlate_Copy01:LVLI	2	SCORE_S23_CAMP_Machinery_PressurePlate_BathroomScale_C1.ddsSCORE_S23_CAMP_Machinery_PressurePlate_BathroomScale_C2.dds													
0085B8FF	ZZZ_OLD_SCORE_S23_ENTM_CAMP_Structure_Volcano	Dino Golf Volcano	The best players struggle to get the golf ball into the Dino Golf Volcano.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Volcano	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F9:ATX_Entitlement_Filter_Store_CAMP_Structures:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Structures/	SCORE_S23_CAMP_Structure_Volcano.dds			2	SCORE_S23_CAMP_Structure_Volcano_C1.ddsSCORE_S23_CAMP_Structure_Volcano_C2.dds													
0085B2B9	zzzENTM_CAMP_Structure_RaiderSentry	Raider Sentry	- C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Raider Sentry		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F9:ATX_Entitlement_Filter_Store_CAMP_Structures:KYWD			Textures/ATX/Storefront/Camp/Structures/	CAMP_Structure_RaiderSentry.dds		0085B2B8:zzzworkshop_co_Structure_RaiderSentry:COBJ	3	CAMP_Structure_RaiderSentry_C1.ddsCAMP_Structure_RaiderSentry_C2.ddsCAMP_Structure_RaiderSentry_C3.dds													
0085CD6B	ATX_ENTM_CAMP_FloorDecor_Plushie_MrSassy	Mr. Sassy Plushie	The wamth of the sun now in cuddle form.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Mr. Sassy		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_Plushie_MrSassy.dds		0085CD6A:ATX_co_Tinkers_Souvenir_Plushie_MrSassy:COBJ|008AA91C:workshop_LL_Plushies_MrFuzzys:LVLI	1	ATX_CAMP_FloorDecor_Plushie_MrSassy_C1.dds													
0085CD70	ATX_ENTM_CAMP_Displaycase_SarsaparillaRack	Sunset Sarsaparilla Rack	Show off your Sunset Sarsaparilla addiction in style!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sarsaparilla Rack	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/Displays/	ATX__CAMP_Displaycase_SarsaparillaRack.dds		0059C4A5:ATX_workshop_LL_DisplayCases:LVLI	2	ATX__CAMP_Displaycase_SarsaparillaRack_C1.ddsATX__CAMP_Displaycase_SarsaparillaRack_C2.dds													
0085CE4D	SCORE_S23_ENTM_CAMP_Utility_Collectron_Cornbot	Cobby Collectron Station	Come collect Corn and various other types of items with the Cobby Collectron Station!  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Cobby Collectron Station	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Utility/	SCORE_S23_CAMP_Utility_Collectron_Cornbot.dds		005A0AC3:W05_LLV_GoldVendor_Settler_Samuel_6_Ally:LVLI|0085CE4A:SCORE_S23_COBJ_Cornbot_Condition:CNDF	3	SCORE_S23_CAMP_Utility_Collectron_Cornbot_C1.ddsSCORE_S23_CAMP_Utility_Collectron_Cornbot_C2.ddsSCORE_S23_CAMP_Utility_Collectron_Cornbot_C3.dds													
0085D73F	ATX_ENTM_Apparel_Underarmor_21Vaultsuit	Vault 21 Jumpsuit	Win in style, lose in comfort with the Vault 21 Jumpsuit.  This item is worn under your armor and in the Casual mod group.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Vault 21 Jumpsuit		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0052B5F4:ATX_Entitlement_Filter_Store_Apparel_UnderArmor:KYWD			Textures/ATX/Storefront/Player/Underarmor/	ATX_Apparel_Underarmor_21Vaultsuit.dds		0085D73E:ATX_co_Clothes_Underarmor_21Vaultsuit:COBJ	2	ATX_Apparel_Underarmor_21Vaultsuit_C1.ddsATX_Apparel_Underarmor_21Vaultsuit_C2.dds													
0085D825	SCORE_S23_ENTM_CAMP_Collector_CrashedCargoBot	Crashed Cargo Bot	What is old can be used for parts!  Generates military themed junk.  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Crashed Cargo Bot	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Utility/	SCORE_S23_CAMP_Collector_CrashedCargoBot.dds		0085D821:SCORE_S23_COBJ_CrashedCargoBot_Condition:CNDF	2	SCORE_S23_CAMP_Collector_CrashedCargoBot_C1.ddsSCORE_S23_CAMP_Collector_CrashedCargoBot_C2.dds													
0085DB47	ATX_ENTM_CAMP_FloorDecor_JoshuaTree	Joshua Tree	Also known as Yucca brevifolia, or simply "Josh" to its close friends.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Joshua Tree		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	ATX_CAMP_FloorDecor_JoshuaTree.dds		0085DB46:ATX_workshop_co_FloorDecor_JoshuaTree:COBJ	2	ATX_CAMP_FloorDecor_JoshuaTree_C1.ddsATX_CAMP_FloorDecor_JoshuaTree_C2.dds													
0085DC8F	zzz_OLD_SCORE_S23_ENTM_CAMP_FloorDecor_DinoBin_Empty	Empty Dino Bins	Decorate your theme park with these Empty Dino Bins!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Empty Dino Bins	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoBin_Empty.dds			2	SCORE_S23_CAMP_FloorDecor_DinoBin_Empty_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoBin_Empty_C2.dds													
0085DC90	zzz_OLD_SCORE_S23_ENTM_CAMP_FloorDecor_DinoBin_Full	Dino Bins	These Dino Bins have a full belly!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Bins	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoBin_Full.dds			2	SCORE_S23_CAMP_FloorDecor_DinoBin_Full_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoBin_Full_C2.dds													
008623DC	ATX_ENTM_CAMP_Lights_NeonSign_SarsaparillaNeonSign	Sunset Sarsaparilla Neon Sign	Show everyone how much you enjoy Sunset Sarsaparilla.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/Lights/	ATX_CAMP_Lights_NeonSign_SarsaparillaNeonSign.dds		0047AF3F:workshop_LL_Lights_NeonSigns:LVLI	1	ATX_CAMP_Lights_NeonSign_SarsaparillaNeonSign_C1.dds													
008624AF	SCORE_S23_ENTM_CAMP_FloorDecor_DinoGolfCutout	Putter Collect Dino Golf Cutout	Take a piece of prehistoric Mini-Golf home with the Dino Golf Cutout!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Cutout	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoGolfCutout.dds		00868BC4:ATX_workshop_LL_Decorations_General_Cutouts:LVLI	2	SCORE_S23_CAMP_FloorDecor_DinoGolfCutout_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoGolfCutout_C2.dds													
008624AB	SCORE_S23_ENTM_CAMP_Defense_Fence_DinoGolfFence	Dino Golf Fence Set	Keep your putt-putt paradise safe from critters and creeps with this prehistoric-themed Dino Golf Fence Set. Fore... or roar?  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Fence Set	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F9:ATX_Entitlement_Filter_Store_CAMP_Structures:KYWD			Textures/ATX/Storefront/Camp/Defenses/	SCORE_S23_CAMP_Defense_Fence_DinoGolfFence.dds		006C350F:SCORE_S23_LL_DinoGolfFence:LVLI	2	SCORE_S23_CAMP_Defense_Fence_DinoGolfFence_C1.ddsSCORE_S23_CAMP_Defense_Fence_DinoGolfFence_C2.dds													
008624AC	SCORE_S23_ENTM_CAMP_FloorDecor_DinoBin_Empty	Empty Dino Bins	Decorate your C.A.M.P with these Empty Dino Bins!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Empty Dino Bins	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoBin_Empty.dds		007F2075:ATX_LL_Workshop_DinoEggBins:LVLI	2	SCORE_S23_CAMP_FloorDecor_DinoBin_Empty_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoBin_Empty_C2.dds													
008624B0	SCORE_S23_ENTM_CAMP_FloorDecor_DinoGolfPhotoboard	Dino Peaks Photo Board Cutout	Come have a roar of a time and smile with the Dino Peaks Photo Board Cutout!   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Peaks Photo Board Cutout	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59C:ATX_ItemRarity_None:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoGolfPhotoboard.dds		005A350B:ATX_workshop_LL_Photoboards:LVLI	2	SCORE_S23_CAMP_FloorDecor_DinoGolfPhotoboard_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoGolfPhotoboard_C2.dds													
008624AD	SCORE_S23_ENTM_CAMP_FloorDecor_DinoBin_Full_Copy01	Dino Bins	These Dino Bins have a full belly!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Bins	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoBin_Full.dds		007F2075:ATX_LL_Workshop_DinoEggBins:LVLI	2	SCORE_S23_CAMP_FloorDecor_DinoBin_Full_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoBin_Full_C2.dds													
008624A9	SCORE_S23_ENTM_Apparel_Outfit_DinoThemeTShirt01	Ace the Tee Rex Shirt	From the land before the bombs - Ace still rules the wasteland in style. Enjoy the Ace The Tee Rex Shirt!   - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Ace the Tee Rex Shirt	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD			Textures/ATX/Storefront/Player/Outfit/	SCORE_S23_Apparel_Outfit_DinoThemeTShirt01.dds		007F544E:SCORE_S23_CO_Clothes_DinoThemeTshirt01:COBJ	2	SCORE_S23_Apparel_Outfit_DinoThemeTShirt01_C1.ddsSCORE_S23_Apparel_Outfit_DinoThemeTShirt01_C2.dds													
008624B2	SCORE_S23_ENTM_CAMP_WallDecor_DinoGolfDinerSign_Copy01	Dino Golf Diner Sign	Dine with the Dino's at Dino Golf!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Diner Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_S23_CAMP_WallDecor_DinoGolfDinerSign.dds		00868BD7:ATX_workshop_LL_WallSigns_MetalLarge:LVLI	2	SCORE_S23_CAMP_WallDecor_DinoGolfDinerSign_C1.ddsSCORE_S23_CAMP_WallDecor_DinoGolfDinerSign_C2.dds													
008624B1	SCORE_S23_ENTM_CAMP_WallDecor_DinoInfoBoard	Dino Golf Info Board	All the dino info you could want!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Info Board	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_S23_CAMP_WallDecor_DinoInfoBoard.dds		007F5AF9:SCORE_S23_Workshop_CO_DinoInfoBoard:COBJ	2	SCORE_S23_CAMP_WallDecor_DinoInfoBoard_C1.ddsSCORE_S23_CAMP_WallDecor_DinoInfoBoard_C2.dds													
008624AE	SCORE_S23_ENTM_CAMP_FloorDecor_DinoEntranceSign_Copy01	Dino Peaks Entrance Sign	Welcome the dinos with this Dino Peaks Entrance Sign!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Peaks Entrance Sign	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_S23_CAMP_FloorDecor_DinoEntranceSign.dds		007F5AFC:SCORE_S23_Workshop_CO_DinoEntranceSign:COBJ	2	SCORE_S23_CAMP_FloorDecor_DinoEntranceSign_C1.ddsSCORE_S23_CAMP_FloorDecor_DinoEntranceSign_C2.dds													
008624AA	SCORE_S23_ENTM_Apparel_Outfit_DinoThemeTShirt02	Dino Peak Bogey Shirt	Roar through the wasteland in prehistoric style with the Dino Peaks Bogey Shirt.  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Dino Peak Bogey Shirt	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB28:ATX_Entitlement_Filter_Store_Apparel_Outfits:KYWD			Textures/ATX/Storefront/Player/Outfit/	SCORE_S23_Apparel_Outfit_DinoThemeTShirt02.dds		007F544F:SCORE_S23_CO_Clothes_DinoThemeTshirt02:COBJ	2	SCORE_S23_Apparel_Outfit_DinoThemeTShirt02_C1.ddsSCORE_S23_Apparel_Outfit_DinoThemeTShirt02_C2.dds													
008624B3	SCORE_S23_ENTM_CAMP_Structure_Volcano_Copy01	Dino Golf Volcano	The best players struggle to get the golf ball into the Dino Golf Volcano.   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Dino Golf Volcano	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F9:ATX_Entitlement_Filter_Store_CAMP_Structures:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Structures/	SCORE_S23_CAMP_Structure_Volcano.dds		007F5AFA:SCORE_S23_Workshop_CO_FakeVolcano:COBJ	2	SCORE_S23_CAMP_Structure_Volcano_C1.ddsSCORE_S23_CAMP_Structure_Volcano_C2.dds													
00862727	ATX_ENTM_Skin_WeaponSkin_Nitro_FreeStates	Free States Paint (Dom Pedro)	- SKIN IS CRAFTABLE AT WEAPON WORKBENCHES. -	Free States Paint		004302F8:ATX_Entitlement_Category_Store_Skin:KYWD|0052B5EE:ATX_Entitlement_Filter_Store_Skin_Weapons:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/WeaponSkin/	ATX_Skin_WeaponSkin_Nitro_FreeStates.dds		00862726:ATX_co_mod_Nitro_Weapon_Paint_FreeStates:COBJ	2	ATX_Skin_WeaponSkin_Nitro_FreeStates_C1.ddsATX_Skin_WeaponSkin_Nitro_FreeStates_C2.dds													
00863264	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_WallDecor_BuildMassPoster	Build Mass with Sass Poster	Build Mass with Sass! And an ice cold Sunset Sarsaparilla!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Build Mass with Sass Poster	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_BuildMassPoster.dds		003F0660:workshop_LL_WallDecor_Posters_General:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_BuildMassPoster_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_BuildMassPoster_C2.dds													
00863265	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_Furniture_BarStool_OldWestSarsaparilla	Sunset Sarsaparilla Bar Stool	Feels right at home in an old west saloon!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla Bar Stool		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5FC:ATX_Entitlement_Filter_Store_CAMP_Furniture:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Furniture/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_Furniture_BarStool_OldWestSarsaparilla.dds		004182BA:ATX_workshop_LL_Decorations_Chairs_Bar:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_Furniture_BarStool_OldWestSarsaparilla_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_Furniture_BarStool_OldWestSarsaparilla_C2.dds													
00863263	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_WallDecor_FreshDelightPoster	A Fresh Delight! Poster	An ice cold Sunset Sarsaparilla is always a fresh delight!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	A Fresh Delight! Poster	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_FreshDelightPoster.dds		003F0660:workshop_LL_WallDecor_Posters_General:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_FreshDelightPoster_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_WallDecor_FreshDelightPoster_C2.dds													
00863266	SCORE_MiniSeason_2025_SunsetStranger_ENTM_Apparel_Headwear_SarsaparillaDeputyHat	Sunset Sarsaparilla Deputy Hat	Show those lily-livered Nuka-sippers which soda is law 'round these parts with the Sunset Sarsaparilla Deputy Hat!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Sunset Sarsaparilla Deputy Hat		003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB27:ATX_Entitlement_Filter_Store_Apparel_Headwear:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Player/Headwear/	SCORE_MiniSeason_2025_SunsetStranger_Apparel_Headwear_SarsaparillaDeputyHat.dds		00863262:SCORE_MiniSeason_2025_SunsetStranger_co_Clothes_Headwear_SarsaparillaDeputyHat:COBJ	2	SCORE_MiniSeason_2025_SunsetStranger_Apparel_Headwear_SarsaparillaDeputyHat_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_Apparel_Headwear_SarsaparillaDeputyHat_C2.dds													
00864524	SCORE_S23_ENTM_CAMP_Collector_RaidFishTrap	Raider Fish Trap	Raid the lakes with the Raider Fish Trap!  Generates Fish.  This item cannot be built inside of a Shelter.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Raider Fish Trap	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|00412287:ATX_Entitlement_Filter_Store_CAMP_Utility:KYWD|007914FC:ATX_ItemRarity_Superior:KYWD			Textures/ATX/Storefront/Camp/Utility/	SCORE_S23_CAMP_Collector_RaidFishTrap.dds		007D6B0C:ATX_workshop_LL_Utility_FishTrap:LVLI	2	SCORE_S23_CAMP_Collector_RaidFishTrap_C1.ddsSCORE_S23_CAMP_Collector_RaidFishTrap_C2.dds													
00864516	Community_ATX_ENTM_PlayerTitles_Suffix_SpookyFinalist	Spooky Finalist	Unlocks the Player Title Suffix "SpookyFinalist".  - PLAYER TITLES ARE SELECTABLE IN THE PIP-BOY. -	Spooky Finalist		0060DD40:ATX_Entitlement_Category_Store_Account:KYWD|007AD476:ATX_Entitlement_Filter_Store_Account_PlayerTitles:KYWD			Textures/ATX/Storefront/Player/PlayerTitles/	ATX_PlayerTitles_Suffix_SpookyFinalist.dds		00864517:Community_ATX_PlayerTitles_Suffix_SpookyFinalist:PLYT	0														
00864CD5	SCORE_S23_ENTM_CAMP_WallDecor_EndOfSeasonArt	Framed Blood x Rust Wall Art	Take in the sandy scenery of the Burning Springs with this commemorative wall art!  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Framed Blood x Rust Wall Art	Premium	003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD			Textures/ATX/Storefront/Camp/WallDecoration/	SCORE_S23_CAMP_WallDecor_EndOfSeasonArt.dds		007632B5:workshop_LL_Decorations_EndOfSeason_Paintings:LVLI|0088DA19:SCORE_S23_CAMPTitles_Prefix_BurningSprings:CMPT	2	SCORE_S23_CAMP_WallDecor_EndOfSeasonArt_C1.ddsSCORE_S23_CAMP_WallDecor_EndOfSeasonArt_C2.dds													
00865B61	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_FloorDecor_SarsaparillaBottle_Clutter	Sunset Sarsaparilla Bottle Clutter	Decorate your C.A.M.P. with your favorite soda!   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla Bottle Clutter		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaBottle_Clutter.dds		007DBEB5:SCORE_LL_FloorDecoration_GlassBottles:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaBottle_Clutter_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaBottle_Clutter_C2.dds													
00865B63	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_FloorDecor_SarsaparillaCaps_Clutter	Sunset Sarsaparilla Cap Clutter	Decorate your C.A.M.P. with your favorite soda's caps!   - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla Cap Clutter		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|003DC598:ATX_Entitlement_Filter_Store_CAMP_Decorations:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/FloorDecoration/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaCaps_Clutter.dds		00865B65:SCORE_workshop_LL_FloorDecor_Bottlecaps_Clutter:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaCaps_Clutter_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_FloorDecor_SarsaparillaCaps_Clutter_C2.dds													
00865B62	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_Door_SarsaparillaSaloon	Sunset Sarsaparilla Saloon Door	Mosey on through these sassy Saloon Doors and welcome yourself in with a cold Sunset Sarsaparilla.  - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla Saloon Door		003BF411:ATX_Entitlement_Category_Store_CAMP:KYWD|0052B5F5:ATX_Entitlement_Filter_Store_CAMP_Doors:KYWD|0079A59D:ATX_ItemRarity_Standard:KYWD			Textures/ATX/Storefront/Camp/Doors/	SCORE_MiniSeason_2025_SunsetStranger_CAMP_Door_SarsaparillaSaloon.dds		004E4899:workshop_LL_Doors_Wood:LVLI	2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_Door_SarsaparillaSaloon_C1.ddsSCORE_MiniSeason_2025_SunsetStranger_CAMP_Door_SarsaparillaSaloon_C2.dds													
00866D32	ATX_ENTM_Apparel_Headwear_CenturionRecruit	Centurion Recruit Helmet	Prepare yourself for battle!  - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Centurion Recruit Helmet	Premium	003BF410:ATX_Entitlement_Category_Store_Apparel:KYWD|0051AB27:ATX_Entitlement_Filter_Store_Apparel_Headwear:KYWD|007914FB:ATX_ItemRarity_Rare:KYWD			Textures/ATX/Storefront/Player/Headwear/	ATX_Apparel_Headwear_CenturionRecruit.dds		00866D31:ATX_co_Clothes_Headwear_CenturionRecruit:COBJ	2	ATX_Apparel_Headwear_CenturionRecruit_C1.ddsATX_Apparel_Headwear_CenturionRecruit_C2.dds													
