LCTN_FormID	LCTN_EDID	LCTN_FULL	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	KW_11	KW_12	KW_13	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	Prop_7_AV	Prop_7_Val	Prop_7_Curve	Prop_8_AV	Prop_8_Val	Prop_8_Curve	Prop_9_AV	Prop_9_Val	Prop_9_Curve	Prop_10_AV	Prop_10_Val	Prop_10_Curve	Prop_11_AV	Prop_11_Val	Prop_11_Curve	Prop_12_AV	Prop_12_Val	Prop_12_Curve	Prop_13_AV	Prop_13_Val	Prop_13_Curve	Prop_14_AV	Prop_14_Val	Prop_14_Curve	Prop_15_AV	Prop_15_Val	Prop_15_Curve	Prop_16_AV	Prop_16_Val	Prop_16_Curve	Prop_17_AV	Prop_17_Val	Prop_17_Curve	Prop_18_AV	Prop_18_Val	Prop_18_Curve	Prop_19_AV	Prop_19_Val	Prop_19_Curve	Prop_20_AV	Prop_20_Val	Prop_20_Curve	Prop_21_AV	Prop_21_Val	Prop_21_Curve	Prop_22_AV	Prop_22_Val	Prop_22_Curve	Prop_23_AV	Prop_23_Val	Prop_23_Curve	Prop_24_AV	Prop_24_Val	Prop_24_Curve	Prop_25_AV	Prop_25_Val	Prop_25_Curve	Prop_26_AV	Prop_26_Val	Prop_26_Curve	Prop_27_AV	Prop_27_Val	Prop_27_Curve	Prop_28_AV	Prop_28_Val	Prop_28_Curve	Prop_29_AV	Prop_29_Val	Prop_29_Curve	Prop_30_AV	Prop_30_Val	Prop_30_Curve	Prop_31_AV	Prop_31_Val	Prop_31_Curve	Prop_32_AV	Prop_32_Val	Prop_32_Curve	Prop_33_AV	Prop_33_Val	Prop_33_Curve	Prop_34_AV	Prop_34_Val	Prop_34_Curve	Prop_35_AV	Prop_35_Val	Prop_35_Curve	Prop_36_AV	Prop_36_Val	Prop_36_Curve	Prop_37_AV	Prop_37_Val	Prop_37_Curve	Prop_38_AV	Prop_38_Val	Prop_38_Curve	Prop_39_AV	Prop_39_Val	Prop_39_Curve	Prop_40_AV	Prop_40_Val	Prop_40_Curve	Prop_41_AV	Prop_41_Val	Prop_41_Curve	Prop_42_AV	Prop_42_Val	Prop_42_Curve	Prop_43_AV	Prop_43_Val	Prop_43_Curve	Prop_44_AV	Prop_44_Val	Prop_44_Curve	DATA_UnknownInt	DATA_UnknownByte	DATA_MinLocationLevel	DATA_LocationType	DATA_MaxLocationLevel	PNAM_ParentLocation	RNAM_WorldLocationRadius	ANAM_ActorFadeMult	CNAM_Color
005F2CF2	LocMountainsUncannyCavernsInteriorCreviceLocation	Hidden Crevice	7	00003954:LocTypeInteriorCell:KYWD	0004F21B:LocTypeSubterranean:KYWD	001789F7:LocRegionMountain:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8563:LocThemeMiner:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD							0																																																																																																																																					0	0	0	None	0	00090579:LocMountainsUncannyCavernsInteriorLocation:Uncanny Caverns	0.000000	1.000000	
005F2CF3	LocMountainsWestTekResearchDungeonLocation	West Tek Underground Lab	6	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E855F:LocThemeMilitary:KYWD	0055C69B:DungeonTypeResearchFacility:KYWD	0057E1EC:LocTypeInstancedCell:KYWD								1	ESSChanceMainSuperMutants	5.000000																																																																																																																																			0	0	0	None	0	00083AAD:LocMountainsWestTekResearchInteriorLocation:West Tek Research Center	0.000000	1.000000	
005FAD0D	LocMountainsWendigoCaveLocationDUPLICATE000	Wendigo Cave	4	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8563:LocThemeMiner:KYWD										2	ESSChanceMainMirelurks	5.000000		ESSChanceSubGhoul	5.000000																																																																																																																																0	0	0	None	0	002F70F7:SubRegionMountains11Location:Savage Divide	0.000000	1.000000	
005FAD0C	LocMountainsWestTekResearchLocation	West Tek Research Center	4	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B62:LocLootScalePOI:KYWD	004E855F:LocThemeMilitary:KYWD										1	ESSChanceMainSuperMutants	5.000000																																																																																																																																			0	0	0	None	0	00338736:SubRegionMountains22Location:Savage Divide	0.000000	1.000000	
005FDD40	LocMountainsMetalDomeLocation	Metal Dome	5	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8564:LocThemeRaider:KYWD	0055C6AC:LocEncMainRaider:KYWD									0																																																																																																																																					0	0	0	None	0	002F70F4:SubRegionMountains08Location:Savage Divide	0.000000	1.000000	
0060D364	SheltersLocation_Cave01	Cave Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													1	WorkshopBudgetLocation	700.000000																																																																																																																																			0	0	0	None	1		0.000000	1.000000	
0060D59A	LocSwampHarpersFerryDungeonExtLocation	Harpers Ferry Tunnel	4	0001CA8C:LocRegionSwampForest:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD										0																																																																																																																																					0	0	0	None	0	002F7070:SubRegionSwamp09Location:Mire	0.000000	1.000000	
006139EC	XPD_Warehouse_Exterior_Loc		0														2	ESSChanceSubGhoul	5.000000		ESSChanceMainSuperMutants	5.000000																																																																																																																																0	0	1	None	99		0.000000	1.000000	
006139ED	XPD_Warehouse_Dungeon_Loc		0														2	ESSChanceSubGhoul	5.000000		ESSChanceMainSuperMutants	5.000000																																																																																																																																0	0	1	None	99		0.000000	1.000000	
0060A6C1	LocForestVault51DungeonLocation	Vault 51	4	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E8566:LocThemeVaultTec:KYWD										0																																																																																																																																					0	0	15	None	99	005E9577:Vault51ExteriorLocation:Vault 51	0.000000	1.000000	
0060F37C	LocCranberryWatogaHighSchoolDungeonLocation	Watoga High School	6	000012A1:LocRegionCranberryBog:KYWD	00003954:LocTypeInteriorCell:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E855D:LocThemeWhiteCollar:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	005ADD9E:LocTypeDailyOps:KYWD								0																																																																																																																																					0	0	15	None	99	00006D9C:LocCranberryWatogaLocation:Watoga	0.000000	1.000000	
006143D6	LocMountainsUncannyCavernsDungeonLocation	Uncanny Caverns	7	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E8563:LocThemeMiner:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	005ADD9E:LocTypeDailyOps:KYWD	007BD03F:LocTypeFishingExcluded:KYWD							0																																																																																																																																					0	0	15	None	99	00338737:SubRegionMountains23Location:Savage Divide	0.000000	1.000000	
0061965C	LocForestArktosPharmaLabDungeonLocation	Arktos Pharma Biome Lab	6	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E856A:LocThemeMedical:KYWD	005ADD9E:LocTypeDailyOps:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								0																																																																																																																																					0	0	15	None	99	0011293A:LocForestArktosPharmaLocation:Arktos Pharma	0.000000	1.000000	
0062053A	XPD_Warehouse_Hub_Loc		0														2	ESSChanceSubGhoul	5.000000		ESSChanceMainSuperMutants	5.000000																																																																																																																																0	0	1	None	99		0.000000	1.000000	
00620446	SheltersLocation_MissileSilo	Missile Silo Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													1	WorkshopBudgetLocation	700.000000																																																																																																																																			0	0	0	None	1		0.000000	1.000000	
006240BC	LocWhitespringTheWhitespringRefugeLocation	The Whitespring Refuge	5	00003954:LocTypeInteriorCell:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003B3731:LocRegionWhitespring:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8560:LocThemeWealthy:KYWD									1	ESSChanceMainRobots	5.000000																																																																																																																																			0	0	0	None	0	000989F5:LocWhitespringTheWhitespringLocation:The Whitespring	0.000000	1.000000	
006274EA	XPD_Pitt01_Dungeon_Location	The Foundry	6	00003954:LocTypeInteriorCell:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E855C:LocThemeWorkingClass:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	0062D325:LocRegionPitt:KYWD	0062D326:LocTypeExpedition:KYWD								0																																																																																																																																					0	0	0	None	0	006274EB:XPD_Pitt01_Exterior_Location:The Pitt	0.000000	1.000000	
006274EB	XPD_Pitt01_Exterior_Location	The Pitt	6	00003954:LocTypeInteriorCell:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E855C:LocThemeWorkingClass:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	0062D325:LocRegionPitt:KYWD	0062D326:LocTypeExpedition:KYWD								0																																																																																																																																					0	0	0	None	0	0062D328:RegionPittLocation:The Pitt	0.000000	1.000000	
0062781F	LocWhitespringTheWhitespringMallLocation	The Whitespring Mall	6	00003954:LocTypeInteriorCell:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003B3731:LocRegionWhitespring:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8560:LocThemeWealthy:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								1	ESSChanceMainRobots	5.000000																																																																																																																																			0	0	0	None	0	000989F5:LocWhitespringTheWhitespringLocation:The Whitespring	0.000000	1.000000	
0062C3B5	DebugChrisMLocation	DebugChrisMLocation	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0062D328	RegionPittLocation	The Pitt	4	0009B044:LocTypeRegion:KYWD	00180819:EMSIgnoredLocation:KYWD	0062D325:LocRegionPitt:KYWD	007BD03F:LocTypeFishingExcluded:KYWD										0																																																																																																																																					0	0	15	None	99	0001558C:AppalachiaLocation:Appalachia	0.000000	1.000000	
00623CAC	test_WarehouseQDTrainingLocation	Instancing Test Cell	1	0057E1EC:LocTypeInstancedCell:KYWD													0																																																																																																																																					0	0	0	None	0	0001558C:AppalachiaLocation:Appalachia	0.000000	1.000000	
0062E494	SheltersLocation_Cave02	Cave Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													1	WorkshopBudgetLocation	700.000000																																																																																																																																			0	0	0	None	1		0.000000	1.000000	
006341CC	test_Vharbison_LocWarehouseQDTraining	WarehouseQDTraining	0														0																																																																																																																																					0	0	0	None	0	0001558C:AppalachiaLocation:Appalachia	0.000000	1.000000	
00635C18	test_Vharbison_Cell_Location	test_Vharbison_Loc_Cell	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0064828C	XPD_Pitt02_Exterior_Location	The Trench	6	00003954:LocTypeInteriorCell:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E855C:LocThemeWorkingClass:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	0062D325:LocRegionPitt:KYWD	0062D326:LocTypeExpedition:KYWD								0																																																																																																																																					0	0	0	None	0	0062D328:RegionPittLocation:The Pitt	0.000000	1.000000	
00648299	XPD_Pitt02_Dungeon_Location	Sanctum	6	00003954:LocTypeInteriorCell:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E855C:LocThemeWorkingClass:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	0062D325:LocRegionPitt:KYWD	0062D326:LocTypeExpedition:KYWD								0																																																																																																																																					0	0	0	None	0	0064828C:XPD_Pitt02_Exterior_Location:The Trench	0.000000	1.000000	
006371DB	E09B_Wheel_Boss_Sheepsquatch	Sheepsquatch	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
006371D3	E09B_Wheel_Mob_AnglersMrGutsy	Anglers & Mr Gutsy	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
006371CF	E09B_Wheel_Mob_RadtoadsGulpers	Radtoads & Gulpers	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
006371D7	E09B_Wheel_Boss_FogCrawler	Fog Crawler	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
006371D6	E09B_Wheel_Mob_RadtoadSupermutants	Radtoad & Supermutants	1	00180819:EMSIgnoredLocation:KYWD													0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
