PCRD_FormID	PCRD_EDID	FormVersion	DESC	MNAM_MaleName	FNAM_FemaleName	ANAM_PerkCardFlags	DATA_Value	DATA_MinLevel	DATA_Special	DATA_RaceRestriction	PCDV_GLOB_FormID	PCDV_GLOB_EDID	PCDV_GLOB_FULL	SNAM_Sound	RankCount	Ranks_Flat	ReferencedByCount	Rank_1_CardRank	Rank_1_MalePerk_FormID	Rank_1_MalePerk_EDID	Rank_1_MalePerk_FULL	Rank_1_FemalePerk_FormID	Rank_1_FemalePerk_EDID	Rank_1_FemalePerk_FULL	Rank_2_CardRank	Rank_2_MalePerk_FormID	Rank_2_MalePerk_EDID	Rank_2_MalePerk_FULL	Rank_2_FemalePerk_FormID	Rank_2_FemalePerk_EDID	Rank_2_FemalePerk_FULL	Rank_3_CardRank	Rank_3_MalePerk_FormID	Rank_3_MalePerk_EDID	Rank_3_MalePerk_FULL	Rank_3_FemalePerk_FormID	Rank_3_FemalePerk_EDID	Rank_3_FemalePerk_FULL	Rank_4_CardRank	Rank_4_MalePerk_FormID	Rank_4_MalePerk_EDID	Rank_4_MalePerk_FULL	Rank_4_FemalePerk_FormID	Rank_4_FemalePerk_EDID	Rank_4_FemalePerk_FULL	Rank_5_CardRank	Rank_5_MalePerk_FormID	Rank_5_MalePerk_EDID	Rank_5_MalePerk_FULL	Rank_5_FemalePerk_FormID	Rank_5_FemalePerk_EDID	Rank_5_FemalePerk_FULL	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11
005CF180	LGN_ExtraStrength_Card	209	Pack on a some extra muscle in the weight room.	LGNExtraStrength		1	0.000000	50	Strength	None					4	0|0011C7DE:LGN_LegendaryStrength_Perk01:Legendary Strength| || 0|0011C7DD:LGN_LegendaryStrength_Perk02:Legendary Strength| || 0|0011C7DC:LGN_LegendaryStrength_Perk03:Legendary Strength| || 0|0011C7DB:LGN_LegendaryStrength_Perk04:Legendary Strength|	0	0	0011C7DE	LGN_LegendaryStrength_Perk01	Legendary Strength				0	0011C7DD	LGN_LegendaryStrength_Perk02	Legendary Strength				0	0011C7DC	LGN_LegendaryStrength_Perk03	Legendary Strength				0	0011C7DB	LGN_LegendaryStrength_Perk04	Legendary Strength																					
005CF1CB	LGN_ExtraPerception_Card	209	Open your third eye or just mutate a new one.	LGNExtraPerception		1	0.000000	50	Perception	None					4	0|0011C7DA:LGN_LegendaryPerception_Perk01:Legendary Perception| || 0|0011C7D9:LGN_LegendaryPerception_Perk02:Legendary Perception| || 0|0011C7D8:LGN_LegendaryPerception_Perk03:Legendary Perception| || 0|0011C7D7:LGN_LegendaryPerception_Perk04:Legendary Perception|	0	0	0011C7DA	LGN_LegendaryPerception_Perk01	Legendary Perception				0	0011C7D9	LGN_LegendaryPerception_Perk02	Legendary Perception				0	0011C7D8	LGN_LegendaryPerception_Perk03	Legendary Perception				0	0011C7D7	LGN_LegendaryPerception_Perk04	Legendary Perception																					
005CF1CC	LGN_ExtraEndurance_Card	209	Built for the long haul.	LGNExtraEndurance		1	0.000000	50	Endurance	None					4	0|0011C7CE:LGN_LegendaryEndurance_Perk01:Legendary Endurance| || 0|0011C7CD:LGN_LegendaryEndurance_Perk02:Legendary Endurance| || 0|0011C7CC:LGN_LegendaryEndurance_Perk03:Legendary Endurance| || 0|005CF1D1:LGN_LegendaryEndurance_Perk04:Legendary Endurance|	0	0	0011C7CE	LGN_LegendaryEndurance_Perk01	Legendary Endurance				0	0011C7CD	LGN_LegendaryEndurance_Perk02	Legendary Endurance				0	0011C7CC	LGN_LegendaryEndurance_Perk03	Legendary Endurance				0	005CF1D1	LGN_LegendaryEndurance_Perk04	Legendary Endurance																					
005CF1CD	LGN_ExtraCharisma_Card	209	You could learn to shoot straight or just convince people to not shoot you.	LGNExtraCharisma		1	0.000000	50	Charisma	None					4	0|0011C7CA:LGN_LegendaryCharisma_Perk01:Legendary Charisma| || 0|0011C7C9:LGN_LegendaryCharisma_Perk02:Legendary Charisma| || 0|0011C7C8:LGN_LegendaryCharisma_Perk03:Legendary Charisma| || 0|0011C7C7:LGN_LegendaryCharisma_Perk04:Legendary Charisma|	0	0	0011C7CA	LGN_LegendaryCharisma_Perk01	Legendary Charisma				0	0011C7C9	LGN_LegendaryCharisma_Perk02	Legendary Charisma				0	0011C7C8	LGN_LegendaryCharisma_Perk03	Legendary Charisma				0	0011C7C7	LGN_LegendaryCharisma_Perk04	Legendary Charisma																					
005CF1CE	LGN_ExtraIntelligence_Card	209	Hit the books for some extra credit.	LGNExtraIntelligence		1	0.000000	50	Intelligence	None					4	0|0011C7D2:LGN_LegendaryIntelligence_Perk01:Legendary Intelligence| || 0|0011C7D1:LGN_LegendaryIntelligence_Perk02:Legendary Intelligence| || 0|0011C7D0:LGN_LegendaryIntelligence_Perk03:Legendary Intelligence| || 0|0011C7CF:LGN_LegendaryIntelligence_Perk04:Legendary Intelligence|	0	0	0011C7D2	LGN_LegendaryIntelligence_Perk01	Legendary Intelligence				0	0011C7D1	LGN_LegendaryIntelligence_Perk02	Legendary Intelligence				0	0011C7D0	LGN_LegendaryIntelligence_Perk03	Legendary Intelligence				0	0011C7CF	LGN_LegendaryIntelligence_Perk04	Legendary Intelligence																					
005CF1CF	LGN_ExtraAgility_Card	209	It's important to stretch before dodging bullets.	LGNExtraAgility		1	0.000000	50	Agility	None					4	0|0011C7C6:LGN_LegendaryAgility_Perk01:Legendary Agility| || 0|0011C7C5:LGN_LegendaryAgility_Perk02:Legendary Agility| || 0|0011C7C4:LGN_LegendaryAgility_Perk03:Legendary Agility| || 0|0011C7C3:LGN_LegendaryAgility_Perk04:Legendary Agility|	0	0	0011C7C6	LGN_LegendaryAgility_Perk01	Legendary Agility				0	0011C7C5	LGN_LegendaryAgility_Perk02	Legendary Agility				0	0011C7C4	LGN_LegendaryAgility_Perk03	Legendary Agility				0	0011C7C3	LGN_LegendaryAgility_Perk04	Legendary Agility																					
005CF1D0	LGN_ExtraLuck_Card	209	Don't forget your lucky rabbit's foot.	LGNExtraLuck		1	0.000000	50	Luck	None					4	0|0011C7D6:LGN_LegendaryLuck_Perk01:Legendary Luck| || 0|0011C7D4:LGN_LegendaryLuck_Perk02:Legendary Luck| || 0|0011C7D5:LGN_LegendaryLuck_Perk03:Legendary Luck| || 0|0011C7D3:LGN_LegendaryLuck_Perk04:Legendary Luck|	0	0	0011C7D6	LGN_LegendaryLuck_Perk01	Legendary Luck				0	0011C7D4	LGN_LegendaryLuck_Perk02	Legendary Luck				0	0011C7D5	LGN_LegendaryLuck_Perk03	Legendary Luck				0	0011C7D3	LGN_LegendaryLuck_Perk04	Legendary Luck																					
005CFCAA	LGN_MasterInfiltrator_Card	209	Sleepwalk through the tightest security.	LGNMasterInfiltrator		1	0.000000	50	Perception	None					4	0|005CFCAB:LGN_MasterInfiltrator_Perk01:Master Infiltrator| || 0|005CFCAC:LGN_MasterInfiltrator_Perk02:Master Infiltrator| || 0|005CFCAD:LGN_MasterInfiltrator_Perk03:Master Infiltrator| || 0|005CFCAE:LGN_MasterInfiltrator_Perk04:Master Infiltrator|	1	0	005CFCAB	LGN_MasterInfiltrator_Perk01	Master Infiltrator				0	005CFCAC	LGN_MasterInfiltrator_Perk02	Master Infiltrator				0	005CFCAD	LGN_MasterInfiltrator_Perk03	Master Infiltrator				0	005CFCAE	LGN_MasterInfiltrator_Perk04	Master Infiltrator											00744CF5::INFO										
005D036D	LGN_HackAndSlash_Card	209	Mow your enemies down by the dozen.	LGNHackAndSlash		1	0.000000	50	Strength	None					4	0|005D036E:LGN_HackAndSlash_Perk01:Hack and Slash| || 0|005D036F:LGN_HackAndSlash_Perk02:Hack and Slash| || 0|005D0370:LGN_HackAndSlash_Perk03:Hack and Slash| || 0|005D0371:LGN_HackAndSlash_Perk04:Hack and Slash|	0	0	005D036E	LGN_HackAndSlash_Perk01	Hack and Slash				0	005D036F	LGN_HackAndSlash_Perk02	Hack and Slash				0	005D0370	LGN_HackAndSlash_Perk03	Hack and Slash				0	005D0371	LGN_HackAndSlash_Perk04	Hack and Slash																					
006D5080	StableToolsCard	209	Relying on the tools of democracy!	StableTools			0.000000	39	Intelligence	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|006D507F:StableTools01:Stable Tools| || 2|006D507E:StableTools02:Stable Tools| || 3|006D507D:StableTools03:Stable Tools|	3	1	006D507F	StableTools01	Stable Tools				2	006D507E	StableTools02	Stable Tools				3	006D507D	StableTools03	Stable Tools																		0005B390:LevelUp_SelectionList:LVPC	004713BA:Challenge_Lifetime_Perks_RankUp_SUB_Intelligence_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
006D51E7	ArmsKeeperCard	209	I can hold as many of these!	ArmsKeeper			0.000000	28	Strength	None	001179ED	PerkCard_Caps_Common			2	1|006D51E4:ArmsKeeper01:Arms Keeper| || 2|006D51E5:ArmsKeeper02:Arms Keeper|	4	1	006D51E4	ArmsKeeper01	Arms Keeper				2	006D51E5	ArmsKeeper02	Arms Keeper																									0005B390:LevelUp_SelectionList:LVPC	004713BC:Challenge_Lifetime_Perks_RankUp_SUB_Strength_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST	007B9AEF:ATX_Loadout_Level50_BoostSelectionList:LVPC							
00797E00	GHL_RadSpecialistCard	209	Putting field experience to work!	RadSpecialist			0.000000	70	Intelligence	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E21:GHL_RadSpecialist01:Rad Specialist| || 2|00797E36:GHL_RadSpecialist02:Rad Specialist| || 3|007CFA0F:GHL_RadSpecialist03:Rad Specialist|	3	1	00797E21	GHL_RadSpecialist01	Rad Specialist				2	00797E36	GHL_RadSpecialist02	Rad Specialist				3	007CFA0F	GHL_RadSpecialist03	Rad Specialist																		0005B390:LevelUp_SelectionList:LVPC	004713BA:Challenge_Lifetime_Perks_RankUp_SUB_Intelligence_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E01	GHL_RadioactiveStrengthCard	209	Part of a complete package!	RadioactiveStrength			0.000000	80	Strength	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E1D:GHL_RadioactiveStrength01:Radioactive Strength| || 2|00797E3B:GHL_RadioactiveStrength02:Radioactive Strength| || 3|00797E43:GHL_RadioactiveStrength03:Radioactive Strength|	2	1	00797E1D	GHL_RadioactiveStrength01	Radioactive Strength				2	00797E3B	GHL_RadioactiveStrength02	Radioactive Strength				3	00797E43	GHL_RadioactiveStrength03	Radioactive Strength																		0005B390:LevelUp_SelectionList:LVPC	004713BC:Challenge_Lifetime_Perks_RankUp_SUB_Strength_Formlist:FLST									
00797E02	GHL_ArmsOfSteelCard	209	These can handle any impact!	ArmsOfSteel			0.000000	70	Strength	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	2	1|00797E62:GHL_ArmsOfSteel01:Arms of Steel| || 2|00797E5F:GHL_ArmsOfSteel02:Arms of Steel|	3	1	00797E62	GHL_ArmsOfSteel01	Arms of Steel				2	00797E5F	GHL_ArmsOfSteel02	Arms of Steel																									0005B390:LevelUp_SelectionList:LVPC	004713BC:Challenge_Lifetime_Perks_RankUp_SUB_Strength_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E03	zzz_GHL_CatReflexesCard	209	A rodent's worse nightmare!	CatReflexes			0.000000	80	Agility	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E04	GHL_MadScientistCard	209	EUREKA!	MadScientist			0.000000	60	Intelligence	Ghoul	001179ED	PerkCard_Caps_Common		001A763A:UIPerkMenuFortuneFinder:SNDR	3	1|00797E41:GHL_MadScientist01:Mad Scientist| || 2|00797E46:GHL_MadScientist02:Mad Scientist| || 3|00797E2C:GHL_MadScientist03:Mad Scientist|	3	1	00797E41	GHL_MadScientist01	Mad Scientist				2	00797E46	GHL_MadScientist02	Mad Scientist				3	00797E2C	GHL_MadScientist03	Mad Scientist																		0005B390:LevelUp_SelectionList:LVPC	004713BA:Challenge_Lifetime_Perks_RankUp_SUB_Intelligence_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E05	zzz_GHL_ThroughJobCard	209	A job well done deserves extra pay!	ThroughJob			0.000000	99	Charisma	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E06	GHL_EyeOfTheHunterCard	209	Eyes like our patriotic eagles!	EyeOfTheHunter			0.000000	85	Perception	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E2F:GHL_EyeOfTheHunter01:Eye of the Hunter| || 2|00797E5B:GHL_EyeOfTheHunter02:Eye of the Hunter| || 3|00797E2B:GHL_EyeOfTheHunter03:Eye of the Hunter|	3	1	00797E2F	GHL_EyeOfTheHunter01	Eye of the Hunter				2	00797E5B	GHL_EyeOfTheHunter02	Eye of the Hunter				3	00797E2B	GHL_EyeOfTheHunter03	Eye of the Hunter																		0005B390:LevelUp_SelectionList:LVPC	004713BD:Challenge_Lifetime_Perks_RankUp_SUB_Perception_Formlist:FLST	0050B378:PerkCardPack_LaunchPack001_Uncommon:FLST								
00797E07	GHL_ThickSkinCard	209	Hard to pierce!	ThickSkin			0.000000	60	Endurance	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E59:GHL_ThickSkin01:Thick Skin| || 2|00797E26:GHL_ThickSkin02:Thick Skin| || 3|00797E48:GHL_ThickSkin03:Thick Skin|	3	1	00797E59	GHL_ThickSkin01	Thick Skin				2	00797E26	GHL_ThickSkin02	Thick Skin				3	00797E48	GHL_ThickSkin03	Thick Skin																		0005B390:LevelUp_SelectionList:LVPC	004713BE:Challenge_Lifetime_Perks_RankUp_SUB_Endurance_Formlist:FLST	0050B378:PerkCardPack_LaunchPack001_Uncommon:FLST								
00797E1B	zzz_GHL_JunkHunterCard	209	It's all mine!				0.000000	99	Perception	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E08	GHL_FeralPresenceCard	209	Looks that kill!	PowerfulPresence			0.000000	80	Charisma	Ghoul	001179ED	PerkCard_Caps_Common		001A763A:UIPerkMenuFortuneFinder:SNDR	2	1|00797E57:GHL_FeralPresence01:Feral Presence| || 2|00797E33:GHL_FeralPresence02:Feral Presence|	3	1	00797E57	GHL_FeralPresence01	Feral Presence				2	00797E33	GHL_FeralPresence02	Feral Presence																									0005B390:LevelUp_SelectionList:LVPC	004713BF:Challenge_Lifetime_Perks_RankUp_SUB_Charisma_Formlist:FLST	0050B379:PerkCardPack_LaunchPack001_Rare:FLST								
00797E09	GHL_BattleGenesCard	209	Healing DNA!	BattleGenes			0.000000	80	Luck	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	2	1|00797E3A:GHL_BattleGenes01:Battle-Genes| || 2|00797E2E:GHL_BattleGenes02:Battle-Genes|	3	1	00797E3A	GHL_BattleGenes01	Battle-Genes				2	00797E2E	GHL_BattleGenes02	Battle-Genes																									0005B390:LevelUp_SelectionList:LVPC	004713BB:Challenge_Lifetime_Perks_RankUp_SUB_Luck_Formlist:FLST	0050B378:PerkCardPack_LaunchPack001_Uncommon:FLST								
00797E17	zzz_GHL_BurnTheWorldCard	209	Setting your troubles ablaze!				0.000000	75	Intelligence	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E0A	GHL_UnitedOrdealCard	209	Hard to pierce!	UnitedOrdeal			0.000000	60	Charisma	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E45:GHL_UnitedOrdeal01:United Ordeal| || 2|00797E61:GHL_UnitedOrdeal02:United Ordeal| || 3|00797E3C:GHL_UnitedOrdeal03:United Ordeal|	3	1	00797E45	GHL_UnitedOrdeal01	United Ordeal				2	00797E61	GHL_UnitedOrdeal02	United Ordeal				3	00797E3C	GHL_UnitedOrdeal03	United Ordeal																		0005B390:LevelUp_SelectionList:LVPC	004713BF:Challenge_Lifetime_Perks_RankUp_SUB_Charisma_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E0B	GHL_FaultySpotsCard	209	Hit em' where it hurts!	FaultySpots			0.000000	75	Luck	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	1	2|00797E5A:GHL_FaultySpots01:Faulty Spots|	2	2	00797E5A	GHL_FaultySpots01	Faulty Spots																																0005B390:LevelUp_SelectionList:LVPC	0050B377:PerkCardPack_LaunchPack001_Common:FLST									
00797E13	GHL_GlowingGutCard	209	It shines in the dark!	GlowingGut			0.000000	80	Endurance	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E27:GHL_GlowingGut01:Glowing Gut| || 2|00797E49:GHL_GlowingGut02:Glowing Gut| || 3|00797E40:GHL_GlowingGut03:Glowing Gut|	3	1	00797E27	GHL_GlowingGut01	Glowing Gut				2	00797E49	GHL_GlowingGut02	Glowing Gut				3	00797E40	GHL_GlowingGut03	Glowing Gut																		0005B390:LevelUp_SelectionList:LVPC	004713BE:Challenge_Lifetime_Perks_RankUp_SUB_Endurance_Formlist:FLST	0050B379:PerkCardPack_LaunchPack001_Rare:FLST								
00797E0C	zzz_GHL_TunnelRunnerCard	209	Swift as a rat!				0.000000	99	Agility	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E0D	zzz_GHL_LegendTrackerCard	209	Bounty Spotted!	Perceptibobble			0.000000	90	Perception	None	001179ED	PerkCard_Caps_Common		001A763A:UIPerkMenuFortuneFinder:SNDR	0		0																																														
00797E0E	GHL_GlowingCriticalsCard	209	Nothing remains...	BloodyVATS			0.000000	100	Luck	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E25:GHL_GlowingCriticals01:Glowing Criticals| || 2|00797E5D:GHL_GlowingCriticals02:Glowing Criticals| || 3|00797E4F:GHL_GlowingCriticals03:Glowing Criticals|	3	1	00797E25	GHL_GlowingCriticals01	Glowing Criticals				2	00797E5D	GHL_GlowingCriticals02	Glowing Criticals				3	00797E4F	GHL_GlowingCriticals03	Glowing Criticals																		0005B390:LevelUp_SelectionList:LVPC	004713BB:Challenge_Lifetime_Perks_RankUp_SUB_Luck_Formlist:FLST	0050B379:PerkCardPack_LaunchPack001_Rare:FLST								
00797E0F	GHL_JaguarSpeedCard	209	Outrun your competition!	JaguarSpeed			0.000000	60	Agility	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	2	1|00797E29:GHL_JaguarSpeed01:Jaguar Speed| || 2|00797E1F:GHL_JaguarSpeed02:Jaguar Speed|	3	1	00797E29	GHL_JaguarSpeed01	Jaguar Speed				2	00797E1F	GHL_JaguarSpeed02	Jaguar Speed																									0005B390:LevelUp_SelectionList:LVPC	004713B9:Challenge_Lifetime_Perks_RankUp_SUB_Agility_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E10	GHL_ActionGhoulCard	209	Harness the power of Rads!	ActionGhoul			0.000000	50	Agility	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E5C:GHL_ActionGhoul01:Action Ghoul| || 2|00797E39:GHL_ActionGhoul02:Action Ghoul| || 3|00797E23:GHL_ActionGhoul03:Action Ghoul|	3	1	00797E5C	GHL_ActionGhoul01	Action Ghoul				2	00797E39	GHL_ActionGhoul02	Action Ghoul				3	00797E23	GHL_ActionGhoul03	Action Ghoul																		0005B390:LevelUp_SelectionList:LVPC	004713B9:Challenge_Lifetime_Perks_RankUp_SUB_Agility_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E11	zzz_GHL_AcceptanceCard	209	It is what it is!				0.000000	50	Charisma	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E12	GHL_RadiationPowerCard	209	Feeling Rad-ical!	RadiationPower			0.000000	50	Endurance	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E50:GHL_RadiationPower01:Radiation Power| || 2|00797E2A:GHL_RadiationPower02:Radiation Power| || 3|00797E37:GHL_RadiationPower03:Radiation Power|	4	1	00797E50	GHL_RadiationPower01	Radiation Power				2	00797E2A	GHL_RadiationPower02	Radiation Power				3	00797E37	GHL_RadiationPower03	Radiation Power																		0005B390:LevelUp_SelectionList:LVPC	004713BE:Challenge_Lifetime_Perks_RankUp_SUB_Endurance_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST	007980FD:GHL00_Quest_TransformPlayer:QUST							
00797E14	GHL_WildWestHandsCard	209	May you succeed, partner!	WildWestHands			0.000000	65	Luck	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E20:GHL_WildWestHands01:Wild West Hands| || 2|00797E30:GHL_WildWestHands02:Wild West Hands| || 3|00797E2D:GHL_WildWestHands03:Wild West Hands|	3	1	00797E20	GHL_WildWestHands01	Wild West Hands				2	00797E30	GHL_WildWestHands02	Wild West Hands				3	00797E2D	GHL_WildWestHands03	Wild West Hands																		0005B390:LevelUp_SelectionList:LVPC	004713BB:Challenge_Lifetime_Perks_RankUp_SUB_Luck_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E15	zzz_GHL_FrankensteinsMonsterCard	209	Charging through the pain!				0.000000	99	Intelligence	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E16	zzz_GHL_200PercentPerformanceCard	209	FEELING THE THRILL				0.000000	80	Intelligence	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E18	GHL_BreatheItInCard	209	Smell the radioactive flowers!	BreathItIn			0.000000	60	Perception	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E3F:GHL_BreatheItIn01:Breathe It In| || 2|00797E24:GHL_BreatheItIn02:Breathe It In| || 3|00797E5E:GHL_BreatheItIn03:Breathe It In|	3	1	00797E3F	GHL_BreatheItIn01	Breathe It In				2	00797E24	GHL_BreatheItIn02	Breathe It In				3	00797E5E	GHL_BreatheItIn03	Breathe It In																		0005B390:LevelUp_SelectionList:LVPC	004713BD:Challenge_Lifetime_Perks_RankUp_SUB_Perception_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
00797E19	zzz_GHL_PersuasiveCard	209	No rules for me!				0.000000	75	Charisma	None	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	0		0																																														
00797E1A	GHL_BoneShattererCard	209	Its like breaking Glass!	BoneShatterer			0.000000	90	Strength	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E47:GHL_BoneShatterer01:Bone shatterer| || 2|00797E32:GHL_BoneShatterer02:Bone Shatterer| || 3|00797E3E:GHL_BoneShatterer03:Bone Shatterer|	3	1	00797E47	GHL_BoneShatterer01	Bone shatterer				2	00797E32	GHL_BoneShatterer02	Bone Shatterer				3	00797E3E	GHL_BoneShatterer03	Bone Shatterer																		0005B390:LevelUp_SelectionList:LVPC	004713BC:Challenge_Lifetime_Perks_RankUp_SUB_Strength_Formlist:FLST	0050B378:PerkCardPack_LaunchPack001_Uncommon:FLST								
00797E1C	GHL_BrickWallCard	209	Sturdy as American infrastructure!	BrickWall			0.000000	100	Strength	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	1	2|00797E44:GHL_BrickWall01:Brick Wall|	2	2	00797E44	GHL_BrickWall01	Brick Wall																																0005B390:LevelUp_SelectionList:LVPC	0050B379:PerkCardPack_LaunchPack001_Rare:FLST									
00798017	GHL_LGN_ActionDiet_Card	209	Bashing and Bullets make part of a complete Breakfast!	LGNActionDiet		1	0.000000	50	Endurance	Ghoul					4	0|00798018:GHL_LGN_ActionDiet01:Action Diet| || 0|00798019:GHL_LGN_ActionDiet02:Action Diet| || 0|0079801A:GHL_LGN_ActionDiet03:Action Diet| || 0|0079801B:GHL_LGN_ActionDiet04:Action Diet|	0	0	00798018	GHL_LGN_ActionDiet01	Action Diet				0	00798019	GHL_LGN_ActionDiet02	Action Diet				0	0079801A	GHL_LGN_ActionDiet03	Action Diet				0	0079801B	GHL_LGN_ActionDiet04	Action Diet																					
007981F5	zzz_GHL_LGN_WildCard_Card	209	Never let them know your next move...	WildCard			0.000000	50	Luck	None					0		0																																														
00799AFF	GHL_ChemDietCard	209	Ah... that hits the spot!	ChemDiet			0.000000	55	Endurance	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E4B:GHL_ChemDiet01:Chem Diet| || 2|00797E28:GHL_ChemDiet02:Chem Diet| || 3|00797E53:GHL_ChemDiet03:Chem Diet|	3	1	00797E4B	GHL_ChemDiet01	Chem Diet				2	00797E28	GHL_ChemDiet02	Chem Diet				3	00797E53	GHL_ChemDiet03	Chem Diet																		0005B390:LevelUp_SelectionList:LVPC	004713BE:Challenge_Lifetime_Perks_RankUp_SUB_Endurance_Formlist:FLST	0050B377:PerkCardPack_LaunchPack001_Common:FLST								
0077B578	zzz_deletedCard	209					0.000000	1	Endurance	None	0024F8D6	PerkCard_Caps_Uncommon		0077B583:zzz_RemovedSound:SNDR	0		0																																														
0077B579	ConductorCard	209	TOUCH!	Conductor			0.000000	1	Intelligence	None	0024F8D6	PerkCard_Caps_Uncommon		0077B585:UIPerkMenuConductor:SNDR	1	1|0077B57B:Conductor01:Conductor|	0	1	0077B57B	Conductor01	Conductor																																										
0077B57A	LightMealCard	209	Shockingly Delicious!	LightMeal			0.000000	1	Endurance	None	0024F8D6	PerkCard_Caps_Uncommon		0077B586:UIPerkMenuLightMeal:SNDR	2	1|0077B57C:LightMeal01:Light Meal| || 2|0077B57F:LightMeal02:Light Meal|	0	1	0077B57C	LightMeal01	Light Meal				2	0077B57F	LightMeal02	Light Meal																																			
007A142F	GHL_ScienceMonsterCard	209	Charging through the pain!	ScienceMonster			0.000000	100	Intelligence	Ghoul	0024F8D6	PerkCard_Caps_Uncommon		001A763E:UIPerkMenuGunNut:SNDR	3	1|00797E56:GHL_ScienceMonster01:Science Monster| || 2|00797E4A:GHL_ScienceMonster02:Science Monster| || 3|00797E4E:GHL_ScienceMonster03:Science Monster|	3	1	00797E56	GHL_ScienceMonster01	Science Monster				2	00797E4A	GHL_ScienceMonster02	Science Monster				3	00797E4E	GHL_ScienceMonster03	Science Monster																		0005B390:LevelUp_SelectionList:LVPC	004713BA:Challenge_Lifetime_Perks_RankUp_SUB_Intelligence_Formlist:FLST	0050B379:PerkCardPack_LaunchPack001_Rare:FLST								
