FormID	EDID	FULL	SHRT	RNAM_FormID	RNAM_EDID	RNAM_Name	ATKR_FormID	ATKR_EDID	ATKR_Name	INAM_FormID	INAM_EDID	TPLT_FormID	TPLT_EDID	TPLT_Name	LTPT_FormID	LTPT_EDID	LTPT_Name	LTPC_FormID	LTPC_EDID	LTPC_Name	CNAM_FormID	CNAM_EDID	CNAM_Name	VTCK_FormID	VTCK_EDID	VTCK_Name	WNAM_FormID	WNAM_EDID	DOFT_FormID	DOFT_EDID	ACBS_Flags	ACBS_XPOffset	ACBS_Level	ACBS_CalcMinLvl	ACBS_CalcMaxLvl	ACBS_DispositionBase	ACBS_TemplateFlags	AJNG_EDID	AJXG_EDID	DNAM_CalcHealth	DNAM_CalcActionPts	DNAM_FarAwayDist	DNAM_GearedUpWeapons	ZNAM_FormID	ZNAM_EDID	ECOR_FormID	ECOR_EDID	Factions_Flat
007DC477	ATX_CAMPPets_Actor_Cat_Wild	Wild Cat	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat			0077D821	CAMPPets_Actor_Cat_Tabby	Grey Tabby Cat							008DA564	WorldPetsClass	World Pet	000F0671	CrCat		007DC472	ATX_CAMPPets_Skin_Cat_Wild				0	1	0	0	35		WorldPets_MinLVL	WorldPets_MaxLVL	15	50	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
00804BB0	ATX_CAMPPets_Actor_Cat_Farm	Farm Cat	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat			0077D821	CAMPPets_Actor_Cat_Tabby	Grey Tabby Cat							008DA564	WorldPetsClass	World Pet	000F0671	CrCat		00804BA3	ATX_CAMPPets_Skin_Cat_Farm				0	1	0	0	35		WorldPets_MinLVL	WorldPets_MaxLVL	15	50	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
007A8A9F	Fishing_FishermansRest_LVlCritterCat	Little Puss	Lil Puss	000C9ACF	CatRace	Cat	000C9ACF	CatRace	Cat	000939B9	LLD_Creature_Cat	000C9AD3	EncCritterCat01Template	House Cat							00043DE4	CritterClass	Critter Class	0054822B	CrCatBlack01	CrCatBlack01	004F4114	SkinCatBlack				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier00	15	50	0	1			0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | PlayerFriendFaction[Rank:0]
007A9B93	Fishing_FishermansRest_LVlCritterCat_2	Poppy	Poppy	000C9ACF	CatRace	Cat	000C9ACF	CatRace	Cat	000939B9	LLD_Creature_Cat	000C9AD3	EncCritterCat01Template	House Cat							00043DE4	CritterClass	Critter Class	000F0671	CrCat		000C9AD0	SkinCat				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier00	15	50	0	1			0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | PlayerFriendFaction[Rank:0]
007AC576	FISH_Vendor_TheFisherman	The Fisherman		007AC578	FishermanRace	Human	00013746	HumanRace	Human												0005F970	raiderClass	Raider	007ACB4E	Fish_NPCM_Fisherman	The Fisherman	007AC56F	SkinNakedFisherman	007AC577	Fishing_TheFishermanOutfit		0	66	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	534	50	0	1			0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | Fishing_Fisherman_VendorFaction[Rank:0]
007ACD7A	FISH_NPC_TheCaptain	Captain Raymond Clark		00013746	HumanRace	Human															0005F970	raiderClass	Raider	007ACD7E	Fishing_NPCM_TheCaptain	Captain Raymond Clark			007BCC69	Fish_CaptainClark_Outfit		0	66	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	0	0	0	1			0004223F	DefaultCombatMasterPackageList	CaptiveFaction[Rank:0] | Fishing_TheCaptain_VendorFaction[Rank:0]
007B26C1	Fishing_LvlScavenger	Scavenger		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	0004E350	LLD_Creature_Raider	00564200	LCharSettler								0005F970	raiderClass	Raider	0059C5B8	W05_NPCF_GenericSettlerGhoul04	Settler	000EAFB8	SkinGhoulNaked	001BE3F5	ScavengerOutfit		0	66	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	534	50	0	1	0003183B	csRaiderRanged	0004223F	DefaultCombatMasterPackageList	ScavengerFaction[Rank:0]
007DB356	ATX_Workshop_MannequinDisplay_Female_Victory	Victory Female Mannequin		00815EDF	DLC05ArmorRackVictoryRace	Human	00013746	HumanRace	Human												001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
007DB357	ATX_Workshop_MannequinDisplay_Male_Victory	Victory Male Mannequin		00815EDF	DLC05ArmorRackVictoryRace	Human	00013746	HumanRace	Human			00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	Female Mannequin							001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
007DB354	zzzATX_Workshop_MannequinDisplay_Female_Ready	Ready Female Mannequin		00815EDF	DLC05ArmorRackVictoryRace	Human	00013746	HumanRace	Human												001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
007DB355	zzzATX_Workshop_MannequinDisplay_Male_Ready	Ready Male Mannequin		00815EDF	DLC05ArmorRackVictoryRace	Human	00013746	HumanRace	Human			00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	Female Mannequin							001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
007FDC20	ATX_COMP_Actor_Dottie	Dottie	Dottie	000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human			005A1FDE	LCharSettler_Foundation								0005F970	raiderClass	Raider	007FDC22	ATX_NPCF_COMP_Lite_Dottie	Dottie	000EAFB8	SkinGhoulNaked	007FDC21	ATX_COMP_Dottie_Outfit		0	66	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	534	50	0	1	005A2D11	csCOMPRanged	0004223F	DefaultCombatMasterPackageList	PlayerAllyFaction[Rank:0] | COMP_CompanionDialogue_Faction[Rank:0] | COMP_CompanionGeneralFaction[Rank:0] | ATX_COMP_Dottie_VendorFaction[Rank:0]
00802137	GHL_LvlProtectronConstructionRadiantHills	Utility Protectron		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	001D779F	LCharProtectronConstruction01								000B287C	RobotClass	Robot Class	0006E5A1	RobotProtectron	Protectron						0	5	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	10	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	GHL00_GhoulFaction[Rank:0]
00824BDB	ATX_Workshop_MannequinDisplay_Male_Swooning	Swooning Male Mannequin		00824BDD	DLC05ArmorRackSwooningRace	Human	00013746	HumanRace	Human			00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	Female Mannequin							001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
00824BD9	ATX_Workshop_MannequinDisplay_Male_Surprise	Surprise Male Mannequin		00815EE0	DLC05ArmorRackSurpriseRace	Human	00013746	HumanRace	Human			00111C0B	SCORE_S2_Workshop_MannequinDisplay_Female	Female Mannequin							001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
00824BDC	ATX_Workshop_MannequinDisplay_Female_Swooning	Swooning Female Mannequin		00824BDD	DLC05ArmorRackSwooningRace	Human	00013746	HumanRace	Human												001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
00824BDA	ATX_Workshop_MannequinDisplay_Female_Surprise	Surprise Female Mannequin		00815EE0	DLC05ArmorRackSurpriseRace	Human	00013746	HumanRace	Human												001CD0A9	GenericCombatant	Combatant	0007C61A	_NPC_NoLines		005DC92A	ATX_DLC05_SkinArmorRackSkin_Clean				0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	150	50	0	1	000E60AF	csTurretStanding			PlayerAllyFaction[Rank:0]
0080225F	P62_EncTheDrifter_Template	Drifter	Drifter	00802263	P62_TheDrifterRace	Drifter	00013746	HumanRace	Human												00802256	P62_TheDrifter_Class	Drifter Class	00802264	P62_TheDrifterVoice	Drifter Male Voice	008033F9	P62_SkinTheDrifter	00802262	P62_TheDrifter_Outfit		0	100	0	0	35		P62_Renorm_MinLVL_TheDrifter_Boss	P62_Renorm_MaxLVL_TheDrifter_Boss	75	50	0	1	0082E47F	P62_csTheDrifter_TeleportChanceMin	0004223F	DefaultCombatMasterPackageList	P62_TheDrifterFaction[Rank:0]
008109D4	ATX_RepairBot_Company	Company Repair Bot		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B09	EncProtectron01Template	Protectron							0001326B	Citizen	Citizen	0006E5A1	RobotProtectron	Protectron						0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	180	60	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0]
0082A6AD	ATX_Collectron_Liberated	Liberated Collectron	Liberated Collectron	0084F1AD	WorkShopLiberatorRace	Liberator															00802256	P62_TheDrifter_Class	Drifter Class	0006E5A1	RobotProtectron	Protectron	0084F1AC	SkinWorkShopLiberator				0	0	0	0	0				0	0	0	1					WorkshopNPCFaction[Rank:0]
0082A9A0	ATX_CAMPPets_Actor_Dog_RoboPaw	RoboPaw Steel Dog	Dog	00852E75	CAMPPets_Dog_RoboPawRace	RoboDog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog			0077D822	CAMPPets_Actor_Dog_GermanShepherd	German Shepherd							008DA564	WorldPetsClass	World Pet	0084FF13	CrRoboPawDog		0082A99B	ATX_CAMPPets_Skin_Dog_RoboPaw				0	1	0	0	0		WorldPets_MinLVL	WorldPets_MaxLVL	190	100	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
0082BCB9	ATX_CAMPPets_Actor_Cat_RoboPaw	RoboPaw Steel Cat	Cat	00852E76	CAMPPets_Cat_RoboPawRace	RoboCat	0077D824	CAMPPets_Cat_TabbyRace	Cat			0077D821	CAMPPets_Actor_Cat_Tabby	Grey Tabby Cat							008DA564	WorldPetsClass	World Pet	0084FF12	CrRoboPawCat		0082BCB1	ATX_CAMPPets_Skin_Cat_RoboPaw				0	1	0	0	0		WorldPets_MinLVL	WorldPets_MaxLVL	15	50	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
008335D3	SCORE_S22_CAMPPets_Actor_Dog_Sable	Sable Shepherd	Dog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog			0077D822	CAMPPets_Actor_Dog_GermanShepherd	German Shepherd							008DA564	WorldPetsClass	World Pet	007AE570	CrCAMPPetsDogVoice		008335D8	SCORE_S22_CAMPPets_Skin_Dog_Sable				0	1	0	0	35		WorldPets_MinLVL	WorldPets_MaxLVL	190	100	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
0083645B	SCORE_S22_Collectron_RoboButler	Whitespring Robo Butler		000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B09	EncProtectron01Template	Protectron							0001326B	Citizen	Citizen	0006E5A1	RobotProtectron	Protectron						0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	180	60	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0]
0083FF20	SCORE_S22_CAMPPets_Actor_Cat_Ragdoll	Ragdoll Cat	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat	0077D824	CAMPPets_Cat_TabbyRace	Cat												008DA564	WorldPetsClass	World Pet	000F0671	CrCat		0083FF1E	SCORE_S22_CAMPPets_Skin_Cat_Ragdol01				0	1	0	0	35		WorldPets_MinLVL	WorldPets_MaxLVL	190	100	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
00803606	zzzPP01Dog01	Dog 01	Dog	00187AF9	RaiderDogRace	Attack Dog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog												0001326B	Citizen	Citizen	0019433E	CrRaiderDogVoice		000B2BF1	SkinRaiderDog				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	190	100	0	1	0003F2F2	csViciousDog	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | PlayerAllyFaction[Rank:0]
00803605	zzzPP01Dog02	Dog 02	Dog	0003578A	ViciousDogRace	Wild Mongrel	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog												0001326B	Citizen	Citizen	0019433E	CrRaiderDogVoice		0019404F	SkinViciousDogAlpha04A				0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	190	100	0	1	0003F2F2	csViciousDog	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | PlayerAllyFaction[Rank:0]
00841316	ATX_Collectron_ToxicBob	Toxic Bob	Toxic Bob Collectron	000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B09	EncProtectron01Template	Protectron							0001326B	Citizen	Citizen	0006E5A1	RobotProtectron	Protectron						0	0	0	0	0				0	0	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0]
0084132D	ATX_CAMPPets_Actor_Dog_Mongrel	Mongrel	Dog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog	0077D825	CAMPPets_Dog_GermanShepherdRace	Dog			0077D822	CAMPPets_Actor_Dog_GermanShepherd	German Shepherd							008DA564	WorldPetsClass	World Pet	007AE570	CrCAMPPetsDogVoice		00841328	ATX_CAMPPets_Skin_Dog_Mongrel				0	1	0	0	0		WorldPets_MinLVL	WorldPets_MaxLVL	190	100	0	1	008F4DF6	csPet	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0] | PlayerAllyFaction[Rank:0]
0085172D	MN2_LvlLost_Dweller			00727CCF	LostRace	Lost	00013746	HumanRace	Human	00727CA8	LLD_Creature_Lost	0085172C	LCharMN2_Lost_Dweller								0005F970	raiderClass	Raider	00755927	Storm_NPCF_GenericLost01		006FB8AB	SkinLostNaked	00854302	MN2_CreatureOutfit_SpookyLost		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	0	0	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	Storm_LostFaction[Rank:0]
00851730	MN2_EncLost_Dweller_Resident	Lost Dweller		00727CCF	LostRace	Lost	00013746	HumanRace	Human	00727CA8	LLD_Creature_Lost	006FB8C2	Storm_EncLostDwellerTemplate01	Lost Dweller Template							0005F970	raiderClass	Raider	00755927	Storm_NPCF_GenericLost01		006FB8AB	SkinLostNaked	00854302	MN2_CreatureOutfit_SpookyLost		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	85	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	Storm_LostFaction[Rank:0]
00851731	MN2_EncLost_Dweller_Welder	Lost Welder		00727CCF	LostRace	Lost	00013746	HumanRace	Human	00727CA8	LLD_Creature_Lost	006FB8C2	Storm_EncLostDwellerTemplate01	Lost Dweller Template							0005F970	raiderClass	Raider	00755927	Storm_NPCF_GenericLost01		006FB8AB	SkinLostNaked	00854302	MN2_CreatureOutfit_SpookyLost		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	85	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	Storm_LostFaction[Rank:0]
0085172F	MN2_EncLost_Dweller_Ranged	Lost Dweller		00727CCF	LostRace	Lost	00013746	HumanRace	Human	00727CA8	LLD_Creature_Lost	006FB8C2	Storm_EncLostDwellerTemplate01	Lost Dweller Template							0005F970	raiderClass	Raider	00755927	Storm_NPCF_GenericLost01		006FB8AB	SkinLostNaked	00854302	MN2_CreatureOutfit_SpookyLost		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	85	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	Storm_LostFaction[Rank:0]
0085172E	MN2_EncLost_Dweller_Builder	Lost Builder		00727CCF	LostRace	Lost	00013746	HumanRace	Human	00727CA8	LLD_Creature_Lost	006FB8C2	Storm_EncLostDwellerTemplate01	Lost Dweller Template							0005F970	raiderClass	Raider	00755927	Storm_NPCF_GenericLost01		006FB8AB	SkinLostNaked	00854302	MN2_CreatureOutfit_SpookyLost		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier04	85	50	0	1	00572DB9	csCultistRanged	0004223F	DefaultCombatMasterPackageList	Storm_LostFaction[Rank:0]
00852803	AudioTemplateRoboPawCat	AudioTemplateRoboPawCat		00187AF9	RaiderDogRace	Attack Dog															000424ED	SupermutantClass	Supermutant	0019433E	CrRaiderDogVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
00852802	AudioTemplateRoboPawDog	AudioTemplateRoboPawDog		00187AF9	RaiderDogRace	Attack Dog															000424ED	SupermutantClass	Supermutant	0019433E	CrRaiderDogVoice							0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	0	0	0	1					
008571F7	ATX_RepairBot_EmergencyTech	Emergency Technician Repair Bot		000359F4	HandyRace	Mr. Handy	000359F4	HandyRace	Mr. Handy	0001B34B	LLD_Creature_Robot_MrHandy	00157C5F	EncMrHandy	Mr. Handy							0001326B	Citizen	Citizen	00019FE3	RobotMrHandy							0	3	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	180	60	0	1	000EF218	csMrHandy	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0]
00857253	ATX_Collectron_Peppino	Peppino	Peppino Collectron	000DFB33	ProtectronRace	Protectron	000DFB33	ProtectronRace	Protectron	0001B344	LLD_Creature_Robot_Protectron	00106B09	EncProtectron01Template	Protectron							00829E3A	Burn_BountyHuntBossClass	Head Hunt Boss	0006E5A1	RobotProtectron	Protectron						0	0	0	0	0				0	0	0	1	000D840C	csProtectron	0004223F	DefaultCombatMasterPackageList	WorkshopNPCFaction[Rank:0] | CaptiveFaction[Rank:0]
007BD569	BURN_RE_DOG	Settler Guard Dog		00187AF9	RaiderDogRace	Attack Dog	0003578A	ViciousDogRace	Wild Mongrel	0002EF6B	LLD_Creature_Dog	001CF295	LCharRaiderDog					0016556E	ChanceLegendary		0005F96D	viciousDogClass	Vicious Dog	0019433E	CrRaiderDogVoice		000B2BF1	SkinRaiderDog	00187AFD	CreatureOutfit_RaiderDogOutfit		0	21	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Tier01	250	100	0	1	0003F2F2	csViciousDog			W05_SettlerFaction[Rank:0]
007BD56A	zzzBURN_BloodEagleDog	Attack Dog		00187AF9	RaiderDogRace	Attack Dog	0003578A	ViciousDogRace	Wild Mongrel	0002EF6B	LLD_Creature_Dog	0056739E	EncBloodEagleDog_Template	Attack Dog							0005F96D	viciousDogClass	Vicious Dog	0019433E	CrRaiderDogVoice		000B2BF1	SkinRaiderDog	00187AFD	CreatureOutfit_RaiderDogOutfit		0	1	0	0	35		Renorm_MinLVL_Tier01	Renorm_MaxLVL_Tier01	60	100	0	1	0003F2F2	csViciousDog			ViciousDogFaction[Rank:0] | BloodEagleFaction[Rank:0]
007BD568	BURN_LvlRustRaider			00013746	HumanRace	Human	00013746	HumanRace	Human	0004E350	LLD_Creature_Raider	007F0A60	LChar_BURN_RustRaider_Raider					0016556E	ChanceLegendary		0005F970	raiderClass	Raider	00816436	BURN_NPCF_GenericRustRaider01	Rust Raider			00572C26	Outfit_Raider		0	100	0	0	35		Renorm_MinLVL_Tier06	Renorm_MaxLVL_Tier04	534	50	0	1	00572DBE	csBloodEagleRanged	0004223F	DefaultCombatMasterPackageList	MoleRatFaction[Rank:0] | BloodEagleFaction[Rank:0]
007BD56B	Burn_LvlMolerat			0001D810	MoleratRace	Mole Rat	0001D810	MoleratRace	Mole Rat	0002EF68	LLD_Creature_Molerat										0005F96E	moleratClass	Molerat	0001D968	CrMoleratVoice		0022CB58	SkinMoleratGlowingWhole				0	21	0	0	35		Renorm_MinLVL_Tier03	Renorm_MaxLVL_Molerat	35	50	0	1	0004291C	csMolerat	0004223F	DefaultCombatMasterPackageList	CreatureFaction[Rank:0] | MoleRatFaction[Rank:0] | BloodEagleFaction[Rank:0]
007CDDCF	LvlDeathclawBurning	Glowing Deathclaw		0001DB4A	DeathclawRace	Deathclaw				0002EF6C	LLD_Creature_Deathclaw	0007533D	LCharDeathclaw								0005F96C	DeathclawClass	Deathclaw	000219CA	CrDeathclaw		001955B4	SkinDeathclawGlowing				0	0.10	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	1798	100	0	1	0004D8AE	csDeathClaw			
007CDDCE	LvlDeathclawBurning01	Glowing Deathclaw		0001DB4A	DeathclawRace	Deathclaw				0002EF6C	LLD_Creature_Deathclaw	0007533D	LCharDeathclaw								0005F96C	DeathclawClass	Deathclaw	000219CA	CrDeathclaw		001955B4	SkinDeathclawGlowing				0	0.10	0	0	35		Renorm_MinLVL_GlowingCreature	Renorm_MaxLVL_GlowingCreature	1798	100	0	1	0004D8AE	csDeathClaw			PlayerAllyFaction[Rank:0]
007CF66C	zzzBurn_TestRustKing	Rust King		007EBA45	SuperMutantRustKingRace	Super Mutant	0001A009	SuperMutantRace	Super Mutant	00249196	LLD_Creature_Supermutant										000424ED	SupermutantClass	Supermutant	0006D7B7	CrSuperMutant01		007EBA3A	SkinSuperMutantRustKing	007EBA44	Burn_CreatureOutfit_SuperMutantRustKingOutfit		0	1	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier01	45	50	0	1	000A881F	csSupermutantRanged	0004223F	DefaultCombatMasterPackageList	
007CFA8E	Burn_BountyTarget_SML_RifleAuto	Bounty Rifle		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	007CFA78	LL_BountyDrop_SML	007CFA82	Burn_LChar_SMLBountyTarget								0005F970	raiderClass	Raider	0059C5BB	W05_NPCM_GenericRaiderGhoul04	Raider	000EAFB8	SkinGhoulNaked	006670F3	Outfit_Union		100	100	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	75	50	0	1	008061E7	csBurnBounty_Ranged	0004223F	DefaultCombatMasterPackageList	Burn_BountyTargetFaction[Rank:0] | Burn_Bounty_CaptiveFaction_NotPlayerFriendly[Rank:0]
007CFA8F	Burn_Bounty_FaceAndGender_Human_Female05			00013746	HumanRace	Human															00734704	Storm_RegionBossClass	Surge Protector	003F83BE	W05_NPCF_GenericRaider03	Raider	00000D64	SkinNaked				0	1	0	0	35				0	0	0	1					
007CFA91	Burn_Bounty_FaceAndGender_Human_Female01			00013746	HumanRace	Human															00734704	Storm_RegionBossClass	Surge Protector	003F83BB	W05_NPCF_GenericRaider01	Raider	00000D64	SkinNaked				0	1	0	0	35				0	0	0	1					
007CFA92	Burn_Bounty_KeywordsTemplate			00013746	HumanRace	Human															00734704	Storm_RegionBossClass	Surge Protector	0000002D	MaleRough		00000D64	SkinNaked				0	1	0	0	35				0	0	0	1					Burn_BountyTargetFaction[Rank:0]
007CFA98	Burn_Bounty_FaceAndGender_Human_Male04			00013746	HumanRace	Human															00734704	Storm_RegionBossClass	Surge Protector	003F83C0	W05_NPCM_GenericRaider03	Raider	00000D64	SkinNaked				0	1	0	0	35				0	0	0	1					
007CFA97	Burn_BountyTarget_SML_Template	Default One Star Target		00013746	HumanRace	Human	00013746	HumanRace	Human	007CFA78	LL_BountyDrop_SML										0005F970	raiderClass	Raider	00755908	Storm_NPCM_Dan	Dan	000ADA90	SkinNakedDirty	006670F3	Outfit_Union		100	100	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	75	50	0	1	008061E7	csBurnBounty_Ranged	0004223F	DefaultCombatMasterPackageList	Burn_BountyTargetFaction[Rank:0] | Burn_Bounty_CaptiveFaction_NotPlayerFriendly[Rank:0]
007CFA89	Burn_BountyTarget_SML_Heavy	Bounty Heavy		000EAFB6	GhoulRace	Ghoul	00013746	HumanRace	Human	007CFA78	LL_BountyDrop_SML	007CFA82	Burn_LChar_SMLBountyTarget								0005F970	raiderClass	Raider	0059C5BB	W05_NPCM_GenericRaiderGhoul04	Raider	000EAFB8	SkinGhoulNaked	006670F3	Outfit_Union		100	100	0	0	35		Renorm_MinLVL_Tier02	Renorm_MaxLVL_Tier04	75	50	0	1	008061E7	csBurnBounty_Ranged	0004223F	DefaultCombatMasterPackageList	Burn_BountyTargetFaction[Rank:0] | Burn_Bounty_CaptiveFaction_NotPlayerFriendly[Rank:0]
007CFA93	Burn_Bounty_FaceAndGender_Human_Male01			00013746	HumanRace	Human															00734704	Storm_RegionBossClass	Surge Protector	003F83BC	W05_NPCM_GenericRaider01	Raider	00000D64	SkinNaked				0	1	0	0	35				0	0	0	1					
