COBJ_FormID	COBJ_EDID	CNAM_FormID	CNAM_EDID	CNAM_FULL	BNAM_FormID	BNAM_EDID	BNAM_FULL	GNAM_FormID	GNAM_EDID	GNAM_FULL	FNAM_Keywords	FVPA	ReferencedBy_Flat	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33	Ref_34	Ref_35	Ref_36	Ref_37
006F6D41	SCORE_S15_co_mod_PowerArmor_Hellcat_LeftLeg_Material_Paint_Jackpot	006F6D92	SCORE_S15_mod_PowerArmor_Hellcat_LeftLeg_Material_Paint_Jackpot	Jackpot Paint								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
006F6D3C	SCORE_S15_co_mod_PowerArmor_Union_RightLeg_Material_Paint_Jackpot	006F6D8D	SCORE_S15_mod_PowerArmor_Union_RightLeg_Material_Paint_Jackpot	Jackpot Paint								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
006F6D40	SCORE_S15_co_mod_PowerArmor_Hellcat_RightArm_Material_Paint_Jackpot	006F6D91	SCORE_S15_mod_PowerArmor_Hellcat_RightArm_Material_Paint_Jackpot	Jackpot Paint								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
006F6D2D	SCORE_S15_co_mod_PowerArmor_Excavator_LeftArm_Material_Paint_Jackpot	006F6D7E	SCORE_S15_mod_PowerArmor_Excavator_LeftArm_Material_Paint_Jackpot	Jackpot Paint								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
006F6D5C	SCORE_S15_co_mod_PowerArmor_T51_Torso_Material_Paint_Jackpot	006F6DAD	SCORE_S15_mod_PowerArmor_T51_Torso_Material_Paint_Jackpot	Jackpot Paint								c_Oil:2:COBJ_PowerArmor_Common|c_Plastic:2:COBJ_PowerArmor_SuperCommon|c_Steel:2:COBJ_PowerArmor_SuperCommon		0																																					
006F7E51	SCORE_S15_co_mod_PlasmaGun_Weapon_Paint_Poker	006F7E61	SCORE_S15_mod_PlasmaGun_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
006F7E4E	SCORE_S15_co_mod_AutoGrenadeLauncher_Weapon_Paint_Poker	006F7E5E	SCORE_S15_mod_AutoGrenadeLauncher_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
006F7E50	SCORE_S15_co_mod_GaussMinigun_Weapon_Paint_Poker	006F7E60	SCORE_S15_mod_GaussMinigun_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
006F7E4F	SCORE_S15_co_mod_GatlingLaser_Weapon_Paint_Poker	006F7E5F	SCORE_S15_mod_GatlingLaser_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
006F7EA2	SCORE_S15_co_Clothes_Headwear_GangsterFedora	006F7E9E	SCORE_S15_ARMO_Headwear_GangsterFedora	Red Gangster Fedora	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Headwear	c_Cloth:3:		0																																					
006F7EA3	SCORE_S15_co_Clothes_Outfit_GangsterPinstripeSuit	006F7E9F	SCORE_S15_Clothes_ARMO_Outfit_GangsterPinstripeSuit	Red Gangster Suit	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
006F7EA1	SCORE_S15_co_Clothes_Outfit_DiamondDress	006F7E9D	SCORE_S15_Clothes_ARMO_Outfit_DiamondDress	Diamond Dress Outfit	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Outfits	c_Cloth:5:		0																																					
006F7EA0	ZZZSCORE_S15_workshop_co_WallDecor_MountedDolphinHead				0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
006F82DA	SCORE_S15_workshop_co_WallDecor_Curtain_Blinds	0073DA3E	ATX_workshop_LL_WallDecor_Curtains_Blinds		0089383D	WorkshopWorkbenchAllType						c_Plastic:2:		0																																					
006F8349	SCORE_S15_workshop_co_WallDecor_PoolHallSet	006F834B	SCORE_S15_WallDecor_PoolHallSet	Pool Hall Rack	0089383D	WorkshopWorkbenchAllType						c_Plastic:3:COBJ_Workshop_Plastic|c_Wood:5:COBJ_Workshop_Wood		0																																					
006F852B	SCORE_S15_co_Tinkers_Souvenir_Plushie_MrFuzzyDealer	006F8531	SCORE_S15_Plushie_MrFuzzyDealer_Misc	Dealer Mr. Fuzzy Plushie	00012FF2	Workbench_Crafting_Tinkers					RecipeFilter_Tinkers_Souvenir	c_Cloth:2:COBJ_Workshop_Cloth		0																																					
006F8528	SCORE_S15_co_Armor_Backpack_HeistBackpack	006F8533	SCORE_S15_mod_BackPack_HeistBackpack_Material_Default	Heist Bag Backpack	001F6062	Workbench_Crafting_Armor					RecipeFilter_Armor_Backpack	c_Plastic:2:COBJ_Armor_Plastic|c_Cloth:1:COBJ_Armor_Cloth		0																																					
006F8529	ZZZ_SCORE_S14_co_Tinkers_Souvenir_BeerStein_				00012FF2	Workbench_Crafting_Tinkers					RecipeFilter_Tinkers_Souvenir	c_Ceramic:5:|c_Springs:2:|c_Steel:5:		0																																					
006F852A	SCORE_S15_co_Tinkers_Souvenir_BeerStein_GamblersSkull	006F8530	SCORE_S15_Stein_GamblersSkull_Misc	Gambler's Skull Stein	00012FF2	Workbench_Crafting_Tinkers					RecipeFilter_Tinkers_Souvenir	c_Ceramic:5:|c_Springs:2:|c_Steel:5:		0																																					
006F886E	SCORE_S15_workshop_co_WallDecor_BoxingGloves	006F8877	SCORE_S15_WallDecor_BoxingGloves	Boxing Gloves	0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
006F8935	SCORE_S15_workshop_co_FloorDecor_StacksofCards	006F8937	SCORE_S15_FloorDecor_StacksofCards	Stack of Cards	0089383D	WorkshopWorkbenchAllType						c_Wood:3:COBJ_Workshop_Wood		0																																					
006FD20D	SCORE_S15_co_mod_Ultracite_GatlingLaser_Weapon_Paint_Poker	006FD20E	SCORE_S15_mod_Ultracite_GatlingLaser_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
006FD20C	SCORE_S15_co_mod_Enclave_PlasmaGun_Weapon_Paint_Poker	006FD20F	SCORE_S15_mod_Enclave_PlasmaGun_Weapon_Paint_Poker	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
007272FE	DEL_co_XPD_AC_CondProxy_Workshop_SlotMachinePodiumss													0																																					
007272FF	co_XPD_AC_CondProxy_Workshop_SlotMachinePodiums							007272FD	Recipe_XPD_AC_Workshop_FloorDecor_SlotMachinePodiums	Plan: Slot Machine Podiums			0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI|00727301:workshop_LL_XPD_AC_FloorDecor_SlotMachinePodiums:LVLI	3	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI	00727301:workshop_LL_XPD_AC_FloorDecor_SlotMachinePodiums:LVLI																																		
00727300	workshop_co_XPD_AC_FloorDecor_SlotMachinePodiums	00727301	workshop_LL_XPD_AC_FloorDecor_SlotMachinePodiums		0089383D	WorkshopWorkbenchAllType						c_Wood:4:COBJ_Workshop_Wood		0																																					
00727317	DEL_workshop_co_XPD_AC_FloorDecor_SlotMachinePodium_Copy01											c_Wood:4:COBJ_Workshop_Wood		0																																					
00727318	DEL_co_XPD_AC_CondProxy_Workshop_SlotMachinesPodium_Copy01													0																																					
00727319	DEL_co_XPD_AC_CondProxy_Workshop_SlotMachinePodiums_Copy01													0																																					
007273A9	zzzzSCORE_S15_workshop_co_WallDecor_WildCardsPoster2				0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
007273AA	zzzzSCORE_S15_workshop_co_WallDecor_WildCardsPoster1				0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
007273A8	zzzzSCORE_S15_workshop_co_WallDecor_WildCardsPoster3				0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
007273A7	zzzzSCORE_S15_workshop_co_WallDecor_WildCardsPoster4				0089383D	WorkshopWorkbenchAllType						c_Wood:1:COBJ_Ammo_Wood|c_Cloth:2:COBJ_Ammo_Cloth		0																																					
00727E9F	SCORE_S15_co_mod_CircuitBreaker_Weapon_Paint_WhitePaint	00727EAB	SCORE_S15_mod_CircuitBreaker_Weapon_Paint_WhitePaint	Diamond Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
00727E9C	zzzzSCORE_S15_workshop_co_Furniture_KitchenSet_Wall_ModularKitchenSetWhite				0089383D	WorkshopWorkbenchAllType						c_Steel:4:COBJ_Workshop_Steel		0																																					
00727E9D	SCORE_S15_co_mod_CircuitBreaker_Weapon_Paint_PokerPaint	00727EAA	SCORE_S15_mod_CircuitBreaker_Weapon_Paint_PokerPaint	Poker Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
00727E9E	zzzzSCORE_S15_workshop_co_Furniture_KitchenSet_Floor_ModularKitchenSetWhite				0089383D	WorkshopWorkbenchAllType						c_Steel:4:COBJ_Workshop_Steel		0																																					
00728000	workshop_co_XPD_AC_Signs_QuentinosSign	0072EC3A	workshop_LL_XPD_AC_WallDecor_Signs_QuentinoSigns		0089383D	WorkshopWorkbenchAllType		00727FFF	Recipe_XPD_AC_Workshop_QuentinosSign	Plan: Quentino's Sign		c_Copper:1:COBJ_Workshop_Copper|c_Glass:1:COBJ_Workshop_Glass|c_Steel:4:COBJ_Workshop_Steel	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI	2	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI																																			
0072817D	workshop_co_WallDecor_Posters_WildCardsPosters	0072817E	SCORE_S15_workshop_LL_WallDecor_WildCardsPosters		0089383D	WorkshopWorkbenchAllType						c_Wood:3:COBJ_Workshop_Wood		0																																					
00729BC2	co_mod_Cremator_BarrelHose_DoubleShot	00729BE7	mod_Cremator_BarrelHose_DoubleShot	Double-Shot Barrel								c_Copper:2:COBJ_Weapon_Copper|c_Adhesive:3:COBJ_Weapon_Adhesive|c_Steel:8:COBJ_Weapon_Steel|c_Screws:3:COBJ_Weapon_Screws		0																																					
00729BB1	co_mod_Cremator_Receiver_TankNapalm	00729BF5	mod_Cremator_Receiver_TankNapalm	Napalm Tank								c_Aluminum:8:COBJ_Weapon_Aluminum|c_Copper:2:COBJ_Weapon_Copper|c_Adhesive:4:COBJ_Weapon_Adhesive|c_Screws:3:COBJ_Weapon_Screws		0																																					
00729BB2	co_mod_Cremator_reciever_SlowBurner	00729BE8	mod_Cremator_Reciever_SlowBurner	Slow-Burning Tank								c_Adhesive:2:COBJ_Weapon_Adhesive|c_Springs:2:COBJ_Weapon_Springs|c_Steel:4:COBJ_Weapon_Steel|c_Screws:1:COBJ_Weapon_Screws		0																																					
00729BB3	SCORE_S16_co_mod_Cremator_Weapon_Paint_Peepers	00729BEC	SCORE_S16_mod_Cremator_Weapon_Paint_Peepers	Peepers Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
00729BC1	co_mod_Cremator_BarrelHose_Standard	00729BF1	mod_Cremator_BarrelHose_Standard	Standard Barrel								c_Asbestos:1:COBJ_Weapon_Asbestos|c_Adhesive:2:COBJ_Weapon_Adhesive|c_Steel:4:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
00729BB4	co_mod_Cremator_BarrelHose_Multishot	00729BEF	mod_Cremator_BarrelHose_MultiShot	Multi-Shot Barrel								c_Copper:3:COBJ_Weapon_Copper|c_Adhesive:4:COBJ_Weapon_Adhesive|c_Steel:10:COBJ_Weapon_Steel|c_Screws:4:COBJ_Weapon_Screws		0																																					
00729BB5	SCORE_S16_co_mod_Cremator_Weapon_Paint_RipDaring	00729BF8	SCORE_S16_mod_Cremator_Weapon_Paint_RipDaring	Rip Daring Paint	001F6049	Workbench_Crafting_Weapon						c_Oil:1:		0																																					
00729BB6	co_mod_Cremator_Chemical_BlueFire	00729BF7	mod_Cremator_Chemical_BlueFire	Copper Chloride (Blue)								c_Oil:3:COBJ_Weapon_Oil		0																																					
00729BB7	co_mod_Cremator_BarrelHose_Heavy	00729BEA	mod_Cremator_BarrelHose_Heavy	Heavy Barrel								c_Aluminum:3:COBJ_Weapon_Aluminum|c_NuclearMaterial:2:COBJ_Weapon_NuclearMaterial|c_Steel:12:COBJ_Weapon_Steel|c_Screws:4:COBJ_Weapon_Screws		0																																					
00729BB8	co_mod_Cremator_MagTank_Fast	00729BF0	mod_Cremator_MagTank_Fast	Fast Propellant Tank								c_Adhesive:2:COBJ_Weapon_Adhesive|c_Springs:2:COBJ_Weapon_Springs|c_Steel:4:COBJ_Weapon_Steel|c_Screws:1:COBJ_Weapon_Screws		0																																					
00729BB9	co_mod_Cremator_Receiver_TankStandard_Base	00729BE6	mod_Cremator_Receiver_TankStandard	Standard Tank								c_Adhesive:3:COBJ_Weapon_Adhesive|c_Steel:8:COBJ_Weapon_Steel|c_Screws:3:COBJ_Weapon_Screws		0																																					
00729BBA	co_mod_Cremator_MagTank_Large	00729BF4	mod_Cremator_MagTank_Large	Large Propellant Tank				00729BFE	Cremator	Cremator		c_Adhesive:2:COBJ_Weapon_Adhesive|c_Springs:4:COBJ_Weapon_Springs|c_Steel:6:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
00729BBB	co_mod_Cremator_MagTank_Standard_Base	00729BE9	mod_Cremator_MagTank_Standard	Standard Propellant Tank								c_Adhesive:2:COBJ_Weapon_Adhesive|c_Springs:2:COBJ_Weapon_Springs|c_Steel:4:COBJ_Weapon_Steel|c_Screws:1:COBJ_Weapon_Screws		0																																					
00729BBC	co_mod_Cremator_Chemical_RedFire_Base	00729BEB	mod_Cremator_Chemical_RedFire	Generic Fuel (Red)								c_Oil:3:COBJ_Weapon_Oil		0																																					
00729BBD	co_mod_Cremator_MagTank_ExtraLarge	00729BED	mod_Cremator_MagTank_ExtraLarge	Huge Propellant Tank								c_Adhesive:2:COBJ_Weapon_Adhesive|c_Gears:2:COBJ_Weapon_Gears|c_Springs:4:COBJ_Weapon_Springs|c_Steel:6:COBJ_Weapon_Steel|c_Screws:2:COBJ_Weapon_Screws		0																																					
00729BBE	co_Weapon_Ranged_Cremator	00729BFE	Cremator	Cremator	001F6049	Workbench_Crafting_Weapon					RecipeFilter_Weapons_Ranged_Heavy	c_Asbestos:10:COBJ_Weapon_Asbestos|c_Copper:8:COBJ_Weapon_Copper|c_Adhesive:11:COBJ_Weapon_Adhesive|c_Rubber:4:COBJ_Weapon_Rubber|c_Springs:2:COBJ_Weapon_Springs|c_Steel:18:COBJ_Weapon_Steel|c_Screws:8:COBJ_Weapon_Screws		0																																					
00729BBF	co_mod_Cremator_Chemical_GreenFire	00729BF6	mod_Cremator_Chemical_GreenFire	Copper Sulfate (Green)								c_Oil:3:COBJ_Weapon_Oil		0																																					
00729BC0	co_mod_Cremator_Chemical_PinkFire	00729BF2	mod_Cremator_Chemical_PinkFire	Lithium (Pink)								c_Oil:3:COBJ_Weapon_Oil		0																																					
0072A015	workshop_co_condproxy_XPD_AC_WallDecor_SeahorsePillar				0089383D	WorkshopWorkbenchAllType		006E7353	Recipe_XPD_AC_Workshop_SeaAnimalPillars	Plan: Sea Animal Pillars		c_Ceramic:2:COBJ_Workshop_Ceramic|c_Copper:2:COBJ_Workshop_Copper|c_Steel:2:COBJ_Workshop_Steel		0																																					
0072A016	workshop_co_condproxy_XPD_AC_WallDecor_DolphinPillar				0089383D	WorkshopWorkbenchAllType		006E7353	Recipe_XPD_AC_Workshop_SeaAnimalPillars	Plan: Sea Animal Pillars		c_Ceramic:2:COBJ_Workshop_Ceramic|c_Copper:2:COBJ_Workshop_Copper|c_Steel:2:COBJ_Workshop_Steel		0																																					
0072A017	workshop_co_XPD_AC_SeaAnimalPillars	0072A012	workshop_LL_SeaAnimalPillars		0089383D	WorkshopWorkbenchAllType		006E7353	Recipe_XPD_AC_Workshop_SeaAnimalPillars	Plan: Sea Animal Pillars		c_Ceramic:2:COBJ_Workshop_Ceramic|c_Copper:2:COBJ_Workshop_Copper|c_Steel:2:COBJ_Workshop_Steel	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI	2	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI																																			
0072A014	workshop_co_condproxy_XPD_AC_WallDecor_StarfishPillar				0089383D	WorkshopWorkbenchAllType		006E7353	Recipe_XPD_AC_Workshop_SeaAnimalPillars	Plan: Sea Animal Pillars		c_Ceramic:2:COBJ_Workshop_Ceramic|c_Copper:2:COBJ_Workshop_Copper|c_Steel:2:COBJ_Workshop_Steel		0																																					
0072A9C8	zzzzSCORE_S15_co_Structure_PavilionRoof				0089383D	WorkshopWorkbenchAllType						c_Wood:4:COBJ_Workshop_Wood		0																																					
0072A9C6	SCORE_S15_workshop_co_Structure_Pavilion_WallFull2	0072A9CA	SCORE_S15_workshop_Pavilion_WallA02	Pavilion Wall - Railing	0089383D	WorkshopWorkbenchAllType						c_Wood:4:COBJ_Workshop_Wood		0																																					
0072A9C7	SCORE_S15_workshop_co_Structure_Pavilion_WallHalf	0072A9CB	SCORE_S15_workshop_Pavilion_WallHalf	Pavilion Wall - Half	0089383D	WorkshopWorkbenchAllType						c_Wood:4:COBJ_Workshop_Wood		0																																					
0072BC17	SCORE_S15_co_Structure_PavilionRoof1	0072A9CD	SCORE_S15_workshop_Pavilion_RoofFlatA01	Pavilion Roof	0089383D	WorkshopWorkbenchAllType						c_Wood:2:COBJ_Workshop_Wood		0																																					
0072BC34	co_XPD_AC_CondProxy_Workshop_GameShowSigns				0089383D	WorkshopWorkbenchAllType		006D3A56	Recipe_XPD_AC_Workshop_FloorDecor_GameShowSigns	Plan: Game Show Sign			0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI|0072BC35:XPD_AC_workshop_LL_GameShowSigns:LVLI	3	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI	0072BC35:XPD_AC_workshop_LL_GameShowSigns:LVLI																																		
0072D47C	workshop_co_XPD_AC_Signs_NeapolitanExtSign	0072D476	XPD_AC_workshop_NeapolitanExtSign	Neapolitan Exterior Sign	0089383D	WorkshopWorkbenchAllType		0072D479	Recipe_XPD_AC_Workshop_NeapolitanExtSign	Plan: Neapolitan Exterior Sign		c_Steel:4:COBJ_Workshop_Steel	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI	2	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A68:XPD_AC_LL_Mission01_Reward_Mission:LVLI																																			
0072D47B	XPD_AC_workshop_co_CondProxy_Lights_MezzanineLights							0072D47A	Recipe_XPD_AC_Workshop_Lights_MezzanineLights	Plan: Mezzanine Lights			00510111:workshop_LL_Lights_FloorLamps:LVLI|0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI|006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI	3	00510111:workshop_LL_Lights_FloorLamps:LVLI	0063966F:XPD_LLV_ExpeditionVendor_Giuseppe:LVLI	006D3A67:XPD_AC_LL_Mission02_Reward_Mission:LVLI																																		
006E9226	NPE_co_mod_WesternRevolver_Weapon_Paint_Gunmetal	006E922F	NPE_mod_WesternRevolver_Weapon_Paint_Gunmetal	Gunmetal Paint	001F6049	Workbench_Crafting_Weapon		006E9224	NPE_Recipe_mod_Loadouts_Material_Paint_Gunmetal	Plan: Gunmetal Weapon Loadout Paints		c_Oil:1:		0																																					
006E9227	NPE_co_mod_WesternRevolver_Weapon_Paint_VaultTec	006E9230	NPE_mod_WesternRevolver_Weapon_Paint_VaultTec	Vault-Tec Paint	001F6049	Workbench_Crafting_Weapon		006E9225	NPE_Recipe_mod_Loadouts_Material_Paint_VaultTec	Plan: Vault-Tec Weapon Loadout Paints		c_Oil:1:		0																																					
006E9228	NPE_co_mod_WesternRevolver_Weapon_Paint_Rusted	006E9231	NPE_mod_WesternRevolver_Weapon_Paint_Rusted	Rusted Paint	001F6049	Workbench_Crafting_Weapon		006E9223	NPE_Recipe_mod_Loadouts_Material_Paint_Rusted	Plan: Rusted Weapon Loadout Paints		c_Oil:1:		0																																					
006E9232	NPE_co_mod_10mm_Weapon_Paint_VaultTec	006E9239	NPE_mod_10mm_Weapon_Paint_VaultTec	Vault-Tec Paint	001F6049	Workbench_Crafting_Weapon		006E9225	NPE_Recipe_mod_Loadouts_Material_Paint_VaultTec	Plan: Vault-Tec Weapon Loadout Paints		c_Oil:1:		0																																					
006E9233	NPE_co_mod_10mm_Weapon_Paint_Gunmetal	006E9238	NPE_mod_10mm_Weapon_Paint_Gunmetal	Gunmetal Paint	001F6049	Workbench_Crafting_Weapon		006E9224	NPE_Recipe_mod_Loadouts_Material_Paint_Gunmetal	Plan: Gunmetal Weapon Loadout Paints		c_Oil:1:		0																																					
006E9234	NPE_co_mod_10mm_Weapon_Paint_Rusted	006E923A	NPE_mod_10mm_Weapon_Paint_Rusted	Rusted Paint	001F6049	Workbench_Crafting_Weapon		006E9223	NPE_Recipe_mod_Loadouts_Material_Paint_Rusted	Plan: Rusted Weapon Loadout Paints		c_Oil:1:		0																																					
006E923B	NPE_co_mod_CombatRifle_Weapon_Paint_Gunmetal	006E9241	NPE_mod_CombatRifle_Weapon_Paint_Gunmetal	Gunmetal Paint	001F6049	Workbench_Crafting_Weapon		006E9224	NPE_Recipe_mod_Loadouts_Material_Paint_Gunmetal	Plan: Gunmetal Weapon Loadout Paints		c_Oil:1:		0																																					
006E923C	NPE_co_mod_CombatRifle_Weapon_Paint_VaultTec	006E9242	NPE_mod_CombatRifle_Weapon_Paint_VaultTec	Vault-Tec Paint	001F6049	Workbench_Crafting_Weapon		006E9225	NPE_Recipe_mod_Loadouts_Material_Paint_VaultTec	Plan: Vault-Tec Weapon Loadout Paints		c_Oil:1:		0																																					
006E923D	NPE_co_mod_CombatRifle_Weapon_Paint_Rusted	006E9243	NPE_mod_CombatRifle_Weapon_Paint_Rusted	Rusted Paint	001F6049	Workbench_Crafting_Weapon		006E9223	NPE_Recipe_mod_Loadouts_Material_Paint_Rusted	Plan: Rusted Weapon Loadout Paints		c_Oil:1:		0																																					
006E9244	NPE_co_mod_BaseballBat_Weapon_Paint_Gunmetal	006E924A	NPE_mod_BaseballBat_Weapon_Paint_Gunmetal	Gunmetal Paint	001F6049	Workbench_Crafting_Weapon		006E9224	NPE_Recipe_mod_Loadouts_Material_Paint_Gunmetal	Plan: Gunmetal Weapon Loadout Paints		c_Oil:1:		0																																					
006E9245	NPE_co_mod_BaseballBat_Weapon_Paint_VaultTec	006E924B	NPE_mod_BaseballBat_Weapon_Paint_VaultTec	Vault-Tec Paint	001F6049	Workbench_Crafting_Weapon		006E9225	NPE_Recipe_mod_Loadouts_Material_Paint_VaultTec	Plan: Vault-Tec Weapon Loadout Paints		c_Oil:1:		0																																					
006E9246	NPE_co_mod_BaseballBat_Weapon_Paint_Rusted	006E924C	NPE_mod_BaseballBat_Weapon_Paint_Rusted	Rusted Paint	001F6049	Workbench_Crafting_Weapon		006E9223	NPE_Recipe_mod_Loadouts_Material_Paint_Rusted	Plan: Rusted Weapon Loadout Paints		c_Oil:1:		0																																					
006E924F	NPE_co_mod_PumpActionShotgun_Weapon_Paint_Rusted	006E9254	NPE_mod_PumpActionShotgun_Weapon_Paint_Rusted	Rusted Paint	001F6049	Workbench_Crafting_Weapon		006E9223	NPE_Recipe_mod_Loadouts_Material_Paint_Rusted	Plan: Rusted Weapon Loadout Paints		c_Oil:1:		0																																					
006E924D	NPE_co_mod_PumpActionShotgun_Weapon_Paint_VaultTec	006E9255	NPE_mod_PumpActionShotgun_Weapon_Paint_VaultTec	Vault-Tec Paint	001F6049	Workbench_Crafting_Weapon		006E9225	NPE_Recipe_mod_Loadouts_Material_Paint_VaultTec	Plan: Vault-Tec Weapon Loadout Paints		c_Oil:1:		0																																					
006E924E	NPE_co_mod_PumpActionShotgun_Weapon_Paint_Gunmetal	006E9253	NPE_mod_PumpActionShotgun_Weapon_Paint_Gunmetal	Gunmetal Paint	001F6049	Workbench_Crafting_Weapon		006E9224	NPE_Recipe_mod_Loadouts_Material_Paint_Gunmetal	Plan: Gunmetal Weapon Loadout Paints		c_Oil:1:		0																																					
006EC20E	NPE_co_mod_BackPack_Standard_Material_VaultTecStarter	006EC210	NPE_mod_BackPack_VaultTecStarter_Material_Default	Vault-Tec Survival Backpack				006EC20D	NPE_Recipe_Backpack_Standard_Material_VaultTecStarter	Plan: Vault-Tec Survival Backpack		c_Oil:2:COBJ_Armor_Oil|c_Cloth:3:COBJ_Armor_Plastic		0																																					
