QuestFormID	QuestEDID	QuestName	AliasIndex	AliasID	AliasName	AliasLabel	AliasKind	AliasFlags	FillLinks	Conditions	Scripts
006AD506	Storm_RegionBoss	Event: Neurological Warfare	6	32	EntranceTerminal	Alias	Ref	Allow Disabled	ALRT=00751C84:Storm_RegionBoss_EntranceTerminal_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	7	33	Speaker_Announcer	Alias	Ref	Allow Reuse in Quest	ALRT=0075490E:Storm_RegionBoss_AnnouncerTA_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	8	24	Boss_SpawnFurniture_01	Alias	Ref	Flags	ALRT=007319C1:Storm_RegionBoss_SpawnFurn_01_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	9	25	Boss_SpawnFurniture_02	Alias	Ref	Flags	ALRT=007319C4:Storm_RegionBoss_SpawnFurn_02_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	10	26	Boss_SpawnFurniture_03	Alias	Ref	Flags	ALRT=007319C6:Storm_RegionBoss_SpawnFurn_03_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	11	42	Boss_SandboxMarker_01	Alias	Ref	Flags	ALRT=0075BC84:Storm_RegionBoss_SandboxMarker_01_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	12	43	Boss_SandboxMarker_02	Alias	Ref	Flags	ALRT=0075BC83:Storm_RegionBoss_SandboxMarker_02_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	13	44	Boss_SandboxMarker_03	Alias	Ref	Flags	ALRT=00783D98:Storm_RegionBoss_SandboxMarker_03_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	14	5	Boss_01_Plasma	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled ; Stores Text ; Uses Stored Text ; Initially Disabled ; Create Ref - Temp ; Unknown 40	ALCO=007697F9:Storm_RegionBoss_StormBoss:NPC_ ; Keyword=0002C967:LinkAmbushFurniture:KYWD ; Keyword=0003F770:DMP_Sandbox_1024:KYWD ; ALDN=00783D99:Storm_RegionBoss_GoliathPlasmaName:MESG ; ALFC=006B5D68:Storm_RegionBoss_EnemyFaction:FACT ; ALPC=00783D9C:Storm_RegionBoss_AmbushPackage:PACK ; ALPC=00783D9D:Storm_RegionBoss_ArenaSandbox:PACK		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	15	40	Boss_02_Frag	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled ; Stores Text ; Uses Stored Text ; Initially Disabled ; Create Ref - Temp ; Unknown 40	ALCO=007697F9:Storm_RegionBoss_StormBoss:NPC_ ; Keyword=0002C967:LinkAmbushFurniture:KYWD ; Keyword=0003F770:DMP_Sandbox_1024:KYWD ; ALDN=00783D9A:Storm_RegionBoss_GoliathFragName:MESG ; ALFC=006B5D68:Storm_RegionBoss_EnemyFaction:FACT ; ALPC=00783D9C:Storm_RegionBoss_AmbushPackage:PACK ; ALPC=00783D9D:Storm_RegionBoss_ArenaSandbox:PACK		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	16	41	Boss_03_Cryo	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled ; Stores Text ; Uses Stored Text ; Initially Disabled ; Create Ref - Temp ; Unknown 40	ALCO=007697F9:Storm_RegionBoss_StormBoss:NPC_ ; Keyword=0002C967:LinkAmbushFurniture:KYWD ; Keyword=0003F770:DMP_Sandbox_1024:KYWD ; ALDN=00783D9B:Storm_RegionBoss_GoliathCryoName:MESG ; ALFC=006B5D68:Storm_RegionBoss_EnemyFaction:FACT ; ALPC=00783D9C:Storm_RegionBoss_AmbushPackage:PACK ; ALPC=00783D9D:Storm_RegionBoss_ArenaSandbox:PACK		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	18	39	AllBosses	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALFF=007697F6:Storm_RegionBoss_Boss_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	19	12	GridMarker01	Alias	Ref	Flags	ALRT=0074567A:Storm_RegionBoss_GridParent_01_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	20	13	GridMarker02	Alias	Ref	Flags	ALRT=0074567C:Storm_RegionBoss_GridParent_02_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	21	14	GridMarker03	Alias	Ref	Flags	ALRT=00745679:Storm_RegionBoss_GridParent_03_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	22	15	Fabricator	Alias	Ref	Optional	ALRT=0074567D:Storm_RegionBoss_FabricatorStrike_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	24	27	DestructibleFloors	Alias	RefCol	Optional ; Allow Disabled ; Allow Destroyed	ALRT=007319C2:Storm_RegionBoss_DestructibleFloor_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	25	6	MobSpawnCenter	Alias	Ref	Flags	ALRT=0074567B:Storm_RegionBoss_SpawnCentre_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	27	20	Mobs_EligibleForRespawn	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALFC=006B5D68:Storm_RegionBoss_EnemyFaction:FACT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	29	16	Mobs_Normal	Alias	RefCol	Optional ; Allow Reuse in Quest	ALFC=006B5D68:Storm_RegionBoss_EnemyFaction:FACT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	0	0	Player	Alias	Ref	Allow Dead	Keyword=0072C957:NPE_DQ01_BetterTomorrow_QuestActiveKeyword:KYWD		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	1	2	Loc_GilmanLumberMill	Alias	Loc	Flags	ALFL=000A78E6:LocForestGilmanLumberLocation:LCTN		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	2	17	Loc_CultistCave	Alias	Loc	Unknown 37	ALFL=006F8B46:LocForestCultistCaveInteriorLocation:LCTN		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	3	13	Loc_DropBox	Alias	Loc	Optional			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	4	23	Loc_TrapHarvest	Alias	Loc	Flags	ALFL=002EE52F:SubRegionForestFloodlands13LocationLOW:LCTN		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	5	14	Actor_LanePlatte	Alias	Ref	Flags	ALUA=006FD088:NPE_LanePlatte:NPC_ ; VTCK=006FD096:NPE_NPCM_LanePlatte:VTYP		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	7	30	Actors_Wolves	Alias	RefCol	Optional ; Allow Reserved			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	8	12	Activator_DropBox	Alias	Ref	Optional	ALRT=006FD081:NPE_DQ01_DropBox_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	9	15	Furniture_CraftingStation	Alias	Ref	Flags	ALRT=0032DA8D:WorkbenchTinkerRefType:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	11	3	MiscItems_CarePkgMaterials	Alias	RefCol	Allow Reuse in Quest	ALRT=006FD07D:NPE_DQ01_CarePkgMaterial_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	13	18	Containers_CultistArtifacts	Alias	RefCol	Allow Reuse in Quest ; Allow Disabled	ALRT=00713F99:NPE_DQ01_CultistArtifact_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	14	24	Container_Meat01	Alias	Ref	Flags	ALRT=007348B1:NPE_DQ01_MeatContainer01_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	15	25	Container_Meat02	Alias	Ref	Flags	ALRT=007348B2:NPE_DQ01_MeatContainer02_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	16	26	Container_Meat03	Alias	Ref	Flags	ALRT=007348B4:NPE_DQ01_MeatContainer03_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	18	20	MiscItems_CultistArtifacts	Alias	RefCol	Optional ; Quest Object			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	20	27	MiscItems_FreshMeat	Alias	RefCol	Optional ; Unknown 39			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	21	6	MiscItem_BandageToEnable	Alias	Ref	Allow Reuse in Quest ; Allow Disabled	ALRT=006FD07F:NPE_DQ01_Bandage_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	22	4	MiscItem_FoodParcelToEnable	Alias	Ref	Allow Reuse in Quest ; Allow Disabled	ALRT=006FD07E:NPE_DQ01_FoodParcel_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	23	5	MiscItem_MissiveToEnable	Alias	Ref	Allow Reuse in Quest ; Allow Disabled	ALRT=006FD080:NPE_DQ01_Missive_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	24	7	MiscItem_Bandage	Alias	Ref	Optional ; Quest Object			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	25	8	MiscItem_FoodParcel	Alias	Ref	Optional ; Quest Object			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	26	9	MiscItem_Missive	Alias	Ref	Optional ; Quest Object			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	27	11	MiscItem_CarePkg	Alias	Ref	Optional ; Unknown 39			
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	28	28	SpawnCenter_MeatContainer02	Alias	Ref	Flags	ALRT=007348B3:NPE_DQ01_MeatContainer02_SpawnCenter_LocRef:LCRT		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	29	29	Marker_CultistCaveInstance	Alias	Ref	Flags	ALRT=00739874:NPE_DQ01_InstanceMarker_LocRef:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	1	1	players	Alias	RefCol	Optional ; Allow Dead			
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	2	2	QP_root	Alias	Ref	Flags	ALFR=00733CCC:StormE01_eventroot001:REFR		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	3	57	LocStormSubstationThunderMtTM03Location	Alias	Loc	Flags	ALFL=00769614:LocStormSubstationThunderMtTM03Location:LCTN		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	4	7	Storm_E01_TempHarvesterPlateau	Alias	Loc	Flags	ALFL=00769614:LocStormSubstationThunderMtTM03Location:LCTN		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	5	47	BossFurniture	Alias	Ref	Flags	ALRT=0007828B:AutofillGeneric01:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	6	48	Storm_E01_BossMesh	Alias	Ref	Allow Disabled	ALRT=0007828C:AutofillGeneric02:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	7	37	Storm_E01_Boss	Alias	Ref	Optional ; Allow Disabled ; Initially Disabled ; Create Ref - Temp	ALCO=0073BD8C:Storm_E01_BossHermitCrab:NPC_ ; Keyword=0002C967:LinkAmbushFurniture:KYWD		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	8	61	ChampionSpawn	Alias	Ref	Flags	ALRT=007928DD:Storm_E01_ChampionSpawn:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	9	9	CreatureSpawn01	Alias	Ref	Flags	ALRT=00093BFC:SpawnMax0512:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	10	10	CreatureSpawn02	Alias	Ref	Flags	ALRT=00093BFC:SpawnMax0512:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	11	11	CreatureSpawn03	Alias	Ref	Flags	ALRT=00093BFC:SpawnMax0512:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	12	12	CreatureSpawn04	Alias	Ref	Flags	ALRT=00093BFC:SpawnMax0512:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	13	50	CreatureSpawn05	Alias	Ref	Flags	ALRT=00093BFC:SpawnMax0512:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	15	13	Mobs	Alias	RefCol	Optional ; Allow Reuse in Quest	ALFC=006B3C32:Storm_LostFaction:FACT ; ALPC=0078E1AF:Storm_E01_Dangerous_MobsTravelPackage:PACK		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	17	14	HarvesterInstallTriggers	Alias	RefCol	Allow Reuse in Quest	ALRT=00733CC5:Storm_E01_Dangerous_InstallTrigger_LocRef:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	18	15	Activator_David_Intercom	Alias	Ref	Flags	ALRT=00733CC6:Storm_E01_Intercom_LocRef:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	20	35	ChargedMobs	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=007478D7:Storm_E01_ChargedEnemyType:KYWD		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	21	53	XMarkerForObjectiveMarkers	Alias	Ref	Allow Reuse in Quest	ALFR=00744C09:Storm_E01_StrikeTargetNear:REFR		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	23	54	HarvesterPartsDispensers	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled ; Stores Text			
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	25	56	HarvesterPartsDispenserLocationMarkers	Alias	RefCol	Allow Reuse in Quest ; Allow Disabled ; Stores Text	ALRT=0075E503:Storm_E01_HarvesterPartSpawnLocRef:LCRT		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	27	58	ElectricalHazardsChargedRefColAlias	Alias	RefCol	Optional ; Allow Reuse in Quest ; Initially Disabled			
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	29	60	ElectricalHazardsBossRefColAlias	Alias	RefCol	Optional ; Allow Reuse in Quest ; Initially Disabled			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	0	0	Loc_RapidanCamp	Alias	Loc	Flags	ALFL=006B9682:LocStormCampRapidanLocation:LCTN		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	1	1	CenterMarker	Alias	Ref	Flags	ALRT=0081E28C:MN2_Mischief_SpawnCenter_Player_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	3	2	players	Alias	RefCol	Optional ; Allow Dead			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	4	5	Marker_SteelJack	Alias	Ref	Flags	ALRT=0081E28D:MN2_Mischief_SteelJack_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	5	3	Actor_Eyebot	Alias	Ref	Essential ; Allow Disabled ; Create Ref - Temp ; Unknown 34	ALUA=005600A7:E03A_Mischief_Eyebot:NPC_ ; ALFC=0003E0C8:CaptiveFaction:FACT ; ALPC=0082FCFB:MN2_Mischief_Eyebot_WaitAtPyre03_Helipad_Stage470:PACK ; ALPC=00780F83:MN2_Mischief_Eyebot_TravelToPyre03_Helipad_Stage400:PACK ; ALPC=0082FCFA:MN2_Mischief_Eyebot_WaitAtPyre02_Rooms_Stage370:PACK ; ALPC=007BD0AE:MN2_Mischief_Eyebot_TravelToPyre02_Rooms_Stage300:PACK ; ALPC=0082FCF9:MN2_Mischief_Eyebot_WaitAtPyre01_Forest_Stage270:PACK ; ALPC=0081E295:MN2_Mischief_Eyebot_TravelToPyre01_Forest_Stage200:PACK ; ALPC=0038CD27:DefaultStayAtSelf:PACK		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	6	4	Static_SteelJack	Alias	Ref	Flags	ALRT=0081E28B:MN2_Mischief_SteelJackStatue_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	7	6	Marker_PyreWoods	Alias	Ref	Flags	ALRT=007BD0AA:MN2_Mischief_ForestPyre01_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	8	45	Marker_PyreWoods2	Alias	Ref	Flags	ALRT=007BD0A9:MN2_Mischief_ForestPyre02_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	9	7	Marker_PyreWoodsOffset	Alias	Ref	Flags	ALRT=0081E291:MN2_Mischief_ForestPyreOffset_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	10	8	Marker_Rooms00	Alias	Ref	Optional			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	11	9	Marker_Rooms01	Alias	Ref	Optional			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	12	10	Marker_PyreRooms	Alias	Ref	Flags	ALRT=007BD0AC:MN2_Mischief_PyreCamp_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	13	43	Marker_PyreRooms2	Alias	Ref	Flags	ALRT=007BD0AB:MN2_Mischief_PyreForest_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	14	11	Marker_PyreRoomsOffset	Alias	Ref	Flags	ALRT=0081E292:MN2_Mischief_PyreRoomsOffset_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	15	12	Marker_PyreCliffs	Alias	Ref	Flags	ALRT=0081E287:MN2_Mischief_PyreCliffs_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	16	13	Marker_PyreCliffsOffset	Alias	Ref	Flags	ALRT=0081E293:MN2_Mischief_PyreCliffsOffset_Marker_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	17	15	Activator_PyreStart	Alias	Ref	Flags	ALRT=0081E28F:MN2_Mischief_PyreStart_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	18	16	Activator_PyreForest	Alias	Ref	Flags	ALRT=0081E290:MN2_Mischief_PyreForest_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	19	46	Trigger_PyreForest	Alias	Ref	Flags	ALRT=0082FCF6:MN2_Mischief_PyreForest_Trigger_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	20	17	Activator_PyreGrounds	Alias	Ref	Flags	ALRT=0081E28E:MN2_Mischief_PyreGrounds_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	21	47	Trigger_PyreGrounds	Alias	Ref	Flags	ALRT=0082FCF7:MN2_Mischief_PyreGrounds_Trigger_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	22	18	Activator_PyreHelipad	Alias	Ref	Flags	ALRT=0081E28A:MN2_Mischief_PyreHelipad_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	23	48	Trigger_PyreHelipad	Alias	Ref	Flags	ALRT=0082FCF8:MN2_Mischief_PyreHelipad_Trigger_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	25	20	Activators_Bonfires	Alias	RefCol	Flags	ALRT=0077FA20:MN2_Mischief_Bonfire_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	27	23	Activators_TreatBowls	Alias	RefCol	Flags	ALRT=0077FA22:MN2_Mischief_TreatBowl_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	29	24	Activators_Graffiti	Alias	RefCol	Flags	ALRT=0077FA24:MN2_Mischief_Graffiti_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	31	25	Activators_ForkBoxes	Alias	RefCol	Allow Disabled ; Allow Destroyed	ALRT=0077FA23:MN2_Mischief_Fork_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	32	27	SpawnCenter_Forest	Alias	Ref	Flags	ALRT=0081E289:MN2_Mischief_SpawnCenter_Forest_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	33	53	Sandbox_Forest	Alias	Ref	Flags	ALRT=00836921:MN2_Mischief_Sandbox_Forest_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	34	28	SpawnCenter_Grounds	Alias	Ref	Flags	ALRT=0081E286:MN2_Mischief_SpawnCenter_Grounds_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	35	54	Sandbox_Grounds	Alias	Ref	Flags	ALRT=00836922:MN2_Mischief_Sandbox_Grounds_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	36	29	SpawnCenter_Helipad	Alias	Ref	Flags	ALRT=0081E285:MN2_Mischief_SpawnCenter_Helipad_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	37	55	Sandbox_Helipad	Alias	Ref	Flags	ALRT=00836923:MN2_Mischief_Sandbox_Helipad_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	38	30	SpawnCenter_Boss	Alias	Ref	Flags	ALRT=0081E288:MN2_Mischief_SpawnCenter_Boss_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	40	31	Actors_AllEnemies	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	42	50	Actors_Forest	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=0005D5E6:LinkCustom01:KYWD ; ALPC=00836924:MN2_Mischief_Enemy_SandboxPackage:PACK		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	44	51	Actors_Grounds	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=0005D5E6:LinkCustom01:KYWD ; ALPC=00836924:MN2_Mischief_Enemy_SandboxPackage:PACK		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	46	52	Actors_Helipad	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=0005D5E6:LinkCustom01:KYWD ; ALPC=00836924:MN2_Mischief_Enemy_SandboxPackage:PACK		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	48	34	Statics_ExplodableCars	Alias	RefCol	Allow Destroyed	ALRT=00780F7E:MN2_Mischief_Car_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	50	35	Statics_ExplodableBarrels	Alias	RefCol	Allow Disabled ; Allow Destroyed	ALRT=0077FA1F:MN2_Mischief_Explosive_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	52	36	Statics_PaintSplats	Alias	RefCol	Allow Disabled	ALRT=00780F7D:MN2_Mischief_Paint_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	54	41	Activators_AllPyres	Alias	RefCol	Forced by Aliases			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	56	39	Actors_Boss	Alias	RefCol	Optional ; Unknown 25			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	58	49	Actors_BossLackeys	Alias	RefCol	Optional			
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	59	40	Statics_Vertibird	Alias	Ref	Allow Disabled ; Allow Destroyed	ALRT=0079B164:MN2_Mischief_Vertibot_LocRef:LCRT		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	61	42	Volumes_SpawnExclusion	Alias	RefCol	Flags	ALRT=007A6DAA:MN2_Mischief_SpawnExclusionVolume_LocRef:LCRT ; Keyword=0052FDEB:QP_Spawn_Volumes_Exclude:KYWD		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	1	0	players	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled	Keyword=0079AA8E:SSE_BigBloom_QuestActiveKeyword:KYWD		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	2	1	Meadow	Alias	Loc	Flags	ALFL=007A7E6D:LocStormBigBloomSiteLocation:LCTN		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	3	2	Actor_BlackEyedSusan	Alias	Ref	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA9A:SSE_Susan_LCRT:LCRT ; ALPC=007A7E88:SSE_BESusan_Master_Package:PACK ; ALPC=007F1EB2:SSE_BESusan_MidEvent_Package:PACK ; VTCK=0079AC26:SSE_NPCF_Susan:VTYP		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	4	3	ObjRef_EWSSpawnCenterMarker	Alias	Ref	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALFR=0079C792::REFR		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	6	4	CrispyOvergrown	Alias	RefCol	Optional ; Allow Dead ; Allow Disabled ; Allow Reserved			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	8	6	FlowerAttackers	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	10	8	Marigolds	Alias	RefCol	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA9C:SSE_Marigolds_LCRT:LCRT		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	12	9	Tulips	Alias	RefCol	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA95:SSE_Tulips_LCRT:LCRT		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	14	10	Pansies	Alias	RefCol	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA91:SSE_Pansies_LCRT:LCRT		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	15	11	FlowerBasket	Alias	Ref	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA94:SSE_FlowerBasket_LCRT:LCRT		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	17	12	Marigold_MiscObjects	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Unknown 39			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	19	13	Pansy_MiscObjects	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Unknown 39			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	21	14	Tulip_MiscObjects	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead ; Allow Disabled ; Unknown 39			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	23	16	LandmineTriggers	Alias	RefCol	Allow Reuse in Quest ; Allow Dead ; Allow Disabled	ALRT=0079AA97:SSE_LandmineTriggers_LCRT:LCRT		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	24	19	Beezlebub	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled ; Unknown 32			
0079AA0F	SSE_BigBloom	Event: The Big Bloom	25	38	Beezlebub_Marker	Alias	Ref	Flags	ALRT=0085D739:Beezlebub_Spawmarker_LocRef:LCRT		
