ACTI_FormID	ACTI_EDID	ACTI_FULL	XALG_Flags	CanBeInstanced	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	VMAD_ScriptCount	VMAD_Scripts
0067B322	LGV01_VendingMachine_NWOT	Legendary Exchange			0							0																			2	Economy:VendingMachineScript::SellOnly=False##Economy:VendingMachineScript::VendingMachineFaction=0067B324:LGV01_VendingMachine_VendorFaction_NWOT:FACT##Objects:LGVAnimController::=
0067C1DC	DailyOps_BldWoodPDblDoor_Activator	Exit Daily Ops			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD##ReturnToPreviousLocOnActivate::=
0067C1DD	DailyOps_PaintedWoodDoorDouble_Activator	Exit Daily Ops			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD##ReturnToPreviousLocOnActivate::=
0067B585	SCORE_S11_Light_Floor_NukaColaBillboard02	Blue Nuka-Cola Billboard	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				1	PowerRequired	1.000000	NULL - Null Reference [00000000]																0	
0067B3BC	ATX_WildwoodTavern_Powered	Wildwood Tavern	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				4	PowerRadiation	1000.000000	NULL - Null Reference [00000000]	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	5.000000	NULL - Null Reference [00000000]	WorkshopCanContainRefs	1.000000	NULL - Null Reference [00000000]							0	
0067B586	ATX_WildMountainRifleRange	Wild Mountain Rifle Range	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				5	PowerRadiation	1000.000000	NULL - Null Reference [00000000]	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopPlacementAllowWaterAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	15.000000	NULL - Null Reference [00000000]	WorkshopCanContainRefs	1.000000	NULL - Null Reference [00000000]				0	
0067B608	E09C_PlayerMoveActivator	Security Room			0							0																			0	
0067B60B	NWOT_VendingMachine_NukaCola	Nuka-Cola Vending Machine			1	0067F3B5:NWOT_VendingMachine_NukaCola_Keyword:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=0011272B:DLC06OBJSodaFountainOn:SNDR##Economy:VendingMachineScript::VendingMachineFaction=0067B60D:NWOT_VendingMachine_NukaCola_Faction:FACT
0067D46E	E09D_Wagon_CAMP	Getaway Wagon			0							0																			1	Default1StateActivator::PlayAnim=Play01##Default1StateActivator::PlayWhenBlocked=False
0067D476	NWOT_Beneath_InspectionTrigger_Chems_Strewn	Broken Chem Box		False	0							0																			1	NWOT_Beneath_InvestigationClue::FallbackMessage=0067D477:NWOT_Beneath_Clue_Chems_StrewnDefault:MESG##NWOT_Beneath_InvestigationClue::Messages=
0067E70C	ATX_Lights_Ceiling_CountdownChandelier	Countdown Chandelier	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0067E751	ATX_FloorDecor_EvergleanChristmasTree	Everglean Christmas Tree	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0067F1A4	ATX_WorkshopPlayerVendingMachine_VendorBot	Vendor Bot Vending Machine	Premium	False	2	0003037E:WorkshopCanBePowered:KYWD	003EEC7A:PlayerVendingMachineKeyword:KYWD					2	WorkshopStackableItem	1.000000	NULL - Null Reference [00000000]	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]													0	
0067F1E2	ATX_Displaycase_NukaCola_FriendshipDisplay	Nuka-Cola Friendship Display	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
0067F5F2	ATX_Lights_Wall_NeonDice	Neon Dice Sign	Premium		1	0003037E:WorkshopCanBePowered:KYWD						1	PowerRequired	3.000000	NULL - Null Reference [00000000]																0	
006820E1	Shelters_Door_VaultStorageFacility_TrapDoor	Vault Storage Facility Shelter Entrance	Premium	False	3	0052B545:AllowNonActorToAnimateOnServer:KYWD	00573B2F:WorkshopNoStackingOn:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD				0																			1	shelters:shelterentrance::ShelterCell=0068083D:SheltersVaultStorageFacility:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=00680840::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
006820E0	Shelters_Door_VaultStorageFacility_Small	Vault Storage Facility Shelter Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			1	shelters:shelterentrance::ShelterCell=0068083D:SheltersVaultStorageFacility:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=00680840::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
00685120	SCORE_S12_Lights_Ceiling_MothwingChandelier	Moth Wing Chandelier	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0068315D	LGV01_VendingMachine_QASmoke	Legendary Exchange			0							0																			2	Economy:VendingMachineScript::SellOnly=False##Economy:VendingMachineScript::VendingMachineFaction=0041F7FC:LGV01_VendingMachine_VendorFaction:FACT##Objects:LGVAnimController::=
006837F4	ATX_FloorDecor_JollyChimp	Jolly Chimp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00685536	SCORE_S12_Lights_StoneFireplace	Stone Fireplace	Premium		0							1	WorkshopStackableItem	1.000000	NULL - Null Reference [00000000]																1	Default2StateActivator::DefaultAutoCloseDelay=002C76A1:DefaultAutoCloseDelay:GLOB##Default2StateActivator::TwoStateCollisionKeyword=001051E5:TwoStateCollisionKeyword:KYWD
00685535	SCORE_S12_Lights_MothmanSculptureLamp	Mothman Sculpture Lamp	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0068DE0D	ATX_FloorDecor_NukaColaThermometerBillboard	Nuka-Cola Thermometer Billboard	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0068DEE0	Shelters_Door_NuclearTestBunker_Small	Nuclear Test Bunker Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=006960B3:SheltersNuclearTestBunker:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=006960B4::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
0068DEDF	Shelters_Door_NuclearTestBunker_Large	Nuclear Test Bunker Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					1	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]																2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=006960B3:SheltersNuclearTestBunker:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=006960B4::REFR##shelters:shelterentrance::SourceRecipe=005B59F1:workshop_co_Shelters_LargeEntrances:COBJ
0068C56C	SCORE_S12_DisplayCase_BeerSteins_TaxidermiedBear	Taxidermied Bear Stein Display	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
0068DF00	ATX_Utility_TallWindmillGenerator	Tall Windmill Generator	Premium	False	3	0004455B:WorkshopStartPoweredOn:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				3	PowerGenerated	12.000000	NULL - Null Reference [00000000]	WorkshopLevelObject	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]										3	DefaultBlockActivationOnLoad::=##DefaultPlaySoundScript::SoundToPlay=004EB9CB:OBJWindmillBladeRotateLP:SNDR##WorkshopObjectScript::=
0068E780	DailyOps_Invaders_UFO				0							0																			0	
0068E8C0	ATX_DisplayCase_HelvetianCabinet	Helvetian Cabinet Display Case	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
0068FDA3	SCORE_S12_WallDecor_PoweredPoster_RipDaring04	Rip Daring "Deadliest Predator" Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00691A40	SCORE_S12_WallDecor_PoweredPoster_RipDaring01	Rip Daring "On The Hunt" Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00691A41	SCORE_S12_WallDecor_PoweredPoster_RipDaring02	Rip Daring "The Chase" Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00691A42	SCORE_S12_WallDecor_PoweredPoster_RipDaring03	Rip Daring "Takes The Shot" Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00691A43	SCORE_S12_WallDecor_PoweredPoster_RipDaring05	Rip Daring "Hunter's Trophy" Poster	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00692A7F	ATX_F1_FloorDecor_CatherineWheelFireworksStand	Catherine Wheel Fireworks Stand	Fallout 1st		0							0																			1	Default1StateActivator::=
00692CC8	ATX_Refrigerator_MeatLocker	The Meat Locker	Premium		2	00401011:DisplayCaseNoItemStacksKeyword:KYWD	005621F7:Workbench_Crafting_Refrigerator:KYWD					2	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]	SURV_FoodSpoilageRateMult	-0.500000	NULL - Null Reference [00000000]													0	
00693D3D	NWOT_RadioSpeakers	Nuka-World Speakers			0							0																			0	
00694BB1	ATX_DisplayCase_BowlingBallRack	Bowling Ball Rack Display Case	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					1	WorkshopBudgetObjectMultiplier	0.333300	NULL - Null Reference [00000000]																0	
00694DE7	ATX_Lights_Ceiling_BigFillCeilingLight	Big Fill Ceiling Light	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
00694DE8	ATX_FloorDecor_AlienRadiationDummy	Alien Radiation Dummy	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0069504F	ATX_WorkshopPlayerVendingMachine_CheckoutCounter	Checkout Counter Vending Machine	Premium	False	3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	003EEC7A:PlayerVendingMachineKeyword:KYWD				3	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopStackableItem	1.000000	NULL - Null Reference [00000000]	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]										0	
0069504E	ATX_WorkshopChassisDisplay_Enclave	Enclave Chassis Display Frame	Premium		3	0003037E:WorkshopCanBePowered:KYWD	003F51E3:PlayerDisplayCaseKeyword:KYWD	00683ED2:WorkshopDisplayFilterPowerArmorKeyword:KYWD				2	WorkshopPowerConnection	1.000000	NULL - Null Reference [00000000]	PowerRequired	1.000000	NULL - Null Reference [00000000]													0	
00695062	ATX_DisplayCase_MarketShelves	Market Shelves Display Case	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
00695061	ATX_DisplayCase_MarketingEndCap	Marketing End Cap Display Case	Premium		2	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD					0																			0	
00695060	ATX_WorkshopDisplay_PlushieStand	Plushie Display Case	Premium	False	3	0003037E:WorkshopCanBePowered:KYWD	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD				0																			0	
00695063	ATX_Lights_Ceiling_SuperMarketAisleLight	Super Market Aisle Light	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
006960B2	Shelters_Door_NuclearTestBunker	Nuclear Test Bunker Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			1	shelters:shelterentrance::ShelterCell=006960B3:SheltersNuclearTestBunker:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=006960B4::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
00697593	ATX_WorkshopDisplay_PlushieStandHalf	Half Plushie Display Case	Premium	False	3	0003037E:WorkshopCanBePowered:KYWD	003F51E3:PlayerDisplayCaseKeyword:KYWD	00573B2F:WorkshopNoStackingOn:KYWD				0																			0	
006975B3	ATX_FireHydrant_OldFashioned_Rust	Old Fashioned Gold Fire Hydrant	Premium		2	0022262C:WaterFountainTypeDirty:KYWD	0052B545:AllowNonActorToAnimateOnServer:KYWD					2	WorkshopPlacementRestrictToDirtAV	1.000000	NULL - Null Reference [00000000]	WorkshopBudgetObjectMultiplier	2.000000	NULL - Null Reference [00000000]													0	
0069B2C6	ATX_Lights_Ceiling_BigFillCeilingLight02	Bigger Fill Ceiling Light	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
0069FB6E	ATX_WorkshopPlayerVendingMachine_CashRegister_Blue	Blue Vending Machine	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	003EEC7A:PlayerVendingMachineKeyword:KYWD				2	PowerRequired	3.000000	NULL - Null Reference [00000000]	WorkshopRatingPopulation	1.000000	NULL - Null Reference [00000000]													0	
006A203F	ATX_F1_FloorDecor_GrognakWaxFigure	Grognak Wax Figure	Fallout 1st		1	00573B2F:WorkshopNoStackingOn:KYWD						0																			1	DefaultPlaySoundOnActivate::SoundToPlay=006AFA49:OBJGrognakWaxFigureActivate:SNDR
006A432B	SheltersNuclearTestBunkerButton01	Detonate Nuke		False	1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			1	shelters:NuclearTestBunkerBlastScript::EN07_Fissure_CameraShakeSpell_Intense=00510108:EN07_Fissure_CameraShakeSpell_Intense:SPEL##shelters:NuclearTestBunkerBlastScript::LinkCustom01=0005D5E6:LinkCustom01:KYWD##shelters:NuclearTestBunkerBlastScript::LinkCustom02=0005D5E7:LinkCustom02:KYWD##shelters:NuclearTestBunkerBlastScript::LinkCustom03=0005D5E8:LinkCustom03:KYWD##shelters:NuclearTestBunkerBlastScript::NukeExplosionDummy=006A432C:ShelterNuclearTestBunker_DummyExplosion:EXPL##shelters:NuclearTestBunkerBlastScript::OBJKlaxonMineOneshot=002B8BD5:OBJKlaxonMineOneshot:SNDR
0068F376	MOON_Ambush_CargoBox	Cargo Crate	Skip HAVOK on Load	False	2	0044A9FB:ImmuneToNukes:KYWD	00538218:ImmuneToNukeWeather:KYWD					0																			1	moon_ambush_givecargoscript::maxNumberOfCargo=300##moon_ambush_givecargoscript::MessageWhenAbleToTakeCargo=0069882B:MOON_Ambush_CargoTakenMessage:MESG##moon_ambush_givecargoscript::MessageWhenUnableToTakeCargo=006B34CD:MOON_Ambush_OnlyCarryAmountOfCargo:MESG##moon_ambush_givecargoscript::MOON_Ambush_Keyword_SoundCooldown=006B90D0:MOON_Ambush_Keyword_SoundCooldown:KYWD##moon_ambush_givecargoscript::MOON_Ambush_SPLL_InteractionSoundCooldown=006B90D1:MOON_Ambush_SPLL_InteractionSoundCooldown:SPEL##moon_ambush_givecargoscript::numberOfItemsPlayerCanCarry=1##moon_ambush_givecargoscript::numberOfItemsToGive=1##moon_ambush_givecargoscript::objectToGivePlayer=006923D3:MOON_Ambush_QI_Cargo:MISC##moon_ambush_givecargoscript::SoundWhenAbleToTakeCargo=0008592A:DRScTrunkClose:SNDR##moon_ambush_givecargoscript::SoundWhenUnableToTakeCargo=0008592A:DRScTrunkClose:SNDR
0068F382	MOON_Ambush_LucaButton	Luca			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			0	
0069067B	MOON_Herd_Button01	Help Message			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	Quests:_Default:DisableRefOnActivate::=##TestHelpMessage::TestButtonTag=001269F5:TestButtonTag:MESG
00690679	MOON_Herd_Generator	Generator	Camera Weapon Detectable		0							0																			0	
00690677	zzzzz_MOON_Herd_Activator1	Signal Source			0							0																			0	
006923CE	MOON_Ambush_MarkedDoor	Shack Door	Skip HAVOK on Load	False	2	0044A9FB:ImmuneToNukes:KYWD	00538218:ImmuneToNukeWeather:KYWD					0																			1	moon_onactivateenableref::BlockActivationKeyword=0058AF7E:BlockActivationKeyword:KYWD##moon_onactivateenableref::inventoryItemToCheck=006923D2:MOON_Ambush_QI_Explosives:MISC##moon_onactivateenableref::MOON_Ambush_Keyword_SoundCooldown=006B90D0:MOON_Ambush_Keyword_SoundCooldown:KYWD##moon_onactivateenableref::MOON_Ambush_SPLL_InteractionSoundCooldown=006B90D1:MOON_Ambush_SPLL_InteractionSoundCooldown:SPEL##moon_onactivateenableref::numItemsRequiredToPlace=1##moon_onactivateenableref::objectToEnable=##moon_onactivateenableref::placedBombMessage=0069882C:MOON_Ambush_ExplosivesPlaced:MESG##moon_onactivateenableref::placedBombSound=00034921:ITMGenericUpX:SNDR##moon_onactivateenableref::questScriptRef=0068F383:MOON_Ambush:QUST##moon_onactivateenableref::tryToPlaceWithoutExplosiveMessage=006B34CC:MOON_Ambush_NoExplosiveBombMessage:MESG##moon_onactivateenableref::tryToPlaceWithoutExplosiveSound=0008592A:DRScTrunkClose:SNDR
00693952	MOON_Herd_BrokenFence01	Broken Fence			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=006B4609:OBJWoodStructureRepair:SNDR##Quests:_Default:DisableRefOnActivate::=
00693953	Moon_Herd_PowerBox	Circuit Breaker		False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	00548236:AllowNonActorToAnimate:KYWD					0																			1	Moon_Herd_ObjectAnimationScript::=
00693954	MOON_Herd_BrokenFence02	Broken Fence			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=006B4609:OBJWoodStructureRepair:SNDR##Quests:_Default:DisableRefOnActivate::=
00697597	zzz_MOON_Ambush_OguaEggs	Strange Eggs	Skip HAVOK on Load		0							0																			0	
0069759D	MOON_General_Workshop_Item_CardFrame	Cryptid Card Display Case	Premium		1	003F51E3:PlayerDisplayCaseKeyword:KYWD						0																			0	
006975E3	SCORE_S13_Shelters_Door_SoundStage_Small	Sound Stage Entrance	Premium	False	2	0052B545:AllowNonActorToAnimateOnServer:KYWD	005B70F1:PlayerShelterEntranceKeyword:KYWD					0																			2	Default1StateActivator::=##shelters:shelterentrance::ShelterCell=006975E4:SheltersSoundStage:CELL##shelters:shelterentrance::ShelterCellTeleportPosition=006975E9::REFR##shelters:shelterentrance::SourceRecipe=005ADC64:workshop_co_Shelters_SmallEntrances:COBJ
0069F132	SCORE_S13_Light_Floor_MovieBillboard	Attack of the Fishmen Billboard	Premium		3	0003037E:WorkshopCanBePowered:KYWD	00054BA4:WorkshopPowerConnectionKW:KYWD	001CD02B:BlockPlayerActivation:KYWD				1	PowerRequired	1.000000	NULL - Null Reference [00000000]																0	
0069F9D1	MOON_Herd_BrokenFence04	Broken Fence			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=006B4609:OBJWoodStructureRepair:SNDR##Quests:_Default:DisableRefOnActivate::=
0069F9D2	MOON_Herd_BrokenFence06	Broken Fence			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=006B4609:OBJWoodStructureRepair:SNDR##Quests:_Default:DisableRefOnActivate::=
0069F9D0	MOON_Herd_BrokenFence05	Broken Fence			1	0052B545:AllowNonActorToAnimateOnServer:KYWD						0																			2	DefaultPlaySoundOnActivate::SoundToPlay=006B4609:OBJWoodStructureRepair:SNDR##Quests:_Default:DisableRefOnActivate::=
006A16E4	zzz_Moon_Ambush_ObstructionTrigger				0							0																			0	
006A16F7	MOON_SQ06_Vera_PhotoLookatTrigger_Photo03	Tyler County Fair Ferris Wheel	Camera Weapon Detectable		0							0																			0	
006A1736	Moon_Ambush_BrahminTriggerBox	Pack Brahmin			0							0																			0	
006A2043	SCORE_S13_Lights_Ceiling_StudioLight_White	Studio Light White - Low Angle	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
006A2044	SCORE_S13_Lights_Ceiling_StudioLight_Red	Studio Light Red - Low Angle	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
006A2045	SCORE_S13_Lights_Ceiling_StudioLight_Blue	Studio Light Blue - Low Angle	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
006A2046	SCORE_S13_Lights_Ceiling_StudioLight_Green	Studio Light Green - Low Angle	Premium		1	0003037E:WorkshopCanBePowered:KYWD						0																			0	
