set	item_formid	edid	name	section	worldspace	cell	x	y	z	ref_formid	holder	loc_name	loc_source
notes	0079AF0C	SSE_BillofSale	Bill of Sale	BOOK			98590.117187	-208360.937500	10050.760743	007B2477			
notes	007A8089	GHL00_Note_EugeniesResponse	Eugenie's Response	BOOK			-7005.432129	-36744.261719	3127.968750	007AC690			
notes	007A808A	GHL00_Note_LetterToJaye	Letter to Jaye	BOOK			-9606.122071	-37199.824219	3141.062500	00799025			
notes	007A808C	GHL00_Note_AshersTrainingNotes	Asher's Training Notes	BOOK			181216.968750	235592.687500	31423.408203	007A832F			
notes	007A808D	GHL00_Note_ElmirasDream	Elmira's Dream	BOOK			179836.328125	235414.625000	31617.994140	007AC692			
notes	007AA886	GHL00_Note_POIKill	Scream	BOOK			181796.046875	224710.250000	24161.427734	007AA8CE			
notes	007ACC9C	GHL00_Note_Treasure	To whoever else was an idiot	BOOK			186597.515625	222492.984375	19690.386718	007ACCA7			
notes	007ACDAF	GHL00_NotePoint_ReposeLastDay	Today is not the last day I can write	BOOK			162499.234375	244866.562500	31360.000000	007ACD81			
notes	007ACEEC	GHL00_NotePointRepose_Welcome	Welcome to Point Repose	BOOK			162573.312500	244122.140625	31372.998047	007ACEEF			
notes	007ACEED	GHL00_NotePointRepose_DoorRules	Last Door Safety Rules	BOOK			163325.437500	243909.531250	31370.859375	007ACEF0			
notes	007AD0A1	GHL00_NotePointRepose_LettertoBarb	Dear Barbara	BOOK			164411.890625	244537.125000	31182.605468	007AD0B1			
notes	007AE9FD	GHL_Cabin_1OriginalOwners	Hetty is loosing her mind	BOOK			164003.812500	215881.906250	23492.919922	007AEA21			
notes	007AE9FC	GHL_Cabin_2Cannibal	A failed dinner	BOOK			163922.906250	215960.187500	23493.593750	007AEA25			
notes	007AE9FE	GHL_Cabin_3Cannibal	Change of Plans	BOOK			163624.593750	215970.500000	23509.062500	007AEA0F			
notes	007AEC6A	GHL00_NotePointRepose_JustinUsedtheDoor	Goodbye Justin	BOOK			161721.937500	243681.343750	31280.000000	007AEC6B			
notes	007AECDD	GHL00_NotePointRepose_WeAreHere	We Are Here	BOOK			162528.484375	244459.015625	31352.583985	007AECDF			
notes	007B7718	GHL00_Note_Ernie_ReposeStuddies	Observations of Point Repose	BOOK			-6539.286621	-35348.859375	3128.187500	007B7719			
notes	00804F8C	Fishing_TheDeep_Note	The Deep Note	BOOK			213788.921875	-15501.288086	5608.899414	008061F1			
notes	0080F3A9	Fishing_Vault76Advert_Note	Anglers Wanted	BOOK			-103220.117187	91323.250000	14243.507812	0080F3AB			
notes	0080F3A9	Fishing_Vault76Advert_Note	Anglers Wanted	BOOK			-12.273438	21.437500	57.450195	00818B00			
notes	00824D12	S21_Dottie_Note01	CAPS ARE CAP-ITALISM?	BOOK			-252.819412	159.152970	0.000000	00824D1B	ATX_LL_COMP_Vendor_Dottie		
notes	00824D13	S21_Dottie_Note02	TOYING WITH US!	BOOK			-252.819412	159.152970	0.000000	00824D1B	ATX_LL_COMP_Vendor_Dottie		
notes	00825B5B	P62_Crusade_Announcement	Cultist Announcement	BOOK			-179328.000000	77568.375000	882.434876	00825B5D			
notes	007F2667	Burn_FrontierFort_EmployeeNotice	Dilapidated Rooms	BOOK			-215252.921875	33807.367188	5090.022461	007F2714			
notes	007F493D	Burn_FrontierFort_DamagedOutfits	Damaged Coats	BOOK			-217899.140625	31290.927734	4992.068847	007F4943			
notes	007F493C	Burn_FrontierFort_InsurancePolicy	Note to Susie	BOOK			-215727.984375	33889.500000	4960.000000	007F26EE	BURN_FrontierFort_InsurancePolicySafe		
notes	007F695B	SDM_Note_01	Rehabilitiation Scheme note	BOOK			-229557.125000	126200.976562	5728.000000	007F6983	LootPriorityPrewar_Safe_Floor_SDM		
notes	007F695E	SDM_Note_04	Delivery Note	BOOK			-226761.875000	125236.179688	5765.687988	00844A88			
notes	007F695C	SDM_Note_02	Staff Assignments	BOOK			-229708.687500	125309.414063	5767.481445	007F6988			
notes	007F7523	Burn_RailroadServiceYard_Breach	A huge mistake	BOOK			-238277.859375	15071.759766	5989.545410	007F7537			
notes	007F7522	Burn_RailroadServiceYard_Automation	Automation Update	BOOK			-238040.703125	14042.635743	6031.238770	007F7539			
notes	007F7521	Burn_RailroadServiceYard_Positivity	Journal Entry - New Home	BOOK			-238508.531250	20344.865235	5727.445313	007F7529			
notes	007FDC4A	Burn_HwTown_Illness	Illness	BOOK			-235163.562500	99714.609375	6167.204101	0081CAC2			
notes	007FDC48	Burn_StolenFeed_Note	Stolen Feed	BOOK			-233287.125000	100736.093750	5929.730957	0081CAC3			
notes	007FDC49	Burn_HwTown_Mechanic	Note from Mechanic	BOOK			-233106.671875	98495.945312	8096.977540	007FDC50			
notes	007FDC4B	Burn_HwTown_GuardReport	Sniper Report	BOOK			-231020.875000	100093.796875	8346.390625	0081CAC4			
notes	007FDD12	Burn_TrainStation_Note_RightUnderOurFeet	Right Under Our Feet	BOOK			-253567.078125	78909.765625	6938.119628	00824BFB			
notes	007FDD13	Burn_TrainStation_Note_HesCalledTheRustKing	He's Called the Rust King	BOOK			-254669.906250	80575.265625	6977.953613	00824BFA			
notes	007FDD10	Burn_AshCave_Note_MeditationOnLight	Meditations on Light	BOOK			-261771.093750	115052.429688	7213.400879	008398AB			
notes	007FDD11	Burn_TrainStation_Note_ParkingLotFish	Parking Lot Fish	BOOK			-255759.625000	77954.523437	6824.875489	00833582			
notes	007FEE32	Burn_HWT_AMysticalMessage	A Mystical Message	BOOK			-7031.104004	12889.503906	1512.338379	0082B3D7			
notes	007FEE35	Burn_HWT_ChopShopInvoice	Chop Shop Invoice	BOOK			-4793.189453	13362.006836	1720.173706	0082B3CB			
notes	007FEE37	Burn_HWT_CodeClue	Changed Lock	BOOK			-1751.926026	12948.929687	1810.866211	0082B3C6			
notes	007FEE39	Burn_HWT_SurgicalNote	Surgical Waiver	BOOK			-5056.174804	13566.389649	1758.950562	0082B3CA			
notes	007FEE38	Burn_HWT_ARatInTheBathHouse	Rat In The Bath House P1	BOOK			-2951.564454	14574.619140	1474.922607	0082B3C8			
notes	0080448B	Burn_Cornhenge_Note_TheMound	The Mound	BOOK			-237405.562500	51404.183594	6328.977539	008044AC			
notes	0080448C	Burn_Cornhenge_Note_HeyIdiots	Hey Idiots	BOOK			-237193.468750	51971.335938	6128.000000	008044AD			
notes	008046E0	Burn_Cornhenge_Note_IHateCorn	I hate corn	BOOK			-237715.406250	51067.972656	6072.000000	00804703			
notes	00806E08	Burn_DinoGolf_Scorecard	Old Scorecard	BOOK			-207044.437500	145095.718750	7520.761230	00806E0D			
notes	00806E07	Burn_DinoGolf_SickVisitors	Sick Visitors	BOOK			-209913.203125	143248.062500	7238.439453	00806E0C			
notes	00806E07	Burn_DinoGolf_SickVisitors	Sick Visitors	BOOK			-2056.468750	-11304.765625	278.503418	00819CE8			
notes	00806E09	Burn_DinoGolf_Hole9	Hole 9	BOOK			-209496.640625	143260.859375	7280.670899	00806E0E			
notes	00806E09	Burn_DinoGolf_Hole9	Hole 9	BOOK			10912.000000	-1231.997925	560.000000	0081B007			
notes	00806E0A	Burn_DinoGolf_Barrels	Barrels Shipment	BOOK			-212195.125000	148651.203125	7582.403320	0082B506			
notes	00807AD8	Burn_RK_HeyDusty_Note	Hey Dusty	BOOK			-232181.437500	-9827.250976	5193.774414	0084F83E			
notes	00807AD9	Burn_RK_TreasureHunt_Note	Dusty's Treasure Hunt	BOOK			-232056.921875	-9238.452149	5193.280762	00807AE3			
notes	00807AD9	Burn_RK_TreasureHunt_Note	Dusty's Treasure Hunt	BOOK			-239697.078125	-6203.248535	5002.729004	0084CB23			
notes	00807AD9	Burn_RK_TreasureHunt_Note	Dusty's Treasure Hunt	BOOK			-234947.203125	-13792.806640	4525.266114	0086A7DB			
notes	00807AD9	Burn_RK_TreasureHunt_Note	Dusty's Treasure Hunt	BOOK			-237717.593750	-16134.349609	5052.928711	0086A7DC			
notes	008082B4	Burn_AshCave_Note_TheWindmills	Meditations on Wind	BOOK			-261130.312500	115341.187500	7224.151367	008398AD			
notes	008082B4	Burn_AshCave_Note_TheWindmills	Meditations on Wind	BOOK			-263575.406250	116092.203125	9450.000000	008398F0			
notes	008082B4	Burn_AshCave_Note_TheWindmills	Meditations on Wind	BOOK			-253288.843750	122112.171875	9451.397461	0083B0B5			
notes	008082B3	Burn_AshCave_Note_MeditationsOnTempering	Meditations on Tempering	BOOK			-260317.421875	118359.531250	7839.521972	008398AE			
notes	008082B3	Burn_AshCave_Note_MeditationsOnTempering	Meditations on Tempering	BOOK			-262368.968750	116196.148438	7173.300781	00839F1A			
notes	008082B3	Burn_AshCave_Note_MeditationsOnTempering	Meditations on Tempering	BOOK			-1401.415893	-2293.137695	56.127972	00890E42			
notes	008082B5	Burn_AshCave_Note_TheProfessor	The Professor	BOOK			-261632.203125	114925.609375	7188.745606	008398AC			
notes	008088F5	Burn_JJ_Notes_Incoherent	Incoherent Ramblings	BOOK			-256683.187500	32945.902344	4926.891114	0082F429			
notes	008088F4	Burn_JJ_Notes_Love	Love Letter	BOOK			-259637.140625	32945.253906	5324.612793	008396DC			
notes	008088F3	Burn_JJ_Notes_PrevOwner	Junkyard Diary	BOOK			-259808.437500	36193.667969	5311.975586	0082DD6C			
notes	0080C016	BURN_POI_25_Athens	Athens Bound	BOOK			-218781.765625	121776.890625	8974.051757	0080C042			
notes	00812003	Burn_Cornhenge_Note_RedWater	Red Water	BOOK			-236937.265625	52068.429688	6384.547363	00812014			
notes	00813212	Burn_POI66_Manny	Note to Manny	BOOK			-206944.953125	1196.836914	3751.291504	00813213			
notes	00815E93	BURN_SQ02_CorpseNPCNote	To Madman	BOOK			-212268.109375	-17070.226563	2880.366211	0085066E			
notes	008162DB	ZZZ_Burn_CheckpointCanyon_MonsterSighting	Monster Sighting	BOOK			5480.000000	-4216.000000	4480.000000	0081D573			
notes	00816D0D	Burn_Cornhenge_Note_Discipline	Discipline for Nature's Bandits	BOOK			-236928.000000	51936.000000	6127.082520	0082E3C8			
notes	00816D0D	Burn_Cornhenge_Note_Discipline	Discipline for Nature's Bandits	BOOK			-237031.906250	57043.707031	5296.156739	0082E5CD			
notes	00816D0D	Burn_Cornhenge_Note_Discipline	Discipline for Nature's Bandits	BOOK			-1425.869751	-2302.463867	56.437523	00866E98			
notes	008175F6	Burn_Note_POI_17_DirtyCheat	Dirty Cheat	BOOK			-265176.781250	100341.265625	9594.146485	0084B148			
notes	008175F7	Burn_POI_16_Note_RuralChurch	Sermon Notes	BOOK			-244655.187500	126895.070313	5848.520019	0082E251			
notes	0081A75E	Burn_RK_OpenGate_Note	How to Open Gate	BOOK			-230868.265625	-16960.250000	4956.922851	0081A79E			
notes	0081C0CC	Burn_ClownNote	Be Back Soon!!	BOOK			-198074.062500	124803.132813	5751.273925	0081C0E5			
notes	0081CAC0	Burn_HwTown_Caution	Caution!	BOOK			-231226.343750	100170.937500	5159.728027	0082ECD5			
notes	0081CD78	BURN_POI_30_Errands_Note	Errands	BOOK			10070.928711	3621.875244	56.000000	0081CDF4			
notes	0081CD78	BURN_POI_30_Errands_Note	Errands	BOOK			-221279.218750	147872.625000	6256.955078	0081CDF6			
notes	0081CD78	BURN_POI_30_Errands_Note	Errands	BOOK			-4708.751465	-7618.146973	-2467.534180	0082ECC1			
notes	0081DD74	Burn_SQ04_ScrambledIntel	Scrambled Note	BOOK			-221534.875000	57469.714844	4408.031738	0084BBAB	LL_Burn_SQ04_CacheRewardsList		
notes	0081DD74	Burn_SQ04_ScrambledIntel	Scrambled Note	BOOK			-215218.171875	34159.957031	5645.093750	0084BBAC	LL_Burn_SQ04_CacheRewardsList		
notes	0081DD74	Burn_SQ04_ScrambledIntel	Scrambled Note	BOOK			-209292.156250	147235.703125	7553.130859	0084BBAD	LL_Burn_SQ04_CacheRewardsList		
notes	0081E300	Burn_POI64_MovingTruck	Relocation of Your Home	BOOK			-211678.125000	-17573.429688	3077.941894	0081E37B			
notes	0081EC4B	Burn_Note_POI_2_Region10_MoonTunnel	Tunnel Life	BOOK			-257504.359375	88397.992188	7230.936035	0081EC53			
notes	00825C7F	Burn_Note_POI_19_SockHop	If I can Dance with Danny	BOOK			-243132.109375	107877.226563	6438.671387	0082ED33			
notes	00826E19	Burn_POI_Note_KeithCooper	Warning to Vincent	BOOK			-221803.218750	57507.605469	4209.033203	00827C72			
notes	00829981	Burn_ChopShop_Prewar_Lost&Found	Lost and Found	BOOK			-2258.945800	-8074.239258	462.750000	0082E687			
notes	00829981	Burn_ChopShop_Prewar_Lost&Found	Lost and Found	BOOK			-215540.234375	75910.718750	5125.297363	0082E69A			
notes	00829980	Burn_ChopShop_Prewar_BasementSmell	Concerning basement smell	BOOK			-2245.503662	-8055.431641	463.244202	0082E688			
notes	00829980	Burn_ChopShop_Prewar_BasementSmell	Concerning basement smell	BOOK			-218271.546875	74568.742188	5216.408203	0082E69B			
notes	0082997E	Burn_ChopShop_Prewar_Goodbye	Goodbye William	BOOK			-2258.007080	-8041.224121	462.750000	0082E686			
notes	0082997E	Burn_ChopShop_Prewar_Goodbye	Goodbye William	BOOK			-217988.968750	73145.085937	5221.013184	0082E699			
notes	0082997D	Burn_ChopShop_Prewar_CustomerComplaints	Diner Customer Complaints	BOOK			-2272.706787	-8058.663086	462.750000	0082E689			
notes	0082997D	Burn_ChopShop_Prewar_CustomerComplaints	Diner Customer Complaints	BOOK			-216223.781250	75944.539062	5126.550293	0082E697			
notes	0082B85A	Burn_DriveIn_WK_Invoice	Invoice - STOH-WK101	BOOK			-199774.234375	111535.523437	5641.273438	0082B886			
notes	0082B85B	Burn_DriveIn_WK_PersonalNote	Personal Note	BOOK			-199760.000000	111552.000000	5640.525879	0082B885			
notes	0082F319	Burn_HWT_ARatInTheBathHouse_P3	Rat In The Bath House P3	BOOK			-2572.317627	14134.167968	1776.114014	0082F861			
notes	0082F43A	Burn_DinoGolf_Reporter	Reporter's Notes	BOOK			-210927.218750	140912.984375	6945.807617	0082F44D			
notes	0082F85F	Burn_HWT_ARatInTheBathHouse_P2	Rat In The Bath House P2	BOOK			-2786.540283	14637.178711	1501.025390	0082F860			
notes	00830E40	Burn_Paleontologist	Dino Peaks Pamphlet	BOOK			-206867.031250	145049.937500	7318.503907	0083161C			
notes	0083261A	BURN_SQ01_RustKingdomInt_DesperatePlea	Desperate Plea	BOOK			1375.819947	-793.610596	-426.106140	00832621			
notes	00833297	Burn_CheckpointCanyon_CollapsedRailing	Collapsed Railing	BOOK			-200497.796875	86243.679687	7167.792481	00848C70			
notes	00833298	Burn_CheckpointCanyon_ActivityLog	Gate Activity	BOOK			-198896.000000	83096.000000	7130.478027	0084D574			
notes	00833296	Burn_CheckpointCanyon_CheckpointAnnouncement	Checkpoint Announcement	BOOK			-200965.406250	85166.468750	6154.707031	00848C73			
notes	00833F58	Burn_RE_FrogNote	Torn Note	BOOK			-1.503662	-76.555542	6.285620	00833F5E			
notes	0083598E	Burn_AthensNoteHighwayTown	To Mom	BOOK			-247727.453125	154296.593750	7992.000000	0083599C			
notes	00839471	Burn_AshCave_Note_MeditationsOnEnhancement	Meditations on Enhancement	BOOK			-261799.859375	117555.281250	7231.971192	008398AA			
notes	0083E1B2	Burn_POI_101_note	Message for Martha	BOOK			-209627.453125	62736.601563	4030.092285	0083E1B7			
notes	00840E60	Burn_AshCave_Note_HermanandtheProfessor	Herman and the Professor	BOOK			-261132.062500	115071.031250	7229.987305	00841348			
notes	00840F9B	Burn_POI06_Trainride	Train Ride	BOOK			-207900.687500	158944.625000	7870.240723	0085A305			
notes	0084171A	BURN_POI_30_Costings_Note	Cost Analysis	BOOK			-223072.218750	147889.546875	6124.264161	00841734			
notes	00847BAC	Burn_RustKingdomInt_MinerMusings	Miner Musings	BOOK			-6616.600097	2762.105469	-281.082000	00847BBC			
notes	0084DA31	Burn_Lake_SummersGone	Summers gone by	BOOK			-195013.015625	7122.477539	2472.479004	008502A0			
notes	0084DA32	Burn_Lake_StomperNote	Mission Stomper	BOOK			-196685.687500	6859.354981	2006.098145	0085029F			
notes	0084DB70	Burn_AthensNoteFailedScavenge_Note	Scavenger's note	BOOK			-246936.921875	157583.937500	8597.013672	0084DB72			
notes	00853907	BURN_AthensNote_HeadingEast	Heading East	BOOK			-249944.171875	162338.484375	9144.500000	00853915			
notes	008538FB	BURN_AthensNote_FranksJournal	Frank's Journal	BOOK			-255228.015625	158040.734375	8766.640625	0085390B			
notes	00853900	BURN_AthensNote_HearMeOut	Hear Me Out	BOOK			-254264.031250	150526.515625	7673.325684	0085390F			
notes	008538FC	BURN_AthensNote_MeetMeAtMidnight	Meet Me at Midnight	BOOK			-252608.000000	157376.000000	9401.261718	00853916			
notes	008538FF	BURN_AthensNote_ShouldntHaveLeft	Shouldn't Have Left	BOOK			-238771.062500	141014.109375	8393.134766	00854657			
notes	00853906	BURN_AthensNote_IBlameAbraxodyne	I Blame Abraxodyne	BOOK			-245136.531250	160126.093750	8727.462891	00853914			
notes	008538FE	BURN_AthensNote_ItWillWork	It Will Work	BOOK			-247536.750000	153687.515625	7992.135254	0085390E			
notes	008538FD	BURN_AthensNote_StayAway	Stay Away	BOOK			-258489.453125	155162.906250	8223.870117	0085390D			
notes	008538F9	BURN_AthensNote_ClarasDiary	Clara's Diary	BOOK			-244670.437500	160574.781250	8758.420899	00853909			
notes	00853902	BURN_AthensNote_Dinner	Dinner	BOOK			-247183.640625	157704.859375	9133.947266	00853910			
notes	008538FA	BURN_AthensNote_MarionWellsJournal	Marion Well's Journal	BOOK			-255839.625000	158914.968750	9191.236328	0085390A			
notes	00853904	BURN_AthensNote_WhatAboutUs	What About Us?	BOOK			-253207.390625	155339.656250	8517.062500	00853913			
notes	00853905	BURN_AthensNote_OnlyProblemIGot	The Only Problem I Got	BOOK			-244502.515625	149375.828125	7608.041504	00853908			
notes	008538F8	BURN_AthensNote_OnlyThingThatMatters	The Only Thing That Matters	BOOK			-239707.859375	154312.375000	7816.000000	0085390C			
notes	00853901	BURN_AthensNote_TheMailman	The Mailman	BOOK			-247235.062500	156963.625000	9329.664062	00853911			
notes	00853903	BURN_AthensNote_AtLeastSixty	At Least Sixty	BOOK			-244635.828125	156112.968750	9304.000000	00853912			
notes	00856854	BURN_NukeNote2_May	Supply List	BOOK			-7326.622559	14265.250977	1487.699219	008594C0			
notes	00856855	BURN_NukeNote1_Niamh	To Dan	BOOK			-233507.156250	100184.445312	8109.076172	008594C3			
notes	00856B5B	BURN_NukeNote_Pop	Stop It	BOOK			1088.000000	-1500.000000	58.000000	00856B5C			
notes	00856B5B	BURN_NukeNote_Pop	Stop It	BOOK			-232646.296875	99365.960937	8094.033204	008594C2			
notes	0085AA17	Burn_ChopShop_TheBoss	The Boss	BOOK			-216169.765625	73442.921875	5082.405273	0085AA7C			
notes	0085D345	Burn_RailroadServiceYard_PositivityPt2	Journal Entry - The Plan	BOOK			-238529.093750	20336.097657	5766.318359	0085D382			
notes	0085E268	Burn_Note_TheKingsWitness05	The King's Witness V	BOOK			-218779.531250	91225.695313	7409.049316	0085E290			
notes	0085E268	Burn_Note_TheKingsWitness05	The King's Witness V	BOOK			-1379.838013	-2312.973144	56.437546	00862DAA			
notes	0085E26D	Burn_Note_TheKingsWitness10	The King's Witness X	BOOK			-209161.218750	156870.281250	7558.502441	0086241C			
notes	0085E26D	Burn_Note_TheKingsWitness10	The King's Witness X	BOOK			-1382.268799	-2289.191406	56.437546	00862DAF			
notes	0085E264	Burn_Note_TheKingsWitness01	The King's Witness I	BOOK			-202952.109375	96480.101562	7158.745117	008623D5			
notes	0085E264	Burn_Note_TheKingsWitness01	The King's Witness I	BOOK			-1316.818604	-2310.824219	56.437531	00862DB2			
notes	0085E26B	Burn_Note_TheKingsWitness08	The King's Witness VIII	BOOK			-245042.375000	153827.546875	9052.902344	008623C5			
notes	0085E26B	Burn_Note_TheKingsWitness08	The King's Witness VIII	BOOK			-1349.324341	-2287.024414	56.437538	00862DAD			
notes	0085E265	Burn_Note_TheKingsWitness02	The King's Witness II	BOOK			-226513.562500	10625.541992	5537.813965	0085E28F			
notes	0085E265	Burn_Note_TheKingsWitness02	The King's Witness II	BOOK			-1332.151368	-2311.672119	56.437546	00862DA7			
notes	0085E269	Burn_Note_TheKingsWitness06	The King's Witness VI	BOOK			-214550.546875	140166.125000	6543.199707	008623CD			
notes	0085E269	Burn_Note_TheKingsWitness06	The King's Witness VI	BOOK			-1317.809693	-2285.984375	56.437538	00862DAB			
notes	0085E267	Burn_Note_TheKingsWitness04	The King's Witness IV	BOOK			-225348.671875	73879.234375	5408.543457	008622D6			
notes	0085E267	Burn_Note_TheKingsWitness04	The King's Witness IV	BOOK			-1362.271241	-2311.509277	56.437531	00862DA9			
notes	0085E266	Burn_Note_TheKingsWitness03	The King's Witness III	BOOK			-227588.859375	44976.265625	5301.470704	008622D2			
notes	0085E266	Burn_Note_TheKingsWitness03	The King's Witness III	BOOK			-1346.050171	-2312.035156	56.437546	00862DA8			
notes	0085E26A	Burn_Note_TheKingsWitness07	The King's Witness VII	BOOK			-224904.390625	149624.765625	6112.968750	00862484			
notes	0085E26A	Burn_Note_TheKingsWitness07	The King's Witness VII	BOOK			-1333.853272	-2285.324463	56.437531	00862DAC			
notes	0085E26C	Burn_Note_TheKingsWitness09	The King's Witness IX	BOOK			-220450.921875	176311.375000	8318.078125	008623C2			
notes	0085E26C	Burn_Note_TheKingsWitness09	The King's Witness IX	BOOK			-1365.635987	-2288.282226	56.437546	00862DAE			
notes	0086219E	BURN_SQ01_CheckpointCanyonExt_Notefortheboss	Note for the boss	BOOK			-196804.125000	84698.960937	7055.915527	0086219F			
notes	00862208	Burn_RK_QuitYourWhining_Note	Quit your crying!	BOOK			-236210.406250	-12913.349609	4525.904297	0086221A			
notes	00862206	Burn_RK_HandsOff_Note	Hands Off!	BOOK			-235677.156250	-13204.425782	4727.876953	0086220B			
notes	00862207	Burn_RK_DontFeedDeathclaws_Note	Don't Feed the Deathclaws!	BOOK			-230644.328125	-16797.888672	4564.990722	00862219			
notes	00862205	Burn_RK_DontTouch_Note	Don't Touch!	BOOK			-233650.546875	-5230.500000	4980.783203	0086220A			
notes	00862204	Burn_RK_DoorStaysShut_Note	Door Stays Shut!	BOOK			-238404.453125	-16771.435547	4575.530273	00862209			
notes	0086259E	Burn_Note_VisitorsWelcome	Visiters Welcum!	BOOK			-219051.781250	87243.062500	7665.684082	008625A5			
notes	0086259E	Burn_Note_VisitorsWelcome	Visiters Welcum!	BOOK			-1612.830200	-2311.548340	56.437531	008625B1			
notes	0086259D	Burn_Note_HockingHogsForever	Hocking Hogs Forever	BOOK			-243244.968750	149032.453125	7624.625489	008625A9			
