FormID	EDID	FULL_Name	NNAM_DisplayName	TNAM_Type	CNAM_Color	DNAM_Notes	FNAM_Unknown	XALG_Flags	FormTags	ENAM_IconName	DATA_AttractionRule	NTWK_NetworkMarker	ReferencedByCount
00840CA5	Workshop2_MainCategory_Wallpapers	Wallpapers		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00841355	CampPets_Ragdoll			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
008429DD	RecipeFilter_Weapons_Melee_Automatic	MELEE - POWER TOOLS		Recipe Filter		Defines Crafting recipe category label for power tool melee weapons (automatic)	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				5
008429DC	RecipeFilter_Weapons_Melee_Unarmed	MELEE - FIST WEAPONS		Recipe Filter		Defines Crafting recipe category label for fist melee weapons (unarmed)	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				13
00843E61	ATX_Entitlement_Filter_Store_Emotes_Pets	Pets		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				6
008447D5	Workshop2_SubCategory_Locks_OLD	OLD		None		Invisible sub-category. UI will only care about all recipes in the Locks category and aggregate them under the category.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008447D4	Workshop2_SubCategory_Wallpapers_OLD	OLD		None		Invisible sub-category. UI will only care about all recipes in the Wallpapers category and aggregate them under the category.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008447D6	Workshop2_MainCategory_Replace	Replace		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00844C12	ATX_dn_Weapon_Ranged_HuntingRifle_Camo			None			00 00 00 00	000000001	0000000000000000000000000000000000000000000000000000000000000000				2
00845118	Workshop2_MainCategory_Lights	Lights		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00845120	Workshop2_SubCategory_Utility_Instruments	Instruments		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084511E	Workshop2_SubCategory_Lights_Lamps	Lamps		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084511C	Workshop2_SubCategory_Lights_WallLights	Wall Lights		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084511A	Workshop2_SubCategory_Lights_Signs	Signs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084511F	Workshop2_SubCategory_Utility_PlayerBuffs	Player Buffs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084511B	Workshop2_SubCategory_Lights_Candles	Candles		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00845121	Workshop2_SubCategory_Utility_Services	Services		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00845119	Workshop2_SubCategory_Lights_Fire	Fire		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084511D	Workshop2_SubCategory_Lights_CeilingLights	Ceiling Lights		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0084573C	ATX_dn_BackPack_Standard_Material_SettlersPack			None		Keyword use for dynamic naming	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
008447D8	WeaponTypeDOT			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
008447D7	DamageTypeDOT			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				9
0084618F	Workshop2_SubCategory_Structure_Scavenger	Scavenger		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084618B	Workshop2_SubCategory_Structure_Military	Military		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00846189	Workshop2_SubCategory_Structure_Farm	Farm		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00846190	Workshop2_SubCategory_Structure_Frontier	Frontier		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084618E	Workshop2_SubCategory_Structure_Industrial	Industrial		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084618A	Workshop2_SubCategory_Structure_Modern	Modern		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084618C	Workshop2_SubCategory_Structure_Retail	Retail		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0084618D	Workshop2_SubCategory_Structure_Rustic	Rustic		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00846305	Workshop2_SubCategory_Wallpapers	SubCategory		None		Invisible sub-category. UI will only care about all recipes in the Wallpapers category and aggregate them under the category.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00846306	Workshop2_SubCategory_Locks	SubCategory		None		Invisible sub-category. UI will only care about all recipes in the Locks category and aggregate them under the category.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00848EC4	BleedImmune			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				26
008493EE	WeaponTypeUltracite			Item Type			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
008493EF	WeaponTypeV63			Item Type			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00803604	zzzPP01_keyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00803603	zzzPP01_keyword_02			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0083E788	ATX_dn_HasMaterial_CombatRifle_FirstResponse	First Response		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00840E10	ATX_dn_BackPack_Standard_Material_ScorchedResponder	Scorched Responder		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00841312	ATX_Fishing_dn_RodBase_Wellkept			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0084132C	ATX_CAMPPets_Mongrel	Mongrel		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0084BC71	PerkRevenantEffectKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0084CCC4	AnimFurn_ATX_Liberator_ChargingStation			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0084E951	CustomItemName_CosmicKnife_Superheated			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00852E7D	Icon_ScoutsCourage			UI Icon Linkage Name			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000	ScoutsCourageIcon			1
00853555	SunsetSarsaparillaDispelEffects			Dispel Effect			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008538E6	ATX_Entitlement_Filter_Store_Apparel_Pet	Pet Apparel		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				12
008538E5	ATX_Entitlement_Filter_Store_CAMP_Pet_Furniture	Pet Furniture		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				12
00854882	dn_HasMaterial_PA_ATX_Specialist			None		Used for dynamic naming rules for the Red Shift Paint for PA	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
007AE59D	LocRegionBurningSprings			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				92
007AE59E	zzzBurn_REEncounterTypeFactionAssault			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007CFA42	if_tmp_Bounty_Scrambler			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007CFA3D	if_tmp_DesertDeathSniper			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007CFA3F	Burn_TwoStarBountyTarget			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007CFA44	if_tmp_Bounty_TeaCake			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007CFA45	if_tmp_Bounty_Cool			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007CFA3C	if_tmp_Bounty_Boom			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007CFA41	if_tmp_DeathGun			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007CFA43	if_tmp_Bounty_Jester			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007CFA40	if_tmp_Dragon_Doolin			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007CFA3E	if_tmp_Bounty_Slinger			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D1070	EncWave_OneStarBounty			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D1071	EncWave_OneStarBounty_M			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D1072	EncWave_OneStarBounty_F			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D113F	if_tmp_Bounty_IronSights			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D113E	if_tmp_Bounty_Sergrant			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D113D	if_tmp_Bounty_Cuba			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D2A0D	LocTypeDungeonCivicBuilding			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D2B19	zzz_if_tmp_Bounty_Farmer			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D2B1B	if_tmp_Bounty_Farmhands			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D2B25	Burn_ThreeStarWave_Granny	Golden Oldies Gang		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D2B1A	Burn_ThreeStarWave_Famine	Famine Gang		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D2B1C	Burn_ThreeStarWave_Pestilence	Pestilence Gang		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D2B23	if_tmp_Bounty_TestSubject			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D2B22	if_tmp_Bounty_Ninja			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D2B21	Burn_ThreeStarWave_Death	Death Gang		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D2B24	if_tmp_Bounty_Eagle			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D2B20	if_tmp_Bounty_Rattlesnake			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D2B1F	if_tmp_Bounty_Cait			Instantiation Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D2B1D	Burn_Bounty_ThreeStar			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
007D2B1E	Burn_ThreeStarWave_War	War Gang		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D3AEF	ma_WarShrike			Mod Association			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007D3AEC	IsAmmoType_WarShrike			None		Identifies Ammo Type	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D3DEE	IsProjectileType_WarShrike			None		Identifies Projectile Type	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D6A5B	Burn_BountyHunt_TravelMarkerKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007D6A5D	Burn_BountyHunt_Daily_StartKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007D6A5F	Burn_BountyHunt_Daily_ActiveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
007D6A5E	Burn_BountyHunt_ClueHasBeenFoundKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007D6A5C	Burn_BountyHunt_LocationKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007DF77A	BURN_SQ01_QuestActiveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
007DF77B	BURN_SQ01_QuestStartKeyword			None		Keyword used to start the Rust King Intro Quest.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
007F0CAE	Burn_BountyHunt_Public_ActiveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007F0CAF	Burn_BountyHunt_Public_StartKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007F1934	Burn_SQ04_CollectableReadyLocation	None		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007F1933	Burn_SQ04_StartKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				9
007F1E89	Burn_E01_WEKRKMelee			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007F79E1	BURN_SQ01_Radio_QuestStartKeyword			None		Keyword used to start the Rust King Intro Quest Radio.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007F79D9	BURN_SQ01_Arena_EnemyWaveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
