QuestFormID	QuestEDID	QuestName	StageIndex	StageFlags	LogEntryIndex	LogFlags	LogText	NextQuest	Fragments	Conditions	Links
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	9997		0	Fail Quest	I failed to repair the harvester in time.		Fragment_Stage_9997_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	9998		0	Fail Quest	I failed to charge the Harvester up to its required power level.		Fragment_Stage_9998_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	9999		0	Fail Quest	I failed to destroy the Thunder Crab interfering with the Harvester controls.		Fragment_Stage_9999_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	10000		0				Fragment_Stage_10000_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	10001	Run On Stop	0				Fragment_Stage_10001_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	1		0				Fragment_Stage_0001_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	2		0				Fragment_Stage_0002_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	3		0				Fragment_Stage_0003_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	4		0				Fragment_Stage_0004_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	100	Run On Start	0		A rowdy Eyebot called JES-2R is leading a crew of mischief-makers to wreak havoc on Rapidan Camp. I should call upon my most wicked instincts for the occasion... and bring a good disguise!		Fragment_Stage_0100_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	200	Start Timer	0				Fragment_Stage_0200_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	270		0				Fragment_Stage_0270_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	280		0				Fragment_Stage_0280_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	290		0				Fragment_Stage_0290_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	300		0				Fragment_Stage_0300_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	370		0				Fragment_Stage_0370_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	380		0				Fragment_Stage_0380_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	390		0				Fragment_Stage_0390_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	400		0				Fragment_Stage_0400_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	470		0				Fragment_Stage_0470_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	480		0				Fragment_Stage_0480_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	490		0				Fragment_Stage_0490_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	500		0				Fragment_Stage_0500_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	520		0				Fragment_Stage_0520_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=00790D6F:QuestReward_MN2_Stage9000:GMRW
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	9990		0	Fail Quest			Fragment_Stage_9990_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	9991	Timer End	0	Fail Quest			Fragment_Stage_9991_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	9992		0	Fail Quest			Fragment_Stage_9992_Item_00		
0077FA14	MN2_Quest_Mischief	Event: Mischief Night	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	1		0				Fragment_Stage_0001_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	3		0				Fragment_Stage_0003_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	5		0				Fragment_Stage_0005_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	100	Run On Start	0		An old woman named Black-Eyed Susan seems to need a bit of help in the valley. I should ask her what she needs.		Fragment_Stage_0100_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	125		0		Black-Eyed Susan needs me to gather flowers for her in the meadow while avoiding the mines, Overgrown, and giant murderous bees. She needs 30 tulips, 30 marigolds, and 30 pansies.		Fragment_Stage_0125_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	127	Start Timer	0				Fragment_Stage_0127_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	130		0				Fragment_Stage_0130_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	500		0				Fragment_Stage_0500_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	550		0				Fragment_Stage_0550_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	600		0				Fragment_Stage_0600_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	700		0		I've gathered all of the flowers Black-Eyed Susan needed for her arrangements. Now Black-Eyed Susan wants me to burn the remaining Overgrown and kill them. I can use whatever means of destruction I want, so long as they're set on fire.		Fragment_Stage_0700_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	710		0				Fragment_Stage_0710_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	720		0				Fragment_Stage_0720_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	750		0		I've burned all the Overgrown to a nice crisp. I should listen to Black-Eyed Susan and see what else she needs me to do.		Fragment_Stage_0750_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	770		0				Fragment_Stage_0770_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	775		0				Fragment_Stage_0775_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	780		0		Beezlebub, the giant murderous honeybeast of yore, is terrorizing the flower meadow. Black-Eyed Susan needs me to kill him.		Fragment_Stage_0780_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	800		0				Fragment_Stage_0800_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=0079B962:QuestReward_SSE_BigBloom_Stage9000:GMRW
0079AA0F	SSE_BigBloom	Event: The Big Bloom	9990	Timer End	0	Fail Quest			Fragment_Stage_9990_Item_00		
0079AA0F	SSE_BigBloom	Event: The Big Bloom	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	1		0				Fragment_Stage_0001_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	2		0				Fragment_Stage_0002_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	100	Run On Start	0		Captain Raymond wants to have a word with me. I should speak to him and see what he says.		Fragment_Stage_0100_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	200	Checkpoint	0				Fragment_Stage_0200_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	250		0						
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	251	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from The Mire.		Fragment_Stage_0251_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	252	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from the Savage Divide.		Fragment_Stage_0252_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	253	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from Ash Heap.		Fragment_Stage_0253_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	254	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from The Forest.		Fragment_Stage_0254_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	255	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from Cramberry Bog.		Fragment_Stage_0255_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	256	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from Toxic Valley.		Fragment_Stage_0256_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	257	Checkpoint	0		Captain Raymond and the Fisherman have requested that I catch at least seven fish to inspire others to take up the "art" of fishing. I need to catch any seven fish from Skyline Valley.		Fragment_Stage_0257_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	258		0						
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	270	Checkpoint	0		I managed to catch seven fish! I should return to Fisherman's Rest and record my haul in Captain Raymond's fishing ledger.		Fragment_Stage_0270_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	300		0				Fragment_Stage_0300_Item_00		
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=007B95FF:Fishing_BigFish_Reward:GMRW
007B95E1	Fishing_BigFish	Daily: Big Fish in a Small Pond	10000	Run On Stop	0						
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	100	Run On Start	0				Fragment_Stage_0100_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	150	Start Timer	0		The Rust King's Beastmaster needs help armoring up and training a Deathclaw at the Jackson Junkyard. It will be a tough fight. I should speak to the Beastmaster if I wish to lend a hand.		Fragment_Stage_0150_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	200		0		I have spoken with the Beastmaster. My task is to bring her enough Scrap Metal to be smelted into a suit of armor for the Deathclaw.		Fragment_Stage_0200_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	300		0				Fragment_Stage_0300_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	400		0				Fragment_Stage_0400_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	420		0				Fragment_Stage_0420_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	450		0				Fragment_Stage_0450_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	470		0				Fragment_Stage_0470_Item_00		QRWD=008750DA:Burn_E01_QuestReward_GearinUp_Emote:GMRW
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	500		0		The Deathclaw has been fitted with armor. I should accompany it while it proves itself in battle.		Fragment_Stage_0500_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	600		0				Fragment_Stage_0600_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	690		0				Fragment_Stage_0690_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	695		0				Fragment_Stage_0695_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	697		0				Fragment_Stage_0697_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	699		0				Fragment_Stage_0699_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	700		0				Fragment_Stage_0700_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	710		0		I've gotten word that a Deathclaw Matriarch is headed our way. I need to prepare while there is still time - this will be the hardest fight yet.		Fragment_Stage_0710_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	720		0				Fragment_Stage_0720_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	750		0				Fragment_Stage_0750_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	770		0		The Deathclaw Matriach has been defeated. The newly armored Deathclaw can take his place in the Rust King's Army now.		Fragment_Stage_0770_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=0080A089:Burn_E01_QuestReward_GearinUp:GMRW
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9991	Timer End	0	Fail Quest			Fragment_Stage_9991_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9993		0	Fail Quest			Fragment_Stage_9993_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9994		0	Fail Quest			Fragment_Stage_9994_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9996		0	Fail Quest			Fragment_Stage_9996_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9997		0	Fail Quest			Fragment_Stage_9997_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9998		0	Fail Quest			Fragment_Stage_9998_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	9999		0	Fail Quest			Fragment_Stage_9999_Item_00		
007F1E8A	Burn_E01_Gear	Event: Gearin' Up	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	0	Run On Start	0				Fragment_Stage_0000_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	1		0				Fragment_Stage_0001_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	5		0				Fragment_Stage_0005_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	100		0		Willow needs help dealing with a Radscorpion infestation in a nearby Sinkhole. She asked me to activate a machine nearby.		Fragment_Stage_0100_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	125	Start Timer	0		I activated Willow's Stomper. I should enter the Sinkhole and prepare to end this infestation.		Fragment_Stage_0125_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	150		0		I need to kill Radscorpions to draw their nests out of the ground.		Fragment_Stage_0150_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	175		0		The nests have appeared! I should destroy them before it's too late.		Fragment_Stage_0175_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	200		0		The nests have appeared! I should destroy them before it's too late.		Fragment_Stage_0200_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	225		0						
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	250		0				Fragment_Stage_0250_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	300		0		I've destroyed the nests. I should prepare for whatever comes next.		Fragment_Stage_0300_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	350		0		More Radscorpions have appeared, killing them will draw out more nests.		Fragment_Stage_0350_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	400		0		More nests have appeared! I must destroy them before I'm overrun.		Fragment_Stage_0400_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	425		0				Fragment_Stage_0425_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	450		0				Fragment_Stage_0450_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	500		0		I've destroyed a second set of nests. Time to prepare for the next wave.		Fragment_Stage_0500_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	550		0		The Radscorpions are getting desperate. Killing them will draw out another set of nests.		Fragment_Stage_0550_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	600		0		I must destroy the last of the nests, I won't have much time!		Fragment_Stage_0600_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	625		0				Fragment_Stage_0625_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	650		0				Fragment_Stage_0650_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	700		0		Something big is coming. I have a few moments to prepare.		Fragment_Stage_0700_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	800		0		All the sound must have attracted a couple of Oguas to the area. I have to take them out!		Fragment_Stage_0800_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=00837FEB:Burn_E02_QuestReward_Sinkhole:GMRW
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	9600		0				Fragment_Stage_9600_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	9991	Timer End	0				Fragment_Stage_9991_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	9992		0	Fail Quest			Fragment_Stage_9992_Item_00		
0080BFD0	Burn_E02_Sinkhole	Event: Sinkhole Solutions	9999	Run On Stop	0						
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	0	Run On Start	0				Fragment_Stage_0000_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	100		0		TEMP: Doc marked my map with the bounty target's last know location. I should go there.		Fragment_Stage_0100_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	200		0		TEMP: Made it to the last know whereabouts. Gotta wait to light the signal.		Fragment_Stage_0200_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	300		0		TEMP: All right, time to light the signal.		Fragment_Stage_0300_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	400		0		TEMP: Time to kill this target and their little posse.		Fragment_Stage_0400_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	500		0				Fragment_Stage_0500_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=007EBDEE:QuestReward_Burn_BountyHuntingPublic_Stage9000:GMRW
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	9990		0	Fail Quest			Fragment_Stage_9990_Item_00		
0082446B	zzzBurn_BountyHunt_Public_Test	Event: For Testing Specific HeadHunts	9999		0				Fragment_Stage_9999_Item_00		
