FormID	EDID	FULL - Name	DESC - Description	Quest Type	LNAM - Location	Reward0	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	GMRWRef0	GMRWRef1	GMRWRef2	GMRWRef3	GMRWRef4	GMRWRef5	GMRWRef6	GMRWRef7	GMRWRef8	GMRWRef9	PartyCrasherCount	PartyCrasher_NPC_0	PartyCrasher_NPC_1	PartyCrasher_NPC_2	PartyCrasher_NPC_3	PartyCrasher_NPC_4	PartyCrasher_NPC_5	PartyCrasher_NPC_6	PartyCrasher_NPC_7	PartyCrasher_NPC_8	PartyCrasher_NPC_9	PartyCrasher_GLOB_0	PartyCrasher_GLOB_1	PartyCrasher_GLOB_2	PartyCrasher_GLOB_3	PartyCrasher_GLOB_4	PartyCrasher_GLOB_5	PartyCrasher_GLOB_6	PartyCrasher_GLOB_7	PartyCrasher_GLOB_8	PartyCrasher_GLOB_9	PartyCrasher_MESG	InvadersTakeOver
0003363B	MTR06_Brigade	Into the Fire	Join the Responders' most prestigious unit - the Fire Breathers.	Primary												006312A4:QuestReward_MTR06_Brigade_Stage100_01										0																						0
00031178	MTNS01_MasterQuest	MTNS01 Holding Quest		None																						0																						0
00031163	MTNS01_Intro	Signal Strength	Help Rose strengthen her radio signal.	Primary												0063128C:QuestReward_MTNS01_Intro_Stage210_01	0063128D:QuestReward_MTNS01_Intro_Stage400_01	0063128E:QuestReward_MTNS01_Intro_Stage500_01	0063128F:QuestReward_MTNS01_Intro_Stage600_01							0																						0
00031162	RDR_Radio_Weak	Top of the World Radio		None																						0																						0
00031159	RDR_Radio_Boosted	Rose's Raider Radio		None																						0																						0
0002E539	MTNS02_Curse_CUT_FlaggedToNotExportInScript	Curse of the Cannibal		Side Quest												00631290:QuestReward_MTNS02_Curse_CUT_FlaggedToNotExportInScript_Stage255_01										0																						0
0002CB91	CreatureDialogueDeathclaw	Combat Lines, Reaction Lines, Etc		None																						0																						0
0002A68B	CreatureDialogueReaperBot	Combat Lines, Reaction Lines, Etc		None																						0																						0
000293AD	ENB_BunkerMasterQuest	Bunker Master Quest		None																						0																						0
000293A4	CUT_EN02_Misc	One of Us Misc		Secondary																						0																						0
000293A3	EN02_MQ_Us	One of Us	Delve into the depths of the Whitespring's Congressional Bunker.	Primary												00631211:QuestReward_EN02_MQ_Us_Stage261_01	00631212:QuestReward_EN02_MQ_Us_Stage361_01	00631213:QuestReward_EN02_MQ_Us_Stage400_01								0																						0
00029283	CreatureDialogueCritterOpossum	CreatureDialogueCritterRadBeaver		None																						0																						0
00029183	FFZ16_Swatter	Activity: Fly Swatter	Shoot down a damaged Vertibot to claim salvage.	Event												00631233:QuestReward_FFZ16_Swatter_Stage1000_01	00631234:QuestReward_FFZ16_Swatter_Stage1500_01									0																						0
00027E1B	CUT_MTNZ01_Habit	Feed the Habit	Collect or craft chems and bring them to Rose	None												006311DF:QuestReward_CUT_MTNZ01_Habit_Stage300_01										0																						0
00027DEF	CUT_MTNS03_Orienteer_01_Misc	Orienteering Misc		Side Quest																						0																						0
00027DEE	CUT_MTNS03_Orienteer_01	Scout Orson's Orienteering Fun Run		Side Quest																						0																						0
00027DE8	CUT_Dialogue_MTNS03_QuestGiver			None																						0																						0
00027DD5	RE_SceneTemplate	TEMPLATE - duplicate to use		None																						0																						0
00026842	SURV_Master			None																						0																						0
00024442	CB_HighSchoolPASystem_RadioScenes			None																						0																						0
0002443A	CB02_MonsterMash	Activity: Monster Mash	Wear a pinata mask, get candy, turn it in for prizes, and avoid being beaten to a pulp!	Event												006311C2:QuestReward_CB02_MonsterMash_Stage0_01	006311C3:QuestReward_CB02_MonsterMash_Stage100_01	006311C4:QuestReward_CB02_MonsterMash_Stage1_01								0																						0
000219C6	DialogueGeneric	Combat Lines, Reaction Lines, Etc		None																						0																						0
00020C7E	CreatureDialogueGrafton	Combat Lines, Reaction Lines, Etc		None																						0																						0
0002058E	WorkshopParent	Workshop Parent Quest		None																						0																						0
0001E5EA	DialogueGenericPlayerCombatHellos	Hellos to NPCs in combat																								0																						0
0001E5E9	DialogueGenericPlayerDrunkLines	Hellos, etc while drunk		None																						0																						0
0001C339	SQ_EpicCreatures	Epic Levels		None																						0																						0
0001C035	FF05_Balance	Daily: Ecological Balance	Study the environment for possible Scorched contamination.	Daily												00631223:QuestReward_FF05_Balance_Stage1000_01	00631224:QuestReward_FF05_Balance_Stage20_01	00631225:QuestReward_FF05_Balance_Stage40_01								0																						0
0001B46A	GQ_WorkshopAttack	Event: Defend <Alias=AttackLocation>	An attack is imminent! Prepare your defenses.	Event												0063124B:QuestReward_GQ_WorkshopAttack_Stage50_01										0																						0
0001AF00	CreatureDialogueTick	CreatureDialogueTick		None																						0																						0
0001AE53	MTR06_DialogueProtectron	Charleston Fire Department Protectron Dialogue		None																						0																						0
0001A64F	RE_SceneKMK05	Scorchbeast attack		None																						0																						0
0001A634	RE_Scene_MTNZ05_Messenger	Event: The Messenger	Ensure Mr. Messenger gets to his destination to deliver his message.	Event												006312D2:QuestReward_RE_Scene_MTNZ05_Messenger_Stage500_01	006312D3:QuestReward_RE_Scene_MTNZ05_Messenger_Stage600_01									0																						0
0001A545	TestSmokeQuest06	TestSmokeQuest06		None																						0																						0
0001A544	TestSmokeQuest08	TestSmokeQuest08		None																						0																						0
0001A3FD	TestSmokeQuest07	TestSmokeQuest07		None																						0																						0
00019A32	RE_SceneDRE02_CUT	Mechanical Blues		Secondary																						0																						0
00019846	CreatureDialogueRobotLiberator	CreautreDialogueRobotPioneer		None																						0																						0
00019487	MTRZ05_Lucky	Lucky Strike	Strike it rich or die trying! It's a miner's life for me.	Secondary												006312AE:QuestReward_MTRZ05_Lucky_Stage255_01										0																						0
00018ECF	SFL02_Track_RadioQuest	[Radio Quest]		None																						0																						0
00018E1A	DebugCorrieQuest	Best Quest Ever		None																						0																						0
00018E0F	MTRz02_Demerits	Disciplinary Action	Track down long-truant "miners" and attach the "Work-a-Day" system's demerit devices to them.	Daily												006312AD:QuestReward_MTRz02_Demerits_Stage100_01										0																						0
00018A6E	EN_EventMaster	Enclave Event Master Quest		Side Quest																						0																						0
000187DE	RE_SceneDRE05_CUT	First Date		Secondary																						0																						0
000187DD	RE_SceneDRE05GQ_CUT	First Date		Secondary																						0																						0
00018555	Dialogue_Sweetwater			None																						0																						0
000184B4	QP_WorkbenchAssault_Master01	Quickplay: Work bench Assault		Side Quest																						0																						0
000183CB	BoS03_Transponders			None																						0																						0
000183CA	BoS03	Belly of the Beast	Paladin Taggerdy tried to end the Scorched threat. What happened? Time to find out.	Primary												006311A8:QuestReward_BoS03_Stage240_01	006311A9:QuestReward_BoS03_Stage600_01									0																						0
000179EF	DialogueGenericPlayer_FlaggedToNotExportInScript			None																						0																						0
00015B15	SQ_AirDrop			None																						0																						0
0001577A	TestSmokeQuest05	TestSmokeQuest05		None																						0																						0
00015779	TestSmokeQuest04	TestSmokeQuest04		None																						0																						0
00015676	CUT_SF08_SuicideRun	Suicide Run		Secondary																						0																						0
0001564E	VS_MiscTemp	Investigate		Secondary																						0																						0
00013D6E	SQ_RegionManager			None																						0																						0
00012566	FS03_MQ_Fruition	Coming to Fruition	Help Abbie get the Scorched Detection System online!	Primary												0063123C:QuestReward_FS03_MQ_Fruition_Stage1000_01	0063123D:QuestReward_FS03_MQ_Fruition_Stage476_01	0063123E:QuestReward_FS03_MQ_Fruition_Stage676_01	0063123F:QuestReward_FS03_MQ_Fruition_Stage801_01							0																						0
00011CCD	SQ_ScorchbeastSpawn			None																						0																						0
00011CCC	GQ_WorkshopAttackScorchbeasts	Event: Defend <Alias=AttackLocation>	Defeat the Scorchbeast attack!	Event												0063124D:QuestReward_GQ_WorkshopAttackScorchbeasts_Stage50_01										0																						0
00011BB5	TestGameStartQuest																									0																						0
00011B82	HolotapeQuest			None																						0																						0
00011A71	CreatureDialogueWendigo	CreatureDialogWendigo		None																						0																						0
00011A5A	SF05_ReturnToNormalcy_CUT_FlaggedToNotExportInScript	Return To Normalcy		Secondary																						0																						0
0000FFED	FF09_Reaper	Activity: Fertile Soil	The Mr. Farmhands have malfunctioned and are now hostile. They must be dealt with!	Event												0063122B:QuestReward_FF09_Reaper_Stage500_01										0																						0
0000FFE7	GQ_DropGovtMaster	Government Air Drop		Secondary																						0																						0
0000FD91	SQ_ScorchbeastFind			None																						0																						0
0000FD12	TestFerretQuest	Test Ferret		None																						0																						0
0000F7CC	TestJayQuest	Kill the Ghouls!		Server																						0																						0
0000F66B	DebugKurtQuest02	Test Kurt Quest 02		Public Event												006311EF:QuestReward_DebugKurtQuest02_Stage420_01	006311F0:QuestReward_DebugKurtQuest02_Stage430_01	006311F1:QuestReward_DebugKurtQuest02_Stage440_01	006311F2:QuestReward_DebugKurtQuest02_Stage500_01							0																						0
0000F084	TestBurkeQuest	TBQ		None																						0																						0
0000E79B	V94Access_CUT_FlaggedToNotExportInScript	Mission: Into Vault 94	Find a way into Vault 94.	Secondary												00631372:QuestReward_V94Access_CUT_FlaggedToNotExportInScript_Stage102_01										0																						0
0000E79A	V94	[Vault 94]		None																						0																						0
0000E424	DebugKurtQuest	Kill the Ghouls!		Secondary												006311F3:QuestReward_DebugKurtQuest_Stage100_01	006311F4:QuestReward_DebugKurtQuest_Stage30_01									0																						0
0000DEC7	CUT_SF08_SuicideRunPre	Find Ranger Burke's Costume		Secondary																						0																						0
0000D783	MTR06_PhysicalExam	Runner's High	Run to the checkpoint and back before time expires.	Secondary												006312A5:QuestReward_MTR06_PhysicalExam_Stage110_01										0																						0
0000D053	ENs02_Blast	Enclave Activity: A Real Blast - <Alias=TargetLocationActual>	Activate MODUS' lures, draw in the "pests," and wipe them out.	Event												0063121D:QuestReward_ENs02_Blast_Stage150_01										0																						0
0000D051	ENz04_PatrolHandler	Quest to handle bot patrols for ENz04		None																						0																						0
0000D02C	ENz04_Bots	Enclave Activity: Bots on Parade	Build and protect MODUS' automated patrol.	Event												0063121F:QuestReward_ENz04_Bots_Stage190_01										0																						0
0000C06A	CB01_Interrogation	Extreme Measures	RobCo needs volunteers to test enhanced interrogation techniques.	Side Quest																						0																						0
0000A2A8	TestForMike	Testing a Basic Quest With Script Attached		None																						0																						0
00009179	GQ_WorkshopAttack_Takeover	Event: Retake <Alias=AttackLocation>	It's been overrun by <Alias.RacePlural=AttackerName>!	Event												0063124C:QuestReward_GQ_WorkshopAttack_Takeover_Stage50_01										0																						0
00008E69	RE_ObjectKMK01	Crashed vertibird with feral ghoul crew		None																						0																						0
0000736E	RE_Parent			None																						0																						0
00007292	TestFerret			None																						0																						0
000070C7	CreatureDialogueMothman	CreatureDialogueMothman		None																						0																						0
000070B6	MTR07_EarthMisc	Earth Mover Pointer		Miscellaneous																						0																						0
00006F3C	GQ_DropGovtIntro	Request Government Air Drop	Use the US Government Supply Requisition Holotape at a radio tower.	Secondary																						0																						0
00006F17	TestQuest2	Test Quest		None																						0																						0
0000594E	TestEncounterWave			None																						0																						0
000045CD	SQ_TrackingDart_QTManager	Tracked Targets		Miscellaneous																						0																						0
000045CB	SQ_TrackingDart			None																						0																						0
000044D1	BoS_Radio	Brotherhood's Emergency Radio		None																						0																						0
000044D0	BoSr02	SHELVED - Ground Zero	The Scorched threat grows. The Brotherhood's "Spyglass" may help deal with the threat.	Secondary												006311AB:QuestReward_BoSr02_Stage950_01										0																						0
000043A2	MTNS05_Voices	Daily: Someone To Talk To	Collect data for Dr. Eddie Harrison's Vox device by shooting creatures with special darts.	Daily												00631293:QuestReward_MTNS05_Voices_Stage400_01										0																						0
0000418B	TW006	Activity: Protest March	Put down the protest march riot in Grafton.	Event												0063131F:QuestReward_TW006_Stage1000_01										0																						0
