NOTE_FormID	NOTE_EDID	FULL	DNAM_Type	Model	ICON	DATA_Value	DATA_Weight	VCRY_FormID	VCRY_EDID	PTRN	YNAM_PickupSound	ZNAM_PutdownSound	SNAM_Scene_FormID	SNAM_Scene_EDID	SNAM_Scene_FULL	DIQO_Quest_FormID	DIQO_Quest_EDID	DIQO_Quest_FULL	PNAM_ProgramFile	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	ReferencedByCount	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	Ref_31	Ref_32	Ref_33
005FACF4	BS02_MQ02_Missing_ResearchNotesHolotape	Copy of Research Notes	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	005F56C4:BS02_MQ02_Missing:QUST	00603178::INFO	0060DD5A::REFR																														
005FB509	BS02_MQ03_Blue_AssaultronHolotape	Command Parameters	Terminal	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	005F5E1A:BS02_MQ03_Blue:QUST																																
006047B6	BS02_MQ04_Conscience_Blackburn_Holotape_Research_05	FEV Research Log #22	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A108D::REFR																																
006047B0	BS02_MQ04_Conscience_Blackburn_Holotape_Personal_01	Return to Appalachia	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A108F::REFR																																
006047B2	BS02_MQ04_Conscience_Blackburn_Holotape_Research_01	FEV Research Log #1	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A1091::REFR																																
006047B1	BS02_MQ04_Conscience_Blackburn_Holotape_Personal_02	Huntersville Memories	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A1090::REFR																																
006047BB	BS02_MQ04_Conscience_Blackburn_Holotape_Research_09	FEV Research Log #148	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A1093::REFR																																
006047B7	BS02_MQ04_Conscience_Blackburn_Holotape_Research_06	FEV Research Log #38	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A1092::REFR																																
006047B9	BS02_MQ04_Conscience_Blackburn_Holotape_Research_08	FEV Research Log #112	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A108E::REFR																																
006047B3	BS02_MQ04_Conscience_Blackburn_Holotape_Research_02	FEV Research Log #5	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00606488:BS02_MQ04_Conscience_ResearchTerminal:TERM	00606B42:BS02_MQ04_Conscience_Research_Terminal:TERM																															
006047B8	BS02_MQ04_Conscience_Blackburn_Holotape_Research_07	FEV Research Log #57	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0069D27E::REFR																																
006047B5	BS02_MQ04_Conscience_Blackburn_Holotape_Research_04	FEV Research Log #17	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0069D27D::REFR																																
006047B4	BS02_MQ04_Conscience_Blackburn_Holotape_Research_03	FEV Research Log #13	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0069D27F::REFR																																
0062040A	XPD_ObjMod_DownloadData_Holotape	DownloadData Test Holotape	Terminal	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0062040C::REFR	00645E00:XPD_Mission_ModuleTest:QUST																															
0062FF24	Zachariadis_FSHolotape	Research Data	Terminal			0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0062FF1B:Zachariadis_FS:QUST	0062FF25:Zachariadis_FSTestSubject:NPC_																															
00631EF0	test_Vharbison_Test_Holotape_01	Repair Instructions	Terminal	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00631EF8:test_vHarbisonHolotape:REFR	00631F35:test_Vharbison_QuestTerminal_01:TERM																															
0064B90F	XPD_Pitt01_StrikersLog_Holotape04	Striker's Log 04: Failure	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	006274EC:XPD_Pitt01_Mission:QUST	0064B90A:XPD_Pitt01_LL_StrikersLog_Holotape04:LVLI	00650166:XPD_Pitt01_StrikersLog_Holotape04_Ref:REFR																														
0064B90D	XPD_Pitt01_StrikersLog_Holotape02	Striker's Log 02: Pursuit	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	006274EC:XPD_Pitt01_Mission:QUST	0064B908:XPD_Pitt01_LL_StrikersLog_Holotape02:LVLI	00650164:XPD_Pitt01_StrikersLog_Holotape02_Ref:REFR																														
0064B90C	XPD_Pitt01_StrikersLog_Holotape01	Striker's Log 01: Mission Brief	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	006274EC:XPD_Pitt01_Mission:QUST	0064B907:XPD_Pitt01_LL_StrikersLog_Holotape01:LVLI	0064EEAF:XPD_Pitt01_StrikersLog_Holotape01_Ref:REFR																														
0064B910	XPD_Pitt01_FanaticSlayer_Holotape	Fanatic Slayer's Holotape	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0064B906:XPD_Pitt01_BossHolotape:LVLI	00660967:LLD_Creature_TrogSuperiorUnique_Pitt01_XPD:LVLI																															
0064B90E	XPD_Pitt01_StrikersLog_Holotape03	Striker's Log 03: Lion's Den	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	006274EC:XPD_Pitt01_Mission:QUST	0064B909:XPD_Pitt01_LL_StrikersLog_Holotape03:LVLI	00650174:XPD_Pitt01_StrikersLog_Holotape03_Ref:REFR																														
0065F760	XPD_Pitt02_RunnersLog_Holotape_02	Runner's Log 02: White Lies	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0066519A:XPD_Pitt02_LL_RunnersLog_Holotape_02:LVLI	006652DF:RunnersLogRef_02:REFR																															
0065F75F	XPD_Pitt02_RunnersLog_Holotape_01	Runner's Log 01: Career Change	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00665199:XPD_Pitt02_LL_RunnersLog_Holotape_01:LVLI	006652DB:RunnersLogRef_01:REFR																															
0065F761	XPD_Pitt02_RunnersLog_Holotape_03	Runner's Log 03: Too Much	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0066519B:XPD_Pitt02_LL_RunnersLog_Holotape_03:LVLI	00665246:RunnersLogRef_03:REFR																															
0065F762	XPD_Pitt02_RunnersLog_Holotape_04	Runner's Log 04: Lambs to the Slaughter	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	0066519C:XPD_Pitt02_LL_RunnersLog_Holotape_04:LVLI	00665245:RunnersLogRef_04:REFR																															
00664B03	NWOT_Beneath_Holotape	Holotape	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					3	00664AD8:NWOT_Beneath:QUST	00664AEF::INFO	00664AF3::INFO																														
006AA61F	MOON_SQ08_Aries_Holotape_Scene05_Tape01	Protocol Adonais #1	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006AA622	MOON_SQ08_Aries_Holotape_Scene06_Tape06	Protocol Adonais #6	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006AA621	MOON_SQ08_Aries_Holotape_Scene02_Tape04	Protocol Adonais #4	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006AA623	MOON_SQ08_Aries_Holotape_Scene01_Tape05	Protocol Adonais #5	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006AA624	MOON_SQ08_Aries_Holotape_Scene03_Tape03	Protocol Adonais #3	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006AA620	MOON_SQ08_Aries_Holotape_Scene04_Tape02	Protocol Adonais #2	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006A21E4:MOON_SQ08_Aries:QUST																																
006DC8F1	JackHunter_Neapolitan01_Holotape	A Night at the Neapolitan, Part 1	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006E1C42::REFR																																
006DC8F3	JackHunter_MetalDome_Holotape	The Decadent Metal Dome	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006E1C3F::REFR																																
006DC8F2	JackHunter_Neapolitan02_Holotape	A Night at the Neapolitan, Part 2	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006E1C41::REFR																																
006DC8F4	JackHunter_Nukashine_Holotape	Nukashine: What a trip!	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	006E1C40::REFR																																
00731619	AC_SQ03_Custodial_TheFinalScene_Holotape	The Final Scene	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00729CBB:AC_SQ03_Custodial:QUST	0074787C::REFR																															
0073BB19	AC_SQ01_HellsEagles_Investigation01_Holotape	A Lead at Last	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0073BAFC:AC_SQ01_HellsEagles:QUST																																
00744972	AC_SQ03_Custodial_StellaMeetsStratton_Holotape	Stella Meets Stratton	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00729CBB:AC_SQ03_Custodial:QUST	00747879::REFR																															
00744973	AC_SQ03_Custodial_ASpecialSurprise_Holotape	A Special Surprise	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					2	00729CBB:AC_SQ03_Custodial:QUST	0074787A::REFR																															
0075BF8C	XPD_AC_TickingClock_Holotape	Ticking Clock	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0075BF8E::REFR																																
0075C91E	AC_MQ04_Succession_Holotape	Succession	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0075C920::REFR																																
00735240	Storm_MQ03_OberlinsHolotape	Situation Report S-487	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										0						1	00733833:Storm_MQ03_IntroPt2:QUST																																
0075E135	Storm_Holotape_Cassidy01	Vault Life	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	00766B41::REFR																																
0075E136	Storm_Holotape_Cassidy02	Goodbye My Love	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	00766B42::REFR																																
0076C9B5	Storm_MQ09_Dan_Holotape	Daniel's Holotape	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					4	006FBF37:Storm_MQ09_OberlinPt3:QUST	0072A14F:Storm_HKFT_TowerTerminal_Sub_Oberlin:TERM	00754717::INFO	00754728::INFO																													
007915FB	MILE_CaravanIntro_Holotape	Luke's Holotape	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										0						1	0076B107:MILE_CaravanIntro:QUST																																
0079AAA2	SSE_MagellansLog02_Holotape	Magellan's Log #2	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007B2476::REFR																																
0079AAA3	SSE_MagellansLog01_Holotape	Magellan's Log #1	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007B2475::REFR																																
0079AAA4	SSE_MagellansLog03_Holotape	Magellan's Log #3	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	0079AAA7:SSE_Magellan:NPC_																																
00796F11	RD01_GleamingDepths_EstherWright_Holotape04	Project Vulcan Log #04: Ultragenesis	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC19D::REFR																																
00796F10	RD01_GleamingDepths_EstherWright_Holotape03	Project Vulcan Log #03: Breakthrough	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC19E::REFR																																
00796F13	RD01_GleamingDepths_JohnHolloway_Holotape01	Vulcan Security Log #01	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC195::REFR																																
00796F0E	RD01_GleamingDepths_EstherWright_Holotape01	Project Vulcan Log #01: Goals	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC192::REFR																																
00796F12	RD01_GleamingDepths_EstherWright_Holotape05	Project Vulcan Log #05: Disaster	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC1A9::REFR																																
00796F0F	RD01_GleamingDepths_EstherWright_Holotape02	Project Vulcan Log #02: Direction	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC19B::REFR																																
00796F15	RD01_GleamingDepths_JohnHolloway_Holotape03	Vulcan Security Log #03	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC1A4::REFR																																
00796F14	RD01_GleamingDepths_JohnHolloway_Holotape02	Vulcan Security Log #02	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										1	003D4327:UnsellableObject:KYWD					1	007AC19F::REFR																																
007D4374	Fishing_Holotape_CaptainsLog03	Captain's Log #3	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										0						1	007D4379::REFR																																
007D4375	Fishing_Holotape_CaptainsLog02	Captain's Log #2	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										0						1	007D437A::REFR																																
007D4376	Fishing_Holotape_CaptainsLog01	Captain's Log #1	Voice	Props/Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]										0						1	007D4378::REFR																																
00802DC8	zzBurn_BlankHolotape	BlankHolotape	Voice	Props/Holotape_Prop.nif		0	1.000000			MiscHolotape [TRNS:000995A5]										0						0																																	
00808328	Burn_AshCave_Professor_Holotape	Professor Metter's Log	Voice	Props/Holotape_Prop.nif		0	1.000000			MiscHolotape [TRNS:000995A5]										0						1	00808336::REFR																																
0082B8AD	Burn_SQ04_DirtyLaundry_Holotape1	Abraxodyne Tape 01	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	2	007F1922:Burn_SQ04_DirtyLaundry:QUST	007F192D:Burn_SQ04_QuestReward1:GMRW																															
0082F312	Burn_SQ04_DirtyLaundry_Holotape2	Abraxodyne Tape 02	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	2	007F1922:Burn_SQ04_DirtyLaundry:QUST	007F192E:Burn_SQ04_QuestReward2:GMRW																															
0083FEA0	Burn_POI_00_VertibirdBlackbox_Holotape	EV-21 Blackbox Recording	Voice	Props/Holotape_Prop.nif		0	1.000000			MiscHolotape [TRNS:000995A5]										0						1	0083FEA1::REFR																																
0084527C	Burn_SQ04_DirtyLaundry_Holotape7	Abraxodyne Tape 07	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	1	007F1922:Burn_SQ04_DirtyLaundry:QUST																																
00845274	Burn_SQ04_DirtyLaundry_Holotape5	Abraxodyne Tape 05	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	1	007F1922:Burn_SQ04_DirtyLaundry:QUST																																
0084527D	Burn_SQ04_DirtyLaundry_Holotape3	Abraxodyne Tape 03	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	1	007F1922:Burn_SQ04_DirtyLaundry:QUST																																
0084527E	Burn_SQ04_DirtyLaundry_Holotape4	Abraxodyne Tape 04	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	1	007F1922:Burn_SQ04_DirtyLaundry:QUST																																
00845275	Burn_SQ04_DirtyLaundry_Holotape9	Abraxodyne Tape 09	Voice	Props\Holotape_Prop.nif		0	0.000000			MiscHolotape [TRNS:000995A5]	ITMHolotapeUp [SNDR:000BBFA8]	ITMHolotapeDown [SNDR:000BBFA9]								5	001B3FAC:FeaturedItem:KYWD	003D4327:UnsellableObject:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD	00854EAA:Burn_SQ04_HolotapeKeyword:KYWD	1	007F1922:Burn_SQ04_DirtyLaundry:QUST																																
