WEAP_FormID	WEAP_EDID	WEAP_FULL	WEAP_Model	XALG_Flags	EILV_Level	ETYP_EquipType	PTRN_PreviewTransform	IBSD_BreakSound	KeywordCount	Keywords	APPR_SlotCount	APPR_Slots
007AC76A	crSickle	Sickle			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	13	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ma_Sickle [KYWD:000B3644]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|WeaponTypeHooks [KYWD:0033AB1F]|UI_WeaponTypemelee1HSharp [KYWD:0050AFCF]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	8	ap_gun_MeleeMod [KYWD:0000283C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Item_Description [KYWD:00521926]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC751	crPitchfork	Pitchfork			1	RightHand [EQUP:00013F42]	xTranMeleeLarge [TRNS:0010A2C2]	UIBreakWeapon [SNDR:004ED233]	15	ma_Pitchfork [KYWD:0003A1D2]|AnimsPitchfork [KYWD:0003B22A]|WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypePiercing [KYWD:0033AB14]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|UI_WeaponTypemelee2HSharp [KYWD:0050AFCE]|ma_Melee_Appearance [KYWD:005117B1]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	9	ap_gun_MeleeMod [KYWD:0000283C]|ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC761	crProtestSign09	Protest Sign - Men Not Machines			1	RightHand [EQUP:00013F42]	xTranProtestSign2 [TRNS:004FD64C]		11	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|AnimsStabWeapon [KYWD:000CF6B7]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|WeaponTypeProtestSign [KYWD:00452E47]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
007AC6A8	cr10mm	10mm			1	BothHandsLeftOptional [EQUP:0004334D]	xTran10mm [TRNS:00248AB9]	UIBreakWeapon [SNDR:004ED233]	20	ma_10mm [KYWD:00017E69]|AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_10mm [KYWD:0003D40B]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsFP10mm [KYWD:0004C7EA]|s_40_Pistol10mm [KYWD:00051748]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypePistol [KYWD:003CFD8C]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]|ma_legendarycrafting_weaponexplosivebullets "BALLISTIC WEAPONS" [KYWD:00788126]	8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC767	crRipper	Ripper			40	RightHand [EQUP:00013F42]	xTranMeleeRipper [TRNS:0010A2C3]	UIBreakWeapon [SNDR:004ED233]	16	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|AnimsStabWeapon [KYWD:000CF6B7]|Anims1hmShortWeapon [KYWD:000D20A6]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|AnimsRipper [KYWD:0011FB88]|ma_Ripper [KYWD:00188A8F]|s_40_Ripper [KYWD:00213FDE]|WeaponTypeRipper [KYWD:00225767]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|UI_WeaponTypeRipper [KYWD:003CFD84]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|WeaponTypeAutomaticMelee "Power Tool" [KYWD:006D5081]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC6B1	crBoard	Board			1	RightHand [EQUP:00013F42]	xTranMeleeLarge [TRNS:0010A2C2]	UIBreakWeapon [SNDR:004ED233]	16	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWeapon [KYWD:000A7C45]|ma_Board [KYWD:000E7FB3]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeClub [KYWD:0033AB15]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|ma_Melee_Appearance [KYWD:005117B1]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	7	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC760	crProtestSign08	Protest Sign - Block the Bot			1	RightHand [EQUP:00013F42]	xTranProtestSign2 [TRNS:004FD64C]		11	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|AnimsStabWeapon [KYWD:000CF6B7]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|WeaponTypeProtestSign [KYWD:00452E47]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
007AC770	crTireIron	Tire Iron			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	15	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_TireIron [KYWD:00185D24]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeClub [KYWD:0033AB15]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee1HBlunt [KYWD:003D0E81]|ma_Melee_Appearance [KYWD:005117B1]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_1hMelee [KYWD:00618468]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC6C5	crGammaGun	Gamma Gun			15	RightHand [EQUP:00013F42]	Pistol00 [TRNS:00071DDD]	UIBreakWeapon [SNDR:004ED233]	17	AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|AnimsGammaGun [KYWD:000DDB7D]|s_40_PistolGamma [KYWD:000E0F40]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|ma_GammaGun [KYWD:001889D4]|VATSWeaponLargeProjectile [KYWD:001A7B79]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeGammaGun [KYWD:00225762]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeEnergy "Energy" [KYWD:0033A7C9]|UI_WeaponTypeGammaGun [KYWD:003CFD72]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	8	ap_gun_Barrel [KYWD:0002249D]|ap_gun_Grip [KYWD:0002249F]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC6AD	crBaseballBat	Baseball Bat			1	RightHand [EQUP:00013F42]	xTranMelee [TRNS:00020D51]	UIBreakWeapon [SNDR:004ED233]	16	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|Anims2hmWeapon [KYWD:000A7C45]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_BaseballBat [KYWD:00184A2D]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|ObjectTypeSports [KYWD:0044D498]|ma_Melee_Appearance [KYWD:005117B1]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	10	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_MeleeLogo [KYWD:0006171D]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC762	crProtestSign10	Protest Sign - Ain't a Commie			1	RightHand [EQUP:00013F42]	xTranProtestSign2 [TRNS:004FD64C]		11	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|AnimsStabWeapon [KYWD:000CF6B7]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|WeaponTypeProtestSign [KYWD:00452E47]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
007AC75E	crProtestSign06	Protest Sign - Jobs or Blood			1	RightHand [EQUP:00013F42]	xTranProtestSign2 [TRNS:004FD64C]		11	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|AnimsStabWeapon [KYWD:000CF6B7]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|WeaponTypeProtestSign [KYWD:00452E47]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
007AC743	crMeatCleaver	Meat Cleaver				GrenadeSlot [EQUP:00046AAC]	xTranMelee [TRNS:00020D51]		6	WeaponTypeThrown "Throwing" [KYWD:0004A0A6]|AnimsTomahawk [KYWD:0005A8DC]|ObjectTypeWeapon [KYWD:000F4AEA]|WeaponTypeGrenade [KYWD:0010C415]|WeaponTypeThrowingKnife [KYWD:003879A4]|UI_WeaponTypeThrowingKnife [KYWD:003CFD68]	0	
007AC6B0	crBlackPowder_Rifle	Black Powder Rifle			15	BothHands [EQUP:00013F45]	xTranRifleBlPowder [TRNS:0046FFD2]	UIBreakWeapon [SNDR:004ED233]	22	ma_blackpowderrifle [KYWD:0000A59F]|AnimsBlackPowderRifle [KYWD:0001866A]|s_IronSightsRifle [KYWD:0003ADB4]|AnimsGripRifleStraight [KYWD:000464EF]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|s_40_RifleBlackPowder [KYWD:0011C4C3]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeSniper [KYWD:001E325D]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeBlackPowder [KYWD:0034EBD2]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRifle [KYWD:003CFD8B]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|IsSingleShotWeapon [KYWD:00609D94]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]|ma_legendarycrafting_weaponexplosivebullets "BALLISTIC WEAPONS" [KYWD:00788126]	15	ap_gun_Scope [KYWD:00022499]|ap_gun_Muzzle "No Muzzle" [KYWD:0002249C]|ap_gun_Barrel [KYWD:0002249D]|ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_ProjectileNode [KYWD:0004B6E1]|ap_gun_Projectile "Projectile" [KYWD:0007F058]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_gun_FrontSight [KYWD:0012ECF2]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC6CD	crHuntingRifle	Hunting Rifle			1	BothHands [EQUP:00013F45]	xTranRifleBig [TRNS:00031C16]	UIBreakWeapon [SNDR:004ED233]	20	s_IronSightsRifle [KYWD:0003ADB4]|WeaponTypeRifle "Rifle" [KYWD:0004A0A1]|ma_HuntingRifle [KYWD:00050F1E]|s_40_RifleHuntingA [KYWD:0005828A]|AnimsHuntingRifle [KYWD:00058E37]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|QuickkeyMelee [KYWD:0010C89B]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeSniper [KYWD:001E325D]|WeaponTypeRanged [KYWD:0033A7C8]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRifle [KYWD:003CFD8B]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]|ma_legendarycrafting_weaponexplosivebullets "BALLISTIC WEAPONS" [KYWD:00788126]	10	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_customName "Unique Effect" [KYWD:0047A264]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC74C	crPipeBoltAction	Pipe Bolt-Action			1	BothHands [EQUP:00013F45]	xTranPipeGuns [TRNS:00248AB3]	UIBreakWeapon [SNDR:004ED233]	21	s_40_HandmadePipeA [KYWD:0001DC63]|dn_HasReceiverSingleShot_OBSOLETE [KYWD:0002501A]|s_IronSightsPistol [KYWD:0003ADB3]|dn_weap_Pipe [KYWD:0003D40A]|AnimsRecieverHandmadePipe [KYWD:000464F0]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|modskill_Guns [KYWD:000CF786]|ma_BallisticGun [KYWD:000D192E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_PipeBoltAction [KYWD:0014DBB3]|WeaponRequiresMods [KYWD:00193506]|ma_CanHaveNullMuzzle [KYWD:001C9E78]|WeaponTypeSniper [KYWD:001E325D]|WeaponTypePipe [KYWD:00338439]|WeaponTypeRanged [KYWD:0033A7C8]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]|ma_legendarycrafting_weaponexplosivebullets "BALLISTIC WEAPONS" [KYWD:00788126]	8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_Gun_UniversalOffset_Range [KYWD:000498A0]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC75F	crProtestSign07	Protest Sign - Give Jobs Back			1	RightHand [EQUP:00013F42]	xTranProtestSign2 [TRNS:004FD64C]		11	WeaponTypeMelee2H "2-Hand Melee" [KYWD:0004A0A5]|AnimsStabWeapon [KYWD:000CF6B7]|Anims2hmWideWeapon [KYWD:000EB4A2]|ObjectTypeWeapon [KYWD:000F4AEA]|AnimsBoard [KYWD:001AD822]|ma_CanHaveNullMeleeMod [KYWD:001C9E79]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeWeird [KYWD:0033AB1A]|WeaponTypeBlunt "Blunt" [KYWD:0033AB24]|UI_WeaponTypemelee2HBlunt [KYWD:003D0E7F]|WeaponTypeProtestSign [KYWD:00452E47]	1	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]
007AC765	crRevolutionarySword	Revolutionary Sword			10	RightHand [EQUP:00013F42]	xTranMeleeSmall [TRNS:0010A2C4]	UIBreakWeapon [SNDR:004ED233]	14	Anims1hmWeapon [KYWD:00023465]|WeaponTypeMelee1H "1-Hand Melee" [KYWD:0004A0A4]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyMelee [KYWD:0010C89B]|ma_RevolutionarySword [KYWD:0018783D]|WeaponTypeMeleeGeneral [KYWD:0033AB12]|WeaponTypeSword [KYWD:0033AB17]|WeaponTypeBladed "Sharp" [KYWD:0033AB19]|UI_WeaponTypemelee2HBlade [KYWD:003D0E7E]|ma_Melee_Appearance [KYWD:005117B1]|ma_legendarycrafting_weaponmelee "MELEE WEAPONS" [KYWD:0060D1A6]|ma_1hMelee [KYWD:00618468]|ma_Misc_Legendarycrafting_Weapon_Melee4 [KYWD:006214D4]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]	9	ap_melee_MeleeMod "Upgrade" [KYWD:0005524C]|ap_melee_Appearance "Default Appearance" [KYWD:001A001E]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Weapon_Model_Replacement "Customization" [KYWD:0032CD06]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
007AC766	crRevolver	Western Revolver			20	RightHand [EQUP:00013F42]	xTran44 [TRNS:00248AB6]	UIBreakWeapon [SNDR:004ED233]	17	AnimsGripPistol [KYWD:0001F948]|s_IronSightsPistol [KYWD:0003ADB3]|WeaponTypePistol "Pistol" [KYWD:0004A0A0]|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|Anims44 [KYWD:000CE97E]|ObjectTypeWeapon [KYWD:000F4AEA]|QuickkeyGun [KYWD:0010C485]|s_40_DLC04_PistolFortyFourWestern [KYWD:00113E92]|DLC04_ma_Revolver [KYWD:00114418]|WeaponTypeRanged [KYWD:0033A7C8]|WeaponTypeRevolver [KYWD:00340878]|ma_Gun_Appearance [KYWD:0037D0B2]|UI_WeaponTypeRevolver [KYWD:003CFD83]|ma_legendarycrafting_weaponranged "RANGED WEAPONS" [KYWD:005FF5F5]|ma_Misc_Legendarycrafting_Weapon_Ranged4 [KYWD:006214D7]|ma_legendarycrafting_weapon "WEAPONS" [KYWD:00787E6E]|ma_legendarycrafting_weaponexplosivebullets "BALLISTIC WEAPONS" [KYWD:00788126]	8	ap_gun_Receiver "Receiver" [KYWD:00024004]|ap_gun_Appearance "Default Appearance" [KYWD:00114364]|ap_Legendary1 "Legendary Mod ¬" [KYWD:001E32C8]|ap_Legendary2 "Legendary Mod ¬¬" [KYWD:004E89A8]|ap_Legendary3 "Legendary Mod ¬¬¬" [KYWD:004E89A9]|ap_Legendary4 "Legendary Mod ¬¬¬¬" [KYWD:004E89AA]|ap_Legendary5 "Legendary Mod ¬¬¬¬¬" [KYWD:004E89AB]|ap_Legendary_Crafting "Extract Legendary Mods" [KYWD:006214D8]
