LSCR_FormID	LSCR_EDID	DESC_Description	ConditionCount	Conditions	BNAM_BackgroundImage	NNAM_LoadingScreenNIF	TNAM_Transform	ONAM_Rotation	ZNAM_Zoom	MOD2_CameraPath	PNAM_Unknown	LSST_LoadingScreenText	RefBy_QUST_FormIDs	RefBy_QUST_EDIDs
00733CC7	Storm_E01_Dangerous_LoadScreen		1	Subject|IsActiveQuest|00733DB5:Storm_E01_Dangerous:QUST|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_EventDangerousPastimes02.DDS						02	Dangerous Pastimes  Some settlers require help with their thrill-seeking activities.  -Find and collect parts to repair the Lightning Harvesters  -Charge the Lightning Harvesters by killing Charged enemies  -Defeat the Charged Boss within the time limit		
0075490F	Event_Storm_RegionBoss	The Hawksbill Weather Station is on high alert and needs a Vault-Tec representative to de-escalate the situation.	1	Subject|IsActiveQuest|006AD506:Storm_RegionBoss:QUST|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_EventNeurologicalWarfare01.DDS						02	Neurological Warfare  A nuke made the Hawksbill Weather Station send out an alert broadcast stating it was going to deploy defenses. You should go help de-escalate the alert.  -Investigate the Hawksbill Weather Station to de-escalate the alert  -Defeat the Storm Goliath defenses which grow stronger after each one is destroyed  -The Storm Goliaths will call down lightning to destroy floor panels, exposing hazardous terrain  -Be wary of faulty laser barriers - they will turn on and off at random		
00790A4E	Region_SkylineValley01	The Dark Hollow community of Shenandoah had remained in the park for centuries, until being displaced by the construction of Stolz's manor.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|006923E8:RegionStormLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_StormDeadZone01.DDS						00			
00790A51	Region_SkylineValley02	Skyline Drive, constructed by the Civilian Conservation Corps in the 1930's, offers drivers miles of stunning views.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|006923E8:RegionStormLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_StormCorruptedZone01.DDS						00			
00790A4F	Region_SkylineValley05	Rapidan Camp, built in 1929, served as the presidential retreat during the presidency of Herbert Hoover.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|006923E8:RegionStormLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_StormOvercastZone03.DDS						00			
00790A50	Region_SkylineValley03	The Appalachian Mountains, Scottish Highlands, Ouachita, and Little Atlas of Morocco were once part of the same geological mountain range.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|006923E8:RegionStormLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_StormCorruptedZone02.DDS						00			
00790A4D	Region_SkylineValley04	The Steel Jacks throughout Skyline Valley are dedicated to the young men in the Civilian Conservation Corps who built much of Shenandoah National Park's infrastructure.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|006923E8:RegionStormLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_StormOvercastZone01.DDS						00			
00798440	GHL00_Quest_Blackout_LoadScreen	Your new life as a ghoul begins...	1	Subject|HasMagicEffect|00798441:GHL00_Quest_Blackout_LoadScreenIsActive:MGEF|1.000000|10000000	Data\textures\interface\loadingmenubackgrounds\ls_radiation.dds						02			
0078A663	Event_MN2_Mischief		1	Subject|IsActiveQuest|0077FA14:MN2_Quest_Mischief:QUST|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_Mischief_Reloaded.DDS						02	A rowdy Eyebot called JES-2R is leading a crew of mischief-makers to wreak havoc through Rapidan Camp.  - Sow mayhem by taking part in various destructive activities  - Be prepared for enemies to fight back		
0079BAEA	MILE_MN2_MilepostZero	Milepost Zero repurposes an old exit tunnel in Shenandoah National Park. It now serves as a base for a new branch of the Blue Ridge Caravan Company.	2	Subject|GetGlobalValue|00036E00:TrueGlobal:GLOB|0.000000|10000000##Subject|GetIsCurrentLocationExact|0077383B:LocBlueRidgeShenandoahHQLocation:LCTN|1.000000|10000000	data\Textures\Interface\LoadingMenuBackgrounds\LS_MilepostZero.DDS						02			
007F74DE	Event_SSE_BigBloom		1	Subject|IsActiveQuest|0079AA0F:SSE_BigBloom:QUST|1.000000|10000000	Data\textures\interface\loadingmenubackgrounds\ls_bigbloom.dds	DLC06VaultBoyStatue "Vault-Boy Statue" [STAT:00112899]	DLC06_LSVaultBoyGirl [TRNS:0011227D]				02	The Big Bloom  Pick flowers for the elderly in a blossoming minefield.  - Collect wild flowers growing around Black-Eyed Susan's cabin. Watch out for mines!  - Destroy invading Overgrown  - Eliminate Beezlebub, the Giant Bee of Yore		
0082E31B	Perk_RiflemanExpert	The Scoped-up Perk increases the range of your scoped weapons.	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_MushroomCloud.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E323	Perk_MovingTarget	The Moving Target Perk grants a chance to Evade attacks while sprinting. Can't touch this!	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_Route89.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E321	Perk_BloodSacrifice	The Blood Sacrifice Legendary Perk spends HP instead of AP while using V.A.T.S.	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_AbandonedTruck.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E320	Perk_ShotgunnerMaster	The Shotgun Champ Perk increases the damage you deal to crippled targets based on how many projectiles your weapon fires. The more the merrier!	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_SunsetFog.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E31C	Perk_RiflemanMaster	The Smart Shot Perk increases the bonus damage you deal when you hit a weak spot while aiming down a scope. Bullseye!	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_MushroomCloud.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E31D	Perk_CommandoExpert	The Fast Fighter Perk increases your movement speed based on your bonus reload speed.	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_SunsetFog.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E319	Perk_ScienceExpert	The Pyro-Technician Perk increases your fire damage based on your Intelligence. Is it hot in here?	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_KanawhaCounty.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E322	Perk_NerdRage	The Nerd Rage Perk increases your combat abilities as you lose HP. Genius. Is. ANGRY!	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_MountaintopExcavator2.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E31F	Perk_ShotgunnerExpert	The Love the Spread Perk increases the range of your multi-projectile weapons.	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_SunsetFog.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E31A	Perk_ScienceMaster	The Cryologist Perk increases your cryo damage based on your Intelligence. Chilling!	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_KanawhaCounty.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082E31E	Perk_CommandoMaster	The Number Cruncher Perk increases your weapons damage the more AP cost it has.	2	Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent01 [GLOB:0024973C]|10100100##Subject|GetRandomPercent|00 00 00 00|LoadScreenPerkPinPercent02 [GLOB:0024973D]|10100100	data\Textures\Interface\LoadingMenuBackgrounds\LS_SunsetFog.DDS	LS_ArmorFireman [STAT:00007314]	LSArmorFireman [TRNS:0006A12F]				00			
0082F78A	Fishing_FishermansRest_Loadscreen	Fishing with Improved and Superb Bait will attract increasingly rare and large fish, but only upgraded fishing rods will stand any hope of landing that lunker.	1	Subject|GetIsCurrentLocationExact|007A8A73:LocFishermansRestLocation:LCTN|1.000000|10010000	data\Textures\Interface\LoadingMenuBackgrounds\LS_CloudyFoggyWoods.DDS						02			
0086EFA8	Region_BurningSprings06	Only one Head Hunt can be active at a time, so team up with others to take out the outlaws.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_HighwayTown.DDS						00			
0086EFA4	Region_BurningSprings02	Radhogs are frequently found near vegetation such as trees, shrubs, and Prickeye Plants, which they nest around and use as a food source.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_RustCity.DDS						00			
0086EFAD	Event_BURN_SinkholeSolutions		1	Subject|IsActiveQuest|0080BFD0:Burn_E02_Sinkhole:QUST|1.000000|10000000	Data\textures\interface\loadingmenubackgrounds\LS_BS_SinkholeSolutions.DDS						02	Sinkhole Solutions  Help Willow clear out dangerous creatures in a deadly sandstorm!  - Activate the Stomper to draw out the Radscorpions  - Kill the Radscorpions and destroy their nests  - Engage in a final battle to clear all the pests from the sinkholes		
0086EFA3	Region_BurningSprings01	Radhogs are fiercely territorial and will attack anything that gets too close.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_HighwayTown.DDS						00			
0086EFAB	Region_BurningSprings09	Burning Springs is plagued by erratic sandstorms that affect visibility.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_RustCity.DDS						00			
0086EFA5	Region_BurningSprings03	Killing a Deathclaw Handler will send their Deathclaw into a frenzied rage, attacking anything in the vicinity.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_DriveIn.DDS						00			
0086EFA9	Region_BurningSprings07	The Prickeye Plant is a new type of flora, exclusive to Burning Springs.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_DriveIn.DDS						00			
0086EFA7	Region_BurningSprings05	Initial Grunt Hunts will have a one star challenge rating. Complete more Grunt Hunts to unlock tougher contracts. 	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_HighwayTown.DDS						00			
0086EFA6	Region_BurningSprings04	Abraxodyne Chemical briefcases can be identified by their logo - a yellow star. These briefcases can be found in various places all over Burning Springs.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_Athens.DDS						00			
0086EFAA	Region_BurningSprings08	The Prickeye Plant can be used in new recipes, which can be obtained by completing challenges.	2	Subject|GetRandomPercent|00 00 00 00|5.000000|10100000##Subject|GetInCurrentLocation|007AE5A6:RegionBurningSpringsLocation:LCTN|1.000000|10000000	Data\Textures\Interface\LoadingMenuBackgrounds\LS_BS_Athens.DDS						00			
0086EFAC	Event_BURN_GearinUp		1	Subject|IsActiveQuest|007F1E8A:Burn_E01_Gear:QUST|1.000000|10000000	Data\textures\interface\loadingmenubackgrounds\LS_BS_GearinUp.DDS						02	Gearin' Up  Gather materials to help train a Deathclaw.  - Collect scrap for the armor sets  - Help to train the Deathclaw by fighting alongside it  - Engage in battle against a much stronger foe		
